# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = heights_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = heights_3.data.R
# init = 2 (Default)
# random
#   seed = 2734656070
# output
#   file = heights_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,mu
# Adaptation terminated
# Step size = 0.816549
# Diagonal elements of inverse mass matrix:
# 0.0015124, 0.00813185
-1300.12,0.916397,0.816549,1,3,0,1300.51,25.2685,177.904
-1300.3,0.972141,0.816549,1,1,0,1300.32,25.4486,177.912
-1300.19,0.938562,0.816549,2,7,0,1301.24,23.9521,177.782
-1299.76,1,0.816549,2,3,0,1300.15,24.6378,177.849
-1299.92,0.983668,0.816549,2,3,0,1299.93,24.065,177.825
-1299.8,0.856996,0.816549,2,3,0,1301.24,24.2754,177.86
-1300.19,0.962518,0.816549,2,7,0,1300.22,25.2386,177.922
-1300.71,0.92955,0.816549,2,3,0,1301.12,25.8356,177.908
-1300.15,0.999329,0.816549,2,3,0,1301.03,24.908,177.78
-1300.1,0.99525,0.816549,2,7,0,1300.44,25.2413,177.904
-1299.9,0.962119,0.816549,2,3,0,1300.59,24.2039,177.892
-1300.35,0.945331,0.816549,2,3,0,1300.54,23.6307,177.806
-1300.07,0.867886,0.816549,2,7,0,1301.72,24.7069,177.936
-1299.86,0.953415,0.816549,1,3,0,1300.63,24.665,177.813
-1299.91,0.874207,0.816549,3,11,0,1300.87,24.04,177.864
-1299.82,0.99448,0.816549,2,3,0,1299.99,24.217,177.84
