# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = binomial_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = binomial_2.data.R
# init = 2 (Default)
# random
#   seed = 3340436126
# output
#   file = binomial_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,thetaprior
# Adaptation terminated
# Step size = 0.848956
# Diagonal elements of inverse mass matrix:
# 0.0336122, 3.61853
-88.221,1,0.848956,2,3,0,89.223,0.634536,0.732124
-88.651,0.913783,0.848956,1,1,0,88.738,0.624862,0.785187
-88.0777,1,0.848956,2,3,0,88.9516,0.662067,0.16347
-87.6187,1,0.848956,2,3,0,88.0563,0.68101,0.27354
-88.1118,0.812829,0.848956,1,3,0,88.7756,0.670178,0.854915
-88.2252,0.970435,0.848956,2,3,0,88.4613,0.712133,0.192546
-88.226,0.797548,0.848956,1,3,0,90.2285,0.655813,0.850448
-89.1092,0.901545,0.848956,2,3,0,89.8047,0.610103,0.236065
-89.8832,0.835772,0.848956,2,3,0,90.827,0.747846,0.879133
-88.5733,1,0.848956,2,3,0,90.2516,0.645706,0.121355
-88.2728,0.997698,0.848956,2,7,0,89.1284,0.625482,0.592388
-87.8822,0.972875,0.848956,2,3,0,88.6698,0.681729,0.188321
-87.7879,0.996077,0.848956,2,3,0,88.0204,0.652865,0.709963
-88.2068,0.943425,0.848956,2,3,0,88.6021,0.631516,0.31515
-87.867,1,0.848956,1,1,0,88.1631,0.64089,0.396618
-88.7119,0.60807,0.848956,1,3,0,90.5461,0.706653,0.90559
-88.39,0.997779,0.848956,2,3,0,89.1529,0.713195,0.160965
-88.6233,0.985014,0.848956,2,7,0,89.3697,0.63061,0.822536
-87.8091,0.997709,0.848956,2,3,0,89.0619,0.695623,0.765492
-87.7951,1,0.848956,2,3,0,87.9297,0.704643,0.708862
-88.0291,0.941197,0.848956,2,3,0,88.5675,0.635532,0.364185
-88.4022,0.975038,0.848956,2,3,0,88.4656,0.72914,0.696295
-88.5092,0.977485,0.848956,2,3,0,89.0156,0.631263,0.201064
-88.6333,0.975994,0.848956,1,1,0,88.8438,0.627672,0.195788
-87.9479,0.937614,0.848956,2,7,0,89.069,0.715147,0.327086
-87.6774,0.800958,0.848956,3,7,0,90.1777,0.704618,0.633914
-88.1228,0.781901,0.848956,1,3,0,88.9357,0.670667,0.142739
-89.7902,0.83543,0.848956,2,3,0,90.1834,0.757942,0.718368
-87.4863,0.904949,0.848956,2,3,0,91.1547,0.674214,0.351714
-88.1862,0.837059,0.848956,1,3,0,88.8832,0.727708,0.487818
-88.0532,1,0.848956,1,1,0,88.2559,0.722443,0.407339
-88.9543,0.740867,0.848956,2,3,0,89.4886,0.721494,0.893274
-88.4489,1,0.848956,2,3,0,89.5033,0.66626,0.101053
-87.8585,0.998957,0.848956,1,3,0,89.5257,0.698198,0.771862
-88.4609,0.735203,0.848956,1,3,0,90.0129,0.644203,0.143624
-87.5757,0.916446,0.848956,1,3,0,89.2896,0.701901,0.563598
-87.7567,0.897337,0.848956,1,3,0,88.6423,0.64435,0.455192
-87.5233,0.960785,0.848956,2,3,0,88.0978,0.68307,0.325372
-88.2124,0.77433,0.848956,1,3,0,88.7377,0.692004,0.866316
-87.791,1,0.848956,1,1,0,88.1565,0.687251,0.781424
-88.1015,0.978604,0.848956,2,3,0,88.3549,0.720976,0.327824
-87.7996,0.882757,0.848956,2,3,0,88.8922,0.681251,0.790026
-87.6329,0.974699,0.848956,1,3,0,88.1969,0.685555,0.272901
-87.8708,0.80258,0.848956,2,3,0,88.8662,0.65746,0.769375
-88.057,0.844787,0.848956,1,3,0,89.2593,0.69924,0.178067
-87.8708,0.998157,0.848956,2,3,0,88.3531,0.679233,0.809507
-89.4628,0.820125,0.848956,2,3,0,89.8266,0.721894,0.938165
-89.355,1,0.848956,1,1,0,89.7619,0.72271,0.928719
-88.7033,1,0.848956,2,3,0,90.2731,0.620513,0.244217
-88.8793,0.542845,0.848956,2,3,0,91.4769,0.672585,0.939389
-87.716,0.972557,0.848956,3,11,0,89.8577,0.672431,0.239867
-88.5855,0.941217,0.848956,2,3,0,88.5876,0.704859,0.895001
-89.0482,0.969464,0.848956,2,3,0,89.678,0.629538,0.110666
-88.2073,0.868178,0.848956,3,11,0,90.5329,0.62731,0.57912
-89.0205,0.783778,0.848956,2,3,0,89.5466,0.629484,0.114444
-89.4267,1,0.848956,2,7,0,90.2158,0.665531,0.964359
-89.6012,0.984074,0.848956,1,1,0,89.8333,0.659479,0.968329
-88.2379,0.949467,0.848956,2,3,0,90.1556,0.705152,0.841014
-88.708,0.728607,0.848956,3,7,0,91.0315,0.645183,0.105247
-89.7347,0.906768,0.848956,2,3,0,90.9361,0.590549,0.635053
-87.6441,0.989653,0.848956,2,3,0,89.9755,0.673319,0.73394
-87.5809,0.924512,0.848956,2,3,0,88.4332,0.663894,0.329081
-87.5859,0.998565,0.848956,2,3,0,87.6657,0.668935,0.696568
-87.9298,0.944231,0.848956,2,3,0,88.2298,0.710928,0.284339
-88.4329,0.893246,0.848956,2,3,0,88.8338,0.683642,0.098176
-89.154,0.900371,0.848956,2,3,0,91.0281,0.637609,0.922644
-90.249,1,0.848956,2,3,0,90.645,0.719875,0.0255999
-87.6081,1,0.848956,2,3,0,89.7088,0.697773,0.658052
-91.2759,0.396071,0.848956,2,3,0,91.4531,0.724629,0.0103936
-90.0961,1,0.848956,2,3,0,92.0954,0.745114,0.0818261
-90.3821,0.954349,0.848956,1,1,0,90.78,0.751472,0.0850624
-91.4709,0.946291,0.848956,2,3,0,93.3647,0.703598,0.00516419
-88.6775,0.993745,0.848956,2,3,0,91.6452,0.694635,0.0811338
-88.1187,1,0.848956,1,1,0,88.6651,0.682159,0.140504
-87.62,1,0.848956,1,1,0,88.0164,0.677212,0.272667
-87.8993,0.805898,0.848956,2,3,0,89.4534,0.651059,0.74558
-87.9838,0.97963,0.848956,2,7,0,88.2041,0.672656,0.167401
-87.6113,0.971107,0.848956,2,7,0,88.4013,0.703063,0.591292
-87.4579,0.998498,0.848956,2,7,0,87.6164,0.664122,0.470883
-87.4579,0.517759,0.848956,1,3,0,89.3926,0.664122,0.470883
-88.0826,0.875897,0.848956,2,3,0,88.3912,0.642998,0.24341
-88.3564,0.94241,0.848956,1,1,0,88.4669,0.644662,0.16127
-88.3252,0.999556,0.848956,2,7,0,88.3734,0.711043,0.835608
-88.157,1,0.848956,2,3,0,88.5068,0.649499,0.184707
-87.4907,0.956905,0.848956,1,3,0,88.6325,0.694117,0.583633
-87.5416,0.985241,0.848956,2,3,0,87.6251,0.679408,0.311127
-87.7628,0.973894,0.848956,2,3,0,87.9072,0.644277,0.556098
-87.981,0.958704,0.848956,1,1,0,88.0065,0.635059,0.563657
-88.2773,0.825984,0.848956,2,3,0,88.8627,0.685404,0.118047
-88.622,0.953988,0.848956,1,1,0,88.743,0.696953,0.0887023
-89.8343,0.892988,0.848956,2,3,0,90.7369,0.715766,0.0351186
-89.4295,0.905857,0.848956,3,15,0,91.0505,0.726665,0.924737
-88.863,0.923089,0.848956,2,3,0,90.8088,0.74386,0.583586
-87.7751,0.857476,0.848956,2,3,0,89.942,0.645093,0.399028
-87.4795,0.943072,0.848956,2,3,0,88.1752,0.69577,0.501564
-87.6531,0.828233,0.848956,2,3,0,89.0081,0.705989,0.419579
-88.1094,0.828677,0.848956,2,3,0,88.419,0.679928,0.858447
-88.508,0.947443,0.848956,1,1,0,88.5675,0.681571,0.910206
-88.1714,0.982477,0.848956,2,3,0,88.7255,0.706208,0.176884
-87.5529,0.987964,0.848956,2,3,0,88.2911,0.701029,0.540235
-87.5389,0.977123,0.848956,2,3,0,87.7356,0.681235,0.686324
-88.0282,0.912217,0.848956,1,3,0,88.0656,0.69645,0.823216
-87.7029,0.927673,0.848956,2,7,0,88.7908,0.646768,0.474857
-88.29,0.950901,0.848956,3,11,0,88.2985,0.624047,0.4592
-87.8661,0.958283,0.848956,2,3,0,88.7264,0.697713,0.223804
-87.6173,0.981015,0.848956,2,3,0,88.2665,0.67813,0.726445
-87.4798,0.972892,0.848956,2,3,0,87.8696,0.668618,0.620433
-87.4021,0.98158,0.848956,2,3,0,87.6512,0.676716,0.443039
-87.9742,0.930843,0.848956,2,3,0,88.0142,0.72085,0.474881
-87.6669,0.974348,0.848956,2,3,0,88.218,0.651939,0.618864
-87.5668,0.994245,0.848956,2,3,0,87.8172,0.70194,0.541312
-87.5497,0.94292,0.848956,1,3,0,88.1063,0.660386,0.38203
-87.7576,0.892326,0.848956,1,3,0,88.5238,0.712395,0.519676
-87.433,0.798779,0.848956,2,3,0,88.8999,0.667581,0.539116
-88.1863,0.814983,0.848956,1,3,0,89.0546,0.727712,0.511722
-88.4724,0.981791,0.848956,2,3,0,88.4937,0.61853,0.532611
-88.9314,0.705034,0.848956,4,19,0,90.1422,0.616716,0.213259
-88.9279,0.975616,0.848956,2,3,0,89.6271,0.734251,0.814726
-89.0346,0.942494,0.848956,2,3,0,90.3699,0.744678,0.306905
-88.5767,1,0.848956,1,1,0,89.0663,0.734364,0.313995
-88.7637,0.980939,0.848956,1,1,0,88.9305,0.740797,0.37141
-89.0408,0.953974,0.848956,2,7,0,89.4945,0.607529,0.689242
-87.8948,0.936672,0.848956,2,3,0,89.9763,0.716056,0.387745
-87.7127,1,0.848956,1,1,0,87.8944,0.70728,0.377268
-87.9913,0.949951,0.848956,2,3,0,88.304,0.713808,0.714238
-88.1243,0.962817,0.848956,1,1,0,88.2433,0.710753,0.788285
-87.8622,0.954924,0.848956,2,3,0,88.8091,0.657024,0.235423
-89.6625,0.637674,0.848956,2,3,0,90.4302,0.700835,0.0310042
-88.2606,1,0.848956,2,3,0,89.7377,0.702668,0.852896
-89.0765,0.896537,0.848956,1,1,0,89.0971,0.708079,0.93475
-87.5953,0.987126,0.848956,2,3,0,89.0796,0.703112,0.565212
-87.7276,0.935496,0.848956,2,3,0,87.9153,0.662819,0.260447
-88.0583,0.869719,0.848956,2,3,0,89.0544,0.721193,0.364109
-88.1576,0.998094,0.848956,2,3,0,88.2937,0.726448,0.558969
-88.1373,0.999337,0.848956,2,3,0,88.3136,0.724836,0.394455
-90.8208,0.588017,0.848956,2,7,0,91.1834,0.615958,0.973215
-88.5397,0.96477,0.848956,3,11,0,91.437,0.628702,0.213127
-88.5459,1,0.848956,2,3,0,88.9208,0.646672,0.12256
-90.4482,0.843749,0.848956,2,3,0,90.9024,0.664275,0.0126695
-88.9228,0.882476,0.848956,3,15,0,91.0452,0.70633,0.0743606
-88.937,0.886225,0.848956,3,11,0,90.5578,0.629479,0.873922
-87.4532,1,0.848956,2,3,0,88.8007,0.691368,0.562062
-87.5854,0.968473,0.848956,1,1,0,87.5858,0.698114,0.637298
-87.5029,0.985944,0.848956,2,3,0,87.7211,0.660172,0.45542
-89.1926,0.825153,0.848956,3,7,0,89.2278,0.751021,0.481614
-88.0473,0.997873,0.848956,2,3,0,89.2924,0.632096,0.470081
-88.6679,0.795241,0.848956,2,3,0,89.1467,0.647361,0.104958
-87.918,0.714271,0.848956,3,15,0,90.2384,0.710821,0.288875
-87.9835,1,0.848956,2,3,0,88.1027,0.719633,0.393927
-87.5084,0.998037,0.848956,2,7,0,87.9478,0.659263,0.527032
-87.6601,0.971788,0.848956,2,7,0,87.7581,0.706409,0.579608
-87.3904,1,0.848956,2,3,0,87.6324,0.681165,0.483283
-87.3904,0.684498,0.848956,1,3,0,88.4585,0.681165,0.483283
-87.9413,0.839678,0.848956,1,3,0,88.0229,0.678381,0.173985
-87.562,0.96461,0.848956,2,3,0,88.2062,0.69841,0.611697
-88.2386,0.921383,0.848956,2,3,0,88.3838,0.728877,0.443126
-87.9871,0.922805,0.848956,2,3,0,88.8404,0.635411,0.588112
-88.5093,0.962287,0.848956,2,3,0,88.6196,0.621823,0.311417
-89.2078,0.820183,0.848956,2,3,0,90.4983,0.658278,0.0484677
-89.2064,0.995626,0.848956,2,7,0,89.278,0.69311,0.954661
-88.7187,0.962236,0.848956,2,3,0,89.7571,0.710329,0.101608
-87.6193,0.984479,0.848956,1,3,0,88.5178,0.692838,0.302788
-87.9037,0.954793,0.848956,2,3,0,88.2526,0.718223,0.466064
-88.5904,0.830147,0.848956,2,3,0,88.8395,0.714232,0.130199
-87.875,0.476379,0.848956,3,7,0,92.8273,0.717302,0.495658
-89.024,0.591743,0.848956,2,3,0,89.9762,0.693449,0.944853
-88.1141,1,0.848956,2,7,0,89.1003,0.70256,0.175975
-89.1525,0.915839,0.848956,2,3,0,89.3717,0.705958,0.942334
-87.7613,0.879242,0.848956,2,7,0,90.3527,0.643911,0.469815
-88.0343,0.931532,0.848956,1,1,0,88.0782,0.638282,0.313309
-88.7789,0.937099,0.848956,2,3,0,89.0237,0.736205,0.746328
-87.5997,0.975337,0.848956,2,3,0,89.4963,0.672954,0.713536
-87.6042,0.999628,0.848956,2,3,0,87.7145,0.674704,0.281789
-87.5693,0.995353,0.848956,2,7,0,87.6862,0.687527,0.309021
-88.2468,0.593716,0.848956,2,3,0,90.0858,0.703629,0.847597
-87.9841,0.969006,0.848956,2,7,0,89.1617,0.695402,0.184311
-88.187,0.963996,0.848956,1,1,0,88.2905,0.703597,0.163939
-90.6477,0.698652,0.848956,2,3,0,91.0881,0.627857,0.0213455
-87.4229,0.987762,0.848956,2,3,0,91.0546,0.668396,0.51928
-87.4229,0.533313,0.848956,1,3,0,89.3601,0.668396,0.51928
-88.7446,0.858069,0.848956,2,3,0,88.9275,0.611099,0.517281
-89.1869,0.970881,0.848956,2,3,0,89.3452,0.601222,0.588182
-87.9961,0.981716,0.848956,2,7,0,89.3477,0.719178,0.631079
-87.6056,0.980488,0.848956,2,3,0,88.1855,0.693797,0.315482
-87.8693,0.945453,0.848956,2,3,0,88.2567,0.715803,0.410496
-88.7896,0.863096,0.848956,2,7,0,89.1601,0.613622,0.317465
-88.4217,1,0.848956,1,1,0,88.8327,0.620525,0.425901
-87.9411,0.969102,0.848956,2,3,0,88.8646,0.68531,0.823019
-88.1069,0.883913,0.848956,1,3,0,89.1402,0.696235,0.159676
-87.9485,1,0.848956,2,3,0,88.2706,0.673557,0.825705
-88.0375,0.974329,0.848956,2,3,0,88.3664,0.671131,0.157894
-88.6671,0.936309,0.848956,2,3,0,89.1916,0.7398,0.562019
-87.46,0.886042,0.848956,1,3,0,89.8348,0.664455,0.454152
-88.639,0.699213,0.848956,2,3,0,88.8054,0.692613,0.917138
-88.7069,0.955293,0.848956,2,3,0,89.0922,0.685073,0.0729856
-89.5296,0.902051,0.848956,2,3,0,91.0754,0.637847,0.948621
-88.5427,0.927237,0.848956,2,3,0,90.7434,0.627841,0.780132
-88.1877,0.945386,0.848956,2,3,0,89.3597,0.650096,0.175212
-87.9763,0.968764,0.848956,2,3,0,88.8729,0.705174,0.776123
-88.949,0.847996,0.848956,2,3,0,89.1637,0.689414,0.0576876
-87.8569,0.948063,0.848956,2,3,0,89.9021,0.639488,0.51854
-88.3799,0.700044,0.848956,1,3,0,89.8961,0.706505,0.862169
-87.7216,0.772764,0.848956,2,3,0,90.9285,0.704384,0.33011
-88.084,0.963595,0.848956,2,3,0,88.2158,0.632363,0.607763
-87.3932,1,0.848956,2,3,0,88.0384,0.680378,0.534847
-87.3932,0.279592,0.848956,1,3,0,91.709,0.680378,0.534847
-87.5089,0.983352,0.848956,2,3,0,87.5314,0.698115,0.521795
-89.4949,0.618049,0.848956,2,3,0,89.7224,0.690937,0.967073
-89.2573,0.916447,0.848956,3,11,0,90.4527,0.645202,0.0576729
-88.6846,0.914354,0.848956,2,3,0,90.8057,0.716821,0.125668
-88.6219,1,0.848956,1,1,0,88.9216,0.720728,0.153644
-92.1793,0.603822,0.848956,2,3,0,92.9676,0.742501,0.991649
-87.6556,0.989885,0.848956,2,3,0,92.8321,0.696981,0.693565
-88.9109,0.72575,0.848956,2,3,0,89.9164,0.629743,0.871156
-88.7698,1,0.848956,2,3,0,89.1549,0.626207,0.826142
-87.5179,0.9804,0.848956,1,3,0,88.7921,0.672699,0.667215
-87.4037,0.993907,0.848956,1,3,0,87.5525,0.684304,0.459236
-87.4343,0.981756,0.848956,2,3,0,87.4852,0.67369,0.597055
-88.0454,0.838806,0.848956,1,3,0,88.085,0.677038,0.84695
-88.2643,0.918854,0.848956,3,11,0,89.1369,0.652775,0.150799
-87.8842,0.975769,0.848956,2,3,0,88.8789,0.687144,0.192618
-87.4233,1,0.848956,2,3,0,87.8401,0.670826,0.562566
-88.179,0.783862,0.848956,1,3,0,88.3648,0.690826,0.86248
-88.0497,0.999395,0.848956,2,3,0,88.5853,0.717819,0.307052
-88.3196,0.960199,0.848956,1,1,0,88.3966,0.728006,0.329298
-87.4953,1,0.848956,2,3,0,88.3417,0.695991,0.557707
-88.458,0.907834,0.848956,2,7,0,88.4815,0.61883,0.492201
-88.7342,0.94666,0.848956,1,1,0,88.8685,0.611456,0.465726
-88.081,0.921637,0.848956,2,3,0,89.6542,0.655519,0.180055
-88.5311,0.988331,0.848956,2,3,0,88.7577,0.655526,0.894811
-87.4372,0.988431,0.848956,2,3,0,88.4682,0.687927,0.575908
-88.2172,0.618195,0.848956,2,3,0,91.301,0.626362,0.459821
-87.8373,0.972766,0.848956,2,3,0,88.5413,0.715244,0.440264
-88.2151,0.798436,0.848956,2,3,0,88.8714,0.681744,0.125272
-88.4316,0.95882,0.848956,2,3,0,89.2703,0.704568,0.875412
-87.9988,0.935213,0.848956,1,3,0,89.8699,0.666209,0.172187
-89.1726,0.83657,0.848956,2,3,0,90.3174,0.732685,0.127579
-90.7722,0.797138,0.848956,3,11,0,91.9484,0.738919,0.970241
-91.8955,0.994224,0.848956,2,3,0,92.1325,0.736807,0.991328
-89.4705,1,0.848956,2,3,0,92.0252,0.61822,0.103474
-88.971,1,0.848956,1,1,0,89.5983,0.620764,0.168381
-90.143,0.880234,0.848956,2,3,0,90.7501,0.729223,0.96131
-89.6785,1,0.848956,1,1,0,90.3324,0.714604,0.959906
-89.8938,0.906236,0.848956,2,3,0,91.7306,0.762158,0.381296
-88.6795,1,0.848956,1,1,0,89.7543,0.738044,0.343693
-87.9959,0.998333,0.848956,2,3,0,88.8989,0.633868,0.504271
-88.0249,0.959074,0.848956,2,3,0,88.3875,0.651301,0.78874
-87.7868,0.983037,0.848956,2,7,0,88.405,0.712641,0.578857
-88.1687,0.772992,0.848956,1,3,0,89.0581,0.675415,0.132429
-87.4724,1,0.848956,2,3,0,88.1349,0.694714,0.532145
-87.529,0.807623,0.848956,2,3,0,88.3694,0.658683,0.436118
-87.767,0.934407,0.848956,2,3,0,87.9572,0.680491,0.780686
-88.0005,0.984691,0.848956,2,3,0,88.0857,0.668348,0.83145
-87.9272,0.956944,0.848956,2,3,0,88.8622,0.665137,0.190907
-88.7936,0.915462,0.848956,2,3,0,88.8302,0.69207,0.930347
-88.7338,0.989459,0.848956,2,3,0,89.1996,0.654269,0.0855878
-87.7041,0.973998,0.848956,2,3,0,89.0509,0.653136,0.335567
-91.1151,0.501379,0.848956,2,3,0,92.0906,0.578341,0.871976
-91.6842,0.933237,0.848956,1,1,0,92.2901,0.578003,0.930798
-89.4229,1,0.848956,1,1,0,91.3142,0.612423,0.860019
-90.6735,0.815018,0.848956,2,7,0,92.3265,0.717783,0.0156607
-91.837,0.93061,0.848956,1,1,0,91.8918,0.729496,0.00694922
-91.1817,0.99378,0.848956,4,23,0,91.877,0.713934,0.00849755
-90.0312,1,0.848956,1,1,0,91.1454,0.702576,0.0218024
-88.8419,1,0.848956,2,3,0,90.0726,0.709404,0.0866941
-88.707,0.971464,0.848956,2,3,0,89.7851,0.735201,0.733645
-88.1469,1,0.848956,1,1,0,88.6357,0.722876,0.665265
-87.911,0.954766,0.848956,2,3,0,88.7584,0.718539,0.529349
-87.6615,0.923509,0.848956,2,3,0,88.404,0.651515,0.39418
-87.6477,1,0.848956,1,1,0,87.7088,0.652194,0.39731
-88.8668,0.769865,0.848956,2,7,0,89.0579,0.716327,0.899465
-87.5368,0.987193,0.848956,2,3,0,88.9449,0.696926,0.603995
-87.4506,0.996509,0.848956,2,3,0,87.5666,0.68917,0.415329
-88.0421,0.825824,0.848956,2,3,0,88.1713,0.681731,0.846016
-88.1386,0.924602,0.848956,2,7,0,89.3752,0.696159,0.153417
-89.0206,0.926601,0.848956,2,7,0,89.1625,0.620738,0.841526
-91.9593,0.717555,0.848956,2,3,0,93.3035,0.632921,0.995105
-87.7557,0.917239,0.848956,3,7,0,91.0567,0.712276,0.476224
-88.0749,0.928923,0.848956,2,3,0,88.533,0.721368,0.645317
-87.4053,1,0.848956,2,3,0,87.9674,0.678363,0.433926
-87.7296,0.814199,0.848956,2,3,0,89.1451,0.645287,0.504324
-89.089,0.596632,0.848956,2,3,0,89.9791,0.668369,0.95035
-87.8935,0.955462,0.848956,2,7,0,90.367,0.712394,0.320826
-88.2845,0.822718,0.848956,2,7,0,89.161,0.691655,0.877568
