# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = binomial_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = binomial_3.data.R
# init = 2 (Default)
# random
#   seed = 3342533832
# output
#   file = binomial_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,thetaprior
# Adaptation terminated
# Step size = 0.874963
# Diagonal elements of inverse mass matrix:
# 0.0283914, 2.90644
-96.4961,0.814664,0.874963,1,1,0,96.7102,0.744273,0.305494
-95.4343,1,0.874963,1,1,0,96.7329,0.726812,0.204663
-95.442,0.77371,0.874963,3,7,0,98.1545,0.676968,0.0143195
-92.1928,1,0.874963,3,15,0,94.7464,0.635866,0.229399
-92.6365,0.913904,0.874963,2,3,0,93.316,0.587411,0.770128
-92.4492,1,0.874963,1,1,0,92.6832,0.593599,0.750249
-92.2389,1,0.874963,2,3,0,92.4967,0.648743,0.252639
-92.5303,0.983759,0.874963,2,3,0,92.5975,0.664246,0.245088
-92.4621,1,0.874963,1,1,0,92.6264,0.665653,0.286859
-92.6241,0.998785,0.874963,2,3,0,92.8057,0.678729,0.484464
-93.0373,0.894898,0.874963,2,3,0,93.6893,0.563913,0.620474
-94.0316,0.834077,0.874963,1,1,0,94.0782,0.539844,0.60228
-92.5488,0.943819,0.874963,3,11,0,94.6673,0.617498,0.853284
-94.9578,0.876918,0.874963,2,3,0,95.2189,0.554875,0.0512668
-93.7814,0.941649,0.874963,2,7,0,95.7413,0.686372,0.88429
-93.9448,0.994322,0.874963,2,7,0,93.9793,0.562753,0.111483
-93.3118,1,0.874963,1,1,0,93.98,0.568918,0.185024
-93.3572,0.546028,0.874963,1,3,0,98.0973,0.665814,0.907557
-93.9784,0.967914,0.874963,2,3,0,94.8831,0.633171,0.96976
-94.0432,0.981809,0.874963,2,5,0,95.3737,0.642307,0.0299117
-94.9202,0.914617,0.874963,2,3,0,96.0693,0.574847,0.0257463
-94.5026,0.995056,0.874963,2,3,0,95.2352,0.567501,0.050611
-94.5026,0.860677,0.874963,1,1,0,95.3924,0.567501,0.050611
-97.3841,0.854134,0.874963,2,3,0,97.9382,0.503268,0.0766115
-95.4608,1,0.874963,1,1,0,97.2715,0.529629,0.108592
-92.4302,1,0.874963,2,7,0,95.014,0.65627,0.774711
-92.0206,0.940737,0.874963,2,3,0,93.2074,0.627173,0.290134
-92.4509,0.970445,0.874963,2,3,0,92.4765,0.661047,0.750858
-91.9171,0.986122,0.874963,2,3,0,92.5857,0.639895,0.606777
-92.9966,0.759503,0.874963,1,3,0,93.1765,0.648588,0.90208
-91.8532,0.964117,0.874963,1,3,0,93.1641,0.620039,0.548014
-92.5328,0.896733,0.874963,2,3,0,92.5581,0.668595,0.287214
-92.2797,1,0.874963,2,3,0,92.7627,0.640605,0.211749
-92.0241,1,0.874963,2,3,0,92.2543,0.630168,0.289217
-93.1657,0.848687,0.874963,2,3,0,93.1734,0.64934,0.917962
-93.037,0.971443,0.874963,2,7,0,93.8195,0.665817,0.133342
-91.8552,0.948715,0.874963,1,3,0,93.5385,0.618407,0.527922
-92.3591,0.929541,0.874963,2,3,0,92.4398,0.662493,0.696677
-92.3564,0.849741,0.874963,2,7,0,93.5868,0.622725,0.181068
-92.4427,0.995075,0.874963,2,3,0,92.5762,0.621352,0.836696
-92.2068,1,0.874963,2,3,0,92.4511,0.614999,0.766093
-91.9405,0.972892,0.874963,1,3,0,92.533,0.630409,0.337451
-94.3126,0.621821,0.874963,2,3,0,94.3286,0.665016,0.967247
-93.3841,0.869624,0.874963,3,7,0,94.9759,0.647189,0.937096
-93.9886,0.900636,0.874963,2,3,0,94.7313,0.571483,0.076408
-92.0931,0.858092,0.874963,1,3,0,95.9391,0.651729,0.650076
-93.4223,0.872315,0.874963,2,3,0,93.635,0.694354,0.719382
-93.5225,0.949687,0.874963,2,3,0,94.4061,0.563598,0.178418
-92.4042,0.982974,0.874963,2,3,0,94.0562,0.618379,0.174351
-92.3952,1,0.874963,2,3,0,92.6815,0.618359,0.823626
-92.1125,0.987644,0.874963,2,3,0,92.646,0.596191,0.498012
-92.4923,0.952641,0.874963,2,3,0,92.6822,0.670648,0.658578
-92.3907,1,0.874963,1,1,0,92.5468,0.668625,0.617634
-92.1615,0.977126,0.874963,2,3,0,92.6934,0.596073,0.392955
-93.7397,0.603072,0.874963,2,3,0,95.3826,0.690768,0.148661
-91.9088,0.967103,0.874963,1,3,0,93.829,0.641935,0.425695
-91.9088,0.667702,0.874963,1,3,0,94.4445,0.641935,0.425695
-92.5793,0.91764,0.874963,2,3,0,92.7067,0.67424,0.350911
-92.3909,0.976134,0.874963,2,3,0,92.9422,0.583704,0.447026
-92.7635,0.892659,0.874963,2,3,0,93.458,0.584531,0.788303
-91.9566,0.981665,0.874963,1,3,0,92.8995,0.626638,0.674308
-91.8863,1,0.874963,2,3,0,92.0002,0.613939,0.467364
