# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = binomial_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = binomial_3.data.R
# init = 2 (Default)
# random
#   seed = 2734746234
# output
#   file = binomial_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,thetaprior
# Adaptation terminated
# Step size = 0.988131
# Diagonal elements of inverse mass matrix:
# 0.133579, 3.61537
-26.8967,0.879636,0.988131,2,3,0,27.0514,0.646717,0.907147
-26.4775,1,0.988131,1,1,0,26.9339,0.641839,0.847127
-26.9629,0.90848,0.988131,1,1,0,27.068,0.631126,0.908947
-26.3125,0.992115,0.988131,1,3,0,26.9546,0.680058,0.806645
-27.0264,0.681687,0.988131,2,3,0,28.7917,0.634484,0.083594
-26.6846,0.996615,0.988131,2,3,0,27.3049,0.581507,0.20699
-26.946,0.987585,0.988131,2,3,0,27.0691,0.729538,0.850657
-27.1374,0.762866,0.988131,2,3,0,28.9111,0.684796,0.924538
-27.0794,1,0.988131,1,1,0,27.4341,0.677501,0.922168
-26.8721,0.917068,0.988131,2,3,0,27.8727,0.761772,0.408181
-25.9924,1,0.988131,2,3,0,26.7348,0.609134,0.516465
-25.9924,0.306878,0.988131,1,3,0,29.0853,0.609134,0.516465
-26.0195,0.990224,0.988131,1,1,0,26.0728,0.60729,0.558181
-26.0898,0.795187,0.988131,2,3,0,26.8312,0.629192,0.276184
-26.5207,0.824252,0.988131,2,3,0,26.8286,0.641192,0.854606
-26.4406,0.987559,0.988131,2,3,0,26.573,0.679855,0.16402
-26.1412,0.955349,0.988131,2,3,0,26.7029,0.592972,0.532896
-25.9442,0.871961,0.988131,2,3,0,26.8943,0.615616,0.495269
-25.9927,0.853436,0.988131,2,3,0,26.766,0.693238,0.357323
-26.7927,0.662444,0.988131,2,3,0,27.1897,0.639382,0.893496
-27.5811,0.752055,0.988131,2,3,0,28.9826,0.71148,0.0576951
-26.2469,0.955822,0.988131,2,3,0,27.3224,0.718479,0.333828
