# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = binomial_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = binomial_2.data.R
# init = 2 (Default)
# random
#   seed = 1474890906
# output
#   file = binomial_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,thetaprior
# Adaptation terminated
# Step size = 0.84225
# Diagonal elements of inverse mass matrix:
# 0.0343504, 3.49479
-86.2702,0.997919,0.84225,2,3,0,87.5025,0.656702,0.585215
-87.4883,0.693722,0.84225,2,3,0,87.9498,0.719318,0.936889
-85.8355,0.987278,0.84225,2,3,0,87.5112,0.695024,0.553235
-87.8462,0.793873,0.84225,2,3,0,87.8872,0.768355,0.500467
-86.7017,0.956216,0.84225,2,3,0,88.5547,0.743419,0.561575
-87.3591,0.951277,0.84225,2,3,0,87.5038,0.753528,0.257756
-87.4715,0.969724,0.84225,2,3,0,88.3998,0.619471,0.551426
-89.371,0.653988,0.84225,1,1,0,89.4743,0.591333,0.811234
-89.0081,1,0.84225,1,1,0,89.842,0.595291,0.772418
-87.3454,0.954646,0.84225,2,3,0,90.2652,0.658103,0.0880802
-86.1041,0.994749,0.84225,2,3,0,87.2797,0.722397,0.496593
-87.3003,0.717468,0.84225,2,3,0,87.6001,0.660213,0.0881799
-87.0494,1,0.84225,2,3,0,87.4965,0.70829,0.913675
-87.2627,0.999437,0.84225,2,3,0,87.6295,0.694336,0.0632861
-88.8782,0.830352,0.84225,2,3,0,90.0003,0.592935,0.646188
-86.6714,1,0.84225,2,3,0,89.2545,0.694207,0.121937
-86.2561,1,0.84225,2,3,0,86.6641,0.683151,0.213147
-86.3691,0.905482,0.84225,2,7,0,87.2443,0.732028,0.400759
-85.8292,0.919773,0.84225,2,3,0,87.1848,0.693967,0.538345
-85.8292,0.952946,0.84225,1,3,0,86.0269,0.693967,0.538345
-86.299,0.945392,0.84225,2,3,0,86.3201,0.728384,0.376167
-87.8319,0.834943,0.84225,2,3,0,88.2374,0.618006,0.242739
-86.5182,1,0.84225,2,3,0,88.2108,0.659065,0.764606
-86.2629,1,0.84225,2,3,0,86.6859,0.685149,0.792191
-86.1793,0.971345,0.84225,2,3,0,86.7093,0.660292,0.561005
-85.9719,0.944785,0.84225,3,7,0,86.6811,0.712855,0.576956
-86.3462,0.87329,0.84225,2,3,0,86.9938,0.652274,0.484634
-86.4866,0.976646,0.84225,2,3,0,86.687,0.657876,0.743865
-86.5248,0.918628,0.84225,3,7,0,87.372,0.656352,0.745655
-86.2155,0.952682,0.84225,2,7,0,86.9496,0.719918,0.69126
-86.6501,0.69544,0.84225,2,3,0,87.8303,0.679472,0.134378
-86.5257,0.882595,0.84225,2,7,0,88.2524,0.713569,0.829215
-86.2627,1,0.84225,2,3,0,86.6269,0.712497,0.238558
-86.2355,0.977335,0.84225,2,3,0,86.6783,0.728104,0.540245
-87.0476,0.890093,0.84225,2,3,0,87.1491,0.74366,0.227479
-86.4552,1,0.84225,2,3,0,87.2741,0.712123,0.817609
-87.0397,0.976848,0.84225,2,7,0,87.2009,0.717769,0.100249
-86.947,0.803119,0.84225,2,3,0,89.3577,0.634926,0.356648
-86.5356,1,0.84225,1,1,0,86.9645,0.651653,0.299763
-86.2471,1,0.84225,1,1,0,86.5114,0.656919,0.447288
-87.108,0.728613,0.84225,2,3,0,87.6759,0.684108,0.0770639
-87.316,0.961732,0.84225,2,3,0,87.7539,0.722578,0.91872
-87.7745,0.925716,0.84225,3,11,0,88.5911,0.637647,0.101865
-87.3032,0.944085,0.84225,2,3,0,88.7038,0.758008,0.467136
-86.7015,0.932569,0.84225,2,3,0,88.2214,0.734575,0.244929
-85.8352,1,0.84225,2,3,0,86.5772,0.692169,0.553346
-85.9822,0.953521,0.84225,2,3,0,86.2302,0.714591,0.448391
-86.0014,0.991425,0.84225,2,7,0,86.0807,0.669605,0.493535
-85.924,0.971569,0.84225,2,3,0,86.2179,0.69597,0.346741
-89.6874,0.53018,0.84225,2,3,0,89.7769,0.636152,0.0144095
-89.4839,0.725141,0.84225,2,7,0,93.7399,0.746793,0.0175936
-86.4175,0.962022,0.84225,2,3,0,89.4775,0.719774,0.224185
-86.5196,0.818987,0.84225,3,11,0,88.7667,0.728298,0.749341
-85.9286,1,0.84225,2,3,0,86.4965,0.702407,0.637921
-87.0311,0.850048,0.84225,2,3,0,87.33,0.749587,0.659731
