# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = binomial_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = binomial_1.data.R
# init = 2 (Default)
# random
#   seed = 1229013054
# output
#   file = binomial_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,thetaprior
# Adaptation terminated
# Step size = 0.990969
# Diagonal elements of inverse mass matrix:
# 0.111178, 3.30443
-28.1296,0.572247,0.990969,1,3,0,28.1998,0.709319,0.968228
-27.7177,0.978677,0.990969,2,3,0,29.316,0.500359,0.490313
-27.8822,0.97066,0.990969,2,3,0,28.3436,0.790751,0.75146
-26.7477,1,0.990969,2,3,0,28.096,0.734928,0.212616
-26.6937,0.872712,0.990969,2,3,0,27.9752,0.571292,0.754662
-27.6462,0.732582,0.990969,2,3,0,28.4023,0.557668,0.0962137
-27.6462,0.537538,0.990969,2,3,0,30.4546,0.557668,0.0962137
-27.2476,1,0.990969,2,3,0,27.8351,0.688478,0.931666
-25.9675,1,0.990969,2,3,0,27.0593,0.700011,0.443959
-25.8449,0.993411,0.990969,2,3,0,26.0339,0.670749,0.589381
-26.4871,0.804263,0.990969,1,3,0,26.6417,0.663256,0.14765
-27.3125,0.971046,0.990969,2,3,0,27.3411,0.684224,0.937718
-26.5386,0.988131,0.990969,2,7,0,28.2494,0.683746,0.148369
-26.3554,0.948012,0.990969,2,3,0,27.0882,0.585356,0.321502
-27.7591,0.502015,0.990969,2,3,0,28.8286,0.614452,0.957127
-26.0139,0.905917,0.990969,2,3,0,27.4625,0.610492,0.590189
-25.991,0.659359,0.990969,2,3,0,27.3123,0.701985,0.428397
-26.362,0.881127,0.990969,1,1,0,26.3842,0.710013,0.238021
-25.9847,1,0.990969,2,3,0,26.6341,0.621059,0.634661
-26.0573,0.975376,0.990969,2,3,0,26.1935,0.711134,0.463492
-26.3357,0.898588,0.990969,2,3,0,26.9351,0.732274,0.416768
-26.6812,0.948638,0.990969,2,3,0,26.8693,0.57318,0.759162
-27.7832,0.675503,0.990969,2,3,0,28.6165,0.631312,0.037845
-27.7586,0.872232,0.990969,2,7,0,30.22,0.534643,0.867032
-26.3348,1,0.990969,1,1,0,27.4017,0.595873,0.725303
-26.194,0.970784,0.990969,2,3,0,26.8243,0.60825,0.289194
-27.8422,0.456878,0.990969,2,3,0,29.0144,0.623756,0.963003
-26.8089,0.823253,0.990969,2,3,0,28.6516,0.736381,0.798362
-27.383,0.893213,0.990969,2,3,0,28.2198,0.728229,0.0884296
-27.8799,0.881091,0.990969,2,7,0,29.932,0.741359,0.936206
-27.5506,1,0.990969,2,3,0,28.6265,0.7171,0.0634905
-26.1697,0.942485,0.990969,2,3,0,27.5889,0.59349,0.403355
-26.1697,0.515085,0.990969,2,3,0,27.9262,0.59349,0.403355
-26.2958,0.950166,0.990969,1,1,0,26.3918,0.59719,0.28679
-26.6567,0.534629,0.990969,2,3,0,28.6481,0.73674,0.748006
-28.0732,0.690987,0.990969,2,3,0,28.1739,0.745065,0.944493
-25.9988,1,0.990969,2,3,0,27.8793,0.691128,0.342884
-27.6766,0.526379,0.990969,2,3,0,28.1942,0.617075,0.0458857
-27.5999,1,0.990969,2,3,0,28.4636,0.693272,0.951619
-27.0907,0.975048,0.990969,2,3,0,28.3711,0.530166,0.428962
-26.7326,1,0.990969,1,1,0,27.1746,0.552633,0.376581
-27.3832,0.805391,0.990969,2,3,0,28.048,0.718833,0.922278
-29.2107,0.843733,0.990969,2,3,0,30.0819,0.591363,0.988104
-27.5481,1,0.990969,1,1,0,29.0825,0.618639,0.948013
-27.6827,0.86466,0.990969,2,3,0,28.8445,0.512485,0.732931
-26.851,1,0.990969,1,1,0,27.6339,0.558234,0.743073
-26.7809,1,0.990969,2,3,0,27.124,0.546687,0.444553
-26.5188,1,0.990969,1,1,0,26.8659,0.56896,0.350493
-26.4157,0.772306,0.990969,2,3,0,28.2029,0.57954,0.326642
-27.0131,0.916055,0.990969,2,3,0,27.1281,0.766145,0.636512
-25.874,1,0.990969,2,3,0,27.0092,0.678427,0.401768
-25.9379,0.963606,0.990969,2,3,0,26.0053,0.669442,0.673432
-28.943,0.452893,0.990969,2,3,0,29.1322,0.560022,0.0234852
-27.3665,1,0.990969,2,3,0,28.9161,0.746769,0.874802
-27.0952,0.89216,0.990969,2,3,0,29.2188,0.618334,0.0848755
-26.1314,0.993569,0.990969,2,3,0,27.1834,0.614698,0.703452
-26.3351,0.949279,0.990969,2,3,0,26.5476,0.662858,0.178231
-25.8967,0.996323,0.990969,2,3,0,26.399,0.650389,0.649474
-26.913,0.742866,0.990969,1,3,0,27.1737,0.734492,0.830183
-26.6621,1,0.990969,2,3,0,27.0561,0.749834,0.62549
-26.0682,0.932481,0.990969,2,3,0,27.5656,0.603381,0.414511
