# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = binomial_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 4
# data
#   file = binomial_4.data.R
# init = 2 (Default)
# random
#   seed = 1229013070
# output
#   file = binomial_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,thetaprior
# Adaptation terminated
# Step size = 0.943355
# Diagonal elements of inverse mass matrix:
# 0.120889, 3.7196
-26.0144,0.952537,0.943355,1,3,0,26.6568,0.608339,0.435328
-26.6196,0.807456,0.943355,2,3,0,26.8307,0.73626,0.73626
-26.517,0.855338,0.943355,2,3,0,28.5367,0.565645,0.394681
-27.1901,0.627698,0.943355,2,3,0,28.1899,0.684773,0.0712577
-26.3575,0.951449,0.943355,2,3,0,27.3341,0.733458,0.410397
-26.1928,0.894011,0.943355,2,3,0,26.8098,0.643755,0.780457
-27.0277,0.890226,0.943355,2,3,0,27.0657,0.665912,0.920092
-26.95,0.913902,0.943355,2,3,0,27.4136,0.662474,0.0866773
-30.9194,0.397245,0.943355,3,7,0,31.1352,0.635412,0.998441
-30.437,0.746973,0.943355,3,15,0,30.6151,0.654098,0.997574
-29.3426,1,0.943355,2,3,0,30.4787,0.647865,0.992663
-26.7614,0.696724,0.943355,2,3,0,30.4176,0.744808,0.737142
-27.2707,0.870314,0.943355,1,1,0,27.4505,0.741883,0.87312
-29.3551,0.859523,0.943355,2,7,0,29.8455,0.449384,0.280315
-27.6819,1,0.943355,1,1,0,29.1215,0.505003,0.366312
-27.572,0.917232,0.943355,2,3,0,28.6228,0.786666,0.343353
-29.4299,0.536922,0.943355,2,3,0,30.2385,0.534076,0.97759
-26.9201,0.949012,0.943355,2,3,0,29.9955,0.606916,0.113366
-27.2982,0.764089,0.943355,1,3,0,29.5349,0.780394,0.538675
-27.5591,0.855163,0.943355,2,7,0,28.1646,0.515805,0.709785
-28.0861,0.964238,0.943355,2,7,0,28.2513,0.784797,0.150372
-26.1062,1,0.943355,2,3,0,27.9495,0.678701,0.743432
-25.8407,0.974689,0.943355,2,3,0,26.2247,0.635715,0.520528
-27.3219,0.808827,0.943355,2,3,0,27.3708,0.781076,0.4474
-27.2277,0.884721,0.943355,2,3,0,28.2704,0.543727,0.789412
-27.0815,0.637886,0.943355,2,7,0,30.2173,0.767139,0.670084
-26.8894,1,0.943355,2,3,0,27.122,0.540155,0.539881
-25.8098,1,0.943355,2,3,0,26.8989,0.656714,0.446965
-28.1313,0.601779,0.943355,2,3,0,28.8375,0.768659,0.912088
-27.4319,0.983374,0.943355,2,3,0,30.5834,0.532491,0.788982
-27.4498,0.917063,0.943355,2,7,0,28.3808,0.697035,0.0582513
-26.6062,1,0.943355,1,1,0,27.3726,0.697464,0.150592
-26.076,0.960631,0.943355,2,3,0,26.951,0.711268,0.574906
-26.525,0.955384,0.943355,2,3,0,26.5637,0.736655,0.312244
-27.8908,0.607299,0.943355,2,3,0,28.4369,0.690415,0.0350586
-28.8393,0.985724,0.943355,2,3,0,29.1939,0.614283,0.0141496
-28.1814,0.662985,0.943355,2,3,0,29.8453,0.697901,0.972696
-26.5898,0.966987,0.943355,1,3,0,29.4943,0.651678,0.130767
-27.0587,0.871655,0.943355,2,3,0,27.9325,0.536908,0.665759
-25.9969,0.886603,0.943355,1,3,0,27.8981,0.704923,0.476585
-27.0862,0.621543,0.943355,1,3,0,27.7024,0.618926,0.914638
-27.2495,0.930666,0.943355,2,3,0,28.1902,0.521722,0.451667
-26.6434,1,0.943355,1,1,0,27.1951,0.554281,0.494825
-26.9694,0.653963,0.943355,2,3,0,28.3547,0.639135,0.912547
-25.8413,0.709515,0.943355,2,3,0,30.1436,0.671984,0.580106
-26.3088,0.877885,0.943355,1,3,0,26.5498,0.585101,0.644211
-26.1985,0.927119,0.943355,2,3,0,26.9657,0.614611,0.265878
-26.9933,0.831251,0.943355,2,3,0,27.2685,0.680552,0.0866055
-25.8258,0.963695,0.943355,1,3,0,26.704,0.647747,0.431629
-27.0275,0.643083,0.943355,1,3,0,27.1052,0.620361,0.0902021
-26.1711,1,0.943355,1,1,0,26.8406,0.62092,0.260416
-28.0561,0.676742,0.943355,2,3,0,29.4614,0.546564,0.0747134
-26.5261,1,0.943355,2,3,0,28.2527,0.672502,0.143596
-26.3341,1,0.943355,1,1,0,26.6106,0.678365,0.186455
-26.7625,0.983618,0.943355,2,3,0,26.8749,0.699356,0.872915
-26.4582,0.91507,0.943355,2,3,0,27.8724,0.615764,0.182749
-26.8993,0.785996,0.943355,2,3,0,27.7135,0.610868,0.88794
-25.8692,0.978723,0.943355,2,3,0,27.0981,0.660852,0.630116
-26.0935,0.530705,0.943355,2,3,0,28.9112,0.715015,0.478992
-25.923,0.950804,0.943355,2,3,0,26.4138,0.690457,0.411106
-25.9327,0.96695,0.943355,2,3,0,26.246,0.61847,0.457136
-27.6175,0.495273,0.943355,2,3,0,28.0926,0.625138,0.953571
-27.1749,1,0.943355,2,3,0,28.1688,0.710117,0.911673
-28.7494,0.756491,0.943355,2,3,0,29.8869,0.820519,0.644911
-29.3287,0.961886,0.943355,2,7,0,29.4671,0.459802,0.183311
-28.3493,1,0.943355,2,3,0,30.3106,0.811576,0.605764
-26.0462,0.966792,0.943355,2,3,0,28.5703,0.710548,0.498369
-26.2513,0.891927,0.943355,2,3,0,26.5475,0.610241,0.742657
-26.6015,0.91764,0.943355,2,3,0,27.0363,0.614667,0.154147
-25.8432,0.983587,0.943355,2,3,0,26.5069,0.676015,0.435804
-27.1242,0.70254,0.943355,2,3,0,27.5968,0.547864,0.220207
-26.9847,1,0.943355,2,3,0,27.345,0.746477,0.800641
-26.5196,1,0.943355,2,3,0,27.5125,0.651818,0.857902
-28.9718,0.729032,0.943355,2,3,0,30.097,0.541528,0.968819
-33.3504,0.423477,0.943355,1,1,0,33.3771,0.422085,0.990427
-27.9241,0.916048,0.943355,2,7,0,32.3639,0.800839,0.544928
-26.7342,0.874711,0.943355,2,3,0,28.8652,0.655779,0.110255
-26.592,0.980018,0.943355,2,3,0,26.8592,0.686553,0.858599
-26.0687,1,0.943355,1,1,0,26.5095,0.657476,0.743344
-26.8563,0.838393,0.943355,1,3,0,27.2694,0.750215,0.736019
-26.3705,0.837242,0.943355,2,3,0,27.9536,0.680437,0.820299
-26.3505,0.954941,0.943355,2,3,0,26.8441,0.71134,0.246724
-27.921,0.700241,0.943355,2,3,0,28.564,0.767293,0.892647
-28.2425,1,0.943355,2,3,0,29.0447,0.618311,0.0253019
-27.8357,0.984127,0.943355,2,3,0,28.2672,0.690492,0.962859
-27.264,0.732602,0.943355,2,3,0,29.5786,0.526397,0.667589
-27.0432,1,0.943355,2,3,0,27.5821,0.768064,0.376443
-25.8216,0.964292,0.943355,2,3,0,27.3971,0.644933,0.548106
-27.2946,0.685837,0.943355,2,3,0,27.6128,0.667397,0.0600256
-28.0819,0.958395,0.943355,2,3,0,28.354,0.74216,0.947823
-27.017,0.979363,0.943355,2,3,0,28.7479,0.738226,0.160225
