# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = heights_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = heights_2.data.R
# init = 2 (Default)
# random
#   seed = 3673340381
# output
#   file = heights_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,mu
# Adaptation terminated
# Step size = 0.852971
# Diagonal elements of inverse mass matrix:
# 0.00165549, 5.18251e-05
-890.981,0.948086,0.852971,2,3,0,891.021,7.67411,154.217
-890.639,0.924723,0.852971,2,3,0,891.815,7.88258,154.706
-890.533,0.994961,0.852971,2,3,0,890.691,7.8181,154.623
-892.124,0.845182,0.852971,2,3,0,892.241,7.30731,154.955
-892.524,0.943964,0.852971,2,3,0,893.539,8.36824,154.549
-894.809,0.889537,0.852971,2,3,0,894.827,8.68552,154.552
-890.776,0.927791,0.852971,1,3,0,895.178,7.90409,154.394
-890.758,0.99768,0.852971,4,19,0,890.935,7.63262,154.358
-890.597,0.961443,0.852971,2,3,0,891.109,7.69093,154.772
-895.098,0.284558,0.852971,2,3,0,899.316,8.27139,153.505
-893.79,0.906212,0.852971,3,11,0,897.414,7.29098,155.377
-891.525,1,0.852971,2,3,0,893.924,7.34628,154.69
-891.228,0.973632,0.852971,2,3,0,891.954,8.10885,154.605
-891.079,1,0.852971,2,3,0,891.491,7.53515,154.925
-891.314,0.727575,0.852971,1,3,0,893.425,7.86806,154.102
-891.985,0.89305,0.852971,2,3,0,892.621,8.24284,154.356
-890.596,0.97428,0.852971,1,3,0,891.968,7.87063,154.576
-890.596,0.75624,0.852971,1,3,0,892.143,7.87063,154.576
-890.821,0.980328,0.852971,2,3,0,890.848,7.97524,154.69
-890.671,0.690892,0.852971,2,3,0,893.984,7.88954,154.476
-891.757,0.727356,0.852971,1,3,0,893.043,7.46903,155.107
-891.512,1,0.852971,2,3,0,891.919,7.98047,154.105
-891.568,0.986624,0.852971,2,7,0,891.878,8.11921,154.272
-890.885,0.825903,0.852971,2,7,0,893.239,7.61809,154.917
-892.558,0.546957,0.852971,2,7,0,895.487,7.8588,153.773
-891.284,0.929394,0.852971,2,3,0,893.567,8.11515,154.498
-890.843,1,0.852971,1,1,0,891.202,7.98545,154.535
-890.505,1,0.852971,2,3,0,890.807,7.75069,154.649
-891.311,0.837639,0.852971,1,3,0,891.63,8.03251,154.964
-890.785,1,0.852971,2,3,0,891.319,7.52689,154.611
-891.33,0.844544,0.852971,2,3,0,892.168,7.77633,154.074
-891.278,0.963609,0.852971,2,3,0,892.159,7.39187,154.587
-890.892,1,0.852971,2,3,0,891.235,7.50056,154.505
-890.968,0.995658,0.852971,2,3,0,890.989,8.01021,154.768
-891.669,0.855748,0.852971,2,3,0,892.368,7.70875,155.233
-891.026,0.963499,0.852971,2,3,0,892.245,7.90253,154.974
-890.627,0.984166,0.852971,2,3,0,891.274,7.88752,154.556
-890.808,0.902453,0.852971,2,3,0,891.548,7.521,154.653
-891.803,0.85554,0.852971,2,3,0,892.058,7.88019,153.957
-890.924,0.802578,0.852971,2,3,0,894.18,7.63551,154.949
-892.44,0.775738,0.852971,2,3,0,893.094,8.03447,155.341
-890.673,0.815896,0.852971,2,3,0,894.799,7.62249,154.437
-892.173,0.784757,0.852971,2,3,0,892.464,7.52498,155.273
-892.531,0.923086,0.852971,1,1,0,892.807,7.51327,155.346
-891.198,1,0.852971,1,1,0,892.243,7.60007,155.041
-891.57,0.971838,0.852971,2,3,0,891.991,7.35969,154.811
-890.852,0.819301,0.852971,1,3,0,893.04,7.9082,154.342
-891.102,0.952671,0.852971,2,3,0,891.471,7.55671,154.249
-891.463,0.917892,0.852971,1,1,0,891.544,7.44948,154.238
