# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = heights_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = heights_1.data.R
# init = 2 (Default)
# random
#   seed = 3673340381
# output
#   file = heights_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,mu
# Adaptation terminated
# Step size = 0.767935
# Diagonal elements of inverse mass matrix:
# 0.00134222, 6.91624e-05
-891.327,1,0.767935,1,1,0,892.17,7.73882,155.137
-890.557,1,0.767935,2,3,0,891.346,7.64859,154.647
-894.893,0.680597,0.767935,3,7,0,895.117,7.02214,154.126
-894.881,0.973981,0.767935,3,15,0,896.369,8.6902,154.739
-893.975,0.836735,0.767935,2,5,0,897.982,7.08276,154.22
-891.066,0.928796,0.767935,2,3,0,894.855,7.68264,154.179
-892.635,0.855971,0.767935,2,3,0,892.92,8.26138,155.136
-891.806,1,0.767935,1,1,0,892.59,8.11084,155.069
-890.852,1,0.767935,2,3,0,891.827,7.97105,154.459
-890.856,0.977745,0.767935,2,7,0,891.261,7.59501,154.878
-890.904,0.982882,0.767935,2,3,0,891.239,7.48677,154.616
-890.774,1,0.767935,1,1,0,890.898,7.53193,154.577
-890.876,0.969302,0.767935,2,7,0,891.097,7.61074,154.307
-890.701,0.993771,0.767935,2,7,0,891.022,7.93008,154.638
-891.315,0.905441,0.767935,4,15,0,891.857,7.6724,155.119
-890.799,1,0.767935,2,3,0,891.414,7.54633,154.461
-890.685,0.939085,0.767935,3,11,0,891.33,7.92366,154.619
-891.457,0.84446,0.767935,2,3,0,892.525,7.36417,154.486
-891.453,0.613831,0.767935,1,3,0,896.436,8.13838,154.809
-890.52,0.965424,0.767935,3,7,0,892.17,7.74723,154.523
-890.699,0.896257,0.767935,2,3,0,891.324,7.78197,154.863
-892.1,0.88468,0.767935,2,3,0,892.34,8.24645,154.925
-891.452,0.966977,0.767935,2,3,0,892.72,8.1019,154.913
-891.126,0.941852,0.767935,3,15,0,892.774,7.8089,155.063
-891.626,0.940442,0.767935,2,7,0,892.307,7.4237,154.214
-891.888,0.991899,0.767935,4,15,0,892.094,7.34574,154.263
-890.934,0.895493,0.767935,2,3,0,893.522,7.7335,154.99
-893.624,0.668141,0.767935,1,3,0,894.153,7.95273,155.623
-892.798,0.964277,0.767935,2,3,0,894.495,8.05378,153.801
-892.06,1,0.767935,2,3,0,893.239,8.21992,154.24
-890.666,0.996097,0.767935,3,7,0,891.986,7.89877,154.507
-890.764,0.939583,0.767935,2,3,0,891.346,7.92037,154.782
-890.869,0.987379,0.767935,2,3,0,891.052,7.99771,154.555
-891.525,0.958482,0.767935,3,7,0,891.601,7.36255,154.787
-892.862,0.92304,0.767935,2,3,0,892.873,7.22909,155.038
-894.569,0.89139,0.767935,4,15,0,895.47,7.14273,155.299
-891.04,0.980086,0.767935,4,15,0,895.472,8.05051,154.523
-891.015,1,0.767935,2,3,0,891.097,8.04404,154.532
-891.241,0.990741,0.767935,2,3,0,891.273,8.11221,154.614
