# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = linear_regression_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = linear_regression_3.data.R
# init = 2 (Default)
# random
#   seed = 3673694809
# output
#   file = linear_regression_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,sigma,linpred.1,linpred.2,linpred.3,linpred.4,linpred.5,linpred.6,linpred.7,linpred.8,linpred.9,linpred.10,linpred.11,linpred.12,linpred.13,linpred.14,linpred.15,linpred.16,linpred.17,linpred.18,linpred.19,linpred.20,linpred.21,linpred.22,linpred.23,linpred.24,linpred.25,linpred.26,linpred.27,linpred.28,linpred.29,linpred.30,linpred.31,linpred.32,linpred.33,linpred.34,linpred.35,linpred.36,linpred.37,linpred.38,linpred.39,linpred.40,linpred.41,linpred.42,linpred.43,linpred.44,linpred.45,linpred.46,linpred.47,linpred.48,linpred.49,linpred.50,linpred.51,linpred.52,linpred.53,linpred.54,linpred.55,linpred.56,linpred.57,linpred.58,linpred.59,linpred.60,linpred.61,linpred.62,linpred.63,linpred.64,linpred.65,linpred.66,linpred.67,linpred.68,linpred.69,linpred.70,linpred.71,linpred.72,linpred.73,linpred.74,linpred.75,linpred.76,linpred.77,linpred.78,linpred.79,linpred.80,linpred.81,linpred.82,linpred.83,linpred.84,linpred.85,linpred.86,linpred.87,linpred.88,linpred.89,linpred.90,linpred.91,linpred.92,linpred.93,linpred.94,linpred.95,linpred.96,linpred.97,linpred.98,linpred.99,linpred.100,linpred.101,linpred.102,linpred.103,linpred.104,linpred.105,linpred.106,linpred.107,linpred.108,linpred.109,linpred.110,linpred.111,linpred.112,linpred.113,linpred.114,linpred.115,linpred.116,linpred.117,linpred.118,linpred.119,linpred.120,linpred.121,linpred.122,linpred.123,linpred.124,linpred.125,linpred.126,linpred.127,linpred.128,linpred.129,linpred.130,linpred.131,linpred.132,linpred.133,linpred.134,linpred.135,linpred.136,linpred.137,linpred.138,linpred.139,linpred.140,linpred.141,linpred.142,linpred.143,linpred.144,linpred.145,linpred.146,linpred.147,linpred.148,linpred.149,linpred.150,linpred.151,linpred.152,linpred.153,linpred.154,linpred.155,linpred.156,linpred.157,linpred.158,linpred.159,linpred.160,linpred.161,linpred.162,linpred.163,linpred.164,linpred.165,linpred.166,linpred.167,linpred.168,linpred.169,linpred.170,linpred.171,linpred.172,linpred.173,linpred.174,linpred.175,linpred.176,linpred.177,linpred.178,linpred.179,linpred.180,linpred.181,linpred.182,linpred.183,linpred.184,linpred.185,linpred.186,linpred.187,linpred.188,linpred.189,linpred.190,linpred.191,linpred.192,linpred.193,linpred.194,linpred.195,linpred.196,linpred.197,linpred.198,linpred.199,linpred.200,linpred.201,linpred.202,linpred.203,linpred.204,linpred.205,linpred.206,linpred.207,linpred.208,linpred.209,linpred.210,linpred.211,linpred.212,linpred.213,linpred.214,linpred.215,linpred.216,linpred.217,linpred.218,linpred.219,linpred.220,linpred.221,linpred.222,linpred.223,linpred.224,linpred.225,linpred.226,linpred.227,linpred.228,linpred.229,linpred.230,linpred.231,linpred.232,linpred.233,linpred.234,linpred.235,linpred.236,linpred.237,linpred.238,linpred.239,linpred.240,linpred.241,linpred.242,linpred.243,linpred.244,linpred.245,linpred.246,linpred.247
# Adaptation terminated
# Step size = 0.81911
# Diagonal elements of inverse mass matrix:
# 0.00172565, 0.00213466, 0.00101826
-25.6964,0.902086,0.81911,4,19,0,27.4307,-0.0314368,0.730871,0.647186,-0.986765,0.861494,-0.451909,1.97235,-0.790546,1.13367,1.0229,0.510199,-0.458239,-1.0374,0.265144,-1.28109,-0.334811,-0.777887,0.408924,-0.290503,-1.09753,-1.1007,-0.559514,1.09253,-0.762063,0.143078,-0.724085,-1.08804,0.231694,0.456396,0.453232,-0.692436,0.510199,-0.455074,-0.755733,-0.326528,-0.0752948,0.155738,-0.122767,1.00391,0.0639577,0.257012,0.0354742,1.18431,-0.907645,-0.891821,0.206375,1.3647,-0.825359,-0.236701,0.551341,-0.663953,0.598824,-0.657623,-1.00892,0.257012,1.15899,0.361452,-0.281009,-1.14501,1.27609,0.66211,-0.489887,1.3109,-0.26202,-0.600656,0.0702873,0.253847,-0.872832,-0.034152,1.06404,0.76655,-0.325316,-0.401272,1.1938,0.548176,-0.312657,0.421583,-0.762063,1.61156,0.291825,-0.673447,-0.942458,-0.0847892,1.10202,-1.37604,0.65587,0.415254,0.978593,1.12101,-0.344305,-0.489887,0.488045,-0.110108,-0.375953,-1.46465,1.27609,0.820352,0.3931,1.29824,-0.360129,0.541847,0.136749,0.408924,-1.54061,-1.11969,0.0354742,0.0259797,-0.464569,-0.00883337,0.927956,-0.695601,0.0418039,-0.550019,0.687429,-0.743074,-0.679777,-0.110108,-0.648129,0.162067,1.03543,-0.0119982,0.345627,-0.461404,-0.771557,-0.790546,0.336133,-0.71459,-0.591162,0.545012,-0.657623,-0.236701,-1.50263,0.0133204,-1.03107,-0.496217,0.266507,-0.974106,0.313979,-0.961447,1.25393,-0.739909,0.57033,-0.825359,1.46598,-0.100613,-0.103255,-1.2178,-1.40136,-1.0469,0.472218,0.877319,-0.920304,-0.151251,0.509627,-1.30958,-0.16391,-0.287338,-1.27476,-0.625975,0.434243,1.50712,0.741231,0.598814,-0.663953,1.58941,0.763385,-0.154415,1.03556,-0.0278223,-0.382283,-0.312685,-0.243031,-0.502547,-0.274679,0.282331,-0.312657,0.355122,0.84567,-0.211382,0.880483,-0.0721299,0.20954,1.24127,1.16848,0.241188,0.0228149,0.139914,-0.160745,-0.584832,0.611473,0.108853,-0.866502,-0.0563058,0.155738,-1.17666,-0.673447,-0.879161,0.374111,-0.179734,0.320309,0.630462,0.320309,0.152573,0.364616,0.323474,0.241188,-1.0912,0.405759,0.66211,0.133584,0.370946,-0.8127,0.219034,1.12418,0.351957,-1.24312,0.516528,-1.3254,0.219034,0.0892763,-0.499382,0.560836,-0.0214927,-0.344305,-0.0119982,0.66211,0.655781,-0.16391,-1.09437,-0.272337,-0.795399,-0.226055,0.927956,-0.26202,-0.619645,-0.220877,-0.768392,-0.122767,-0.809535,-0.135427,-0.144921,0.285496,-0.660788,-0.477228,-0.502547,0.190551,-1.23679,0.763385,0.975428,0.804528
-26.7514,0.897238,0.81911,3,11,0,27.0254,-0.054197,0.708244,0.641355,-0.97995,0.811091,-0.461652,1.88756,-0.789805,1.07484,0.9675,0.47067,-0.467786,-1.02902,0.233202,-1.26517,-0.348179,-0.777538,0.372531,-0.305243,-1.08729,-1.09036,-0.565925,1.03497,-0.762204,0.114915,-0.725402,-1.07809,0.200787,0.418534,0.415467,-0.694733,0.47067,-0.464719,-0.75607,-0.340152,-0.0966972,0.127183,-0.1427,0.949099,0.0382442,0.225322,0.0106425,1.12391,-0.903279,-0.887945,0.176252,1.29872,-0.823541,-0.253107,0.510539,-0.667131,0.556552,-0.660998,-1.00142,0.225322,1.09937,0.326528,-0.296043,-1.13329,1.21285,0.617879,-0.498455,1.24658,-0.277641,-0.605794,0.0443779,0.222255,-0.869544,-0.0568282,1.00737,0.719085,-0.338978,-0.412583,1.13311,0.507472,-0.326711,0.384798,-0.762204,1.53793,0.259057,-0.676332,-0.937014,-0.105898,1.04417,-1.35717,0.611832,0.378665,0.924564,1.06257,-0.35738,-0.498455,0.449202,-0.130433,-0.388048,-1.44304,1.21285,0.771221,0.357197,1.23432,-0.372714,0.501339,0.108782,0.372531,-1.51665,-1.10876,0.0106425,0.00144198,-0.47392,-0.0322934,0.875494,-0.6978,0.0167762,-0.556725,0.642414,-0.743803,-0.682466,-0.130433,-0.651797,0.133317,0.979644,-0.0353602,0.311194,-0.470853,-0.771404,-0.789805,0.301993,-0.716201,-0.596594,0.504405,-0.660998,-0.253107,-1.47985,-0.0108254,-1.02289,-0.504588,0.234523,-0.967683,0.280525,-0.955415,1.19138,-0.740736,0.52894,-0.823541,1.39686,-0.121232,-0.123792,-1.20383,-1.38171,-1.03822,0.433865,0.826425,-0.915546,-0.170302,0.470116,-1.29277,-0.182569,-0.302176,-1.25903,-0.630329,0.397066,1.43673,0.69455,0.556542,-0.667131,1.51647,0.716018,-0.173368,0.979767,-0.0506945,-0.394182,-0.326738,-0.25924,-0.510722,-0.289909,0.249857,-0.326711,0.320394,0.795756,-0.228572,0.829492,-0.0936304,0.179319,1.17911,1.10858,0.209988,-0.00162487,0.111849,-0.179502,-0.59046,0.568809,0.0817498,-0.86341,-0.0782961,0.127183,-1.16396,-0.676332,-0.875677,0.338796,-0.197903,0.286659,0.58721,0.286659,0.124116,0.329595,0.289726,0.209988,-1.08116,0.369464,0.617879,0.105715,0.335729,-0.811273,0.18852,1.06564,0.317328,-1.22837,0.476804,-1.3081,0.18852,0.062779,-0.507655,0.51974,-0.0445608,-0.35738,-0.0353602,0.617879,0.611745,-0.182569,-1.08422,-0.28764,-0.794509,-0.24279,0.875494,-0.277641,-0.624196,-0.237772,-0.768338,-0.1427,-0.808207,-0.154967,-0.164168,0.252924,-0.664065,-0.486187,-0.510722,0.160918,-1.22223,0.716018,0.921497,0.755887
-26.0748,1,0.81911,2,3,0,26.8291,0.0299767,0.763828,0.707294,-0.96843,0.963173,-0.409456,2.12412,-0.763363,1.24762,1.13186,0.596036,-0.416071,-1.02135,0.339931,-1.27603,-0.287077,-0.750133,0.490195,-0.240772,-1.08419,-1.0875,-0.521913,1.20462,-0.733595,0.212361,-0.693905,-1.07427,0.304972,0.539808,0.5365,-0.660829,0.596036,-0.412764,-0.72698,-0.278421,-0.0158589,0.225591,-0.065472,1.11201,0.129673,0.331433,0.099905,1.30054,-0.885742,-0.869204,0.278512,1.48907,-0.799746,-0.184543,0.639034,-0.631061,0.688658,-0.624446,-0.991583,0.331433,1.27408,0.440582,-0.230849,-1.13381,1.39646,0.754798,-0.449147,1.43284,-0.211004,-0.564911,0.136288,0.328125,-0.849359,0.0271391,1.17486,0.863947,-0.277155,-0.356536,1.31046,0.635726,-0.263924,0.503425,-0.733595,1.74706,0.367816,-0.640984,-0.922125,-0.0257816,1.21455,-1.37526,0.748276,0.49681,1.08555,1.23439,-0.297,-0.449147,0.572883,-0.0522419,-0.330075,-1.46787,1.39646,0.920175,0.473657,1.41961,-0.313538,0.629111,0.205746,0.490195,-1.54725,-1.10735,0.099905,0.0899823,-0.422686,0.0535994,1.03263,-0.664137,0.10652,-0.51199,0.781258,-0.71375,-0.647599,-0.0522419,-0.614524,0.232207,1.14495,0.0502919,0.424044,-0.419379,-0.743518,-0.763363,0.414121,-0.683982,-0.554988,0.632419,-0.624446,-0.184543,-1.50756,0.0767522,-1.01474,-0.455762,0.341355,-0.9552,0.390968,-0.94197,1.37331,-0.710442,0.658879,-0.799746,1.59491,-0.0423193,-0.0450804,-1.20988,-1.40172,-1.03127,0.556342,0.979711,-0.898972,-0.0952399,0.595439,-1.3058,-0.10847,-0.237464,-1.26942,-0.591371,0.516655,1.63791,0.837486,0.688647,-0.631061,1.72391,0.860639,-0.0985474,1.14509,0.0337542,-0.33669,-0.263954,-0.191159,-0.462377,-0.224234,0.357893,-0.263924,0.433966,0.946635,-0.158083,0.983018,-0.0125514,0.28182,1.36008,1.284,0.314895,0.0866748,0.209054,-0.105163,-0.548373,0.701877,0.176593,-0.842744,0.0039863,0.225591,-1.16688,-0.640984,-0.855974,0.453812,-0.125008,0.397584,0.721722,0.397584,0.222284,0.443889,0.400891,0.314895,-1.07758,0.486887,0.754798,0.202439,0.450504,-0.786516,0.291742,1.2377,0.430659,-1.23634,0.602651,-1.32234,0.291742,0.156133,-0.459069,0.648957,0.0403692,-0.297,0.0502919,0.754798,0.748183,-0.10847,-1.08089,-0.221787,-0.768435,-0.173418,1.03263,-0.211004,-0.584756,-0.168006,-0.74021,-0.065472,-0.783208,-0.0787022,-0.0886248,0.361201,-0.627754,-0.435917,-0.462377,0.261974,-1.22973,0.860639,1.08224,0.903637
-27.296,0.748,0.81911,2,3,0,29.3435,-0.0426969,0.816725,0.693523,-1.11025,0.955126,-0.512562,2.19647,-0.890978,1.25927,1.13549,0.562564,-0.519635,-1.16683,0.288723,-1.43915,-0.381708,-0.876831,0.449393,-0.332195,-1.23403,-1.23756,-0.632806,1.2133,-0.859148,0.152318,-0.816709,-1.22342,0.251343,0.502442,0.498905,-0.781343,0.562564,-0.516098,-0.852075,-0.372452,-0.0917068,0.166465,-0.144756,1.11427,0.0639035,0.279636,0.0320741,1.31586,-1.02183,-1.00415,0.22305,1.51744,-0.92988,-0.272073,0.608539,-0.749514,0.6616,-0.742441,-1.135,0.279636,1.28757,0.396344,-0.321586,-1.28708,1.41842,0.73232,-0.555001,1.45732,-0.300366,-0.678782,0.0709767,0.276099,-0.982929,-0.045731,1.18147,0.849028,-0.371098,-0.455976,1.32647,0.605003,-0.356952,0.463539,-0.859148,1.7933,0.318538,-0.760124,-1.06073,-0.102317,1.22391,-1.54525,0.725347,0.456466,1.08598,1.24513,-0.392318,-0.555001,0.537808,-0.130609,-0.427684,-1.64427,1.41842,0.90915,0.43171,1.44318,-0.410001,0.59793,0.145245,0.449393,-1.72915,-1.25878,0.0320741,0.0214643,-0.526708,-0.0174382,1.02939,-0.78488,0.0391473,-0.622196,0.760613,-0.837929,-0.767197,-0.130609,-0.731831,0.173538,1.1495,-0.0209748,0.378661,-0.523172,-0.869758,-0.890978,0.368051,-0.806099,-0.668172,0.601466,-0.742441,-0.272073,-1.68671,0.00731794,-1.15976,-0.562074,0.290246,-1.0961,0.343295,-1.08195,1.39366,-0.834392,0.629759,-0.92988,1.63062,-0.12,-0.122952,-1.36842,-1.57354,-1.17744,0.520121,0.972809,-1.03598,-0.176585,0.561925,-1.47098,-0.190731,-0.328659,-1.43208,-0.707075,0.477685,1.67659,0.820735,0.661588,-0.749514,1.76854,0.845491,-0.180122,1.14964,-0.0386578,-0.434757,-0.356983,-0.279146,-0.569147,-0.314512,0.307929,-0.356952,0.38927,0.937443,-0.24378,0.976346,-0.0881702,0.226587,1.37952,1.29818,0.261953,0.0179277,0.148782,-0.187195,-0.661099,0.675735,0.114073,-0.975856,-0.0704872,0.166465,-1.32244,-0.760124,-0.990002,0.41049,-0.208414,0.350368,0.696954,0.350368,0.162928,0.39988,0.353904,0.261953,-1.22695,0.445856,0.73232,0.141709,0.406953,-0.915734,0.237197,1.24866,0.385734,-1.39671,0.569637,-1.48866,0.237197,0.0921963,-0.565611,0.619149,-0.0315846,-0.392318,-0.0209748,0.73232,0.725247,-0.190731,-1.23049,-0.311896,-0.896401,-0.260177,1.02939,-0.300366,-0.700001,-0.25439,-0.866222,-0.144756,-0.912197,-0.158902,-0.169512,0.311465,-0.745977,-0.540855,-0.569147,0.205367,-1.38964,0.845491,1.08244,0.891467
-25.7807,1,0.81911,2,3,0,27.4663,0.0114475,0.706812,0.699878,-0.912433,0.874985,-0.395184,1.94927,-0.722673,1.1382,1.03108,0.535253,-0.401305,-0.961403,0.298265,-1.19707,-0.28194,-0.71043,0.437312,-0.239091,-1.01956,-1.02262,-0.499246,1.09841,-0.695127,0.180218,-0.658399,-1.01037,0.265916,0.483222,0.480161,-0.627793,0.535253,-0.398244,-0.689006,-0.273929,-0.0309667,0.19246,-0.0768764,1.01271,0.103702,0.290401,0.0761559,1.18717,-0.835917,-0.820614,0.241431,1.36163,-0.75634,-0.18706,0.575041,-0.600247,0.620961,-0.594126,-0.933858,0.290401,1.16269,0.391403,-0.229909,-1.06547,1.27593,0.682164,-0.431911,1.3096,-0.211545,-0.539034,0.109823,0.287341,-0.80225,0.00882169,1.07087,0.783165,-0.272758,-0.346213,1.19635,0.571981,-0.260515,0.449555,-0.695127,1.60036,0.324068,-0.609429,-0.869584,-0.0401487,1.10759,-1.28889,0.676129,0.443434,0.988229,1.12596,-0.291122,-0.431911,0.513828,-0.0646338,-0.321728,-1.37459,1.27593,0.835196,0.422009,1.29735,-0.306425,0.565859,0.174097,0.437312,-1.44805,-1.04098,0.0761559,0.066974,-0.407426,0.0333069,0.939258,-0.630853,0.0822772,-0.490064,0.706649,-0.676763,-0.61555,-0.0646338,-0.584944,0.198582,1.0432,0.0302462,0.376099,-0.404366,-0.704309,-0.722673,0.366917,-0.649217,-0.529852,0.56892,-0.594126,-0.18706,-1.41132,0.0547314,-0.955282,-0.438033,0.299583,-0.90019,0.345493,-0.887948,1.2545,-0.673703,0.593405,-0.75634,1.45957,-0.0554519,-0.058007,-1.13586,-1.31338,-0.970585,0.498522,0.890288,-0.848159,-0.104422,0.5347,-1.22462,-0.116665,-0.23603,-1.19095,-0.563519,0.461797,1.49936,0.75868,0.620951,-0.600247,1.57893,0.780105,-0.107483,1.04332,0.014943,-0.327849,-0.260542,-0.193181,-0.444154,-0.223787,0.314886,-0.260515,0.385281,0.859681,-0.162575,0.893349,-0.0279061,0.244491,1.24226,1.17187,0.275098,0.0639133,0.177157,-0.113604,-0.523731,0.633194,0.147119,-0.796128,-0.0126028,0.19246,-1.09607,-0.609429,-0.808371,0.403645,-0.131968,0.351614,0.651558,0.351614,0.1894,0.394463,0.354675,0.275098,-1.01343,0.434252,0.682164,0.171036,0.400584,-0.744097,0.253673,1.12902,0.382221,-1.16035,0.541374,-1.23992,0.253673,0.128187,-0.441093,0.584223,0.0210643,-0.291122,0.0302462,0.682164,0.676043,-0.116665,-1.01649,-0.221523,-0.727367,-0.176764,0.939258,-0.211545,-0.557398,-0.171756,-0.701248,-0.0768764,-0.741037,-0.089119,-0.0983009,0.317947,-0.597186,-0.419669,-0.444154,0.226128,-1.15422,0.780105,0.985168,0.819893
-25.4373,0.982971,0.81911,2,3,0,26.1157,0.0269348,0.715283,0.678853,-0.908019,0.900822,-0.38457,1.98799,-0.715985,1.16719,1.05879,0.557018,-0.390765,-0.957576,0.31719,-1.19607,-0.269969,-0.703595,0.457904,-0.226606,-1.01643,-1.01952,-0.489879,1.12693,-0.688109,0.197728,-0.650941,-1.00713,0.284453,0.504364,0.501266,-0.619967,0.557018,-0.387667,-0.681914,-0.261863,-0.0159878,0.210117,-0.0624478,1.0402,0.120295,0.309232,0.0924187,1.21675,-0.830586,-0.815099,0.259675,1.3933,-0.750055,-0.173952,0.597284,-0.592091,0.643754,-0.585897,-0.9297,0.309232,1.19197,0.411444,-0.217314,-1.06289,1.30657,0.70569,-0.421738,1.34064,-0.19873,-0.530145,0.126489,0.306135,-0.796515,0.0242775,1.09905,0.807902,-0.260677,-0.335013,1.22604,0.594186,-0.248288,0.470293,-0.688109,1.63489,0.343303,-0.601383,-0.864656,-0.0252798,1.13622,-1.28899,0.699583,0.464098,1.01542,1.1548,-0.279261,-0.421738,0.535337,-0.0500585,-0.310234,-1.37572,1.30657,0.860557,0.442417,1.32825,-0.294748,0.587992,0.191533,0.457904,-1.45005,-1.03811,0.0924187,0.0831268,-0.396959,0.0490561,0.965866,-0.623065,0.0986134,-0.480587,0.730469,-0.669525,-0.607578,-0.0500585,-0.576605,0.216312,1.07105,0.0459588,0.395957,-0.393862,-0.697401,-0.715985,0.386665,-0.641649,-0.520853,0.591089,-0.585897,-0.173952,-1.41288,0.0707374,-0.951382,-0.427933,0.318524,-0.89563,0.364984,-0.88324,1.28489,-0.666427,0.615868,-0.750055,1.49241,-0.0407665,-0.0433522,-1.13412,-1.31377,-0.966868,0.519848,0.916309,-0.842975,-0.0903238,0.556459,-1.22395,-0.102713,-0.223509,-1.18988,-0.554923,0.482682,1.53268,0.783123,0.643744,-0.592091,1.61321,0.804805,-0.0934211,1.07118,0.0304721,-0.316429,-0.248315,-0.180146,-0.434127,-0.21112,0.334011,-0.248288,0.405249,0.885335,-0.149173,0.919406,-0.0128905,0.262772,1.2725,1.20126,0.293745,0.0800294,0.194631,-0.0996158,-0.514658,0.656133,0.164233,-0.79032,0.00259616,0.210117,-1.09386,-0.601383,-0.80271,0.423833,-0.1182,0.371179,0.674717,0.371179,0.20702,0.414541,0.374276,0.293745,-1.01023,0.454806,0.70569,0.188436,0.420736,-0.737666,0.272064,1.1579,0.402152,-1.1589,0.563213,-1.23943,0.272064,0.145073,-0.43103,0.606576,0.0366668,-0.279261,0.0459588,0.70569,0.699496,-0.102713,-1.01333,-0.208828,-0.720734,-0.163533,0.965866,-0.19873,-0.548729,-0.158465,-0.694303,-0.0624478,-0.734569,-0.0748371,-0.0841291,0.337108,-0.588994,-0.409349,-0.434127,0.244188,-1.15271,0.804805,1.01233,0.84507
