# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = heights_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = heights_3.data.R
# init = 2 (Default)
# random
#   seed = 3673340389
# output
#   file = heights_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,mu
# Adaptation terminated
# Step size = 0.906264
# Diagonal elements of inverse mass matrix:
# 0.0013302, 5.737e-05
-891.613,1,0.906264,1,1,0,892.007,8.19513,154.517
-891.973,0.919009,0.906264,2,3,0,892.74,7.55087,155.242
-890.607,0.901628,0.906264,1,3,0,892.625,7.84619,154.48
-890.662,0.983087,0.906264,2,3,0,890.812,7.9065,154.549
-892.156,0.852775,0.906264,2,7,0,892.172,7.23965,154.587
-891.236,1,0.906264,2,3,0,892.255,7.46453,154.89
-890.945,0.973792,0.906264,2,7,0,891.645,7.98457,154.814
-890.691,0.990026,0.906264,2,3,0,891.122,7.63385,154.406
-890.699,1,0.906264,2,3,0,890.732,7.86993,154.8
-891.619,0.741428,0.906264,1,3,0,892.559,7.69972,153.995
-891.091,0.999523,0.906264,2,7,0,891.769,8.01672,154.86
-891.092,0.961338,0.906264,2,3,0,891.744,8.07163,154.594
-891.579,0.918393,0.906264,1,1,0,891.601,8.19034,154.666
-891.302,0.984823,0.906264,2,3,0,891.996,7.43407,154.86
-891.519,0.988851,0.906264,2,3,0,891.69,7.35038,154.714
-891.282,0.969381,0.906264,2,7,0,892.139,7.85127,154.106
-891.609,0.825,0.906264,2,3,0,893.499,7.3332,154.71
-893.142,0.899459,0.906264,2,3,0,893.4,7.16964,154.239
-891.436,1,0.906264,2,3,0,893.542,7.43338,154.931
-892.172,0.843959,0.906264,2,3,0,892.992,8.21373,154.173
-891.105,0.971455,0.906264,2,3,0,892.977,7.70132,154.158
-890.782,0.987811,0.906264,2,3,0,891.396,7.53153,154.663
-891.299,0.905137,0.906264,2,3,0,891.51,7.50066,154.231
-892.163,0.541518,0.906264,2,7,0,895.328,8.04576,155.26
-891.502,1,0.906264,1,1,0,892.14,8.06954,155
-892.248,0.768134,0.906264,2,3,0,895.878,7.29291,154.24
-892.114,1,0.906264,2,3,0,892.373,8.22918,154.98
-890.514,0.964586,0.906264,1,3,0,892.415,7.78783,154.632
-891.2,0.858865,0.906264,1,3,0,891.367,7.91518,155.042
-890.721,1,0.906264,2,3,0,891.309,7.92663,154.503
-890.688,0.77066,0.906264,2,3,0,892.761,7.59239,154.737
-890.977,0.926152,0.906264,2,3,0,891.339,7.85605,154.983
-890.545,1,0.906264,2,3,0,890.905,7.67838,154.522
-890.79,0.946497,0.906264,2,3,0,890.987,7.63056,154.339
-890.913,0.709355,0.906264,2,3,0,893.441,7.71807,154.979
-890.645,0.954106,0.906264,1,3,0,891.284,7.88918,154.518
-890.682,0.99762,0.906264,2,3,0,890.709,7.58202,154.698
-891.255,0.799221,0.906264,1,3,0,892.399,8.10466,154.735
-893.767,0.687166,0.906264,2,3,0,894.274,7.36743,153.75
-891.62,1,0.906264,2,3,0,893.328,7.60519,154.031
-891.62,0.641889,0.906264,1,1,0,892.948,7.60519,154.031
-890.736,1,0.906264,2,3,0,891.446,7.86838,154.833
-891.875,0.901301,0.906264,2,3,0,891.931,7.66043,153.939
-894.228,0.847607,0.906264,2,3,0,894.283,7.62203,153.51
-893.278,1,0.906264,1,1,0,894.604,7.52181,153.713
-891.498,1,0.906264,2,3,0,893.41,7.37546,154.395
-893.255,0.824683,0.906264,2,3,0,893.68,7.15692,154.974
-897.079,0.605846,0.906264,2,3,0,898.171,8.7723,153.79
-890.751,1,0.906264,2,3,0,896.195,7.5692,154.456
-890.909,0.985335,0.906264,2,3,0,891.021,7.99693,154.741
