# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = linear_regression_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = linear_regression_2.data.R
# init = 2 (Default)
# random
#   seed = 3673694802
# output
#   file = linear_regression_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,sigma,linpred.1,linpred.2,linpred.3,linpred.4,linpred.5,linpred.6,linpred.7,linpred.8,linpred.9,linpred.10,linpred.11,linpred.12,linpred.13,linpred.14,linpred.15,linpred.16,linpred.17,linpred.18,linpred.19,linpred.20,linpred.21,linpred.22,linpred.23,linpred.24,linpred.25,linpred.26,linpred.27,linpred.28,linpred.29,linpred.30,linpred.31,linpred.32,linpred.33,linpred.34,linpred.35,linpred.36,linpred.37,linpred.38,linpred.39,linpred.40,linpred.41,linpred.42,linpred.43,linpred.44,linpred.45,linpred.46,linpred.47,linpred.48,linpred.49,linpred.50,linpred.51,linpred.52,linpred.53,linpred.54,linpred.55,linpred.56,linpred.57,linpred.58,linpred.59,linpred.60,linpred.61,linpred.62,linpred.63,linpred.64,linpred.65,linpred.66,linpred.67,linpred.68,linpred.69,linpred.70,linpred.71,linpred.72,linpred.73,linpred.74,linpred.75,linpred.76,linpred.77,linpred.78,linpred.79,linpred.80,linpred.81,linpred.82,linpred.83,linpred.84,linpred.85,linpred.86,linpred.87,linpred.88,linpred.89,linpred.90,linpred.91,linpred.92,linpred.93,linpred.94,linpred.95,linpred.96,linpred.97,linpred.98,linpred.99,linpred.100,linpred.101,linpred.102,linpred.103,linpred.104,linpred.105,linpred.106,linpred.107,linpred.108,linpred.109,linpred.110,linpred.111,linpred.112,linpred.113,linpred.114,linpred.115,linpred.116,linpred.117,linpred.118,linpred.119,linpred.120,linpred.121,linpred.122,linpred.123,linpred.124,linpred.125,linpred.126,linpred.127,linpred.128,linpred.129,linpred.130,linpred.131,linpred.132,linpred.133,linpred.134,linpred.135,linpred.136,linpred.137,linpred.138,linpred.139,linpred.140,linpred.141,linpred.142,linpred.143,linpred.144,linpred.145,linpred.146,linpred.147,linpred.148,linpred.149,linpred.150,linpred.151,linpred.152,linpred.153,linpred.154,linpred.155,linpred.156,linpred.157,linpred.158,linpred.159,linpred.160,linpred.161,linpred.162,linpred.163,linpred.164,linpred.165,linpred.166,linpred.167,linpred.168,linpred.169,linpred.170,linpred.171,linpred.172,linpred.173,linpred.174,linpred.175,linpred.176,linpred.177,linpred.178,linpred.179,linpred.180,linpred.181,linpred.182,linpred.183,linpred.184,linpred.185,linpred.186,linpred.187,linpred.188,linpred.189,linpred.190,linpred.191,linpred.192,linpred.193,linpred.194,linpred.195,linpred.196,linpred.197,linpred.198,linpred.199,linpred.200,linpred.201,linpred.202,linpred.203,linpred.204,linpred.205,linpred.206,linpred.207,linpred.208,linpred.209,linpred.210,linpred.211,linpred.212,linpred.213,linpred.214,linpred.215,linpred.216,linpred.217,linpred.218,linpred.219,linpred.220,linpred.221,linpred.222,linpred.223,linpred.224,linpred.225,linpred.226,linpred.227,linpred.228,linpred.229,linpred.230,linpred.231,linpred.232,linpred.233,linpred.234,linpred.235,linpred.236,linpred.237,linpred.238,linpred.239,linpred.240,linpred.241,linpred.242,linpred.243,linpred.244,linpred.245,linpred.246,linpred.247
# Adaptation terminated
# Step size = 0.838256
# Diagonal elements of inverse mass matrix:
# 0.00165454, 0.00205471, 0.000951547
-25.4865,0.721176,0.838256,1,3,0,28.5208,-0.00962109,0.753005,0.697829,-0.993882,0.910353,-0.442828,2.05485,-0.79172,1.19077,1.07665,0.548418,-0.449349,-1.04605,0.295941,-1.29712,-0.322183,-0.778677,0.444076,-0.276533,-1.10801,-1.11127,-0.553691,1.14838,-0.762374,0.170179,-0.723246,-1.09822,0.261478,0.492986,0.489725,-0.690639,0.548418,-0.446088,-0.755853,-0.313649,-0.0548073,0.183222,-0.103717,1.05708,0.0886624,0.287564,0.0593163,1.24294,-0.912365,-0.896062,0.235393,1.4288,-0.827587,-0.221102,0.590806,-0.661293,0.639727,-0.654772,-1.01671,0.287564,1.21686,0.395166,-0.266751,-1.15692,1.3375,0.70493,-0.481956,1.37337,-0.247187,-0.596079,0.0951838,0.284303,-0.876498,-0.0124185,1.11904,0.812532,-0.312401,-0.390657,1.25272,0.587546,-0.299358,0.457119,-0.762374,1.68313,0.323431,-0.671075,-0.948232,-0.0645893,1.15816,-1.39494,0.698501,0.450597,1.031,1.17773,-0.331965,-0.481956,0.525593,-0.0906747,-0.364571,-1.48624,1.3375,0.867964,0.427773,1.36033,-0.348268,0.581024,0.163658,0.444076,-1.5645,-1.13083,0.0593163,0.0495343,-0.45587,0.0136669,0.978827,-0.6939,0.0658377,-0.543909,0.731015,-0.74281,-0.677596,-0.0906747,-0.64499,0.189743,1.08956,0.0104062,0.378863,-0.45261,-0.772156,-0.79172,0.36908,-0.713464,-0.586297,0.584285,-0.654772,-0.221102,-1.52537,0.0364916,-1.03953,-0.488477,0.297346,-0.980839,0.346256,-0.967796,1.31468,-0.739549,0.61037,-0.827587,1.53314,-0.0808927,-0.0836148,-1.23191,-1.42103,-1.05583,0.509287,0.926656,-0.925408,-0.133064,0.547829,-1.32647,-0.146106,-0.273273,-1.2906,-0.622165,0.470161,1.57553,0.786447,0.639717,-0.661293,1.66031,0.809272,-0.136324,1.08969,-0.00589718,-0.371093,-0.299387,-0.227623,-0.494998,-0.26023,0.313649,-0.299358,0.388645,0.894049,-0.195016,0.929917,-0.0515466,0.238653,1.30163,1.22664,0.27126,0.0462736,0.166919,-0.142846,-0.579776,0.652759,0.134918,-0.869976,-0.0352433,0.183222,-1.18952,-0.671075,-0.883019,0.408209,-0.16241,0.352777,0.672323,0.352777,0.179961,0.398427,0.356038,0.27126,-1.10148,0.440815,0.70493,0.160397,0.404948,-0.814545,0.248436,1.18099,0.385384,-1.258,0.554939,-1.34277,0.248436,0.114748,-0.491738,0.600588,0.000624174,-0.331965,0.0104062,0.70493,0.698409,-0.146106,-1.10474,-0.257817,-0.79672,-0.210134,0.978827,-0.247187,-0.615643,-0.204798,-0.768895,-0.103717,-0.811284,-0.11676,-0.126542,0.31691,-0.658032,-0.468913,-0.494998,0.219089,-1.25148,0.809272,1.02774,0.85166
-25.8141,0.966144,0.838256,2,3,0,26.0623,0.042099,0.738636,0.650393,-0.923379,0.944517,-0.382841,2.06717,-0.725075,1.21958,1.10764,0.589489,-0.389238,-0.974555,0.341831,-1.22084,-0.264498,-0.712282,0.487138,-0.21972,-1.03533,-1.03852,-0.491588,1.178,-0.696289,0.218468,-0.657908,-1.02573,0.308025,0.535115,0.531917,-0.625923,0.589489,-0.386039,-0.689892,-0.256127,-0.00222498,0.231262,-0.0502018,1.08845,0.138507,0.333613,0.109721,1.27076,-0.843418,-0.827426,0.282437,1.45307,-0.760258,-0.165346,0.631069,-0.597137,0.679056,-0.59074,-0.945769,0.333613,1.24517,0.439162,-0.210124,-1.0833,1.36351,0.743015,-0.421222,1.3987,-0.190934,-0.533168,0.144904,0.330414,-0.808235,0.0393549,1.14922,0.848564,-0.254903,-0.331666,1.28035,0.62787,-0.242109,0.499932,-0.696289,1.70255,0.368796,-0.606733,-0.878601,-0.0118203,1.1876,-1.31679,0.736708,0.493535,1.06286,1.20679,-0.274093,-0.421222,0.5671,-0.037408,-0.306078,-1.40635,1.36351,0.902937,0.471146,1.3859,-0.290086,0.621473,0.212071,0.487138,-1.48311,-1.05771,0.109721,0.100126,-0.395635,0.0649425,1.01168,-0.629122,0.116118,-0.481993,0.768602,-0.677099,-0.61313,-0.037408,-0.581145,0.237659,1.1203,0.0617441,0.423169,-0.392436,-0.705885,-0.725075,0.413574,-0.648313,-0.523573,0.624672,-0.59074,-0.165346,-1.44473,0.0873317,-0.968158,-0.427619,0.343208,-0.910586,0.391185,-0.897792,1.34113,-0.6739,0.650259,-0.760258,1.55542,-0.0278126,-0.0304827,-1.15687,-1.34238,-0.98415,0.551104,0.960509,-0.856212,-0.0789879,0.588911,-1.24962,-0.0917817,-0.216521,-1.21444,-0.558756,0.512726,1.597,0.822976,0.679046,-0.597137,1.68016,0.845365,-0.0821863,1.12043,0.0457518,-0.312475,-0.242137,-0.171743,-0.434016,-0.203728,0.3592,-0.242109,0.432765,0.928525,-0.139758,0.963708,0.000973469,0.285636,1.32833,1.25477,0.31762,0.0969271,0.21527,-0.0885832,-0.517176,0.691839,0.183879,-0.801838,0.0169657,0.231262,-1.11529,-0.606733,-0.814632,0.451955,-0.107774,0.397582,0.71103,0.397582,0.228064,0.44236,0.40078,0.31762,-1.02893,0.48394,0.743015,0.208873,0.448757,-0.747465,0.295231,1.20999,0.429566,-1.18245,0.595886,-1.26561,0.295231,0.164095,-0.430818,0.640664,0.0521487,-0.274093,0.0617441,0.743015,0.736618,-0.0917817,-1.03213,-0.201361,-0.72998,-0.154587,1.01168,-0.190934,-0.552359,-0.149354,-0.702686,-0.0502018,-0.744266,-0.0629956,-0.072591,0.362399,-0.593939,-0.408429,-0.434016,0.266445,-1.17606,0.845365,1.05966,0.886945
-26.2507,0.963104,0.838256,2,3,0,26.6738,0.0472008,0.780984,0.65873,-0.973632,1.00136,-0.402102,2.18838,-0.763958,1.29219,1.17383,0.625974,-0.408866,-1.02774,0.364117,-1.28814,-0.276974,-0.750431,0.517756,-0.229629,-1.092,-1.09538,-0.517084,1.24823,-0.733522,0.233682,-0.69294,-1.08185,0.328373,0.568483,0.565101,-0.659121,0.625974,-0.405484,-0.726758,-0.268124,0.000335628,0.247209,-0.0503918,1.15354,0.149136,0.355428,0.1187,1.3463,-0.889086,-0.872177,0.301319,1.53907,-0.801158,-0.172138,0.669938,-0.628685,0.720677,-0.621921,-0.997304,0.355428,1.31925,0.467028,-0.219483,-1.14272,1.44438,0.788302,-0.442684,1.48158,-0.199192,-0.561048,0.1559,0.352046,-0.851886,0.0442994,1.21779,0.899903,-0.266829,-0.347993,1.35645,0.666556,-0.253302,0.531283,-0.733522,1.80285,0.392628,-0.63883,-0.926286,-0.00980986,1.25838,-1.3896,0.781634,0.524519,1.12649,1.27867,-0.28712,-0.442684,0.602301,-0.0368645,-0.320938,-1.48429,1.44438,0.957394,0.500847,1.46805,-0.304029,0.659793,0.226918,0.517756,-1.56545,-1.11567,0.1187,0.108554,-0.41563,0.0713541,1.07238,-0.662503,0.125463,-0.506939,0.815357,-0.713231,-0.645594,-0.0368645,-0.611776,0.253973,1.18722,0.0679722,0.450119,-0.412248,-0.743667,-0.763958,0.439974,-0.682794,-0.550903,0.663174,-0.621921,-0.172138,-1.52487,0.0950269,-1.02098,-0.449448,0.365573,-0.960104,0.416301,-0.946577,1.4207,-0.709849,0.690229,-0.801158,1.64729,-0.026719,-0.0295422,-1.22051,-1.41665,-1.03789,0.585389,1.01827,-0.902613,-0.0808283,0.625364,-1.31858,-0.0943556,-0.226247,-1.28138,-0.588103,0.54481,1.69125,0.872848,0.720666,-0.628685,1.77918,0.896521,-0.0842101,1.18736,0.0510631,-0.327702,-0.253331,-0.178901,-0.456212,-0.21272,0.382482,-0.253302,0.460265,0.984448,-0.145083,1.02165,0.00371746,0.3047,1.40718,1.3294,0.338519,0.105172,0.2303,-0.0909738,-0.544139,0.734193,0.19711,-0.845122,0.0206266,0.247209,-1.17654,-0.63883,-0.858649,0.480556,-0.111265,0.423064,0.754484,0.423064,0.243827,0.47041,0.426446,0.338519,-1.08523,0.514374,0.788302,0.223536,0.477174,-0.787631,0.314846,1.28205,0.456883,-1.24756,0.632738,-1.33549,0.314846,0.176191,-0.45283,0.680084,0.0578267,-0.28712,0.0679722,0.788302,0.781538,-0.0943556,-1.08861,-0.210217,-0.769144,-0.160762,1.07238,-0.199192,-0.581339,-0.155229,-0.740285,-0.0503918,-0.784249,-0.0639192,-0.0740646,0.385864,-0.625303,-0.429157,-0.456212,0.284409,-1.2408,0.896521,1.1231,0.940485
-25.5026,1,0.838256,2,3,0,26.5606,-0.0341766,0.758843,0.680111,-1.02607,0.892929,-0.470742,2.0463,-0.822338,1.17552,1.06051,0.528188,-0.477313,-1.07864,0.273755,-1.33166,-0.349161,-0.809195,0.423038,-0.303158,-1.14108,-1.14436,-0.582464,1.1328,-0.792765,0.147018,-0.753333,-1.13122,0.239024,0.472327,0.469041,-0.720474,0.528188,-0.474027,-0.786193,-0.340561,-0.0797131,0.160161,-0.129002,1.0408,0.0648688,0.265312,0.0352952,1.2281,-0.943919,-0.927489,0.212737,1.4154,-0.858484,-0.247297,0.570906,-0.6909,0.620206,-0.684328,-1.04907,0.265312,1.20181,0.373748,-0.2933,-1.19037,1.32339,0.685914,-0.510173,1.35953,-0.273584,-0.625181,0.0714407,0.262026,-0.907773,-0.0369957,1.10323,0.79435,-0.339303,-0.418166,1.23795,0.56762,-0.32616,0.436181,-0.792765,1.6717,0.301457,-0.700758,-0.980064,-0.089571,1.14266,-1.43024,0.679435,0.42961,1.01451,1.16238,-0.359019,-0.510173,0.505186,-0.115859,-0.391879,-1.52225,1.32339,0.850212,0.406608,1.34639,-0.375449,0.561048,0.140446,0.423038,-1.60111,-1.16408,0.0352952,0.0254374,-0.483885,-0.0107081,0.961934,-0.72376,0.0418671,-0.572606,0.712202,-0.773049,-0.70733,-0.115859,-0.674471,0.166733,1.07352,-0.0139941,0.357319,-0.480599,-0.802623,-0.822338,0.347461,-0.743476,-0.615323,0.564334,-0.684328,-0.247297,-1.56168,0.0122936,-1.07207,-0.516745,0.27517,-1.01292,0.324459,-0.99978,1.30039,-0.769763,0.590621,-0.858484,1.52055,-0.106001,-0.108744,-1.26594,-1.45653,-1.0885,0.488754,0.909359,-0.957063,-0.158576,0.527595,-1.36123,-0.17172,-0.299872,-1.32509,-0.651469,0.449325,1.56326,0.768063,0.620195,-0.6909,1.6487,0.791064,-0.161862,1.07366,-0.0304238,-0.398451,-0.326189,-0.253869,-0.523317,-0.286728,0.2916,-0.32616,0.367176,0.876499,-0.221009,0.912645,-0.0764272,0.216023,1.28724,1.21167,0.248882,0.0221514,0.143732,-0.168434,-0.608752,0.633339,0.111483,-0.901201,-0.0599974,0.160161,-1.22322,-0.700758,-0.914345,0.386892,-0.18815,0.331031,0.653054,0.331031,0.156875,0.377034,0.334317,0.248882,-1.1345,0.419752,0.685914,0.13716,0.383606,-0.84534,0.22588,1.16566,0.363891,-1.29223,0.53476,-1.37766,0.22588,0.0911564,-0.520031,0.580763,-0.0238519,-0.359019,-0.0139941,0.685914,0.679342,-0.17172,-1.13779,-0.284297,-0.827378,-0.236243,0.961934,-0.273584,-0.644897,-0.230867,-0.799337,-0.129002,-0.842054,-0.142146,-0.152004,0.294886,-0.687614,-0.497029,-0.523317,0.196307,-1.28566,0.791064,1.01122,0.833782
-25.6502,0.937735,0.838256,2,3,0,26.3365,0.0223414,0.699422,0.666688,-0.89188,0.87685,-0.380039,1.93991,-0.704104,1.13731,1.03131,0.54067,-0.386096,-0.940338,0.30616,-1.17354,-0.267979,-0.691989,0.443754,-0.225578,-0.997883,-1.00091,-0.483013,1.09794,-0.676846,0.189347,-0.640502,-0.988797,0.274149,0.489183,0.486155,-0.610216,0.54067,-0.383067,-0.670789,-0.260052,-0.0196294,0.201462,-0.0650592,1.01314,0.113631,0.298379,0.0863732,1.18577,-0.816164,-0.801021,0.24992,1.35841,-0.737419,-0.17409,0.580043,-0.582958,0.625483,-0.576901,-0.913081,0.298379,1.16154,0.398324,-0.216492,-1.04331,1.2736,0.686046,-0.416382,1.30692,-0.19832,-0.522385,0.119688,0.29535,-0.782849,0.019743,1.07068,0.785991,-0.258893,-0.33158,1.19486,0.577014,-0.246778,0.455868,-0.676846,1.59464,0.331694,-0.592044,-0.849479,-0.0287154,1.10703,-1.2644,0.680074,0.449811,0.98891,1.1252,-0.277065,-0.416382,0.51947,-0.0529446,-0.307351,-1.34921,1.2736,0.837478,0.42861,1.2948,-0.292208,0.570957,0.18329,0.443754,-1.42189,-1.01908,0.0863732,0.0772873,-0.392153,0.0439722,0.940452,-0.613244,0.0924305,-0.473927,0.710275,-0.658674,-0.598101,-0.0529446,-0.567815,0.207519,1.0433,0.0409435,0.383181,-0.389125,-0.685932,-0.704104,0.374095,-0.631416,-0.513299,0.573986,-0.576901,-0.17409,-1.38555,0.0651727,-0.934281,-0.42244,0.307465,-0.879765,0.352894,-0.867651,1.2524,-0.655646,0.598215,-0.737419,1.45532,-0.0438586,-0.046387,-1.11297,-1.28863,-0.949424,0.504324,0.891994,-0.828278,-0.092317,0.540123,-1.2008,-0.104432,-0.222549,-1.16749,-0.546614,0.467983,1.49469,0.761762,0.625473,-0.582958,1.57344,0.782962,-0.0953456,1.04343,0.0258003,-0.313408,-0.246805,-0.180148,-0.428497,-0.210434,0.322608,-0.246778,0.392267,0.861707,-0.149861,0.895022,-0.0166008,0.252949,1.24029,1.17063,0.283235,0.0742586,0.186319,-0.101403,-0.507242,0.637587,0.156595,-0.776791,-0.00145756,0.201462,-1.0736,-0.592044,-0.788906,0.410439,-0.119575,0.358952,0.655759,0.358952,0.198433,0.401353,0.36198,0.283235,-0.991825,0.440725,0.686046,0.180261,0.40741,-0.725304,0.262035,1.12823,0.389238,-1.1372,0.546728,-1.21595,0.262035,0.13786,-0.425468,0.589129,0.0318576,-0.277065,0.0409435,0.686046,0.679988,-0.104432,-0.994854,-0.208193,-0.708749,-0.163903,0.940452,-0.19832,-0.540557,-0.158947,-0.682903,-0.0650592,-0.722276,-0.0771738,-0.0862597,0.325636,-0.579929,-0.404268,-0.428497,0.234777,-1.13114,0.782962,0.985882,0.822335
-25.4604,0.86876,0.838256,3,11,0,27.118,-0.0240558,0.770031,0.674257,-1.03057,0.916719,-0.467057,2.08709,-0.823838,1.20348,1.08677,0.546601,-0.473726,-1.08392,0.288416,-1.34067,-0.343685,-0.810501,0.4399,-0.297003,-1.14728,-1.15061,-0.580427,1.16013,-0.793829,0.15981,-0.753816,-1.13727,0.253173,0.489916,0.486581,-0.720472,0.546601,-0.470392,-0.78716,-0.334958,-0.0702637,0.173148,-0.12028,1.06677,0.07645,0.279848,0.0464404,1.25683,-0.947211,-0.930539,0.226498,1.44689,-0.860517,-0.240318,0.589948,-0.690462,0.639975,-0.683794,-1.05391,0.279848,1.23015,0.389884,-0.287,-1.19729,1.35353,0.706652,-0.50707,1.3902,-0.266993,-0.623774,0.0831188,0.276514,-0.910533,-0.0269164,1.13012,0.816687,-0.333681,-0.413707,1.26683,0.586613,-0.320344,0.453237,-0.793829,1.70697,0.316527,-0.700466,-0.98389,-0.0802669,1.17013,-1.4407,0.700077,0.446569,1.04009,1.19014,-0.353688,-0.50707,0.52326,-0.106942,-0.387032,-1.53407,1.35353,0.873372,0.423228,1.37687,-0.37036,0.579945,0.153141,0.4399,-1.61409,-1.17062,0.0464404,0.0364372,-0.480395,-0.000241236,0.986742,-0.723806,0.0531092,-0.570424,0.733327,-0.773822,-0.707134,-0.106942,-0.67379,0.179816,1.09998,-0.00357564,0.373212,-0.477061,-0.803832,-0.823838,0.363209,-0.743813,-0.613771,0.583279,-0.683794,-0.240318,-1.57408,0.0230996,-1.07725,-0.513739,0.289852,-1.01723,0.339868,-1.0039,1.33018,-0.770488,0.609954,-0.860517,1.55359,-0.0969389,-0.0997225,-1.27398,-1.46738,-1.09392,0.506585,0.933391,-0.960549,-0.150289,0.545998,-1.37068,-0.163627,-0.293669,-1.334,-0.650449,0.466575,1.59694,0.790012,0.639964,-0.690462,1.68363,0.813353,-0.153624,1.10011,-0.0202476,-0.393701,-0.320373,-0.246987,-0.520408,-0.280331,0.306524,-0.320344,0.383215,0.900047,-0.213643,0.936726,-0.0669293,0.229832,1.31685,1.24016,0.263176,0.0331028,0.156476,-0.160292,-0.607102,0.653301,0.123751,-0.903864,-0.0502573,0.173148,-1.23064,-0.700466,-0.917202,0.403221,-0.180299,0.346537,0.673308,0.346537,0.169813,0.393218,0.349871,0.263176,-1.14061,0.436565,0.706652,0.149807,0.399887,-0.847179,0.239836,1.19347,0.379881,-1.30066,0.553269,-1.38735,0.239836,0.103125,-0.517073,0.599951,-0.0135788,-0.353688,-0.00357564,0.706652,0.699983,-0.163627,-1.14394,-0.277864,-0.828952,-0.229102,0.986742,-0.266993,-0.643781,-0.223646,-0.800498,-0.12028,-0.843845,-0.133617,-0.14362,0.309858,-0.687128,-0.493733,-0.520408,0.209826,-1.29399,0.813353,1.03676,0.8567
