# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = binomial_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = binomial_2.data.R
# init = 2 (Default)
# random
#   seed = 2159457167
# output
#   file = binomial_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,thetaprior
# Adaptation terminated
# Step size = 0.878064
# Diagonal elements of inverse mass matrix:
# 0.125609, 2.54925
-27.5686,0.929837,0.878064,3,7,0,31.1141,0.514459,0.699797
-28.4218,0.821607,0.878064,1,1,0,28.686,0.474897,0.604822
-29.2545,0.756701,0.878064,3,15,0,31.7391,0.783707,0.0401143
-26.6403,1,0.878064,3,11,0,28.8444,0.671917,0.874769
-26.1514,1,0.878064,2,7,0,26.7638,0.596313,0.391863
-27.8255,0.792263,0.878064,2,7,0,28.0218,0.778933,0.169848
-29.8253,0.923715,0.878064,2,3,0,29.9289,0.808181,0.0506144
-25.7994,1,0.878064,2,3,0,29.0961,0.660078,0.487196
-26.1652,0.908273,0.878064,1,3,0,26.2798,0.637653,0.233955
-26.188,0.916263,0.878064,1,3,0,27.082,0.635752,0.771407
-27.662,0.750436,0.878064,2,3,0,28.264,0.504342,0.597623
-27.4533,0.975348,0.878064,3,15,0,28.5844,0.782573,0.655119
-26.4246,0.994234,0.878064,2,7,0,27.6065,0.585169,0.71451
-26.5039,0.981821,0.878064,1,1,0,26.6248,0.576225,0.70033
-26.1298,0.988209,0.878064,2,3,0,26.8208,0.664277,0.764399
-26.6194,0.901561,0.878064,2,3,0,27.0617,0.567438,0.69935
-26.8766,0.949473,0.878064,1,1,0,27.0079,0.56287,0.776455
-25.9802,1,0.878064,2,3,0,26.8738,0.646069,0.302215
-26.3957,0.956668,0.878064,2,3,0,26.4845,0.686976,0.180712
-29.2452,0.820431,0.878064,2,3,0,29.4707,0.483975,0.909911
-25.9906,1,0.878064,2,3,0,29.6447,0.617837,0.37814
-25.8785,1,0.878064,1,1,0,25.9713,0.635746,0.401509
-25.8785,0.869068,0.878064,1,3,0,26.5782,0.635746,0.401509
-26.2252,0.943116,0.878064,2,3,0,26.3196,0.585637,0.548134
-27.5297,0.75836,0.878064,2,3,0,27.819,0.683275,0.0492246
-26.089,0.981251,0.878064,2,7,0,28.6895,0.709733,0.611097
-28.2547,0.71878,0.878064,2,3,0,28.7695,0.807946,0.355514
-26.4859,0.940894,0.878064,2,3,0,29.2378,0.703991,0.813417
-28.1255,0.883461,0.878064,2,3,0,28.4407,0.560324,0.945302
-27.4538,0.859195,0.878064,2,3,0,30.2122,0.537733,0.819944
-26.3009,1,0.878064,2,3,0,27.7366,0.659476,0.814204
-26.1123,1,0.878064,1,1,0,26.3047,0.672054,0.753385
-26.431,0.937173,0.878064,2,3,0,26.8125,0.586159,0.722673
-26.4712,0.988561,0.878064,2,3,0,27.0297,0.62163,0.171471
-27.4576,0.812595,0.878064,2,3,0,28.3035,0.511742,0.527829
-27.2803,1,0.878064,2,7,0,27.4122,0.779859,0.474708
-33.5302,0.373657,0.878064,2,7,0,35.3416,0.818105,0.00174136
-32.0505,0.980053,0.878064,2,7,0,35.5133,0.445056,0.0159225
-26.7676,1,0.878064,2,3,0,31.3761,0.713346,0.146411
-27.392,0.986438,0.878064,2,3,0,27.5672,0.686394,0.0578546
-26.6173,0.835835,0.878064,1,3,0,29.9283,0.568419,0.705313
-26.1321,1,0.878064,2,3,0,26.827,0.641445,0.241426
-27.0821,0.904958,0.878064,2,7,0,27.1469,0.741582,0.841889
-26.7422,0.9841,0.878064,2,3,0,27.8599,0.743355,0.260531
-26.5466,1,0.878064,1,1,0,26.8127,0.741037,0.343019
-26.5502,0.999722,0.878064,1,1,0,26.6939,0.741717,0.348644
-26.1491,0.888925,0.878064,2,7,0,27.6375,0.603941,0.334948
-26.4657,0.959989,0.878064,2,3,0,26.5955,0.741161,0.571758
-26.2842,1,0.878064,1,1,0,26.4805,0.73016,0.540369
-26.229,0.866799,0.878064,1,3,0,27.6097,0.588364,0.396849
-26.1925,0.869785,0.878064,1,3,0,27.3087,0.717149,0.363431
-25.9048,0.991162,0.878064,2,3,0,26.3216,0.657578,0.341109
-26.828,0.732121,0.878064,1,3,0,27.7406,0.598128,0.861868
-27.1357,0.946376,0.878064,2,7,0,28.1124,0.568337,0.1449
-26.8446,1,0.878064,2,3,0,27.4368,0.721457,0.851175
-26.2066,0.998926,0.878064,2,7,0,26.8533,0.653055,0.211076
-26.2729,0.986684,0.878064,2,3,0,26.4339,0.627786,0.787096
-26.047,1,0.878064,1,1,0,26.2459,0.644095,0.727845
-25.9371,0.958865,0.878064,1,3,0,26.4458,0.659608,0.320177
-26.3722,0.933739,0.878064,2,3,0,26.4998,0.576285,0.603766
-26.7864,0.888795,0.878064,2,3,0,27.5921,0.617678,0.879198
-26.8233,0.997174,0.878064,1,1,0,26.9781,0.618955,0.885313
-29.8785,0.649593,0.878064,2,7,0,30.5126,0.843875,0.341333
-27.3189,0.976206,0.878064,2,7,0,30.4294,0.594989,0.0818142
-27.4839,0.972748,0.878064,1,1,0,27.6759,0.585153,0.0765999
-29.4,0.949441,0.878064,2,3,0,29.5923,0.561937,0.0143167
-30.107,0.938565,0.878064,2,3,0,30.4706,0.512759,0.0175338
-31.6697,0.97884,0.878064,3,9,0,32.6795,0.759909,0.00191843
-29.4117,0.965882,0.878064,2,3,0,32.4505,0.727421,0.0105979
