# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = linear_regression_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = linear_regression_1.data.R
# init = 2 (Default)
# random
#   seed = 2159401289
# output
#   file = linear_regression_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,sigma,linpred.1,linpred.2,linpred.3,linpred.4,linpred.5,linpred.6,linpred.7,linpred.8,linpred.9,linpred.10,linpred.11,linpred.12,linpred.13,linpred.14,linpred.15,linpred.16,linpred.17,linpred.18,linpred.19,linpred.20,linpred.21,linpred.22,linpred.23,linpred.24,linpred.25,linpred.26,linpred.27,linpred.28,linpred.29,linpred.30,linpred.31,linpred.32,linpred.33,linpred.34,linpred.35,linpred.36,linpred.37,linpred.38,linpred.39,linpred.40,linpred.41,linpred.42,linpred.43,linpred.44,linpred.45,linpred.46,linpred.47,linpred.48,linpred.49,linpred.50,linpred.51,linpred.52,linpred.53,linpred.54,linpred.55,linpred.56,linpred.57,linpred.58,linpred.59,linpred.60,linpred.61,linpred.62,linpred.63,linpred.64,linpred.65,linpred.66,linpred.67,linpred.68,linpred.69,linpred.70,linpred.71,linpred.72,linpred.73,linpred.74,linpred.75,linpred.76,linpred.77,linpred.78,linpred.79,linpred.80,linpred.81,linpred.82,linpred.83,linpred.84,linpred.85,linpred.86,linpred.87,linpred.88,linpred.89,linpred.90,linpred.91,linpred.92,linpred.93,linpred.94,linpred.95,linpred.96,linpred.97,linpred.98,linpred.99,linpred.100,linpred.101,linpred.102,linpred.103,linpred.104,linpred.105,linpred.106,linpred.107,linpred.108,linpred.109,linpred.110,linpred.111,linpred.112,linpred.113,linpred.114,linpred.115,linpred.116,linpred.117,linpred.118,linpred.119,linpred.120,linpred.121,linpred.122,linpred.123,linpred.124,linpred.125,linpred.126,linpred.127,linpred.128,linpred.129,linpred.130,linpred.131,linpred.132,linpred.133,linpred.134,linpred.135,linpred.136,linpred.137,linpred.138,linpred.139,linpred.140,linpred.141,linpred.142,linpred.143,linpred.144,linpred.145,linpred.146,linpred.147,linpred.148,linpred.149,linpred.150,linpred.151,linpred.152,linpred.153,linpred.154,linpred.155,linpred.156,linpred.157,linpred.158,linpred.159,linpred.160,linpred.161,linpred.162,linpred.163,linpred.164,linpred.165,linpred.166,linpred.167,linpred.168,linpred.169,linpred.170,linpred.171,linpred.172,linpred.173,linpred.174,linpred.175,linpred.176,linpred.177,linpred.178,linpred.179,linpred.180,linpred.181,linpred.182,linpred.183,linpred.184,linpred.185,linpred.186,linpred.187,linpred.188,linpred.189,linpred.190,linpred.191,linpred.192,linpred.193,linpred.194,linpred.195,linpred.196,linpred.197,linpred.198,linpred.199,linpred.200,linpred.201,linpred.202,linpred.203,linpred.204,linpred.205,linpred.206,linpred.207,linpred.208,linpred.209,linpred.210,linpred.211,linpred.212,linpred.213,linpred.214,linpred.215,linpred.216,linpred.217,linpred.218,linpred.219,linpred.220,linpred.221,linpred.222,linpred.223,linpred.224,linpred.225,linpred.226,linpred.227,linpred.228,linpred.229,linpred.230,linpred.231,linpred.232,linpred.233,linpred.234,linpred.235,linpred.236,linpred.237,linpred.238,linpred.239,linpred.240,linpred.241,linpred.242,linpred.243,linpred.244,linpred.245,linpred.246,linpred.247
# Adaptation terminated
# Step size = 0.923593
# Diagonal elements of inverse mass matrix:
# 0.00159274, 0.00145597, 0.000768699
-12.2455,0.801676,0.923593,2,3,0,13.1267,-0.0288219,0.752721,0.667066,0.304597,-1.55347,0.91185,-0.45777,-0.810901,1.19568,1.08016,0.545518,-0.464371,-1.06832,0.390404,-0.33566,-0.7977,0.439909,-0.289456,-1.13103,-0.850505,-0.56998,1.15277,-0.896709,-0.781199,0.162684,-0.741595,0.255092,0.311197,0.489413,0.486113,1.32109,-0.708592,-0.0650358,0.175885,-0.11454,0.6625,0.080177,0.327699,0.816142,-0.325759,-1.01552,1.24848,0.360702,0.22869,0.241891,1.4366,-0.847205,-0.233351,0.588422,0.637937,-1.03862,-0.34226,0.281495,1.22208,0.390404,-1.18053,1.34419,0.235291,-0.497374,-1.45446,1.38049,-0.612884,-0.477572,-0.896709,-0.022132,1.12307,0.967955,0.812841,0.509215,1.25838,-0.355461,0.918451,-0.312558,0.45311,-0.781199,0.535617,0.317798,-0.688791,-0.969315,-0.358762,-0.0749367,0.307897,1.16267,-1.42146,0.697425,1.18247,-0.34556,-0.101339,-0.378563,0.730334,-1.51386,1.34419,0.868946,-1.01552,0.423407,1.36729,-0.362062,0.439909,-1.15413,0.0504744,-0.721794,-0.470971,0.00427031,0.981156,-0.711893,0.0570749,-0.560079,-0.695391,-0.662388,-1.64587,0.182486,0.578521,-0.45777,0.000970015,0.3376,-0.467671,-0.358762,-0.810901,0.364002,-0.731694,0.581821,1.05706,-0.672289,-1.55347,0.0273723,0.314498,0.136282,-0.470971,-1.00232,0.3409,-0.989117,0.264993,-1.04852,-0.45777,-0.0518346,0.608223,-0.847205,1.54221,-0.0914381,-0.0941932,-0.0749367,-0.0683361,-0.131042,-1.25644,-1.44786,-1.07822,0.505911,-0.546878,0.628025,-0.144243,0.544922,-0.157444,0.3409,-1.31585,-0.639286,-1.07822,0.664328,0.0636755,0.466311,1.58511,-0.203648,0.786439,0.637926,-1.27624,1.67092,0.809541,-0.147543,1.09337,-0.0155314,-0.45117,-0.385164,-0.239951,-0.510575,-0.272954,0.11648,0.307897,0.383804,0.895349,-0.193747,-0.206948,0.931652,-0.0617355,0.23199,-1.57657,1.30788,0.264993,-0.00563056,0.0372732,0.426707,-0.154144,1.26168,0.651127,0.482812,-0.127741,0.677529,-0.890108,-0.659088,-1.21354,-0.688791,-1.11783,-0.173945,0.670929,-0.140942,0.3475,0.172585,0.350801,0.264993,-1.12443,-1.00223,0.436608,0.703932,0.152783,-0.959414,0.241891,1.18577,1.04716,-0.249852,-1.28284,-0.101339,-1.36865,0.241891,0.255092,-0.507275,0.598323,-0.00893085,-0.414867,0.000970015,0.703932,0.697331,-0.157444,-1.12773,0.182486,-0.388464,-0.815963,-0.222249,0.981156,-0.216849,0.868946,-0.787799,-1.08483,-0.11454,-0.830703,-0.127741,-0.137642,0.311197,-0.675589,-0.484173,0.212189,-1.27624,1.03066
-12.6995,0.927585,0.923593,1,1,0,12.7782,-0.0464558,0.752774,0.669593,0.286986,-1.57121,0.894282,-0.475434,-0.82859,1.17813,1.06261,0.527924,-0.482035,-1.08603,0.3728,-0.353315,-0.815388,0.422308,-0.307108,-1.14874,-0.868196,-0.587652,1.13522,-0.914404,-0.798885,0.145064,-0.759279,0.237478,0.293587,0.471815,0.468515,1.30355,-0.726274,-0.0826723,0.158266,-0.13218,0.644915,0.0625507,0.31009,0.798567,-0.343413,-1.03322,1.23094,0.343095,0.211074,0.224276,1.41907,-0.864896,-0.250999,0.570831,0.62035,-1.05633,-0.359916,0.263882,1.20453,0.3728,-1.19825,1.32665,0.217675,-0.515041,-1.47219,1.36296,-0.630559,-0.495237,-0.914404,-0.0397655,1.10552,0.950391,0.795266,0.491618,1.24084,-0.373118,0.900883,-0.330211,0.43551,-0.798885,0.518023,0.300188,-0.706471,-0.987015,-0.376419,-0.0925738,0.290287,1.14512,-1.43919,0.679842,1.16492,-0.363217,-0.118978,-0.396222,0.712753,-1.5316,1.32665,0.851375,-1.03322,0.405805,1.34975,-0.379719,0.422308,-1.17184,0.032846,-0.739476,-0.488636,-0.0133613,0.963593,-0.729575,0.039447,-0.577751,-0.713072,-0.680067,-1.66362,0.164867,0.560929,-0.475434,-0.0166618,0.319991,-0.485336,-0.376419,-0.82859,0.346396,-0.749378,0.56423,1.03951,-0.689968,-1.57121,0.00974233,0.296888,0.11866,-0.488636,-1.02002,0.323292,-1.00682,0.24738,-1.06623,-0.475434,-0.0694702,0.590634,-0.864896,1.52468,-0.109076,-0.111832,-0.0925738,-0.0859728,-0.148683,-1.27416,-1.46559,-1.09593,0.488315,-0.564548,0.610437,-0.161885,0.527328,-0.175087,0.323292,-1.33357,-0.656963,-1.09593,0.646743,0.0460481,0.448712,1.56759,-0.221294,0.768862,0.620339,-1.29396,1.6534,0.791966,-0.165185,1.07581,-0.0331644,-0.468833,-0.402823,-0.2576,-0.528243,-0.290605,0.0988564,0.290287,0.366199,0.87778,-0.211393,-0.224595,0.914085,-0.0793718,0.214375,-1.59431,1.29034,0.24738,-0.0232629,0.0196439,0.409105,-0.171786,1.24414,0.633541,0.465214,-0.145382,0.659945,-0.907803,-0.676766,-1.23125,-0.706471,-1.13554,-0.191589,0.653344,-0.158584,0.329893,0.154965,0.333193,0.24738,-1.14214,-1.01993,0.419007,0.686349,0.135162,-0.977114,0.224276,1.16823,1.0296,-0.267501,-1.30056,-0.118978,-1.38638,0.224276,0.237478,-0.524942,0.580733,-0.0265634,-0.432528,-0.0166618,0.686349,0.679748,-0.175087,-1.14544,0.164867,-0.406123,-0.833652,-0.239897,0.963593,-0.234496,0.851375,-0.805486,-1.10253,-0.13218,-0.848393,-0.145382,-0.155284,0.293587,-0.693269,-0.501839,0.194572,-1.29396,1.0131
-13.0676,0.693526,0.923593,2,3,0,17.0787,0.0038163,0.846803,0.640721,0.378909,-1.71139,1.06206,-0.478746,-0.876015,1.38136,1.25142,0.649943,-0.486172,-1.16561,0.475442,-0.341373,-0.861164,0.531133,-0.289394,-1.23616,-0.920569,-0.604981,1.3331,-0.972548,-0.8426,0.219259,-0.798047,0.323217,0.386334,0.586825,0.583113,1.52245,-0.760919,-0.036924,0.23411,-0.0926159,0.781547,0.126439,0.404898,0.954392,-0.330235,-1.10621,1.44077,0.442026,0.293515,0.308366,1.6524,-0.916856,-0.226277,0.698209,0.753913,-1.1322,-0.348799,0.352919,1.41107,0.475442,-1.29185,1.54844,0.30094,-0.5233,-1.60001,1.58928,-0.653248,-0.501023,-0.972548,0.0113423,1.29968,1.12518,0.950679,0.609102,1.45191,-0.36365,1.06949,-0.315384,0.545985,-0.8426,0.638804,0.39376,-0.738642,-1.05423,-0.367363,-0.0480624,0.382622,1.34424,-1.56288,0.820837,1.36651,-0.352511,-0.0777648,-0.389639,0.857859,-1.66684,1.54844,1.0138,-1.10621,0.512569,1.57443,-0.371075,0.531133,-1.26215,0.0930238,-0.77577,-0.493598,0.0410447,1.14003,-0.764632,0.100449,-0.593843,-0.746068,-0.70894,-1.81535,0.241536,0.687071,-0.478746,0.0373319,0.416037,-0.489885,-0.367363,-0.876015,0.445739,-0.786908,0.690784,1.22543,-0.720078,-1.71139,0.0670342,0.390047,0.189556,-0.493598,-1.09136,0.41975,-1.07651,0.334355,-1.14334,-0.478746,-0.0220728,0.720486,-0.916856,1.77121,-0.0666264,-0.0697259,-0.0480624,-0.0406368,-0.11118,-1.37724,-1.59258,-1.17675,0.605386,-0.578992,0.742763,-0.126031,0.649272,-0.140882,0.41975,-1.44407,-0.68295,-1.17675,0.783603,0.107875,0.560836,1.81947,-0.192861,0.920977,0.753901,-1.39952,1.91601,0.946966,-0.129744,1.26627,0.0187679,-0.471321,-0.397065,-0.233702,-0.538151,-0.27083,0.16728,0.382622,0.468016,1.0435,-0.181723,-0.196574,1.08434,-0.0332112,0.297227,-1.73738,1.5076,0.334355,0.0299063,0.0781726,0.516282,-0.137169,1.45562,0.768752,0.5794,-0.107467,0.798455,-0.965122,-0.705227,-1.32898,-0.738642,-1.22131,-0.159446,0.791029,-0.122318,0.427175,0.230397,0.430888,0.334355,-1.22873,-1.09125,0.527421,0.828157,0.20812,-1.04309,0.308366,1.37022,1.21429,-0.24484,-1.40694,-0.0777648,-1.50348,0.308366,0.323217,-0.534438,0.709348,0.0261935,-0.43048,0.0373319,0.828157,0.820731,-0.140882,-1.23244,0.241536,-0.400778,-0.881709,-0.213787,1.14003,-0.207713,1.0138,-0.850026,-1.18418,-0.0926159,-0.898292,-0.107467,-0.118605,0.386334,-0.723791,-0.508449,0.274951,-1.39952,1.19572
-16.7226,0.686657,0.923593,2,7,0,17.8147,0.0936809,0.678046,0.632234,0.394022,-1.27971,0.941032,-0.292713,-0.610811,1.1967,1.09265,0.611042,-0.298659,-0.842696,0.471317,-0.182716,-0.59892,0.51591,-0.141096,-0.89918,-0.646486,-0.393791,1.15805,-0.688106,-0.584055,0.266188,-0.548381,0.349429,0.399968,0.560503,0.55753,1.30967,-0.518652,0.0610596,0.27808,0.0164664,0.716419,0.191866,0.414832,0.854818,-0.173798,-0.79513,1.24427,0.444561,0.325646,0.337537,1.41372,-0.643513,-0.0905572,0.64969,0.694293,-0.81594,-0.188662,0.373212,1.22048,0.471317,-0.943774,1.33048,0.331592,-0.328388,-1.19052,1.36318,-0.432438,-0.31055,-0.688106,0.099707,1.1313,0.991571,0.851845,0.578341,1.25318,-0.200554,0.946978,-0.161906,0.527802,-0.584055,0.602124,0.405914,-0.500815,-0.753509,-0.203527,0.052141,0.396995,1.16697,-1.16079,0.747879,1.18481,-0.191635,0.0283579,-0.221364,0.777523,-1.24403,1.33048,0.902384,-0.79513,0.501046,1.35129,-0.2065,0.51591,-0.91999,0.16511,-0.530543,-0.304605,0.12349,1.00346,-0.521625,0.171056,-0.384872,-0.50676,-0.477032,-1.36295,0.284026,0.640771,-0.292713,0.120517,0.423751,-0.301632,-0.203527,-0.610811,0.447534,-0.539462,0.643744,1.07184,-0.48595,-1.27971,0.1443,0.402941,0.242405,-0.304605,-0.783238,0.426724,-0.771347,0.358347,-0.824858,-0.292713,0.0729511,0.667527,-0.643513,1.50885,0.0372766,0.0347948,0.052141,0.0580867,0.00160201,-1.01215,-1.18458,-0.851614,0.575365,-0.372981,0.685364,-0.0102895,0.610505,-0.022181,0.426724,-1.06566,-0.456221,-0.851614,0.718066,0.177002,0.539693,1.5475,-0.0638013,0.828062,0.694283,-1.02999,1.62479,0.848873,-0.0132624,1.10454,0.105653,-0.286767,-0.22731,-0.096503,-0.340279,-0.126232,0.224568,0.396995,0.465371,0.926167,-0.0548827,-0.0667742,0.958869,0.0640325,0.328619,-1.30052,1.29778,0.358347,0.114571,0.153219,0.504019,-0.0192081,1.25616,0.706174,0.554558,0.00457489,0.729957,-0.68216,-0.474059,-0.973502,-0.500815,-0.887289,-0.0370454,0.724012,-0.00731662,0.432669,0.275107,0.435642,0.358347,-0.893235,-0.783155,0.512937,0.75374,0.25727,-0.744591,0.337537,1.18778,1.06292,-0.105422,-1.03593,0.0283579,-1.11323,0.337537,0.349429,-0.337306,0.658608,0.111599,-0.254066,0.120517,0.75374,0.747795,-0.022181,-0.896207,0.284026,-0.230283,-0.61537,-0.0805571,1.00346,-0.0756928,0.902384,-0.590001,-0.85756,0.0164664,-0.628648,0.00457489,-0.00434375,0.399968,-0.488923,-0.316496,0.310781,-1.02999,1.04806
-12.3308,1,0.923593,2,3,0,16.9848,-0.00121379,0.714338,0.641999,0.315203,-1.44811,0.891492,-0.40829,-0.743414,1.16084,1.05122,0.54384,-0.414554,-0.98771,0.396635,-0.292405,-0.730886,0.443615,-0.248557,-1.04722,-0.780998,-0.514778,1.12013,-0.824846,-0.715226,0.180527,-0.677642,0.268223,0.321467,0.490595,0.487463,1.27986,-0.646322,-0.0355811,0.193055,-0.0825612,0.654857,0.102227,0.337127,0.800664,-0.283009,-0.937598,1.21096,0.368447,0.243167,0.255695,1.38948,-0.777866,-0.195313,0.584556,0.631546,-0.959522,-0.298669,0.293279,1.1859,0.396635,-1.0942,1.30178,0.249431,-0.445874,-1.35415,1.33624,-0.555494,-0.427082,-0.824846,0.00513493,1.09194,0.944736,0.797532,0.509388,1.22035,-0.311197,0.897756,-0.270481,0.456143,-0.715226,0.534444,0.327731,-0.62753,-0.89375,-0.314329,-0.0449771,0.318335,1.12952,-1.32283,0.688,1.14832,-0.301801,-0.0700332,-0.333121,0.719232,-1.41053,1.30178,0.850776,-0.937598,0.427955,1.32371,-0.317461,0.443615,-1.06914,0.074039,-0.65885,-0.420818,0.030191,0.957264,-0.649454,0.080303,-0.505382,-0.633794,-0.602474,-1.53581,0.199319,0.57516,-0.40829,0.027059,0.346523,-0.417686,-0.314329,-0.743414,0.371579,-0.668246,0.578292,1.0293,-0.61187,-1.44811,0.052115,0.324599,0.155471,-0.420818,-0.92507,0.349655,-0.912542,0.277619,-0.968918,-0.40829,-0.0230531,0.603348,-0.777866,1.4897,-0.0606372,-0.0632518,-0.0449771,-0.0387131,-0.0982212,-1.16623,-1.34789,-0.997106,0.506253,-0.492854,0.62214,-0.110749,0.543274,-0.123277,0.349655,-1.22261,-0.58055,-0.997106,0.656592,0.086567,0.468671,1.53042,-0.167125,0.772476,0.631536,-1.18503,1.61185,0.7944,-0.113881,1.06375,0.0113989,-0.402026,-0.339385,-0.201577,-0.458402,-0.232897,0.136679,0.318335,0.390371,0.875832,-0.157729,-0.170257,0.910284,-0.0324491,0.246299,-1.47004,1.26733,0.277619,0.0207949,0.061511,0.431087,-0.120145,1.22348,0.644064,0.484331,-0.0950892,0.66912,-0.818582,-0.599342,-1.12552,-0.62753,-1.03469,-0.138937,0.662856,-0.107617,0.355919,0.189923,0.359051,0.277619,-1.04095,-0.924982,0.440483,0.694176,0.171131,-0.884354,0.255695,1.15145,1.0199,-0.210973,-1.19129,-0.0700332,-1.27272,0.255695,0.268223,-0.45527,0.593952,0.0176629,-0.367574,0.027059,0.694176,0.687912,-0.123277,-1.04409,0.199319,-0.342517,-0.748217,-0.184778,0.957264,-0.179653,0.850776,-0.72149,-1.00337,-0.0825612,-0.762206,-0.0950892,-0.104485,0.321467,-0.615002,-0.433346,0.227507,-1.18503,1.00424
-12.5933,0.918219,0.923593,2,3,0,13.7448,-0.020475,0.83214,0.634327,0.348122,-1.70598,1.01945,-0.494681,-0.885071,1.33322,1.20552,0.614463,-0.501978,-1.16965,0.442983,-0.359687,-0.870477,0.497711,-0.308608,-1.23898,-0.928853,-0.61873,1.28579,-0.979932,-0.852234,0.191237,-0.808452,0.293395,0.355419,0.552438,0.54879,1.47186,-0.771967,-0.0605099,0.205831,-0.115237,0.743788,0.100024,0.373662,0.91364,-0.348741,-1.11128,1.39159,0.410147,0.264207,0.278801,1.59956,-0.925204,-0.246583,0.661893,0.716633,-1.13682,-0.366984,0.322583,1.36241,0.442983,-1.2937,1.4974,0.271504,-0.538463,-1.59653,1.53753,-0.666161,-0.516572,-0.979932,-0.0130794,1.25295,1.08147,0.909991,0.574329,1.40254,-0.381578,1.02674,-0.334147,0.512305,-0.852234,0.603517,0.362716,-0.750076,-1.0602,-0.385226,-0.0714554,0.351771,1.29673,-1.56004,0.782397,1.31862,-0.370632,-0.100643,-0.407117,0.818779,-1.6622,1.4974,0.972016,-1.11128,0.479468,1.52294,-0.388875,0.497711,-1.26451,0.0671876,-0.786561,-0.509275,0.0161086,1.09606,-0.775616,0.0744846,-0.607785,-0.757373,-0.720888,-1.80814,0.213128,0.650948,-0.494681,0.0124601,0.384607,-0.505627,-0.385226,-0.885071,0.413795,-0.797507,0.654596,1.17998,-0.731834,-1.70598,0.0416481,0.359068,0.162049,-0.509275,-1.09668,0.388256,-1.08209,0.30434,-1.14776,-0.494681,-0.0459159,0.683784,-0.925204,1.71631,-0.0896979,-0.0927437,-0.0714554,-0.0641584,-0.13348,-1.37762,-1.58923,-1.1806,0.570677,-0.593191,0.705675,-0.148074,0.613804,-0.162668,0.388256,-1.44329,-0.695349,-1.1806,0.745809,0.0817816,0.526899,1.76374,-0.213747,0.880803,0.716621,-1.39951,1.8586,0.906343,-0.151722,1.22011,-0.00578236,-0.487384,-0.414414,-0.25388,-0.553057,-0.290365,0.140158,0.351771,0.435686,1.0012,-0.202801,-0.217395,1.04134,-0.0568614,0.267855,-1.73152,1.45727,0.30434,0.00516314,0.0525936,0.483117,-0.159019,1.40619,0.731215,0.545141,-0.129831,0.760403,-0.972635,-0.71724,-1.33019,-0.750076,-1.22438,-0.18091,0.753106,-0.144425,0.395553,0.202182,0.399201,0.30434,-1.23168,-1.09658,0.494062,0.789591,0.180291,-1.04925,0.278801,1.32227,1.16903,-0.264826,-1.40681,-0.100643,-1.50167,0.278801,0.293395,-0.549409,0.672839,0.00151464,-0.447251,0.0124601,0.789591,0.782294,-0.162668,-1.23533,0.213128,-0.418063,-0.890666,-0.234311,1.09606,-0.228341,0.972016,-0.859531,-1.1879,-0.115237,-0.906962,-0.129831,-0.140777,0.355419,-0.735482,-0.523869,0.245964,-1.39951,1.15079
