# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = heights_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = heights_1.data.R
# init = 2 (Default)
# random
#   seed = 2159223468
# output
#   file = heights_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,mu
# Adaptation terminated
# Step size = 0.768005
# Diagonal elements of inverse mass matrix:
# 0.00168707, 0.00734983
-1299.92,1,0.768005,2,7,0,1300.71,24.7555,177.912
-1299.97,0.954815,0.768005,2,3,0,1300.41,24.9309,177.808
-1299.89,0.953481,0.768005,2,3,0,1300.53,24.7485,177.906
-1300.63,0.923839,0.768005,2,3,0,1300.75,25.5874,177.79
-1300.63,0.676586,0.768005,2,7,0,1305.37,25.5874,177.79
-1300.68,0.996241,0.768005,2,7,0,1300.74,23.6877,177.943
-1301.19,0.990054,0.768005,4,23,0,1301.29,24.0814,178.011
-1301.08,0.939911,0.768005,2,7,0,1302.91,26.0566,177.923
-1300.7,0.976339,0.768005,3,7,0,1301.92,23.6765,177.748
-1300.44,0.969339,0.768005,2,3,0,1301.39,25.1352,177.763
-1300.75,0.942108,0.768005,2,3,0,1301.11,23.4586,177.916
-1300.84,0.991893,0.768005,2,7,0,1301.34,23.2339,177.846
-1300.19,0.79735,0.768005,1,3,0,1303.39,25.4278,177.883
-1300.04,0.996653,0.768005,3,11,0,1300.34,24.1396,177.913
-1299.77,1,0.768005,2,3,0,1300.03,24.3974,177.84
-1300.01,0.925698,0.768005,1,3,0,1300.47,24.6485,177.928
-1300.18,0.993001,0.768005,4,23,0,1300.23,24.1409,177.771
-1299.91,0.887303,0.768005,2,3,0,1301.39,24.0936,177.878
-1300.58,0.788826,0.768005,2,3,0,1301.9,25.739,177.905
-1301.92,0.905219,0.768005,2,3,0,1302.36,23.0123,177.724
-1300.28,0.967587,0.768005,2,7,0,1302.4,23.6608,177.876
-1300.63,0.949459,0.768005,2,3,0,1301.47,23.8018,177.744
-1301.37,0.882967,0.768005,1,1,0,1301.4,23.368,177.721
-1301.48,0.929422,0.768005,4,31,0,1302.53,24.3653,178.038
-1300.73,0.978281,0.768005,3,7,0,1301.86,24.795,177.995
-1300.36,0.969091,0.768005,3,7,0,1301.35,24.1002,177.752
-1299.79,0.911708,0.768005,4,23,0,1301.29,24.2986,177.842
-1299.76,0.993062,0.768005,1,3,0,1299.87,24.648,177.861
-1299.75,0.999374,0.768005,2,3,0,1299.77,24.5082,177.849
-1299.88,0.970274,0.768005,1,3,0,1300,25.0093,177.87
-1299.81,0.938925,0.768005,2,3,0,1300.45,24.6614,177.825
-1300.19,0.956826,0.768005,2,3,0,1300.3,24.5031,177.763
-1299.96,0.985181,0.768005,3,11,0,1300.59,24.0638,177.887
-1301.27,0.80612,0.768005,4,23,0,1303.14,26.1595,177.93
-1300.98,0.947367,0.768005,2,3,0,1302.4,25.9858,177.818
-1300.63,0.998943,0.768005,2,3,0,1301.5,23.9762,177.966
-1300.13,0.978471,0.768005,2,3,0,1300.93,24.2124,177.931
-1299.79,1,0.768005,3,7,0,1300.08,24.5306,177.829
-1300.25,0.790154,0.768005,2,3,0,1302.25,23.8788,177.781
-1300.25,0.971765,0.768005,3,7,0,1300.72,24.964,177.949
-1300.18,0.976334,0.768005,3,7,0,1300.73,24.2053,177.768
-1303.25,0.635505,0.768005,2,3,0,1303.96,23.4458,178.076
-1301.89,0.896322,0.768005,2,3,0,1305.06,24.9041,177.658
-1301.06,1,0.768005,1,1,0,1301.84,24.5627,177.696
-1300.53,1,0.768005,3,7,0,1301.26,25.1138,177.754
-1300.87,0.941798,0.768005,2,3,0,1301.27,23.3515,177.908
-1301.31,0.96268,0.768005,3,11,0,1302.31,23.0341,177.795
-1300.35,0.978509,0.768005,2,3,0,1301.77,23.9939,177.759
-1301.62,0.879388,0.768005,4,19,0,1301.91,26.3715,177.93
-1299.81,0.944621,0.768005,2,3,0,1302.33,24.6955,177.887
-1300.16,0.892228,0.768005,2,3,0,1300.86,25.2954,177.909
-1300.63,0.943759,0.768005,2,3,0,1300.96,25.5954,177.942
-1299.98,1,0.768005,2,3,0,1300.7,23.9363,177.858
-1300.37,0.943941,0.768005,4,23,0,1300.87,25.2367,177.947
-1301.89,0.891506,0.768005,3,11,0,1302.18,23.4338,178.007
-1300.93,1,0.768005,1,1,0,1301.77,23.9633,177.989
-1301.31,0.977388,0.768005,3,7,0,1301.37,25.3928,177.713
-1299.89,0.953119,0.768005,2,3,0,1301.89,24.1634,177.819
-1300.03,0.962628,0.768005,4,23,0,1300.32,23.9986,177.805
-1300.28,0.959229,0.768005,1,1,0,1300.29,23.7167,177.8
-1299.81,0.931698,0.768005,2,3,0,1301.11,24.6885,177.826
-1299.94,0.944748,0.768005,4,31,0,1300.51,24.3212,177.909
-1301.12,0.913147,0.768005,2,3,0,1301.25,23.7358,177.708
-1300.07,0.953165,0.768005,4,31,0,1301.85,24.3401,177.93
-1299.92,0.995451,0.768005,2,3,0,1300.18,24.5229,177.798
-1300.53,0.946664,0.768005,4,31,0,1300.71,23.7327,177.761
-1301.61,0.671191,0.768005,2,7,0,1303.96,25.8881,177.736
-1301.61,0.538075,0.768005,1,1,0,1303.94,25.8881,177.736
-1301.05,1,0.768005,1,1,0,1301.62,25.5867,177.748
-1299.84,0.999046,0.768005,2,3,0,1301.12,24.6427,177.816
-1299.95,0.981406,0.768005,4,31,0,1300.14,24.3832,177.914
-1302.8,0.607881,0.768005,1,3,0,1305.11,25.2677,178.097
-1299.99,0.98156,0.768005,2,3,0,1303.07,24.8952,177.802
-1299.99,0.479247,0.768005,2,3,0,1306.05,24.8952,177.802
-1300.12,0.787801,0.768005,3,11,0,1302.08,24.9828,177.933
-1299.94,0.958906,0.768005,2,3,0,1300.64,24.8609,177.809
-1301.13,0.658281,0.768005,2,3,0,1302.82,23.2225,177.914
-1301.47,0.985011,0.768005,2,7,0,1301.88,26.3526,177.904
-1299.79,0.943376,0.768005,1,3,0,1302.12,24.7928,177.85
-1300.45,0.898934,0.768005,2,3,0,1300.89,25.5463,177.923
-1300.51,0.988695,0.768005,2,7,0,1301.16,24.6202,177.735
-1300.13,1,0.768005,3,11,0,1300.69,24.9398,177.785
-1299.77,0.965288,0.768005,1,3,0,1300.44,24.3948,177.866
-1301.26,0.841276,0.768005,2,3,0,1301.39,23.5173,177.974
-1301,0.973108,0.768005,3,7,0,1302.03,24.9671,177.71
-1301.13,0.8304,0.768005,2,3,0,1303.28,24.3922,177.69
-1300.36,0.877819,0.768005,2,3,0,1303.1,23.7215,177.909
-1300.19,0.813162,0.768005,2,7,0,1302.13,25.4274,177.847
-1300.05,1,0.768005,1,1,0,1300.19,25.2708,177.849
-1300.35,0.984511,0.768005,2,3,0,1300.36,25.5912,177.856
-1300.49,0.988327,0.768005,3,7,0,1300.59,25.7156,177.883
-1299.98,1,0.768005,2,3,0,1300.56,23.9576,177.829
-1300.04,0.879273,0.768005,1,3,0,1301.2,25.2164,177.893
-1301.04,0.890912,0.768005,2,3,0,1301.81,23.5188,177.732
-1301.15,0.891203,0.768005,3,7,0,1302.47,25.2062,178.014
-1299.95,0.983807,0.768005,2,3,0,1301.46,24.6449,177.919
-1300.52,0.935832,0.768005,2,3,0,1300.71,23.7542,177.934
-1300.56,0.983228,0.768005,2,3,0,1301.11,24.2867,177.73
-1300.49,0.685673,0.768005,2,3,0,1304.07,25.4324,177.944
-1300.27,0.950737,0.768005,4,31,0,1301.53,24.4578,177.956
-1300.3,1,0.768005,2,3,0,1300.45,24.8766,177.957
-1299.97,1,0.768005,2,3,0,1300.3,24.2272,177.797
-1300.33,0.971508,0.768005,2,3,0,1300.37,23.7686,177.783
-1301.08,0.950491,0.768005,2,3,0,1301.13,23.1759,177.787
-1300.78,0.996272,0.768005,5,31,0,1301.37,25.7471,177.941
-1299.91,0.846634,0.768005,2,3,0,1302.63,25.019,177.888
-1300.62,0.904756,0.768005,2,3,0,1301.1,24.7779,177.987
-1301.94,0.941351,0.768005,4,23,0,1302.33,25.2012,178.059
-1302.48,0.970042,0.768005,4,23,0,1302.85,24.2121,177.623
-1302.33,1,0.768005,1,1,0,1302.95,24.3311,177.629
-1301.12,1,0.768005,1,1,0,1302.12,24.2366,177.692
-1301,1,0.768005,2,3,0,1301.3,24.2931,177.698
-1299.84,0.995935,0.768005,2,3,0,1301.13,24.5956,177.816
-1301.04,0.745141,0.768005,2,3,0,1302.56,25.9943,177.931
-1300.18,0.999979,0.768005,2,7,0,1301.16,24.6796,177.949
-1299.76,0.965515,0.768005,1,3,0,1300.64,24.6579,177.847
-1299.93,0.983345,0.768005,2,3,0,1299.95,24.3427,177.799
