# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = heights_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = heights_3.data.R
# init = 2 (Default)
# random
#   seed = 2159223474
# output
#   file = heights_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,mu
# Adaptation terminated
# Step size = 0.936423
# Diagonal elements of inverse mass matrix:
# 0.00126191, 0.00649917
-1299.96,0.998606,0.936423,2,3,0,1301.73,24.344,177.794
-1300.67,0.917016,0.936423,2,3,0,1300.91,23.3373,177.848
-1300.33,1,0.936423,2,3,0,1300.71,25.5549,177.841
-1299.85,1,0.936423,2,3,0,1300.4,24.3947,177.814
-1300.06,0.941157,0.936423,2,3,0,1300.23,23.8515,177.865
-1299.9,1,0.936423,1,1,0,1300.03,24.0571,177.866
-1300.85,0.733349,0.936423,1,3,0,1301.84,25.4468,177.752
-1302.83,0.576696,0.936423,1,1,0,1302.9,25.6559,177.649
-1301.48,1,0.936423,2,3,0,1302.89,26.0046,177.761
-1300.23,1,0.936423,2,7,0,1301.34,24.3807,177.949
-1300.24,0.864642,0.936423,1,3,0,1301.61,24.8854,177.768
-1300.83,0.873063,0.936423,3,11,0,1301.6,23.4363,177.764
-1301.47,0.956593,0.936423,2,3,0,1301.56,23.323,177.718
-1300.82,0.972589,0.936423,2,7,0,1302.04,24.8845,178.001
-1301.56,0.910754,0.936423,2,7,0,1302.14,25.831,177.733
-1300.29,0.818649,0.936423,1,3,0,1303.64,23.633,177.868
-1300.48,0.748868,0.936423,2,7,0,1302.48,25.6898,177.844
-1302.04,0.731721,0.936423,2,3,0,1304.14,25.1561,177.66
-1301.02,0.899297,0.936423,2,3,0,1303.52,23.1412,177.82
-1301.4,0.981526,0.936423,2,3,0,1301.75,23.2476,177.733
-1300.34,0.688903,0.936423,1,3,0,1304.73,25.456,177.919
-1300.06,0.971912,0.936423,2,3,0,1300.86,24.0524,177.793
-1300.1,0.994109,0.936423,1,1,0,1300.15,24.0061,177.792
-1300.67,0.84268,0.936423,2,3,0,1301.2,25.6302,177.792
-1300.56,0.73374,0.936423,2,7,0,1303.1,23.6299,177.922
-1299.92,0.966853,0.936423,2,3,0,1300.88,24.0127,177.854
-1299.93,0.997818,0.936423,2,7,0,1300.04,24.6811,177.801
-1299.89,0.999202,0.936423,3,11,0,1300,24.9629,177.888
-1299.99,0.985955,0.936423,2,7,0,1300.07,24.2436,177.792
-1299.83,0.987346,0.936423,2,3,0,1300.18,24.8491,177.835
-1301.06,0.732592,0.936423,1,3,0,1302.1,23.1129,177.834
-1300.3,1,0.936423,1,1,0,1300.91,23.6291,177.821
-1299.8,0.993891,0.936423,2,3,0,1300.36,24.2502,177.857
-1300.19,0.956414,0.936423,2,3,0,1300.23,25.0618,177.786
-1300.75,0.929276,0.936423,3,15,0,1301.17,23.3767,177.789
-1300.38,0.936727,0.936423,2,3,0,1301.61,23.7918,177.922
-1300.25,1,0.936423,1,1,0,1300.44,23.7913,177.902
-1300.12,0.996256,0.936423,2,3,0,1300.34,25.057,177.796
-1300.12,0.544252,0.936423,1,3,0,1303.22,25.057,177.796
-1299.87,1,0.936423,2,3,0,1300.14,24.7706,177.9
-1299.78,0.950424,0.936423,2,3,0,1300.32,24.5961,177.88
-1299.84,0.91488,0.936423,2,3,0,1300.56,24.3745,177.816
-1304.35,0.357865,0.936423,2,3,0,1307.91,27.6601,177.878
