# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = linear_regression_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 4
# data
#   file = linear_regression_4.data.R
# init = 2 (Default)
# random
#   seed = 2159401302
# output
#   file = linear_regression_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,sigma,linpred.1,linpred.2,linpred.3,linpred.4,linpred.5,linpred.6,linpred.7,linpred.8,linpred.9,linpred.10,linpred.11,linpred.12,linpred.13,linpred.14,linpred.15,linpred.16,linpred.17,linpred.18,linpred.19,linpred.20,linpred.21,linpred.22,linpred.23,linpred.24,linpred.25,linpred.26,linpred.27,linpred.28,linpred.29,linpred.30,linpred.31,linpred.32,linpred.33,linpred.34,linpred.35,linpred.36,linpred.37,linpred.38,linpred.39,linpred.40,linpred.41,linpred.42,linpred.43,linpred.44,linpred.45,linpred.46,linpred.47,linpred.48,linpred.49,linpred.50,linpred.51,linpred.52,linpred.53,linpred.54,linpred.55,linpred.56,linpred.57,linpred.58,linpred.59,linpred.60,linpred.61,linpred.62,linpred.63,linpred.64,linpred.65,linpred.66,linpred.67,linpred.68,linpred.69,linpred.70,linpred.71,linpred.72,linpred.73,linpred.74,linpred.75,linpred.76,linpred.77,linpred.78,linpred.79,linpred.80,linpred.81,linpred.82,linpred.83,linpred.84,linpred.85,linpred.86,linpred.87,linpred.88,linpred.89,linpred.90,linpred.91,linpred.92,linpred.93,linpred.94,linpred.95,linpred.96,linpred.97,linpred.98,linpred.99,linpred.100,linpred.101,linpred.102,linpred.103,linpred.104,linpred.105,linpred.106,linpred.107,linpred.108,linpred.109,linpred.110,linpred.111,linpred.112,linpred.113,linpred.114,linpred.115,linpred.116,linpred.117,linpred.118,linpred.119,linpred.120,linpred.121,linpred.122,linpred.123,linpred.124,linpred.125,linpred.126,linpred.127,linpred.128,linpred.129,linpred.130,linpred.131,linpred.132,linpred.133,linpred.134,linpred.135,linpred.136,linpred.137,linpred.138,linpred.139,linpred.140,linpred.141,linpred.142,linpred.143,linpred.144,linpred.145,linpred.146,linpred.147,linpred.148,linpred.149,linpred.150,linpred.151,linpred.152,linpred.153,linpred.154,linpred.155,linpred.156,linpred.157,linpred.158,linpred.159,linpred.160,linpred.161,linpred.162,linpred.163,linpred.164,linpred.165,linpred.166,linpred.167,linpred.168,linpred.169,linpred.170,linpred.171,linpred.172,linpred.173,linpred.174,linpred.175,linpred.176,linpred.177,linpred.178,linpred.179,linpred.180,linpred.181,linpred.182,linpred.183,linpred.184,linpred.185,linpred.186,linpred.187,linpred.188,linpred.189,linpred.190,linpred.191,linpred.192,linpred.193,linpred.194,linpred.195,linpred.196,linpred.197,linpred.198,linpred.199,linpred.200,linpred.201,linpred.202,linpred.203,linpred.204,linpred.205,linpred.206,linpred.207,linpred.208,linpred.209,linpred.210,linpred.211,linpred.212,linpred.213,linpred.214,linpred.215,linpred.216,linpred.217,linpred.218,linpred.219,linpred.220,linpred.221,linpred.222,linpred.223,linpred.224,linpred.225,linpred.226,linpred.227,linpred.228,linpred.229,linpred.230,linpred.231,linpred.232,linpred.233,linpred.234,linpred.235,linpred.236,linpred.237,linpred.238,linpred.239,linpred.240,linpred.241,linpred.242,linpred.243,linpred.244,linpred.245,linpred.246,linpred.247
# Adaptation terminated
# Step size = 0.722131
# Diagonal elements of inverse mass matrix:
# 0.00133574, 0.00159209, 0.000875553
-12.5392,0.968727,0.722131,3,7,0,14.758,0.0359901,0.727983,0.61783,0.358451,-1.43855,0.945748,-0.378861,-0.720387,1.22025,1.10853,0.591455,-0.385245,-0.96935,0.441439,-0.260764,-0.70762,0.489316,-0.216078,-1.02999,-0.758689,-0.487384,1.17875,-0.803375,-0.691661,0.221203,-0.653359,0.310574,0.364835,0.537194,0.534002,1.34153,-0.62144,0.000966301,0.23397,-0.0469111,0.704593,0.141407,0.380794,0.853185,-0.251188,-0.918281,1.27131,0.412712,0.285039,0.297806,1.45325,-0.755497,-0.161817,0.632949,0.680837,-0.940623,-0.267147,0.336108,1.24578,0.441439,-1.07787,1.36388,0.291423,-0.417163,-1.34279,1.39899,-0.528877,-0.398012,-0.803375,0.0424601,1.15002,1.00001,0.849993,0.556345,1.28089,-0.279915,0.952131,-0.238421,0.502084,-0.691661,0.581879,0.371219,-0.602289,-0.873595,-0.283107,-0.00860919,0.361643,1.18833,-1.31088,0.738369,1.20748,-0.270339,-0.0341438,-0.302257,0.770197,-1.40025,1.36388,0.904254,-0.918281,0.473357,1.38622,-0.286298,0.489316,-1.05234,0.11268,-0.634208,-0.391629,0.0679947,1.01278,-0.624632,0.119064,-0.477808,-0.608673,-0.576755,-1.52792,0.240354,0.623373,-0.378861,0.0648029,0.390369,-0.388437,-0.283107,-0.720387,0.415904,-0.643783,0.626565,1.08619,-0.58633,-1.43855,0.0903375,0.368027,0.195668,-0.391629,-0.905513,0.393561,-0.892746,0.320149,-0.950199,-0.378861,0.0137336,0.6521,-0.755497,1.55539,-0.0245683,-0.0272329,-0.00860919,-0.00222553,-0.0628703,-1.15128,-1.33641,-0.978925,0.55315,-0.465041,0.67125,-0.0756376,0.590878,-0.0884049,0.393561,-1.20874,-0.554412,-0.978925,0.706361,0.125448,0.514851,1.59688,-0.133091,0.824458,0.680826,-1.17044,1.67987,0.846801,-0.0788294,1.1213,0.0488437,-0.372478,-0.308641,-0.168201,-0.429931,-0.200119,0.176517,0.361643,0.435055,0.929789,-0.123515,-0.136282,0.964899,0.00415813,0.288231,-1.46089,1.32877,0.320149,0.0584192,0.099913,0.476549,-0.0852131,1.28408,0.693593,0.53081,-0.0596785,0.719128,-0.796991,-0.573563,-1.10979,-0.602289,-1.01723,-0.104364,0.712744,-0.0724458,0.399945,0.230778,0.403137,0.320149,-1.02361,-0.905424,0.486124,0.744663,0.211627,-0.864019,0.297806,1.21067,1.07661,-0.177776,-1.17682,-0.0341438,-1.25981,0.297806,0.310574,-0.426739,0.642524,0.0552274,-0.337368,0.0648029,0.744663,0.738279,-0.0884049,-1.0268,0.240354,-0.311833,-0.725282,-0.15108,1.01278,-0.145858,0.904254,-0.698044,-0.985309,-0.0469111,-0.739538,-0.0596785,-0.0692539,0.364835,-0.589522,-0.404396,0.26908,-1.17044,1.06065
-12.2943,0.992272,0.722131,3,7,0,13.4327,-0.0280184,0.800321,0.664676,0.326485,-1.64908,0.97214,-0.484093,-0.859555,1.27391,1.1511,0.582641,-0.491111,-1.13326,0.417719,-0.35426,-0.845519,0.470354,-0.305134,-1.19993,-0.901663,-0.603399,1.2283,-0.950789,-0.827974,0.175598,-0.785866,0.27385,0.333503,0.522989,0.51948,1.40726,-0.750776,-0.0665225,0.189634,-0.119157,0.707022,0.0878733,0.351048,0.870379,-0.343733,-1.07711,1.33006,0.386138,0.245778,0.259814,1.53007,-0.898154,-0.245481,0.628258,0.680905,-1.10168,-0.361278,0.301922,1.30199,0.417719,-1.25256,1.43182,0.252796,-0.526201,-1.54381,1.47042,-0.649015,-0.505147,-0.950789,-0.0209055,1.19672,1.03179,0.86687,0.544042,1.34058,-0.375314,0.979158,-0.329697,0.48439,-0.827974,0.572114,0.340521,-0.729722,-1.02799,-0.378823,-0.0770495,0.329994,1.23882,-1.50872,0.744155,1.25988,-0.364787,-0.105121,-0.399877,0.779145,-1.60697,1.43182,0.926523,-1.07711,0.452809,1.45638,-0.382332,0.470354,-1.22449,0.0562923,-0.764812,-0.498129,0.0071664,1.04583,-0.754285,0.0633103,-0.592872,-0.73674,-0.70165,-1.74733,0.196652,0.617731,-0.484093,0.00365741,0.361575,-0.49462,-0.378823,-0.859555,0.389647,-0.775339,0.62124,1.12654,-0.712177,-1.64908,0.0317294,0.337012,0.147526,-0.498129,-1.06308,0.365084,-1.04904,0.284377,-1.1122,-0.484093,-0.0524865,0.649312,-0.898154,1.64236,-0.0945944,-0.0975238,-0.0770495,-0.0700315,-0.136702,-1.33327,-1.53679,-1.14378,0.54053,-0.578836,0.670366,-0.150738,0.582008,-0.164774,0.365084,-1.39643,-0.677087,-1.14378,0.708965,0.0703283,0.498426,1.68797,-0.2139,0.838798,0.680893,-1.35432,1.77921,0.863361,-0.154247,1.16513,-0.0138876,-0.477075,-0.406895,-0.252499,-0.540237,-0.287589,0.126472,0.329994,0.410701,0.954595,-0.203373,-0.217409,0.993194,-0.0630135,0.249287,-1.67364,1.39322,0.284377,-0.00336058,0.0422563,0.456318,-0.161265,1.34409,0.694929,0.515971,-0.133193,0.723001,-0.943771,-0.698141,-1.28765,-0.729722,-1.18589,-0.182319,0.715983,-0.147229,0.372102,0.186125,0.375611,0.284377,-1.19291,-1.06298,0.466845,0.751073,0.165071,-1.01746,0.259814,1.26339,1.11601,-0.263026,-1.36134,-0.105121,-1.45258,0.259814,0.27385,-0.536728,0.638785,-0.00686957,-0.438476,0.00365741,0.751073,0.744055,-0.164774,-1.19642,0.196652,-0.410404,-0.864936,-0.233678,1.04583,-0.227936,0.926523,-0.834992,-1.1508,-0.119157,-0.880609,-0.133193,-0.14372,0.333503,-0.715686,-0.512165,0.228233,-1.35432,1.09846
-12.2419,0.976729,0.722131,3,7,0,13.3008,0.0343054,0.748298,0.611671,0.365765,-1.48138,0.96945,-0.392123,-0.743179,1.25161,1.13678,0.605271,-0.398684,-0.999089,0.451068,-0.270729,-0.730055,0.500282,-0.224797,-1.06143,-0.78255,-0.503673,1.20896,-0.828482,-0.713651,0.224686,-0.67428,0.316551,0.372327,0.549495,0.546214,1.37628,-0.641471,-0.00169572,0.23781,-0.0509092,0.721566,0.142664,0.388731,0.874304,-0.260887,-0.946594,1.3041,0.42154,0.290304,0.303428,1.49111,-0.779269,-0.169022,0.647922,0.697147,-0.969561,-0.277291,0.342799,1.27785,0.451068,-1.11064,1.39925,0.296866,-0.431493,-1.38295,1.43534,-0.546325,-0.411808,-0.828482,0.040956,1.17943,1.02523,0.871023,0.569181,1.31394,-0.290415,0.976012,-0.247763,0.513405,-0.713651,0.595428,0.378889,-0.621786,-0.900662,-0.293696,-0.0115384,0.369046,1.2188,-1.35014,0.756285,1.23848,-0.280572,-0.0377856,-0.313381,0.789001,-1.44201,1.39925,0.926799,-0.946594,0.483877,1.42221,-0.296977,0.500282,-1.08439,0.113136,-0.654595,-0.405246,0.0672032,1.03835,-0.644752,0.119698,-0.49383,-0.628347,-0.595538,-1.57325,0.244372,0.638079,-0.392123,0.0639223,0.398574,-0.401965,-0.293696,-0.743179,0.424821,-0.664437,0.64136,1.11381,-0.605381,-1.48138,0.0901694,0.375608,0.198439,-0.405246,-0.933471,0.401855,-0.920347,0.326394,-0.979403,-0.392123,0.0114279,0.667608,-0.779269,1.5961,-0.0279429,-0.0306818,-0.0115384,-0.00497661,-0.0673137,-1.1861,-1.37639,-1.00893,0.565897,-0.480707,0.687293,-0.0804373,0.604678,-0.0935609,0.401855,-1.24516,-0.572572,-1.00893,0.723383,0.126259,0.526529,1.63875,-0.139493,0.844776,0.697136,-1.20579,1.72406,0.867742,-0.0837182,1.1499,0.0475178,-0.385561,-0.319943,-0.175583,-0.444617,-0.208392,0.178754,0.369046,0.444506,0.953046,-0.129651,-0.142774,0.989136,0.00158518,0.293585,-1.50435,1.36316,0.326394,0.0573605,0.100012,0.487158,-0.09028,1.31723,0.710259,0.542933,-0.0640328,0.736506,-0.82192,-0.592257,-1.14345,-0.621786,-1.0483,-0.109965,0.729945,-0.0771564,0.408417,0.234529,0.411697,0.326394,-1.05486,-0.933379,0.497001,0.762754,0.214844,-0.890819,0.303428,1.24176,1.10397,-0.185426,-1.21235,-0.0377856,-1.29765,0.303428,0.316551,-0.441336,0.657765,0.0540796,-0.349471,0.0639223,0.762754,0.756192,-0.0935609,-1.05815,0.244372,-0.323224,-0.74821,-0.157985,1.03835,-0.152617,0.926799,-0.720212,-1.01549,-0.0509092,-0.762864,-0.0640328,-0.0738755,0.372327,-0.608662,-0.41837,0.2739,-1.20579,1.08756
-11.8375,1,0.722131,2,3,0,12.3661,0.0359816,0.754442,0.62985,0.370163,-1.49215,0.978805,-0.393948,-0.747887,1.26328,1.1475,0.611635,-0.400564,-1.0059,0.456167,-0.271558,-0.734655,0.505784,-0.225248,-1.06875,-0.787581,-0.506414,1.22028,-0.83389,-0.718116,0.227926,-0.678422,0.320545,0.376778,0.555402,0.552094,1.38898,-0.645344,-0.000315134,0.241157,-0.0499327,0.728885,0.14523,0.393318,0.882878,-0.261634,-0.952973,1.3162,0.426396,0.294082,0.307314,1.50475,-0.784273,-0.169015,0.654637,0.704265,-0.976127,-0.278174,0.347008,1.28974,0.456167,-1.11836,1.41213,0.300698,-0.433642,-1.39292,1.44852,-0.549416,-0.413795,-0.83389,0.0426868,1.19051,1.03504,0.87957,0.575249,1.32613,-0.291405,0.985421,-0.248403,0.519015,-0.718116,0.601711,0.383394,-0.625497,-0.906663,-0.294713,-0.0102386,0.373471,1.2302,-1.35984,0.763889,1.25005,-0.281481,-0.0367014,-0.31456,0.796874,-1.45246,1.41213,0.935803,-0.952973,0.489245,1.43529,-0.298021,0.505784,-1.0919,0.115459,-0.658575,-0.407179,0.0691495,1.04827,-0.648651,0.122075,-0.496491,-0.632112,-0.599034,-1.58477,0.247773,0.644713,-0.393948,0.0658416,0.403241,-0.403871,-0.294713,-0.747887,0.429704,-0.668498,0.648021,1.12435,-0.608957,-1.49215,0.0923043,0.380086,0.201463,-0.407179,-0.939741,0.406549,-0.92651,0.330469,-0.986051,-0.393948,0.0129162,0.674484,-0.784273,1.6106,-0.0267778,-0.0295393,-0.0102386,-0.00362297,-0.0664719,-1.19444,-1.3863,-1.01582,0.571938,-0.48326,0.694331,-0.0797033,0.611038,-0.0929346,0.406549,-1.25399,-0.575879,-1.01582,0.730717,0.128691,0.532247,1.6536,-0.139244,0.853107,0.704254,-1.21429,1.73961,0.876262,-0.0830111,1.16074,0.0493024,-0.387332,-0.321175,-0.175631,-0.446873,-0.208709,0.181616,0.373471,0.449551,0.962266,-0.129321,-0.142552,0.998652,0.0029927,0.29739,-1.51531,1.37575,0.330469,0.059226,0.102228,0.492553,-0.0896268,1.32944,0.717486,0.548786,-0.0631641,0.743948,-0.827275,-0.595726,-1.15144,-0.625497,-1.05552,-0.109474,0.737333,-0.0763954,0.413165,0.237849,0.416472,0.330469,-1.06213,-0.939648,0.502476,0.770411,0.218002,-0.896739,0.307314,1.25336,1.11443,-0.185554,-1.22091,-0.0367014,-1.30691,0.307314,0.320545,-0.443565,0.66456,0.0559181,-0.350946,0.0658416,0.770411,0.763795,-0.0929346,-1.06544,0.247773,-0.324483,-0.752959,-0.157888,1.04827,-0.152476,0.935803,-0.724732,-1.02244,-0.0499327,-0.767734,-0.0631641,-0.0730876,0.376778,-0.612265,-0.420411,0.277543,-1.21429,1.09789
-11.4112,0.965074,0.722131,2,7,0,12.5098,0.00851978,0.784094,0.638401,0.355835,-1.57967,0.988398,-0.438307,-0.806156,1.28405,1.16373,0.606797,-0.445183,-1.07431,0.445219,-0.311107,-0.792405,0.496787,-0.262977,-1.13963,-0.84741,-0.555194,1.23936,-0.89554,-0.775216,0.208008,-0.733961,0.304267,0.362711,0.548354,0.544916,1.41469,-0.699583,-0.0292035,0.221759,-0.0807712,0.728656,0.122062,0.3799,0.888701,-0.300793,-1.0193,1.33906,0.414278,0.276765,0.290516,1.53502,-0.843972,-0.204534,0.651489,0.703069,-1.04337,-0.317982,0.33177,1.31156,0.445219,-1.19119,1.43876,0.28364,-0.479561,-1.47654,1.47657,-0.599886,-0.458934,-0.89554,0.0154884,1.20842,1.04684,0.885263,0.568981,1.34937,-0.331734,0.995274,-0.287042,0.510538,-0.775216,0.596484,0.369586,-0.678956,-0.971173,-0.335172,-0.0395171,0.359273,1.24967,-1.44216,0.765036,1.2703,-0.32142,-0.0670198,-0.355799,0.799317,-1.53842,1.43876,0.943706,-1.0193,0.479597,1.46282,-0.338609,0.496787,-1.16369,0.091121,-0.713334,-0.452058,0.0429912,1.06059,-0.703021,0.0979967,-0.54488,-0.685832,-0.651453,-1.67593,0.228635,0.641176,-0.438307,0.0395533,0.390213,-0.44862,-0.335172,-0.806156,0.417716,-0.723648,0.644614,1.13966,-0.661767,-1.57967,0.0670561,0.366148,0.180505,-0.452058,-1.00555,0.393651,-0.9918,0.314581,-1.05368,-0.438307,-0.0154521,0.672117,-0.843972,1.64503,-0.0567063,-0.0595762,-0.0395171,-0.0326414,-0.0979604,-1.27026,-1.46966,-1.08462,0.56554,-0.531129,0.692744,-0.111712,0.606177,-0.125463,0.393651,-1.33215,-0.627388,-1.08462,0.73056,0.104872,0.524289,1.68972,-0.173593,0.85776,0.703057,-1.29089,1.7791,0.881825,-0.11515,1.17748,0.0223641,-0.431431,-0.362674,-0.211409,-0.493312,-0.245788,0.159878,0.359273,0.438343,0.971209,-0.163279,-0.177031,1.00903,-0.0257657,0.280202,-1.60374,1.40094,0.314581,0.0326777,0.0773696,0.483035,-0.122025,1.35281,0.716808,0.541478,-0.0945225,0.744311,-0.888664,-0.648015,-1.22557,-0.678956,-1.12588,-0.142652,0.737436,-0.108274,0.400527,0.218321,0.403965,0.314581,-1.13275,-1.00545,0.493349,0.771814,0.197694,-0.960859,0.290516,1.27374,1.12935,-0.221723,-1.29777,-0.0670198,-1.38715,0.290516,0.304267,-0.489875,0.661803,0.0292398,-0.393615,0.0395533,0.771814,0.764938,-0.125463,-1.13619,0.228635,-0.366112,-0.811428,-0.192969,1.06059,-0.187344,0.943706,-0.782091,-1.0915,-0.0807712,-0.826783,-0.0945225,-0.104836,0.362711,-0.665205,-0.46581,0.259575,-1.29089,1.11216
-11.5554,0.989025,0.722131,2,3,0,11.5801,0.00815623,0.796354,0.639666,0.360902,-1.60487,1.00336,-0.445657,-0.819258,1.30363,1.18143,0.615789,-0.45264,-1.0916,0.451684,-0.316468,-0.805292,0.504058,-0.267586,-1.15794,-0.861157,-0.564371,1.25824,-0.91004,-0.787834,0.210763,-0.745935,0.308528,0.367885,0.556432,0.55294,1.43631,-0.711019,-0.0301569,0.22473,-0.0825309,0.739552,0.123473,0.385343,0.9021,-0.305993,-1.03574,1.3595,0.420259,0.280595,0.294562,1.55852,-0.857666,-0.208228,0.66118,0.713565,-1.06018,-0.323451,0.336461,1.33157,0.451684,-1.21032,1.46076,0.287579,-0.487556,-1.50012,1.49916,-0.609762,-0.466607,-0.91004,0.0152339,1.22682,1.06271,0.898608,0.577381,1.36997,-0.337418,1.01034,-0.292027,0.518024,-0.787834,0.605314,0.374868,-0.690069,-0.986855,-0.340909,-0.0406317,0.364394,1.26872,-1.4652,0.776501,1.28967,-0.326943,-0.0685645,-0.361859,0.811318,-1.56297,1.46076,0.957965,-1.03574,0.4866,1.4852,-0.344401,0.504058,-1.18238,0.092049,-0.724985,-0.459623,0.0431666,1.07668,-0.71451,0.0990322,-0.553897,-0.697052,-0.662136,-1.70263,0.231713,0.650705,-0.445657,0.0396751,0.395818,-0.456132,-0.340909,-0.819258,0.423751,-0.73546,0.654196,1.15699,-0.672611,-1.60487,0.0676078,0.371377,0.182831,-0.459623,-1.02177,0.39931,-1.0078,0.319003,-1.07065,-0.445657,-0.0161905,0.682129,-0.857666,1.67025,-0.0580897,-0.0610045,-0.0406317,-0.0336485,-0.0999889,-1.29062,-1.49314,-1.10208,0.573886,-0.53993,0.703079,-0.113955,0.615158,-0.127922,0.39931,-1.35347,-0.637695,-1.10208,0.741486,0.106015,0.53199,1.71564,-0.176804,0.870675,0.713554,-1.31157,1.80642,0.895117,-0.117447,1.19539,0.0222171,-0.438674,-0.368842,-0.215212,-0.501523,-0.250128,0.161881,0.364394,0.4447,0.985898,-0.166329,-0.180296,1.02431,-0.0266653,0.284087,-1.62931,1.42235,0.319003,0.0326919,0.0780826,0.490091,-0.12443,1.37347,0.72752,0.549448,-0.0964973,0.755453,-0.903056,-0.658645,-1.24523,-0.690069,-1.14398,-0.14538,0.748469,-0.110464,0.406293,0.221238,0.409784,0.319003,-1.15096,-1.02167,0.500566,0.783385,0.200289,-0.97638,0.294562,1.29316,1.14651,-0.225686,-1.31856,-0.0685645,-1.40934,0.294562,0.308528,-0.498031,0.671654,0.0292003,-0.400266,0.0396751,0.783385,0.776402,-0.127922,-1.15445,0.231713,-0.372334,-0.824613,-0.196483,1.07668,-0.19077,0.957965,-0.794817,-1.10906,-0.0825309,-0.840208,-0.0964973,-0.106972,0.367885,-0.676103,-0.47359,0.263137,-1.31157,1.12905
