# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = heights_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = heights_1.data.R
# init = 2 (Default)
# random
#   seed = 1228873084
# output
#   file = heights_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,mu
# Adaptation terminated
# Step size = 0.794797
# Diagonal elements of inverse mass matrix:
# 0.00137911, 0.00865447
-1300,1,0.794797,2,3,0,1300.47,23.9983,177.888
-1299.91,0.936998,0.794797,4,31,0,1300.93,24.0344,177.842
-1300.19,0.805073,0.794797,2,3,0,1301.51,24.5399,177.949
-1300.17,0.973584,0.794797,4,19,0,1300.84,24.5327,177.947
-1300.4,0.894678,0.794797,2,3,0,1301.66,23.5247,177.838
-1300.24,1,0.794797,1,1,0,1300.4,23.6598,177.837
-1301.31,0.863689,0.794797,2,3,0,1301.84,23.5331,177.709
-1300.74,1,0.794797,1,1,0,1301.27,23.5106,177.764
-1300.66,0.965517,0.794797,2,3,0,1301.51,23.5056,177.913
-1300.34,1,0.794797,2,3,0,1300.89,24.6403,177.749
-1300.38,0.979076,0.794797,2,3,0,1300.66,24.0947,177.952
-1299.76,0.984752,0.794797,1,3,0,1300.51,24.4458,177.862
-1300.94,0.863153,0.794797,2,3,0,1300.97,25.0909,178.004
-1300.56,1,0.794797,2,3,0,1301.05,24.6217,177.983
-1300.38,1,0.794797,2,3,0,1300.72,24.2179,177.747
-1300.85,0.74781,0.794797,2,3,0,1303.73,23.3022,177.892
-1300.98,0.978396,0.794797,1,1,0,1301.14,23.2273,177.891
-1300.84,0.973095,0.794797,2,3,0,1301.62,24.9662,177.721
-1301.39,0.979355,0.794797,2,3,0,1301.89,25.1765,178.03
-1300.38,0.998736,0.794797,3,15,0,1301.61,25.5912,177.839
-1299.92,1,0.794797,2,3,0,1300.42,24.9389,177.901
-1300.21,0.966177,0.794797,2,3,0,1300.42,23.7274,177.815
-1300.38,0.976747,0.794797,2,7,0,1300.62,24.0827,177.751
-1300.11,0.996871,0.794797,4,19,0,1300.57,23.8157,177.874
-1300.4,0.951541,0.794797,1,1,0,1300.41,23.5532,177.873
-1299.9,0.99897,0.794797,2,3,0,1300.58,24.2815,177.899
-1300.05,0.953593,0.794797,2,3,0,1300.48,25.2567,177.885
-1300.41,0.821204,0.794797,1,3,0,1302.09,23.6279,177.898
-1300.32,0.968853,0.794797,2,3,0,1300.97,23.6019,177.824
-1300.67,0.983308,0.794797,5,31,0,1300.74,25.6467,177.94
-1302.14,0.886627,0.794797,2,3,0,1302.7,22.7281,177.767
-1299.81,0.866842,0.794797,2,3,0,1304.22,24.8256,177.874
-1299.75,0.996207,0.794797,5,31,0,1299.87,24.5,177.857
-1300.12,0.934452,0.794797,5,31,0,1300.55,25.2759,177.901
-1300.32,0.96463,0.794797,3,15,0,1300.63,24.7951,177.962
-1299.87,1,0.794797,2,3,0,1300.32,25.0076,177.853
-1299.76,0.977278,0.794797,2,3,0,1300.1,24.6534,177.864
-1300.5,0.846017,0.794797,1,3,0,1301.04,23.6595,177.919
-1301.21,0.946309,0.794797,2,7,0,1301.53,24.4956,177.686
-1299.87,1,0.794797,2,3,0,1301,24.2451,177.89
-1300.96,0.921498,0.794797,2,3,0,1301,24.4215,177.701
-1301.63,0.510264,0.794797,1,3,0,1307.01,24.2282,178.042
-1302.06,0.920891,0.794797,2,3,0,1303.24,23.3249,177.677
-1300.33,0.79937,0.794797,2,3,0,1303.97,24.1923,177.752
-1300.33,0.589229,0.794797,2,7,0,1303.41,24.1923,177.752
-1299.98,0.955402,0.794797,2,3,0,1300.68,23.9438,177.865
-1300.01,0.99126,0.794797,2,3,0,1300.2,24.0319,177.805
-1300.69,0.695411,0.794797,1,3,0,1303.07,25.4211,177.966
-1301.79,0.901194,0.794797,2,3,0,1302.32,26.1987,177.762
-1301.12,1,0.794797,2,3,0,1302.59,25.9258,177.955
-1302.15,0.892694,0.794797,2,3,0,1303.07,26.3839,177.759
-1299.85,0.995298,0.794797,2,3,0,1302.26,24.4383,177.813
-1300.07,0.984822,0.794797,4,31,0,1300.12,25.0547,177.921
-1300.1,0.914748,0.794797,2,7,0,1301.24,23.9206,177.896
-1299.93,0.998857,0.794797,3,11,0,1300.19,25.1037,177.854
-1299.78,0.997313,0.794797,4,15,0,1299.98,24.4303,177.873
-1300.37,0.943523,0.794797,2,3,0,1300.39,24.9485,177.758
-1300.05,1,0.794797,1,1,0,1300.31,24.84,177.789
-1301.8,0.865917,0.794797,2,7,0,1301.87,22.8678,177.903
-1302.07,0.983921,0.794797,2,3,0,1302.36,22.7778,177.908
-1302.43,0.668478,0.794797,5,63,0,1308.09,26.0635,178.042
-1301.42,0.923991,0.794797,3,11,0,1304.89,25.41,177.707
-1301.42,0.771513,0.794797,1,1,0,1302.47,25.41,177.707
-1299.87,1,0.794797,2,3,0,1301.2,24.1892,177.88
-1300.12,0.972329,0.794797,2,3,0,1300.25,23.7738,177.835
-1302.66,0.732968,0.794797,2,3,0,1303.24,26.9659,177.898
-1300.07,0.995843,0.794797,4,15,0,1302.4,25.0999,177.809
-1300.54,0.825081,0.794797,1,3,0,1302.3,23.422,177.837
-1299.98,0.985431,0.794797,2,3,0,1300.73,23.975,177.876
-1300.79,0.895932,0.794797,2,3,0,1300.94,24.6075,177.714
-1300.14,1,0.794797,2,3,0,1300.97,25.2699,177.908
-1300.81,0.911344,0.794797,2,3,0,1301.15,24.9059,177.999
-1300.39,0.989604,0.794797,2,7,0,1301.13,25.5583,177.825
-1299.98,0.982457,0.794797,3,15,0,1300.63,25.0566,177.822
-1301.34,0.841813,0.794797,2,3,0,1301.45,25.2445,178.025
-1299.79,1,0.794797,2,3,0,1301.15,24.2948,177.844
-1300.51,0.915156,0.794797,3,7,0,1300.51,24.6631,177.979
-1300.09,0.884197,0.794797,1,3,0,1302.1,24.6205,177.775
-1300.86,0.829051,0.794797,1,1,0,1300.86,24.6873,177.711
-1301.27,0.94982,0.794797,2,7,0,1302.4,26.2568,177.887
-1300.87,1,0.794797,1,1,0,1301.27,25.9909,177.891
-1302.19,0.894031,0.794797,4,15,0,1302.98,26.6864,177.928
-1300.87,1,0.794797,2,3,0,1302.28,25.9878,177.85
-1300.14,1,0.794797,2,3,0,1301,24.7903,177.943
-1301.67,0.861733,0.794797,2,3,0,1301.88,26.4789,177.858
