# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = heights_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 4
# data
#   file = heights_4.data.R
# init = 2 (Default)
# random
#   seed = 1228873090
# output
#   file = heights_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,mu
# Adaptation terminated
# Step size = 0.865022
# Diagonal elements of inverse mass matrix:
# 0.00139121, 0.00797058
-1300.26,0.944197,0.865022,2,3,0,1300.74,23.6334,177.841
-1300.29,0.968259,0.865022,2,3,0,1300.63,25.3017,177.797
-1299.79,1,0.865022,2,3,0,1300.27,24.2885,177.845
-1301.94,0.555175,0.865022,2,3,0,1303,23.6387,178.028
-1300.75,1,0.865022,1,1,0,1301.73,24.0645,177.981
-1300.22,0.859587,0.865022,1,3,0,1302.43,25.151,177.79
-1300.22,0.92735,0.865022,1,1,0,1300.5,25.151,177.79
-1300.59,0.925243,0.865022,2,3,0,1301.08,24.5088,177.984
-1300,1,0.865022,2,3,0,1300.58,24.3048,177.918
-1299.83,0.9691,0.865022,1,3,0,1300.31,24.586,177.818
-1300.25,0.845885,0.865022,2,3,0,1301.19,25.3763,177.913
-1299.9,0.937829,0.865022,2,3,0,1300.92,24.3021,177.806
-1300.39,0.878426,0.865022,2,3,0,1300.85,23.7354,177.916
-1300.72,0.894967,0.865022,2,3,0,1301.76,23.3024,177.845
-1299.83,1,0.865022,2,7,0,1300.59,24.9004,177.871
-1299.92,0.902327,0.865022,2,3,0,1300.75,25.0238,177.89
-1300,0.878979,0.865022,3,11,0,1301.21,24.9033,177.919
-1301.29,0.885731,0.865022,2,7,0,1301.36,23.9561,177.687
-1300.23,0.71736,0.865022,1,3,0,1303.35,24.3944,177.95
-1299.96,0.958403,0.865022,4,19,0,1300.84,24.2116,177.906
-1299.91,1,0.865022,1,1,0,1299.97,24.2944,177.902
-1299.91,0.716859,0.865022,1,3,0,1301.79,24.2944,177.902
-1302.02,0.770744,0.865022,2,3,0,1302.54,22.6882,177.829
-1302.14,0.971774,0.865022,1,1,0,1302.56,22.6415,177.834
-1300.15,1,0.865022,2,7,0,1302.17,25.0163,177.934
-1299.96,0.994109,0.865022,2,7,0,1300.21,24.5738,177.792
-1300.39,0.965458,0.865022,2,3,0,1300.39,24.7527,177.749
-1301.74,0.866971,0.865022,2,3,0,1302.32,26.0463,177.745
-1301.52,0.994394,0.865022,2,3,0,1302.38,23.113,177.934
-1300.95,1,0.865022,2,3,0,1302.08,25.4977,177.748
-1304.3,0.763444,0.865022,2,3,0,1304.32,25.9927,177.609
-1303.1,1,0.865022,2,3,0,1305.91,24.369,178.111
-1302.02,1,0.865022,1,1,0,1303.04,24.4471,178.066
-1302.16,0.955966,0.865022,2,3,0,1303.77,26.2243,178.01
-1304.24,0.759804,0.865022,1,1,0,1304.25,26.8485,178.069
-1303.23,1,0.865022,1,1,0,1304.34,26.3519,178.063
-1301.08,0.922216,0.865022,2,3,0,1305.38,25.9852,177.802
-1303.93,0.746051,0.865022,2,7,0,1304.2,22.4623,177.989
-1302.4,1,0.865022,2,3,0,1305.41,25.9476,177.691
-1300.29,0.995057,0.865022,2,3,0,1302.34,23.6472,177.876
-1301.15,0.880368,0.865022,2,3,0,1301.57,24.6362,177.691
-1299.94,1,0.865022,2,3,0,1300.94,24.2039,177.901
-1299.85,1,0.865022,1,1,0,1299.93,24.2522,177.884
-1299.96,0.899838,0.865022,2,3,0,1300.71,24.9864,177.904
-1300.16,0.952951,0.865022,2,3,0,1300.52,23.8071,177.808
-1299.85,0.991976,0.865022,2,3,0,1300.27,24.4706,177.811
-1299.86,0.912762,0.865022,2,3,0,1300.58,24.2101,177.881
-1299.84,0.935533,0.865022,2,3,0,1300.41,24.8911,177.881
-1302.48,0.617375,0.865022,2,3,0,1303.35,24.3819,177.623
-1301.69,1,0.865022,1,1,0,1302.64,24.2772,177.659
-1300.35,1,0.865022,1,1,0,1301.37,24.5092,177.747
-1300.3,0.997006,0.865022,2,7,0,1300.62,25.036,177.771
-1299.87,1,0.865022,2,3,0,1300.3,24.8406,177.895
-1301.23,0.817103,0.865022,2,3,0,1302.27,24.3459,177.685
-1301.04,1,0.865022,2,3,0,1301.52,24.8622,178.015
-1300.76,0.944307,0.865022,2,3,0,1301.68,23.5134,177.761
-1301.77,0.901533,0.865022,2,3,0,1302.2,26.3307,177.961
-1301.54,0.989596,0.865022,3,11,0,1302.62,25.3558,178.033
-1304.34,0.730694,0.865022,2,3,0,1305.83,22.7143,178.051
-1300.07,1,0.865022,2,3,0,1304.01,24.9026,177.929
-1300.92,0.894344,0.865022,2,3,0,1301.17,26.0184,177.845
-1300.39,0.997526,0.865022,4,19,0,1301,24.3231,177.964
-1299.9,0.98272,0.865022,2,3,0,1300.59,24.2483,177.897
-1300.1,0.885601,0.865022,2,3,0,1301.2,24.1542,177.781
-1300.37,0.914186,0.865022,2,7,0,1300.97,25.2378,177.78
-1299.76,1,0.865022,2,3,0,1300.31,24.6173,177.866
-1300.1,0.855089,0.865022,2,3,0,1300.86,24.8023,177.937
-1302.11,0.817373,0.865022,2,3,0,1302.42,26.4181,177.98
-1300.83,0.972047,0.865022,2,3,0,1303.11,24.6777,178.003
-1302.55,0.889914,0.865022,2,3,0,1302.79,25.4554,178.081
-1300.73,1,0.865022,2,3,0,1302.89,25.7959,177.814
-1300.35,0.938922,0.865022,2,3,0,1301.86,24.3629,177.747
-1299.96,1,0.865022,2,7,0,1300.32,24.2248,177.906
-1300.64,0.779249,0.865022,1,3,0,1301.71,25.379,177.765
-1299.86,0.99685,0.865022,2,3,0,1300.73,24.1515,177.835
-1300.06,0.966742,0.865022,2,3,0,1300.18,25.1522,177.909
-1301.13,0.883398,0.865022,2,3,0,1301.47,26.1531,177.901
-1301.66,0.897427,0.865022,2,7,0,1303.2,24.2077,177.661
-1300.21,1,0.865022,2,3,0,1301.55,23.8861,177.911
-1299.98,0.846033,0.865022,2,3,0,1301.77,24.59,177.79
-1300.21,0.985447,0.865022,2,3,0,1300.37,23.6813,177.853
-1300.13,0.863586,0.865022,1,3,0,1301.51,25.2406,177.816
-1300.12,0.886556,0.865022,1,3,0,1301.28,23.9064,177.898
-1299.93,1,0.865022,2,3,0,1300.09,24.0678,177.88
-1299.87,0.987902,0.865022,3,11,0,1300.1,24.8987,177.891
-1300.18,0.953976,0.865022,2,5,0,1300.29,25.1879,177.801
-1301.07,0.880273,0.865022,2,7,0,1301.26,24.881,178.017
-1300.93,1,0.865022,1,1,0,1301.2,24.7081,178.009
-1299.75,0.970791,0.865022,1,3,0,1301.44,24.5823,177.85
-1299.77,0.9975,0.865022,2,3,0,1299.78,24.7251,177.853
-1300.58,0.89802,0.865022,2,3,0,1300.6,24.6488,177.985
-1300.46,0.83077,0.865022,2,3,0,1302.74,24.1086,177.743
-1300.42,0.924103,0.865022,2,3,0,1301.43,23.6076,177.796
-1299.93,0.942077,0.865022,2,3,0,1301.09,25.0179,177.894
-1301.32,0.847841,0.865022,2,3,0,1301.49,24.9725,178.031
-1300.02,1,0.865022,2,3,0,1301.29,25.2349,177.872
-1300.13,0.889626,0.865022,1,3,0,1301.03,23.9219,177.903
-1301.78,0.794362,0.865022,2,3,0,1302.43,24.2109,178.049
-1302.9,0.832947,0.865022,2,7,0,1304.07,27.0231,177.828
-1299.78,0.908057,0.865022,1,3,0,1303.94,24.6827,177.839
-1299.93,0.922061,0.865022,2,3,0,1300.44,24.0067,177.851
-1300.29,0.956537,0.865022,2,7,0,1300.36,25.5154,177.844
-1300.44,0.978877,0.865022,1,1,0,1300.51,25.6763,177.863
-1299.99,0.888675,0.865022,1,3,0,1301.63,24.0088,177.885
-1300.01,0.99723,0.865022,2,3,0,1300.12,24.6711,177.787
-1300.08,0.861954,0.865022,2,3,0,1301.15,24.0884,177.915
-1299.76,1,0.865022,2,3,0,1300.06,24.5648,177.864
-1301.43,0.589033,0.865022,2,3,0,1303.22,24.7973,178.039
-1301.03,0.937245,0.865022,2,7,0,1302.6,23.1373,177.823
-1301.7,0.94969,0.865022,2,3,0,1301.89,22.8467,177.874
-1301.07,1,0.865022,2,3,0,1301.87,23.1589,177.795
-1302.19,0.799525,0.865022,1,1,0,1302.3,22.9207,177.716
-1300.32,0.813851,0.865022,2,3,0,1304.4,25.2343,177.786
-1299.89,1,0.865022,2,7,0,1300.23,24.3244,177.899
-1299.91,0.975426,0.865022,2,7,0,1300.23,25.0829,177.858
-1300.16,0.890081,0.865022,2,7,0,1300.93,23.8314,177.893
-1300.68,0.820008,0.865022,2,3,0,1301.57,24.3281,177.72
-1299.82,0.997212,0.865022,2,3,0,1300.77,24.2163,177.848
-1299.94,0.794369,0.865022,2,3,0,1301.53,25.1147,177.877
-1299.97,0.918333,0.865022,1,3,0,1300.76,23.942,177.84
-1299.81,0.846263,0.865022,2,3,0,1301.48,24.3369,177.829
-1301.72,0.743513,0.865022,2,3,0,1301.84,24.1226,178.043
-1299.9,0.91702,0.865022,2,3,0,1303.19,24.3081,177.805
-1300.47,0.901682,0.865022,2,3,0,1300.71,23.471,177.843
-1300.99,0.895478,0.865022,1,1,0,1301.03,23.1522,177.854
-1300.33,0.993847,0.865022,2,3,0,1301.65,24.1014,177.946
-1301.04,0.879284,0.865022,1,1,0,1301.05,23.9388,177.995
-1299.84,1,0.865022,2,3,0,1301.02,24.639,177.898
-1300.24,0.909557,0.865022,2,3,0,1300.78,23.8894,177.781
-1300.4,0.971458,0.865022,1,1,0,1300.45,23.7637,177.774
-1300.7,0.926045,0.865022,1,1,0,1300.78,23.7932,177.738
-1300.08,1,0.865022,2,3,0,1300.74,24.2932,177.929
-1301.25,0.902998,0.865022,2,7,0,1301.59,25.2074,178.021
-1300.8,1,0.865022,1,1,0,1301.26,25.2817,177.985
-1300.08,0.895844,0.865022,3,11,0,1302.27,23.9422,177.896
-1300.02,0.883979,0.865022,2,3,0,1301.45,24.4202,177.783
-1301.94,0.753979,0.865022,2,7,0,1302.03,25.1886,178.059
-1301.92,0.998836,0.865022,2,3,0,1302.32,24.7867,178.064
-1303.07,0.962917,0.865022,2,3,0,1303.18,25.2524,178.108
-1300.09,1,0.865022,2,3,0,1302.89,23.8044,177.838
-1300.09,0.967408,0.865022,2,3,0,1300.52,23.8042,177.834
-1299.88,0.984937,0.865022,2,3,0,1300.27,24.1152,177.873
-1300.12,0.885821,0.865022,2,7,0,1300.71,25.1017,177.799
-1300.13,0.994564,0.865022,2,5,0,1300.23,25.0002,177.788
-1300.42,0.986195,0.865022,2,7,0,1300.66,25.2681,177.95
-1300.74,0.953359,0.865022,2,3,0,1301.26,25.7013,177.794
-1303.77,0.732512,0.865022,2,7,0,1303.9,22.6426,178.012
-1300.27,1,0.865022,2,7,0,1303.03,25.2647,177.796
-1300.92,0.955807,0.865022,2,7,0,1301.06,23.2537,177.889
-1301.33,0.972089,0.865022,2,7,0,1301.93,23.5628,177.984
-1301.49,0.967557,0.865022,2,7,0,1302.7,23.4783,177.701
-1299.98,0.956089,0.865022,2,3,0,1301.92,23.9654,177.825
-1300.88,0.751858,0.865022,2,3,0,1301.58,23.799,177.973
