# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = heights_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = heights_3.data.R
# init = 2 (Default)
# random
#   seed = 1228873084
# output
#   file = heights_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,mu
# Adaptation terminated
# Step size = 0.832963
# Diagonal elements of inverse mass matrix:
# 0.00140931, 0.00753149
-1300.52,0.952014,0.832963,4,19,0,1300.72,25.6039,177.924
-1300.25,0.869062,0.832963,2,3,0,1302.43,24.4608,177.756
-1299.77,0.970306,0.832963,1,3,0,1300.53,24.677,177.867
-1300.45,0.801266,0.832963,2,3,0,1302.04,23.609,177.79
-1300,0.996698,0.832963,2,3,0,1300.57,25.0536,177.907
-1300.59,0.942065,0.832963,2,3,0,1300.75,23.4463,177.802
-1300.26,0.964479,0.832963,2,3,0,1301.11,23.8671,177.781
-1300.67,0.918704,0.832963,1,1,0,1300.7,23.8516,177.737
-1300.71,0.813671,0.832963,2,3,0,1302.56,24.4896,177.718
-1300.37,1,0.832963,2,3,0,1300.95,24.1309,177.952
-1300.1,1,0.832963,2,3,0,1300.6,24.8714,177.934
-1300.09,0.971729,0.832963,2,7,0,1300.5,25.329,177.861
-1300.35,0.8623,0.832963,2,3,0,1301.33,24.3133,177.959
-1300.21,0.999903,0.832963,2,3,0,1300.5,24.5156,177.76
-1300.12,0.803879,0.832963,1,3,0,1301.72,24.6375,177.942
-1299.94,0.917976,0.832963,1,3,0,1301.06,24.3544,177.796
-1299.8,0.991927,0.832963,2,3,0,1300.02,24.5351,177.824
-1300.77,0.783705,0.832963,2,3,0,1301.49,24.505,177.997
-1300.07,0.99163,0.832963,2,7,0,1300.77,24.7981,177.785
-1300.63,0.947438,0.832963,2,3,0,1300.9,25.6713,177.931
-1300.73,0.96685,0.832963,2,3,0,1301.41,25.0273,177.991
-1300.22,1,0.832963,2,3,0,1300.82,25.2546,177.925
-1300.02,0.959063,0.832963,2,3,0,1300.92,24.9389,177.8
-1300.04,0.897208,0.832963,1,3,0,1300.94,24.0926,177.908
-1299.92,0.989197,0.832963,2,3,0,1300.22,24.6426,177.8
-1300,0.99098,0.832963,2,3,0,1300.06,24.2823,177.917
-1300.42,0.953536,0.832963,2,3,0,1300.66,24.8155,177.971
-1300.18,0.993332,0.832963,2,3,0,1300.71,25.4004,177.89
-1300.23,0.963112,0.832963,3,15,0,1300.83,23.705,177.876
-1300.86,0.919955,0.832963,4,19,0,1301.5,23.5346,177.941
-1300.69,0.97067,0.832963,2,3,0,1301.74,24.6783,177.993
-1301.92,0.862797,0.832963,2,3,0,1302.55,26.6159,177.888
-1302.1,0.967777,0.832963,1,1,0,1302.4,26.7049,177.864
-1299.77,0.880949,0.832963,1,3,0,1303.69,24.4415,177.841
-1299.88,0.9326,0.832963,2,3,0,1300.28,24.3724,177.902
-1300.18,0.962422,0.832963,2,3,0,1300.34,24.6016,177.949
-1300.32,0.948685,0.832963,2,3,0,1300.91,25.3053,177.794
-1300.76,0.974639,0.832963,2,3,0,1300.81,25.6923,177.79
-1299.76,1,0.832963,2,3,0,1300.6,24.4663,177.864
-1301.42,0.858155,0.832963,2,7,0,1301.43,25.8251,177.995
-1300.19,0.980376,0.832963,2,3,0,1302.2,23.7731,177.885
-1299.95,0.991712,0.832963,2,3,0,1300.4,24.5438,177.919
-1301.44,0.870101,0.832963,3,7,0,1301.57,25.0592,178.036
-1302.42,0.938757,0.832963,3,11,0,1302.89,25.721,178.063
-1300.83,0.988724,0.832963,2,3,0,1303.3,25.9335,177.907
-1300.16,1,0.832963,2,3,0,1300.98,25.0612,177.933
-1300.43,0.962635,0.832963,2,3,0,1300.75,25.6224,177.835
-1303.21,0.739915,0.832963,2,7,0,1303.7,25.6065,178.104
-1300.25,0.961853,0.832963,3,11,0,1303.35,23.8053,177.79
-1299.88,0.985731,0.832963,2,3,0,1300.43,24.9632,177.884
-1301.39,0.85911,0.832963,3,7,0,1301.65,23.0238,177.782
-1299.95,1,0.832963,2,3,0,1301.3,24.9006,177.81
-1300.39,0.912548,0.832963,2,3,0,1300.91,25.0035,177.963
-1300.24,0.983245,0.832963,2,3,0,1300.79,24.3079,177.949
-1300.31,0.922897,0.832963,3,11,0,1301.31,24.1283,177.757
-1300.15,0.816209,0.832963,1,3,0,1302.21,25.1147,177.929
-1299.95,0.99357,0.832963,2,3,0,1300.3,24.6097,177.92
-1300,0.935857,0.832963,1,3,0,1300.79,24.5641,177.786
-1299.94,0.985779,0.832963,3,11,0,1300.3,24.0339,177.826
-1299.81,0.979658,0.832963,4,31,0,1300.15,24.272,177.836
-1299.76,1,0.832963,2,3,0,1299.81,24.5833,177.843
-1299.98,0.936487,0.832963,2,3,0,1300.36,23.9472,177.836
-1299.82,0.908134,0.832963,2,3,0,1300.91,24.3609,177.823
-1299.94,0.891385,0.832963,2,3,0,1300.88,23.9998,177.836
-1300.32,0.939611,0.832963,2,3,0,1300.59,23.5987,177.861
-1299.83,0.937934,0.832963,1,3,0,1301.05,24.9007,177.846
-1300.03,0.979646,0.832963,2,3,0,1300.11,25.1632,177.898
-1300.13,0.97822,0.832963,2,3,0,1300.36,25.0715,177.928
-1300.02,1,0.832963,2,3,0,1300.13,24.9286,177.92
-1300.38,0.945558,0.832963,2,3,0,1300.64,24.2471,177.96
-1300.39,0.998993,0.832963,1,1,0,1300.5,24.2466,177.96
-1301.16,0.929744,0.832963,2,7,0,1301.56,26.1741,177.898
-1304.67,0.718482,0.832963,4,15,0,1306.41,21.975,177.74
-1303.01,1,0.832963,1,1,0,1304.57,22.4551,177.748
-1300.49,0.954689,0.832963,4,23,0,1303.89,25.2704,177.769
-1301.84,0.839025,0.832963,2,7,0,1302.23,24.4733,178.058
-1302.2,0.960816,0.832963,1,1,0,1302.36,24.4265,178.074
-1299.9,1,0.832963,2,3,0,1301.93,24.7317,177.909
-1304.9,0.66317,0.832963,2,3,0,1305.18,26.5924,177.631
-1301.64,1,0.832963,1,1,0,1304.15,25.8763,177.733
-1301.77,0.996112,0.832963,2,7,0,1301.85,23.4726,178.004
-1303.96,0.657909,0.832963,1,1,0,1304.01,22.7295,178.035
-1301.25,0.865176,0.832963,2,3,0,1305.97,23.0521,177.801
-1301.12,1,0.832963,1,1,0,1301.43,23.1033,177.81
-1300.49,0.99282,0.832963,2,3,0,1301.7,24.5666,177.735
-1300.57,0.994065,0.832963,2,3,0,1300.72,24.5276,177.729
-1305.68,0.517595,0.832963,2,3,0,1306.22,25.855,177.554
-1300.43,1,0.832963,2,3,0,1305.19,25.2519,177.953
-1301.4,0.931343,0.832963,2,3,0,1301.52,26.0667,177.965
-1303.66,0.862937,0.832963,2,7,0,1304.52,24.6089,178.134
-1300.1,0.962296,0.832963,2,3,0,1304.86,25.2385,177.903
-1300.72,0.910743,0.832963,3,11,0,1301.23,25.4486,177.763
-1300.7,0.836533,0.832963,2,3,0,1303.17,25.3347,177.974
-1300.79,0.955653,0.832963,2,3,0,1301.54,25.8154,177.928
-1300.66,0.98829,0.832963,3,11,0,1301.31,23.763,177.744
-1300.27,1,0.832963,1,1,0,1300.61,23.9921,177.768
-1301.07,0.886089,0.832963,2,3,0,1301.72,23.2026,177.781
-1300.72,0.921389,0.832963,2,3,0,1302.22,23.3062,177.854
-1300.94,0.92481,0.832963,2,3,0,1302,23.4052,177.756
-1301.17,0.849898,0.832963,3,11,0,1302.52,25.9797,177.788
-1301.61,0.915748,0.832963,2,7,0,1302.9,24.2702,178.042
-1300.97,1,0.832963,2,3,0,1301.56,24.3397,178.007
-1301.22,0.976791,0.832963,2,7,0,1301.82,23.5353,177.973
-1300.92,0.993841,0.832963,2,7,0,1301.54,25.9418,177.817
-1300.99,0.937189,0.832963,2,3,0,1302.13,26.0841,177.872
-1300.67,0.726344,0.832963,1,3,0,1304.39,23.6204,177.933
-1303.95,0.775901,0.832963,4,23,0,1304.66,26.3182,178.099
-1303.39,0.92489,0.832963,2,3,0,1306.26,23.79,177.593
-1300.71,1,0.832963,2,3,0,1302.87,24.3724,177.718
-1300.14,1,0.832963,2,3,0,1300.59,24.4716,177.768
-1301.63,0.831953,0.832963,2,3,0,1301.9,25.641,178.023
-1300.16,0.852824,0.832963,2,3,0,1303.89,24.939,177.94
-1301.11,0.906738,0.832963,2,3,0,1301.46,23.5243,177.726
-1301.46,0.723534,0.832963,2,7,0,1304.07,26.0987,177.966
-1301.74,0.964014,0.832963,4,31,0,1302.42,24.6252,178.055
-1300.83,0.983683,0.832963,2,3,0,1302.35,23.7726,177.729
-1300.58,0.978923,0.832963,2,3,0,1301.4,23.9284,177.958
-1300.2,1,0.832963,2,3,0,1300.68,24.7347,177.766
-1300.27,0.987167,0.832963,2,7,0,1300.71,24.9618,177.951
-1300.14,1,0.832963,2,3,0,1300.35,25.2046,177.917
-1300.85,0.824255,0.832963,2,3,0,1302.31,23.241,177.818
-1301.19,0.978277,0.832963,2,3,0,1301.31,23.0484,177.827
-1300.16,0.984192,0.832963,4,23,0,1301.52,23.7816,177.881
-1301.6,0.895297,0.832963,2,3,0,1301.89,24.0753,177.666
-1300.55,1,0.832963,2,3,0,1301.99,25.5849,177.933
-1302.04,0.883746,0.832963,2,7,0,1302.56,23.1555,177.985
-1300.92,1,0.832963,1,1,0,1301.86,23.5428,177.949
-1300.29,0.993779,0.832963,3,11,0,1301.47,24.4282,177.752
-1299.93,1,0.832963,2,7,0,1300.3,24.1148,177.888
-1301.18,0.780801,0.832963,4,19,0,1302.45,23.2847,177.933
-1299.83,1,0.832963,2,3,0,1301.14,24.1995,177.836
-1300.81,0.788924,0.832963,3,11,0,1301.81,24.5845,178.001
-1300.68,0.989927,0.832963,2,7,0,1301.36,25.4565,177.962
-1299.94,0.988802,0.832963,2,3,0,1300.94,25.1226,177.86
-1300.32,0.945914,0.832963,2,7,0,1300.6,24.7736,177.755
-1300.2,0.944067,0.832963,2,3,0,1301.04,25.3163,177.814
-1300.75,0.933848,0.832963,2,7,0,1300.94,23.8719,177.968
-1300.75,0.842013,0.832963,1,1,0,1301.67,23.8719,177.968
-1300.88,0.994348,0.832963,2,7,0,1300.9,25.1601,177.728
-1301.27,0.905098,0.832963,1,1,0,1301.45,25.1975,177.704
-1301.36,0.976537,0.832963,2,3,0,1302.37,25.4036,178.02
-1300.89,0.981139,0.832963,2,7,0,1302.35,24.8002,177.712
-1299.85,0.881471,0.832963,1,3,0,1301.78,24.47,177.898
-1299.76,0.999963,0.832963,2,3,0,1299.86,24.4438,177.865
-1301,0.888585,0.832963,2,3,0,1301.02,23.3886,177.753
-1300.58,0.960073,0.832963,2,7,0,1301.83,25.1899,177.971
-1299.93,0.997806,0.832963,2,7,0,1300.62,25.0591,177.885
-1300.07,0.898293,0.832963,1,3,0,1301.04,23.9843,177.8
-1300.13,0.98296,0.832963,3,15,0,1300.38,24.9228,177.937
-1300.06,0.96857,0.832963,2,7,0,1300.67,23.9034,177.815
-1300.96,0.830938,0.832963,2,3,0,1301.35,24.0197,177.993
-1300.83,0.940038,0.832963,2,3,0,1302.01,24.0347,177.985
-1299.89,0.882173,0.832963,2,7,0,1302.01,24.8595,177.82
-1300.44,0.941306,0.832963,2,3,0,1300.59,25.6044,177.827
-1304.86,0.637562,0.832963,2,3,0,1305.42,27.2625,178.055
-1302.55,1,0.832963,2,3,0,1304.57,26.4036,178.017
-1302.12,0.936081,0.832963,2,3,0,1304.39,26.6539,177.827
-1302.12,0.786561,0.832963,1,1,0,1303.55,26.6539,177.827
-1300.12,0.994487,0.832963,2,7,0,1301.9,24.2666,177.933
-1300.31,0.925926,0.832963,4,23,0,1301.33,25.5254,177.838
-1301.33,0.716277,0.832963,2,3,0,1303.7,25.3594,178.02
-1302.13,0.913548,0.832963,1,1,0,1302.15,25.5989,178.054
-1300.2,1,0.832963,2,3,0,1302.15,25.3526,177.908
-1300.31,0.937798,0.832963,4,23,0,1301.14,23.6603,177.885
-1300.15,0.998932,0.832963,4,27,0,1300.39,24.8027,177.774
-1300.6,0.91705,0.832963,2,3,0,1301.22,25.7455,177.827
-1300.79,0.920279,0.832963,3,15,0,1301.95,23.3371,177.892
-1300.26,1,0.832963,1,1,0,1300.71,23.6477,177.861
-1302.53,0.753836,0.832963,2,3,0,1303.22,26.5373,177.999
-1304.29,0.795265,0.832963,1,1,0,1304.32,27.2158,178.027
-1299.97,1,0.832963,2,3,0,1303.85,24.6153,177.791
-1300.13,0.972209,0.832963,2,3,0,1300.44,25.035,177.931
-1300.47,0.818572,0.832963,1,3,0,1302.5,23.5322,177.804
