# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = binomial_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = binomial_3.data.R
# init = 2 (Default)
# random
#   seed = 592047027
# output
#   file = binomial_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,thetaprior
# Adaptation terminated
# Step size = 0.735065
# Diagonal elements of inverse mass matrix:
# 0.124451, 3.61473
-27.9188,0.999981,0.735065,3,7,0,28.2984,0.642377,0.0315989
-31.2703,0.908752,0.735065,1,3,0,32.6236,0.607579,0.00129177
-27.5356,0.992254,0.735065,1,3,0,33.0414,0.652681,0.0462373
-26.913,0.965672,0.735065,3,7,0,28.3285,0.54614,0.322203
-25.9475,0.960605,0.735065,4,31,0,27.4504,0.622206,0.395269
-26.4432,0.794249,0.735065,1,3,0,27.6177,0.711114,0.784558
-26.5863,0.938099,0.735065,2,3,0,27.5254,0.730964,0.246399
-26.8754,0.958142,0.735065,2,3,0,27.4219,0.605475,0.878996
-26.6179,1,0.735065,2,3,0,26.9529,0.594228,0.812126
-27.0055,0.95586,0.735065,2,7,0,27.478,0.737628,0.160634
-25.8929,0.94114,0.735065,2,3,0,27.913,0.680818,0.609497
-29.2086,0.644171,0.735065,2,3,0,29.2633,0.787897,0.952215
-27.982,0.969446,0.735065,2,3,0,31.6237,0.63395,0.96955
-26.3448,0.993764,0.735065,2,3,0,28.0572,0.609555,0.773886
-26.1777,0.986781,0.735065,2,3,0,26.7569,0.686146,0.758145
-26.1777,0.490479,0.735065,2,7,0,30.3648,0.686146,0.758145
-26.3636,0.98705,0.735065,2,3,0,26.4947,0.689868,0.192279
-27.9779,0.874534,0.735065,2,3,0,28.2825,0.753531,0.0727329
-28.3056,0.996908,0.735065,3,7,0,29.4888,0.626936,0.0225506
-27.0572,0.959076,0.735065,3,7,0,29.8101,0.607464,0.903425
-27.547,0.940604,0.735065,1,1,0,27.6417,0.577827,0.921339
-27.3035,0.99525,0.735065,2,7,0,28.3331,0.663401,0.940866
-25.8563,1,0.735065,2,3,0,27.013,0.638209,0.420189
-26.4112,0.953465,0.735065,4,15,0,26.5197,0.739058,0.51115
-26.4395,0.957741,0.735065,2,3,0,26.8368,0.716283,0.233533
-25.996,0.828409,0.735065,3,7,0,29.0215,0.611867,0.579119
-26.0668,0.98213,0.735065,4,15,0,26.2843,0.601359,0.550888
-27.2475,0.855598,0.735065,2,3,0,27.5308,0.753554,0.168435
-26.451,1,0.735065,2,3,0,27.5775,0.655331,0.846065
-27.0482,0.946647,0.735065,2,3,0,27.3605,0.557954,0.195748
-26.5139,0.97643,0.735065,3,7,0,27.523,0.587476,0.238831
-26.9613,0.956162,0.735065,2,3,0,27.3568,0.654968,0.91449
-26.5162,0.870621,0.735065,2,3,0,29.1352,0.734952,0.302741
-26.0388,0.959832,0.735065,2,3,0,26.9759,0.688501,0.691631
-27.1864,0.894357,0.735065,2,3,0,27.4633,0.766568,0.731396
-25.8312,0.955418,0.735065,2,3,0,27.8171,0.639364,0.466904
-26.1262,0.919223,0.735065,1,3,0,26.3017,0.670191,0.240092
-26.0543,0.971865,0.735065,2,7,0,26.5098,0.711368,0.500125
-26.3994,0.832695,0.735065,1,3,0,28.2191,0.575543,0.37763
-26.2104,1,0.735065,1,1,0,26.392,0.586966,0.45142
-26.4974,0.941292,0.735065,2,3,0,26.9256,0.571331,0.342468
-26.2313,1,0.735065,2,3,0,26.5067,0.584303,0.507753
-27.7577,0.776054,0.735065,2,3,0,28.1947,0.748394,0.0831922
-26.9896,0.991853,0.735065,3,15,0,28.4414,0.687528,0.909893
-26.4465,0.929523,0.735065,2,3,0,28.6056,0.676342,0.839665
-26.9391,0.9694,0.735065,2,7,0,27.1653,0.664012,0.0878656
-28.7099,0.927229,0.735065,2,3,0,28.9591,0.690867,0.0151829
-30.0091,0.991537,0.735065,2,3,0,30.4842,0.675702,0.00382567
-26.6397,0.985837,0.735065,2,3,0,30.0718,0.580662,0.223266
-25.9339,0.992948,0.735065,2,3,0,26.7367,0.619116,0.556167
-27.1003,0.735053,0.735065,3,15,0,28.3912,0.623332,0.918334
-27.7236,0.964344,0.735065,2,3,0,28.339,0.639057,0.960925
-28.0045,0.797994,0.735065,2,3,0,30.8093,0.49905,0.737498
-27.6812,0.95432,0.735065,3,15,0,29.2833,0.689211,0.956692
-27.4287,0.983568,0.735065,3,7,0,28.2143,0.624574,0.943129
-26.8535,1,0.735065,2,3,0,27.4392,0.615356,0.886178
-26.8558,1,0.735065,2,7,0,26.9812,0.71563,0.135601
-26.6756,0.999797,0.735065,2,7,0,27.2477,0.695172,0.864049
-28.4252,0.880475,0.735065,2,3,0,28.7759,0.764446,0.942455
-27.206,1,0.735065,2,3,0,29.1318,0.653548,0.0655755
-28.1051,0.899315,0.735065,2,3,0,28.712,0.579865,0.957771
-29.1146,0.948334,0.735065,1,1,0,29.1438,0.566341,0.982067
-26.8956,0.98756,0.735065,2,3,0,29.5312,0.741456,0.79988
-27.0285,0.994507,0.735065,2,3,0,27.6302,0.750253,0.206182
-25.9732,1,0.735065,2,3,0,27.1264,0.62105,0.375765
-25.8916,1,0.735065,2,3,0,25.9822,0.624189,0.501861
-27.0285,0.80805,0.735065,2,3,0,27.1371,0.659687,0.920615
-26.6247,1,0.735065,1,1,0,27.0171,0.65851,0.874948
-27.2817,0.955797,0.735065,2,3,0,27.8177,0.75045,0.150049
-28.561,0.954352,0.735065,2,3,0,28.5691,0.773012,0.0618236
-28.8395,0.927397,0.735065,4,19,0,31.1565,0.824662,0.505979
-28.2921,1,0.735065,1,1,0,28.9805,0.808985,0.356311
-27.4331,1,0.735065,2,3,0,28.2228,0.782788,0.365598
-31.0045,0.738455,0.735065,2,3,0,31.6085,0.840875,0.933319
-26.507,1,0.735065,2,3,0,30.8938,0.588096,0.238853
-27.9279,0.785792,0.735065,3,15,0,28.3941,0.710054,0.960541
-25.901,0.917301,0.735065,1,3,0,29.6195,0.626784,0.424417
-25.9987,0.892893,0.735065,4,15,0,27.1002,0.694108,0.356922
-27.8375,0.65757,0.735065,2,7,0,29.2734,0.609553,0.0410137
-26.1254,1,0.735065,2,3,0,27.9744,0.620755,0.280434
-25.9012,0.939439,0.735065,2,3,0,26.6838,0.692182,0.504272
-25.8448,0.985902,0.735065,1,3,0,26.0447,0.657484,0.393474
-26.3943,0.896857,0.735065,2,3,0,26.5352,0.618218,0.194473
-26.9983,0.971538,0.735065,2,3,0,27.0752,0.634254,0.0863094
-28.0615,0.908453,0.735065,2,3,0,29.1021,0.488368,0.393874
-26.4084,0.984271,0.735065,3,7,0,28.434,0.570431,0.529003
-26.4443,0.959987,0.735065,2,7,0,26.8811,0.604892,0.792418
-26.8863,0.978112,0.735065,2,3,0,26.9414,0.57378,0.819759
-26.7283,0.996199,0.735065,2,7,0,27.1395,0.553294,0.629312
-26.006,1,0.735065,2,3,0,26.8937,0.659517,0.716405
-26.0143,0.999948,0.735065,2,3,0,26.0487,0.641081,0.29077
-26.2059,0.987926,0.735065,2,3,0,26.2629,0.661009,0.210941
-25.8273,0.85203,0.735065,3,7,0,28.0402,0.664273,0.579397
-27.8942,0.506934,0.735065,2,5,0,29.7024,0.721033,0.0462608
-28.4638,0.962069,0.735065,2,5,0,29.9361,0.575122,0.969057
-27.4706,1,0.735065,2,3,0,28.4087,0.611438,0.940501
-26.297,1,0.735065,2,3,0,27.6625,0.699964,0.769239
