# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = binomial_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = binomial_1.data.R
# init = 2 (Default)
# random
#   seed = 3632658775
# output
#   file = binomial_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,thetaprior
# Adaptation terminated
# Step size = 0.736735
# Diagonal elements of inverse mass matrix:
# 0.02833, 3.95154
-101.944,0.897055,0.736735,4,15,0,104.845,0.578691,0.373293
-103.441,0.475465,0.736735,2,3,0,105.284,0.555069,0.9537
-102.01,1,0.736735,2,3,0,103.257,0.529822,0.332432
-103.488,0.781592,0.736735,3,15,0,104.581,0.487032,0.797915
-103.507,0.818591,0.736735,3,7,0,105.518,0.602769,0.909075
-103.751,1,0.736735,2,7,0,104.739,0.565924,0.0348004
-104.103,0.999498,0.736735,3,7,0,104.393,0.60251,0.0474743
-102.473,1,0.736735,2,3,0,104.358,0.559354,0.135223
-102.296,0.990518,0.736735,2,3,0,102.836,0.512946,0.635345
-102.518,0.921343,0.736735,2,7,0,102.964,0.551098,0.127896
-103.084,0.981741,0.736735,2,3,0,103.1,0.546822,0.0690924
-101.834,0.960447,0.736735,3,7,0,103.924,0.534128,0.484523
-102.399,0.807168,0.736735,1,3,0,104.056,0.602537,0.464196
-101.814,0.98911,0.736735,2,3,0,102.513,0.536547,0.545823
-101.724,0.999774,0.736735,3,7,0,101.819,0.550436,0.553647
-104.938,0.505004,0.736735,3,7,0,106.206,0.530487,0.0118965
-106.954,0.949052,0.736735,2,3,0,107.733,0.615425,0.00403054
-105.519,1,0.736735,3,7,0,106.888,0.494637,0.983807
-104.264,1,0.736735,1,1,0,105.452,0.506962,0.96056
-105.629,0.953501,0.736735,2,7,0,107.39,0.533195,0.005712
-105.512,0.992643,0.736735,2,3,0,105.94,0.522196,0.00766238
-108.423,0.790781,0.736735,3,7,0,109.544,0.454915,0.00565436
-107.786,1,0.736735,3,7,0,110.499,0.661508,0.979376
-103.595,0.963136,0.736735,3,7,0,108.186,0.630486,0.322559
-101.835,0.859318,0.736735,1,3,0,105.729,0.544578,0.348285
-101.794,0.936603,0.736735,4,15,0,102.777,0.571852,0.499755
-101.952,0.962646,0.736735,2,3,0,102.077,0.56227,0.274356
