# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = binomial_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = binomial_2.data.R
# init = 2 (Default)
# random
#   seed = 1228695910
# output
#   file = binomial_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,thetaprior
# Adaptation terminated
# Step size = 0.787276
# Diagonal elements of inverse mass matrix:
# 0.0378418, 3.23023
-82.641,0.984334,0.787276,2,3,0,82.9631,0.692337,0.622208
-83.9592,0.801427,0.787276,2,3,0,84.353,0.671045,0.124489
-83.2429,1,0.787276,2,3,0,84.1861,0.743975,0.871535
-83.7892,0.957006,0.787276,2,3,0,84.4675,0.689056,0.912626
-82.3021,0.970536,0.787276,1,3,0,84.0025,0.719545,0.570952
-82.9848,0.930148,0.787276,2,3,0,82.9988,0.766377,0.474207
-83.6621,0.857337,0.787276,3,15,0,84.2514,0.701362,0.0790687
-82.512,1,0.787276,2,3,0,83.5629,0.747132,0.57061
-82.512,0.653429,0.787276,1,3,0,86.9522,0.747132,0.57061
-82.7962,0.962259,0.787276,2,3,0,83.0122,0.760362,0.501254
-82.5463,1,0.787276,2,3,0,82.7724,0.74938,0.55583
-82.5576,0.983792,0.787276,2,3,0,82.7907,0.742335,0.317998
-82.5999,0.998986,0.787276,2,7,0,82.6029,0.699346,0.681925
-82.6387,0.886333,0.787276,1,3,0,83.5437,0.729224,0.22988
-83.6673,0.904525,0.787276,2,3,0,84.0827,0.662088,0.273882
-85.5512,0.741766,0.787276,3,7,0,86.7127,0.729991,0.990249
-82.9005,0.972577,0.787276,2,3,0,85.4337,0.700079,0.801931
-82.5334,0.826987,0.787276,3,7,0,84.8928,0.743689,0.347107
-83.0001,0.951883,0.787276,2,3,0,83.1083,0.697508,0.816822
-82.9789,0.971495,0.787276,2,3,0,83.674,0.714203,0.85056
-82.9009,1,0.787276,1,1,0,83.0606,0.712594,0.83346
-82.4942,1,0.787276,2,3,0,82.8924,0.726951,0.717257
-82.6702,0.955829,0.787276,2,7,0,83.0534,0.75542,0.532278
-82.4692,0.889779,0.787276,2,3,0,83.9253,0.745569,0.467861
-82.7471,0.900304,0.787276,2,7,0,83.108,0.731949,0.797897
-82.678,0.922814,0.787276,2,7,0,83.6292,0.68792,0.540618
-82.7669,0.929249,0.787276,3,11,0,83.2374,0.755872,0.353439
-82.3771,0.986643,0.787276,2,3,0,83.0857,0.720496,0.652044
-82.6368,0.939687,0.787276,2,3,0,83.0173,0.753648,0.555909
-82.6999,0.887504,0.787276,2,7,0,83.473,0.69211,0.665516
-82.4214,0.983354,0.787276,2,3,0,82.8906,0.709433,0.642317
-83.5674,0.63444,0.787276,1,3,0,85.1483,0.756874,0.119538
-83.2281,1,0.787276,2,3,0,83.8583,0.729427,0.110489
-82.8724,0.998603,0.787276,2,3,0,83.4291,0.697388,0.782229
-85.1111,0.457528,0.787276,2,7,0,90.289,0.713904,0.0153336
-82.5292,0.778473,0.787276,3,7,0,86.0182,0.695701,0.554408
-82.531,0.813798,0.787276,2,7,0,84.0652,0.716014,0.270028
-82.4198,0.95271,0.787276,2,3,0,83.0649,0.710744,0.649604
-83.3513,0.860258,0.787276,2,3,0,83.3882,0.728231,0.0955824
-85.3503,0.961273,0.787276,2,3,0,85.8396,0.666671,0.967585
-84.0496,1,0.787276,2,3,0,85.5724,0.745077,0.0537319
-83.2926,0.926226,0.787276,4,23,0,84.5629,0.699927,0.12259
-82.317,1,0.787276,2,3,0,83.1559,0.732931,0.479692
-82.9344,0.744849,0.787276,2,3,0,83.7683,0.715108,0.843151
-84.7987,0.828531,0.787276,2,3,0,85.4915,0.644349,0.839045
-82.9227,1,0.787276,2,3,0,84.7943,0.719017,0.156277
-82.7031,0.991513,0.787276,2,3,0,83.0463,0.74218,0.750811
-82.5003,1,0.787276,2,3,0,82.7689,0.700958,0.373617
