# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = linear_regression_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 4
# data
#   file = linear_regression_4.data.R
# init = 2 (Default)
# random
#   seed = 3342885432
# output
#   file = linear_regression_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,sigma,linpred.1,linpred.2,linpred.3,linpred.4,linpred.5,linpred.6,linpred.7,linpred.8,linpred.9,linpred.10,linpred.11,linpred.12,linpred.13,linpred.14,linpred.15,linpred.16,linpred.17,linpred.18,linpred.19,linpred.20,linpred.21,linpred.22,linpred.23,linpred.24,linpred.25,linpred.26,linpred.27,linpred.28,linpred.29,linpred.30,linpred.31,linpred.32,linpred.33,linpred.34,linpred.35,linpred.36,linpred.37,linpred.38,linpred.39,linpred.40,linpred.41,linpred.42,linpred.43,linpred.44,linpred.45,linpred.46,linpred.47,linpred.48,linpred.49,linpred.50,linpred.51,linpred.52,linpred.53,linpred.54,linpred.55,linpred.56,linpred.57,linpred.58,linpred.59,linpred.60,linpred.61,linpred.62,linpred.63,linpred.64,linpred.65,linpred.66,linpred.67,linpred.68,linpred.69,linpred.70,linpred.71,linpred.72,linpred.73,linpred.74,linpred.75,linpred.76,linpred.77,linpred.78,linpred.79,linpred.80,linpred.81,linpred.82,linpred.83,linpred.84,linpred.85,linpred.86,linpred.87,linpred.88,linpred.89,linpred.90,linpred.91,linpred.92,linpred.93,linpred.94,linpred.95,linpred.96,linpred.97,linpred.98,linpred.99,linpred.100,linpred.101,linpred.102,linpred.103,linpred.104,linpred.105,linpred.106,linpred.107,linpred.108,linpred.109,linpred.110,linpred.111,linpred.112,linpred.113,linpred.114,linpred.115,linpred.116,linpred.117,linpred.118,linpred.119,linpred.120,linpred.121,linpred.122,linpred.123,linpred.124,linpred.125,linpred.126,linpred.127,linpred.128,linpred.129,linpred.130,linpred.131,linpred.132,linpred.133,linpred.134,linpred.135,linpred.136,linpred.137,linpred.138,linpred.139,linpred.140,linpred.141,linpred.142,linpred.143,linpred.144,linpred.145,linpred.146,linpred.147,linpred.148,linpred.149,linpred.150,linpred.151,linpred.152,linpred.153,linpred.154,linpred.155,linpred.156,linpred.157,linpred.158,linpred.159,linpred.160,linpred.161,linpred.162,linpred.163,linpred.164,linpred.165,linpred.166,linpred.167,linpred.168,linpred.169,linpred.170,linpred.171,linpred.172,linpred.173,linpred.174,linpred.175,linpred.176,linpred.177,linpred.178,linpred.179,linpred.180,linpred.181,linpred.182,linpred.183,linpred.184,linpred.185,linpred.186,linpred.187,linpred.188,linpred.189,linpred.190,linpred.191,linpred.192,linpred.193,linpred.194,linpred.195,linpred.196,linpred.197,linpred.198,linpred.199,linpred.200,linpred.201,linpred.202,linpred.203,linpred.204,linpred.205,linpred.206,linpred.207,linpred.208,linpred.209,linpred.210,linpred.211,linpred.212,linpred.213,linpred.214,linpred.215,linpred.216,linpred.217,linpred.218,linpred.219,linpred.220,linpred.221,linpred.222,linpred.223,linpred.224,linpred.225,linpred.226,linpred.227,linpred.228,linpred.229,linpred.230,linpred.231,linpred.232,linpred.233,linpred.234,linpred.235,linpred.236,linpred.237,linpred.238,linpred.239,linpred.240,linpred.241,linpred.242,linpred.243,linpred.244,linpred.245,linpred.246,linpred.247
# Adaptation terminated
# Step size = 0.678898
# Diagonal elements of inverse mass matrix:
# 0.00188077, 0.0016005, 0.0011523
-23.497,0.757595,0.678898,2,3,0,23.8976,0.112601,0.7607,0.671614,-0.860263,-1.40261,1.08287,-0.297953,-0.653971,1.36901,-1.04992,0.455907,0.557158,-0.174843,0.607067,-0.693899,-0.980045,-0.41108,-0.624026,0.327576,0.42074,0.656976,0.653649,0.71354,-0.30128,-0.617371,-0.166135,0.0979936,1.73501,0.340885,0.0480844,1.2326,0.244394,0.986377,0.447358,-0.860263,0.527213,0.394121,1.61191,-0.690571,-0.0716976,-0.52088,0.806715,-0.514226,0.287648,-0.181498,0.447358,0.557158,-0.11828,-1.02663,0.87325,0.400776,-1.30279,-0.0983158,-0.454335,0.251048,-0.317916,-0.740481,1.29581,1.13943,-0.164861,-0.244716,-0.194807,1.08952,0.753467,-0.151552,-0.624026,0.703558,1.87143,0.483958,-0.813681,0.0880118,1.33574,-1.26952,1.12945,1.20598,1.3557,-0.184825,0.690249,0.0613935,-0.218098,0.0347753,-1.36268,1.51874,0.590431,1.54203,-0.201461,0.746813,0.320921,2.111,-1.44254,-1.00001,0.214448,0.00815708,0.204467,-0.564135,-0.311262,0.167866,1.15274,0.996359,-0.554153,0.221103,-0.604062,-0.537517,0.0613935,-1.49577,0.34754,-0.37448,-0.297953,1.26573,0.137921,-0.940117,0.164539,0.503922,0.217776,-0.307934,-0.634008,0.53054,-0.574117,1.22927,0.209437,-0.514226,-0.0716976,-0.677262,-0.344534,0.480631,0.300958,-0.311262,-0.846954,0.507249,-0.833644,1.49545,-0.600735,-0.893535,-0.297953,0.111303,0.776758,0.0713754,0.0685977,0.0880118,-0.391116,0.031448,-1.29614,-0.923481,0.67361,1.0995,-0.387789,0.796722,0.0181389,0.712939,-1.19965,0.0048298,0.507249,-0.124934,-1.16305,-0.480953,-0.923481,0.833322,0.227757,0.633685,1.76163,-0.0417521,0.956431,-1.12312,1.84814,0.979722,-0.451007,1.26587,0.147903,-0.291298,-0.224752,-0.151582,-0.351189,-0.111625,0.280994,0.473976,-0.151552,0.550503,0.241067,1.06623,0.440703,0.101321,0.397449,-1.4259,1.48214,1.40561,0.430721,0.157885,0.201139,0.324249,0.00815708,1.43556,0.291594,0.650322,0.846631,-0.733826,0.913177,0.340885,-0.500917,-1.0599,-0.530862,-0.747135,-0.0118066,0.513903,0.0214662,0.513903,0.337558,1.47881,-0.970063,-0.84686,0.60374,-0.677262,0.407431,1.35903,1.21929,0.547176,-0.088334,-1.12977,0.720195,0.0613935,-1.21628,0.271012,-0.347862,-0.184825,-0.254698,0.164539,0.87325,0.866595,0.0048298,-0.97339,-0.109163,-0.22808,-0.659074,-0.0605053,1.15274,-0.0983158,-0.474298,1.03961,-0.63068,-0.11828,-0.930135,0.0247935,0.477303,-0.517553,-0.324571,-0.351189,0.377485,-1.12312,0.979722,1.20265,1.02298
-25.5007,0.946112,0.678898,3,7,0,25.6131,0.141098,0.751459,0.681209,-0.819948,-1.35571,1.09958,-0.264468,-0.616162,1.38225,-1.0073,0.480233,0.580254,-0.142855,0.629557,-0.655605,-0.938275,-0.376222,-0.586581,0.353461,0.445493,0.67886,0.675573,0.734737,-0.267755,-0.580007,-0.134252,0.126668,1.7438,0.366609,0.0773649,1.24749,0.27129,1.00426,0.471788,-0.819948,0.550673,0.419198,1.62219,-0.652318,-0.040962,-0.484688,0.82678,-0.478114,0.314019,-0.149428,0.471788,0.580254,-0.086978,-0.984291,0.892506,0.425772,-1.2571,-0.0672569,-0.418951,0.277863,-0.28419,-0.701621,1.30994,1.15545,-0.132994,-0.211879,-0.162576,1.10615,0.774179,-0.119847,-0.586581,0.724876,1.87856,0.507944,-0.773932,0.116807,1.34938,-1.22423,1.14559,1.22119,1.3691,-0.152715,0.711729,0.0905124,-0.185584,0.0642175,-1.31626,1.53016,0.613123,1.55316,-0.16915,0.767605,0.346887,2.11522,-1.39515,-0.957996,0.241708,0.0379226,0.231847,-0.527417,-0.277616,0.195692,1.1686,1.01412,-0.517557,0.248282,-0.566859,-0.501122,0.0905124,-1.44774,0.373182,-0.340066,-0.264468,1.28022,0.16611,-0.898832,0.192405,0.527665,0.244995,-0.274329,-0.596441,0.55396,-0.537278,1.2442,0.236758,-0.478114,-0.040962,-0.63917,-0.310484,0.504657,0.327166,-0.277616,-0.8068,0.530952,-0.793653,1.50715,-0.563573,-0.852816,-0.264468,0.139815,0.797187,0.100373,0.097629,0.116807,-0.3565,0.0609306,-1.25053,-0.882398,0.695291,1.11601,-0.353214,0.816908,0.0477832,0.734143,-1.15521,0.0346358,0.530952,-0.0935518,-1.11905,-0.445246,-0.882398,0.853064,0.254855,0.655852,1.7701,-0.0113803,0.974678,-1.07961,1.85556,0.997686,-0.415664,1.28036,0.175971,-0.257895,-0.192158,-0.119876,-0.317058,-0.0804043,0.307445,0.498083,-0.119847,0.573681,0.268003,1.08314,0.465214,0.129955,0.422485,-1.37871,1.494,1.4184,0.455354,0.185831,0.22856,0.350174,0.0379226,1.44799,0.317916,0.672286,0.866211,-0.695047,0.931948,0.366609,-0.464967,-1.01716,-0.494549,-0.708194,0.0182015,0.537525,0.0510701,0.537525,0.363322,1.49071,-0.928414,-0.806708,0.62627,-0.63917,0.432346,1.37239,1.23434,0.570394,-0.0573963,-1.08618,0.741311,0.0905124,-1.17164,0.297585,-0.313771,-0.152715,-0.221739,0.192405,0.892506,0.885932,0.0346358,-0.931701,-0.0779723,-0.195444,-0.621203,-0.0299057,1.1686,-0.0672569,-0.438672,1.05685,-0.593154,-0.086978,-0.888972,0.0543569,0.50137,-0.481401,-0.290763,-0.317058,0.402764,-1.07961,0.997686,1.21791,1.04041
-23.8889,1,0.678898,2,3,0,25.8587,0.110071,0.733038,0.697098,-0.827416,-1.35004,1.04506,-0.285554,-0.628626,1.3208,-1.01017,0.440893,0.538462,-0.166921,0.586557,-0.667102,-0.942842,-0.394567,-0.59977,0.317228,0.407004,0.634651,0.631445,0.689158,-0.28876,-0.593357,-0.158529,0.0959946,1.67349,0.330054,0.0479003,1.18934,0.237071,0.952073,0.432655,-0.827416,0.509606,0.381354,1.55486,-0.663895,-0.067526,-0.500375,0.778944,-0.493962,0.278753,-0.173333,0.432655,0.538462,-0.112414,-0.98773,0.843059,0.387767,-1.25385,-0.0931763,-0.436249,0.243484,-0.304791,-0.71199,1.25026,1.09956,-0.157302,-0.234253,-0.186159,1.05147,0.727633,-0.144477,-0.59977,0.679539,1.80495,0.467924,-0.782528,0.0863758,1.28873,-1.22179,1.08994,1.16369,1.30797,-0.17654,0.666714,0.0607255,-0.208603,0.0350752,-1.31157,1.46508,0.570525,1.48752,-0.192571,0.721221,0.310816,2.0358,-1.38852,-0.96208,0.208215,0.00942488,0.198596,-0.542056,-0.298379,0.163327,1.11239,0.961692,-0.532438,0.214627,-0.580532,-0.516406,0.0607255,-1.43982,0.336466,-0.359298,-0.285554,1.22127,0.13447,-0.904367,0.16012,0.487162,0.211421,-0.295172,-0.609388,0.512812,-0.551675,1.18613,0.203386,-0.493962,-0.067526,-0.65107,-0.330442,0.464718,0.291578,-0.298379,-0.814591,0.490368,-0.801766,1.44264,-0.577326,-0.859479,-0.285554,0.10882,0.750077,0.0703443,0.0676677,0.0863758,-0.37533,0.0318689,-1.24744,-0.888335,0.650679,1.06109,-0.372123,0.769315,0.0190437,0.688579,-1.15446,0.0062186,0.490368,-0.118827,-1.11919,-0.461899,-0.888335,0.804584,0.22104,0.612207,1.69914,-0.0386694,0.923217,-1.08071,1.7825,0.945661,-0.433043,1.2214,0.144089,-0.279141,-0.215015,-0.144505,-0.336854,-0.106001,0.27234,0.458305,-0.144477,0.53205,0.233865,1.02902,0.426242,0.0992009,0.38456,-1.37248,1.42981,1.35607,0.416623,0.153708,0.19539,0.314022,0.00942488,1.38492,0.282555,0.628238,0.817409,-0.705577,0.881535,0.330054,-0.481137,-1.01979,-0.509994,-0.718402,-0.00981284,0.49678,0.02225,0.49678,0.326847,1.4266,-0.933223,-0.814501,0.58335,-0.65107,0.394179,1.31118,1.17651,0.528843,-0.0835574,-1.08713,0.69557,0.0607255,-1.17049,0.262722,-0.333648,-0.17654,-0.243872,0.16012,0.843059,0.836647,0.0062186,-0.93643,-0.103629,-0.218221,-0.633543,-0.0567407,1.11239,-0.0931763,-0.455487,1.00337,-0.606182,-0.112414,-0.894748,0.0254563,0.461511,-0.497168,-0.311204,-0.336854,0.365323,-1.08071,0.945661,1.16048,0.987342
-20.1415,1,0.678898,2,3,0,23.7898,-0.0106606,0.738076,0.674598,-0.954591,-1.48081,0.930749,-0.409004,-0.754435,1.20838,-1.1386,0.322435,0.420674,-0.289556,0.469099,-0.793174,-1.07081,-0.518767,-0.72538,0.19792,0.288313,0.517524,0.514296,0.572406,-0.412232,-0.718923,-0.281107,-0.0248339,1.5635,0.210834,-0.0732587,1.07602,0.117212,0.837128,0.31414,-0.954591,0.39162,0.262487,1.44405,-0.789946,-0.189478,-0.625302,0.662809,-0.618845,0.15918,-0.296013,0.31414,0.420674,-0.234675,-1.11601,0.727365,0.268943,-1.38396,-0.215305,-0.560735,0.123669,-0.428374,-0.838371,1.13736,0.985631,-0.279871,-0.357351,-0.308926,0.937206,0.611145,-0.266958,-0.72538,0.562721,1.69586,0.349651,-0.909394,-0.0345189,1.1761,-1.35167,0.975946,1.0502,1.19547,-0.299241,0.549807,-0.0603454,-0.331524,-0.086172,-1.44207,1.35366,0.452958,1.37626,-0.315383,0.604689,0.191464,1.9283,-1.51955,-1.09018,0.0881574,-0.111999,0.0784724,-0.66727,-0.421917,0.0429609,0.998544,0.846813,-0.657585,0.094614,-0.70601,-0.641443,-0.0603454,-1.5712,0.21729,-0.483256,-0.409004,1.10818,0.013906,-1.03207,0.0397325,0.369021,0.0913857,-0.418689,-0.735065,0.394848,-0.676955,1.0728,0.0832954,-0.618845,-0.189478,-0.777033,-0.454201,0.346423,0.172094,-0.421917,-0.941677,0.37225,-0.928764,1.33106,-0.702781,-0.986874,-0.409004,-0.0119206,0.633744,-0.0506605,-0.0533555,-0.0345189,-0.499397,-0.0894003,-1.3775,-1.01593,0.533663,0.946891,-0.496169,0.653114,-0.102314,0.571823,-1.28388,-0.115227,0.37225,-0.241131,-1.24837,-0.586562,-1.01593,0.688625,0.101071,0.494926,1.58933,-0.160423,0.808073,-1.20963,1.67326,0.830671,-0.557507,1.10831,0.0235909,-0.402548,-0.337981,-0.266986,-0.460657,-0.228218,0.152724,0.339966,-0.266958,0.414218,0.113984,0.914608,0.307683,-0.0216056,0.265715,-1.50341,1.31815,1.2439,0.297998,0.0332759,0.0752441,0.194692,-0.111999,1.27295,0.163008,0.511067,0.701538,-0.831914,0.766105,0.210834,-0.605932,-1.14829,-0.634987,-0.844828,-0.131369,0.378706,-0.0990853,0.378706,0.207605,1.31492,-1.06113,-0.941587,0.465871,-0.777033,0.2754,1.1987,1.06311,0.41099,-0.20562,-1.21608,0.578862,-0.0603454,-1.30002,0.143039,-0.457429,-0.299241,-0.367036,0.0397325,0.727365,0.720908,-0.115227,-1.06435,-0.22583,-0.341209,-0.759385,-0.178619,0.998544,-0.215305,-0.580105,0.888781,-0.731836,-0.234675,-1.02239,-0.095857,0.343195,-0.622073,-0.434831,-0.460657,0.246345,-1.20963,0.830671,1.04697,0.87264
-20.5419,0.979318,0.678898,3,7,0,20.8115,0.0103428,0.7061,0.664396,-0.892693,-1.39611,0.910968,-0.370743,-0.701208,1.17658,-1.06873,0.329007,0.422991,-0.25647,0.469318,-0.73827,-1.00388,-0.475751,-0.673412,0.209887,0.296364,0.515645,0.512556,0.568149,-0.373832,-0.667235,-0.248387,-0.00321642,1.51631,0.222241,-0.0495433,1.04995,0.132676,0.821402,0.321072,-0.892693,0.395195,0.271656,1.40203,-0.735181,-0.160728,-0.57767,0.654636,-0.571493,0.172826,-0.262647,0.321072,0.422991,-0.203966,-1.04712,0.716395,0.277833,-1.30346,-0.185436,-0.515901,0.138853,-0.389274,-0.781508,1.10863,0.963471,-0.247205,-0.321328,-0.275001,0.917144,0.60521,-0.234851,-0.673412,0.558883,1.64293,0.355045,-0.849454,-0.0124818,1.14569,-1.27257,0.954206,1.02524,1.16422,-0.265735,0.546529,-0.0371895,-0.29662,-0.0618971,-1.35905,1.31556,0.453876,1.33717,-0.281178,0.599033,0.20371,1.8653,-1.43317,-1.02241,0.10488,-0.0866048,0.0956143,-0.61782,-0.383097,0.0616412,0.975825,0.830668,-0.608554,0.111057,-0.654881,-0.593112,-0.0371895,-1.48259,0.228418,-0.441778,-0.370743,1.08071,0.0338451,-0.966816,0.0585528,0.373576,0.107968,-0.380008,-0.682677,0.398283,-0.627085,1.04686,0.100228,-0.571493,-0.160728,-0.722827,-0.413982,0.351956,0.18518,-0.383097,-0.880339,0.376664,-0.867985,1.29394,-0.651793,-0.923577,-0.370743,0.00913742,0.626829,-0.0279241,-0.0305024,-0.0124818,-0.45722,-0.0649856,-1.29728,-0.951373,0.531084,0.92641,-0.454131,0.64536,-0.0773394,0.567591,-1.20772,-0.0896933,0.376664,-0.210143,-1.17374,-0.540608,-0.951373,0.679333,0.117233,0.494026,1.54101,-0.132932,0.793606,-1.13668,1.62131,0.815225,-0.512812,1.08083,0.0431105,-0.364566,-0.302797,-0.234878,-0.420158,-0.197789,0.166649,0.345779,-0.234851,0.416814,0.129587,0.895525,0.314895,-0.000127957,0.274745,-1.41773,1.28158,1.21055,0.30563,0.0523759,0.0925258,0.206799,-0.0866048,1.23834,0.176488,0.509468,0.691687,-0.775331,0.753456,0.222241,-0.559139,-1.078,-0.586935,-0.787685,-0.105136,0.382841,-0.074251,0.382841,0.219153,1.27849,-0.994612,-0.880252,0.466229,-0.722827,0.28401,1.16731,1.03759,0.413726,-0.17617,-1.14286,0.574325,-0.0371895,-1.22316,0.157383,-0.41707,-0.265735,-0.330593,0.0585528,0.716395,0.710218,-0.0896933,-0.9977,-0.195504,-0.305885,-0.705945,-0.150339,0.975825,-0.185436,-0.534431,0.870818,-0.679589,-0.203966,-0.95755,-0.0711625,0.348868,-0.574581,-0.395451,-0.420158,0.256214,-1.13668,0.815225,1.02215,0.855375
-21.9528,0.900694,0.678898,2,3,0,22.6205,-0.0350644,0.755788,0.606959,-1.00165,-1.54049,0.928937,-0.442967,-0.796687,1.21324,-1.19008,0.306024,0.406622,-0.320653,0.456209,-0.836357,-1.12065,-0.555364,-0.766935,0.178522,0.271084,0.505795,0.50249,0.561994,-0.446273,-0.760323,-0.312001,-0.0495779,1.57687,0.191745,-0.0991648,1.0777,0.0958771,0.833069,0.29753,-1.00165,0.376869,0.244638,1.45456,-0.833051,-0.218173,-0.664455,0.654567,-0.657844,0.138852,-0.327264,0.29753,0.406622,-0.264454,-1.16694,0.720672,0.251249,-1.44132,-0.24462,-0.59834,0.102489,-0.462802,-0.882638,1.14051,0.985135,-0.310736,-0.390075,-0.340488,0.935549,0.601663,-0.297512,-0.766935,0.552077,1.71241,0.333894,-0.955365,-0.0594952,1.18018,-1.40826,0.975218,1.05125,1.20001,-0.33057,0.538853,-0.0859416,-0.363628,-0.112388,-1.50082,1.362,0.43968,1.38514,-0.347099,0.595052,0.17191,1.95043,-1.58016,-1.14049,0.0661249,-0.138834,0.0562075,-0.707431,-0.45619,0.0198438,0.998359,0.842986,-0.697513,0.0727365,-0.7471,-0.680984,-0.0859416,-1.63305,0.198357,-0.519001,-0.442967,1.11062,-0.00990833,-1.08099,0.016538,0.353729,0.0694307,-0.452885,-0.776852,0.380175,-0.717348,1.07439,0.0611463,-0.657844,-0.218173,-0.819828,-0.489248,0.330588,0.152076,-0.45619,-0.988423,0.357035,-0.9752,1.33886,-0.743794,-1.0347,-0.442967,-0.0363547,0.624804,-0.0760242,-0.0787839,-0.0594952,-0.535529,-0.115694,-1.43471,-1.06446,0.522321,0.945466,-0.532224,0.644639,-0.128917,0.561397,-1.33884,-0.14214,0.357035,-0.271066,-1.30247,-0.624786,-1.06446,0.681002,0.0793481,0.482655,1.60332,-0.188421,0.803317,-1.2628,1.68927,0.826457,-0.595034,1.11076,9.04941e-06,-0.436356,-0.37024,-0.297542,-0.49586,-0.257843,0.132241,0.323977,-0.297512,0.40001,0.0925713,0.912408,0.290919,-0.0462721,0.247944,-1.56363,1.32563,1.2496,0.281001,0.00992643,0.0529017,0.175216,-0.138834,1.27935,0.142772,0.499184,0.694226,-0.876026,0.760342,0.191745,-0.644621,-1.19999,-0.674373,-0.889249,-0.158669,0.363646,-0.125611,0.363646,0.188439,1.32233,-1.11074,-0.98833,0.452903,-0.819828,0.257861,1.20332,1.06447,0.396704,-0.234702,-1.26942,0.568606,-0.0859416,-1.35537,0.122323,-0.492554,-0.33057,-0.399992,0.016538,0.720672,0.71406,-0.14214,-1.11404,-0.255397,-0.373546,-0.801757,-0.207053,0.998359,-0.24462,-0.618174,0.885962,-0.773547,-0.264454,-1.07107,-0.122305,0.327283,-0.66115,-0.469414,-0.49586,0.228109,-1.2628,0.826457,1.04795,0.869433
