# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = heights_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = heights_2.data.R
# init = 2 (Default)
# random
#   seed = 1475098500
# output
#   file = heights_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,mu
# Adaptation terminated
# Step size = 0.958059
# Diagonal elements of inverse mass matrix:
# 0.0015142, 0.0067344
-1302.95,0.707996,0.958059,2,7,0,1303.52,25.5311,178.096
-1300.44,0.844573,0.958059,2,3,0,1305.38,25.5185,177.807
-1300.6,0.992505,0.958059,2,3,0,1300.84,23.3863,177.83
-1300.07,1,0.958059,2,3,0,1300.47,23.8399,177.829
-1300.13,0.996697,0.958059,2,3,0,1300.2,23.8511,177.806
-1300.25,0.973756,0.958059,1,1,0,1300.31,23.7956,177.791
-1300.06,0.88349,0.958059,1,3,0,1301.25,25.2664,177.885
-1299.87,1,0.958059,2,3,0,1300.07,24.2624,177.89
-1299.85,0.993125,0.958059,3,11,0,1299.99,24.9352,177.843
-1300.61,0.85366,0.958059,1,3,0,1300.76,24.8772,177.734
-1302.86,0.609236,0.958059,2,3,0,1303.18,23.2241,178.039
-1301.47,0.978742,0.958059,2,7,0,1303.15,26.3455,177.907
-1300.23,0.889429,0.958059,1,3,0,1302.87,24.4045,177.759
-1300.3,0.660703,0.958059,2,3,0,1303.36,24.3587,177.956
-1300.22,0.999537,0.958059,2,3,0,1300.43,24.6115,177.761
-1300.08,0.99576,0.958059,2,7,0,1300.4,24.4874,177.936
-1302.09,0.619749,0.958059,2,3,0,1302.57,22.8192,177.924
-1299.8,1,0.958059,2,3,0,1302.01,24.7743,177.837
-1299.8,0.318347,0.958059,1,3,0,1305.56,24.7743,177.837
-1299.82,0.90393,0.958059,2,3,0,1300.44,24.4665,177.891
-1301.34,0.696621,0.958059,1,3,0,1301.61,23.0508,177.895
-1301.48,0.951247,0.958059,2,3,0,1303.14,24.1375,177.672
-1299.91,1,0.958059,2,3,0,1301.19,24.4782,177.911
-1299.97,0.947857,0.958059,2,3,0,1300.53,24.4103,177.79
-1299.94,0.923467,0.958059,1,3,0,1300.55,24.9154,177.906
-1299.94,0.516612,0.958059,1,3,0,1303.13,24.9154,177.906
-1299.98,0.993932,0.958059,2,3,0,1300.1,24.1226,177.803
-1300.58,0.76968,0.958059,2,3,0,1301.29,25.3077,177.764
-1300.66,0.996568,0.958059,2,3,0,1300.7,23.9044,177.963
-1299.8,0.984043,0.958059,2,3,0,1300.84,24.3032,177.838
-1299.8,0.882969,0.958059,2,3,0,1300.51,24.3032,177.838
-1299.8,1,0.958059,2,7,0,1299.8,24.7857,177.874
-1299.8,0.488859,0.958059,1,3,0,1303.08,24.7857,177.874
-1302.08,0.707118,0.958059,2,3,0,1303.16,24.7519,177.645
-1299.88,0.874674,0.958059,1,3,0,1302.82,24.4484,177.904
-1299.84,0.979439,0.958059,1,3,0,1300.11,24.2742,177.823
-1301.66,0.600351,0.958059,1,3,0,1302.59,23.4985,177.999
-1300.19,1,0.958059,2,3,0,1301.81,25.1056,177.934
-1300.19,0.421305,0.958059,1,3,0,1306.21,25.1056,177.934
-1301.46,0.733214,0.958059,2,3,0,1302.05,22.978,177.888
-1300.63,1,0.958059,2,3,0,1301.51,25.7664,177.909
-1300.85,0.985886,0.958059,2,3,0,1301.05,23.2875,177.796
-1300.21,1,0.958059,2,3,0,1300.83,25.4353,177.84
-1301.01,0.923796,0.958059,2,3,0,1301.35,25.9104,177.943
-1301.02,0.984651,0.958059,2,3,0,1301.53,23.1491,177.813
-1299.97,1,0.958059,2,3,0,1301.12,24.4977,177.79
-1299.93,0.910877,0.958059,2,7,0,1300.55,24.7753,177.914
-1299.98,0.980554,0.958059,2,7,0,1300.16,25.1877,177.858
-1299.81,0.99701,0.958059,2,3,0,1300.04,24.6574,177.89
-1299.84,0.973977,0.958059,1,3,0,1300.04,24.4291,177.816
-1301.16,0.692153,0.958059,2,3,0,1301.54,23.5714,177.972
-1300.15,0.928832,0.958059,2,3,0,1301.91,23.9636,177.788
-1301.21,0.721037,0.958059,2,3,0,1301.75,26.1588,177.827
-1299.9,0.956074,0.958059,2,3,0,1301.42,24.3704,177.804
-1300.4,0.765539,0.958059,2,3,0,1301.75,25.118,177.958
-1299.76,1,0.958059,2,3,0,1300.31,24.4281,177.864
-1301.03,0.746443,0.958059,1,3,0,1301.4,24.8937,177.705
-1300.76,0.992199,0.958059,2,3,0,1301.52,25.1663,177.988
-1300.49,0.912908,0.958059,2,3,0,1301.72,23.6873,177.922
-1303.35,0.690999,0.958059,2,3,0,1304.25,23.6286,177.599
-1300.75,1,0.958059,1,1,0,1302.64,23.6705,177.744
-1300.85,0.707089,0.958059,2,3,0,1302.94,25.6111,177.769
-1301.68,0.331671,0.958059,2,3,0,1311.32,24.3415,178.048
-1301.21,0.978216,0.958059,2,3,0,1302.1,25.4478,177.724
-1299.78,0.975824,0.958059,1,3,0,1301.34,24.6271,177.88
-1300.48,0.875356,0.958059,1,3,0,1300.67,24.9645,177.972
-1299.9,0.845534,0.958059,2,3,0,1301.77,24.4505,177.801
-1300.29,0.926697,0.958059,2,7,0,1300.49,23.7475,177.901
-1300.95,0.832908,0.958059,1,1,0,1301.01,23.295,177.907
-1300.4,1,0.958059,2,3,0,1301.23,23.6226,177.795
-1300.79,0.969727,0.958059,2,3,0,1300.98,23.9115,177.723
-1301.96,0.86014,0.958059,2,3,0,1302.49,22.7229,177.808
-1300.32,0.867672,0.958059,2,3,0,1303.39,24.0183,177.761
-1299.94,0.929645,0.958059,2,3,0,1300.83,24.7646,177.802
-1300.4,0.941524,0.958059,2,3,0,1300.51,25.514,177.813
-1300.02,1,0.958059,1,1,0,1300.32,25.2063,177.841
-1300.55,0.917472,0.958059,2,3,0,1300.91,25.2168,177.968
-1300.83,0.970476,0.958059,2,3,0,1301.15,23.8976,177.721
-1303.22,0.610407,0.958059,2,3,0,1303.82,25.5967,178.105
-1304.29,0.908634,0.958059,1,1,0,1304.47,25.5621,178.147
-1303.46,1,0.958059,2,3,0,1304.44,25.4583,178.119
-1299.83,0.835738,0.958059,1,3,0,1305.74,24.781,177.829
-1301.76,0.722374,0.958059,2,3,0,1301.88,25.519,178.038
-1300.76,0.9941,0.958059,2,3,0,1301.89,23.8829,177.728
-1301.64,0.748416,0.958059,2,3,0,1302.61,25.5227,178.031
-1301.5,1,0.958059,1,1,0,1301.87,25.6028,178.018
-1300.32,0.985822,0.958059,2,3,0,1301.95,25.3622,177.801
-1299.77,1,0.958059,2,3,0,1300.27,24.5043,177.874
-1299.77,0.734579,0.958059,1,3,0,1301.05,24.5043,177.874
-1299.87,0.793063,0.958059,2,3,0,1301.27,24.7406,177.814
-1299.8,0.984721,0.958059,1,3,0,1300,24.7445,177.882
-1302.36,0.559929,0.958059,1,3,0,1303.25,23.6842,178.052
-1305.27,0.491908,0.958059,1,1,0,1305.38,22.7481,178.093
-1303.23,0.842394,0.958059,2,3,0,1307.98,26.1371,177.665
-1300.74,0.89605,0.958059,1,3,0,1304.32,25.7429,177.934
-1300.96,0.990455,0.958059,2,3,0,1301.26,23.3036,177.773
-1300.76,0.805786,0.958059,2,3,0,1302.23,25.1714,177.738
-1302.26,0.879859,0.958059,2,3,0,1302.9,22.5983,177.833
-1301.62,1,0.958059,2,3,0,1303.35,25.7266,178.017
-1302.71,0.783746,0.958059,2,3,0,1304.76,26.4553,177.727
-1300.73,0.971542,0.958059,2,3,0,1302.61,23.3049,177.856
-1301.24,0.954582,0.958059,2,3,0,1301.41,23.0432,177.869
-1299.93,1,0.958059,2,3,0,1301.35,24.8869,177.906
-1299.99,0.975952,0.958059,2,3,0,1300.22,24.9098,177.916
-1300.41,0.937557,0.958059,2,3,0,1300.54,24.265,177.963
-1300.35,0.995816,0.958059,2,3,0,1300.63,23.8728,177.928
-1300.35,0.902211,0.958059,1,1,0,1300.71,23.8728,177.928
-1299.88,1,0.958059,2,3,0,1300.29,25.0232,177.868
-1301.4,0.713465,0.958059,1,3,0,1302.03,24.6142,177.676
-1301.68,0.955581,0.958059,2,7,0,1302.94,26.0952,177.987
-1303.18,0.809829,0.958059,2,3,0,1305.07,25.7444,178.098
-1302.37,0.969408,0.958059,2,7,0,1303.76,23.6685,177.64
-1302.08,0.852908,0.958059,2,7,0,1304.36,23.5593,178.029
-1300.32,0.838766,0.958059,2,3,0,1303.65,23.625,177.814
-1300.1,1,0.958059,1,1,0,1300.31,23.8036,177.829
-1300.89,0.809985,0.958059,1,1,0,1300.9,23.2028,177.841
-1303.14,0.731349,0.958059,2,3,0,1303.28,27.0389,177.961
-1303.53,0.957535,0.958059,2,7,0,1305.01,22.2326,177.773
-1303.67,0.862747,0.958059,2,3,0,1305.4,27.2492,177.796
-1300.39,1,0.958059,2,3,0,1303.64,24.7365,177.969
-1299.89,0.991154,0.958059,2,3,0,1300.52,24.1105,177.872
-1299.89,0.477579,0.958059,1,3,0,1302.68,24.1105,177.872
-1299.87,1,0.958059,2,3,0,1299.95,24.5638,177.809
-1299.92,0.881771,0.958059,2,3,0,1300.7,24.3373,177.907
-1302.45,0.497684,0.958059,1,3,0,1303.78,26.2833,177.723
-1301.5,1,0.958059,1,1,0,1302.5,25.8554,177.74
-1302.3,0.858307,0.958059,2,3,0,1303.12,24.4939,178.08
-1299.77,1,0.958059,2,3,0,1301.84,24.5365,177.838
-1300.06,0.883634,0.958059,2,3,0,1300.55,24.7708,177.933
-1299.79,1,0.958059,2,3,0,1300.06,24.7646,177.876
-1299.78,0.88493,0.958059,2,3,0,1300.6,24.536,177.881
-1301.47,0.669545,0.958059,1,3,0,1302.04,25.24,177.694
-1302.01,0.8839,0.958059,2,3,0,1302.57,24.2534,178.061
-1300.98,1,0.958059,2,3,0,1302.59,26.0633,177.892
-1300.61,1,0.958059,1,1,0,1301,25.7777,177.901
-1300.49,0.87095,0.958059,2,3,0,1302.38,23.8256,177.939
-1300.72,0.856794,0.958059,2,3,0,1302.27,25.16,177.74
-1299.75,1,0.958059,1,3,0,1300.68,24.5535,177.855
-1300.16,0.906866,0.958059,1,3,0,1300.25,24.9591,177.782
-1299.78,1,0.958059,1,3,0,1300.08,24.6127,177.833
-1300.63,0.892294,0.958059,2,3,0,1300.66,25.1482,177.978
-1301.23,0.958301,0.958059,2,3,0,1301.57,24.4145,177.684
-1300.28,0.968915,0.958059,2,3,0,1302.04,25.5171,177.849
-1302.28,0.708886,0.958059,1,3,0,1302.36,26.3907,177.75
-1299.91,1,0.958059,2,3,0,1302.17,24.5353,177.8
-1302.63,0.621333,0.958059,2,3,0,1303.17,23.2726,178.033
-1301.74,1,0.958059,2,3,0,1302.78,24.1413,178.045
-1301.36,1,0.958059,1,1,0,1301.85,24.4163,178.032
-1300.63,1,0.958059,2,3,0,1301.76,25.8139,177.848
-1301.28,0.92539,0.958059,2,3,0,1301.89,24.5942,178.031
-1300.81,1,0.958059,1,1,0,1301.28,24.5623,178.001
-1299.82,0.996662,0.958059,2,3,0,1300.81,24.5057,177.893
