# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = linear_regression_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = linear_regression_2.data.R
# init = 2 (Default)
# random
#   seed = 1475275251
# output
#   file = linear_regression_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,sigma,linpred.1,linpred.2,linpred.3,linpred.4,linpred.5,linpred.6,linpred.7,linpred.8,linpred.9,linpred.10,linpred.11,linpred.12,linpred.13,linpred.14,linpred.15,linpred.16,linpred.17,linpred.18,linpred.19,linpred.20,linpred.21,linpred.22,linpred.23,linpred.24,linpred.25,linpred.26,linpred.27,linpred.28,linpred.29,linpred.30,linpred.31,linpred.32,linpred.33,linpred.34,linpred.35,linpred.36,linpred.37,linpred.38,linpred.39,linpred.40,linpred.41,linpred.42,linpred.43,linpred.44,linpred.45,linpred.46,linpred.47,linpred.48,linpred.49,linpred.50,linpred.51,linpred.52,linpred.53,linpred.54,linpred.55,linpred.56,linpred.57,linpred.58,linpred.59,linpred.60,linpred.61,linpred.62,linpred.63,linpred.64,linpred.65,linpred.66,linpred.67,linpred.68,linpred.69,linpred.70,linpred.71,linpred.72,linpred.73,linpred.74,linpred.75,linpred.76,linpred.77,linpred.78,linpred.79,linpred.80,linpred.81,linpred.82,linpred.83,linpred.84,linpred.85,linpred.86,linpred.87,linpred.88,linpred.89,linpred.90,linpred.91,linpred.92,linpred.93,linpred.94,linpred.95,linpred.96,linpred.97,linpred.98,linpred.99,linpred.100,linpred.101,linpred.102,linpred.103,linpred.104,linpred.105,linpred.106,linpred.107,linpred.108,linpred.109,linpred.110,linpred.111,linpred.112,linpred.113,linpred.114,linpred.115,linpred.116,linpred.117,linpred.118,linpred.119,linpred.120,linpred.121,linpred.122,linpred.123,linpred.124,linpred.125,linpred.126,linpred.127,linpred.128,linpred.129,linpred.130,linpred.131,linpred.132,linpred.133,linpred.134,linpred.135,linpred.136,linpred.137,linpred.138,linpred.139,linpred.140,linpred.141,linpred.142,linpred.143,linpred.144,linpred.145,linpred.146,linpred.147,linpred.148,linpred.149,linpred.150,linpred.151,linpred.152,linpred.153,linpred.154,linpred.155,linpred.156,linpred.157,linpred.158,linpred.159,linpred.160,linpred.161,linpred.162,linpred.163,linpred.164,linpred.165,linpred.166,linpred.167,linpred.168,linpred.169,linpred.170,linpred.171,linpred.172,linpred.173,linpred.174,linpred.175,linpred.176,linpred.177,linpred.178,linpred.179,linpred.180,linpred.181,linpred.182,linpred.183,linpred.184,linpred.185,linpred.186,linpred.187,linpred.188,linpred.189,linpred.190,linpred.191,linpred.192,linpred.193,linpred.194,linpred.195,linpred.196,linpred.197,linpred.198,linpred.199,linpred.200,linpred.201,linpred.202,linpred.203,linpred.204,linpred.205,linpred.206,linpred.207,linpred.208,linpred.209,linpred.210,linpred.211,linpred.212,linpred.213,linpred.214,linpred.215,linpred.216,linpred.217,linpred.218,linpred.219,linpred.220,linpred.221,linpred.222,linpred.223,linpred.224,linpred.225,linpred.226,linpred.227,linpred.228,linpred.229,linpred.230,linpred.231,linpred.232,linpred.233,linpred.234,linpred.235,linpred.236,linpred.237,linpred.238,linpred.239,linpred.240,linpred.241,linpred.242,linpred.243,linpred.244,linpred.245,linpred.246,linpred.247
# Adaptation terminated
# Step size = 0.793939
# Diagonal elements of inverse mass matrix:
# 0.00149032, 0.00173346, 0.000966163
-11.8544,0.920304,0.793939,2,3,0,12.967,0.0600889,0.734644,0.664187,0.406696,-0.898908,-1.43094,-0.34729,2.15294,-0.69654,1.28798,-1.08496,1.17374,0.644969,-0.353819,-0.951133,-0.226522,-0.683484,0.540521,-1.01315,-0.458267,1.24555,-0.781404,-0.667164,0.266344,-1.00336,0.357736,0.413224,0.589481,0.586217,-0.660636,-0.217979,0.0411269,1.64702,0.760666,1.15415,0.184743,0.429544,0.912618,0.155367,-0.21673,1.3402,0.462184,-0.800988,0.331624,0.34468,-0.732444,0.334888,0.687401,-0.565979,-0.921757,0.227176,-0.23305,0.383848,1.43486,0.338152,-0.386459,1.47076,-0.15145,-0.500699,0.191271,0.380584,-0.781404,0.083559,1.21617,0.609065,-0.295066,-0.246106,-0.203674,-0.667164,1.78085,0.419752,-0.575771,-0.853212,-0.24937,0.0313349,0.40996,1.25534,-0.392987,0.795206,0.547049,1.05297,-0.236314,-0.386459,0.622121,0.00522277,0.191271,-0.268954,0.827754,-0.0208893,-1.39177,1.43486,-0.898908,0.524201,1.45771,-0.252634,0.540521,-1.47011,0.155367,-0.0470014,0.145575,-0.360347,0.109671,1.07582,0.92241,-0.598619,0.161895,0.827754,-0.64758,-0.582299,0.00522277,-0.549659,-1.52233,0.285928,-0.422363,0.677609,-0.34729,-0.977245,0.106407,0.439336,0.158631,-0.357083,-0.676956,0.465448,-0.618203,-0.490907,1.15089,-0.559451,-1.43094,-0.719388,-0.944605,-0.392987,0.416488,0.39364,0.240232,-0.885852,1.41201,-0.644316,0.367528,-0.931549,-0.34729,0.0541829,0.706985,1.6307,0.0150148,0.01229,0.0313349,-0.438683,-1.13718,-1.32649,0.605798,1.02359,-0.435419,0.726569,0.64438,-1.23184,0.4426,-0.177562,-1.19593,0.762473,0.168423,1.67313,-0.0959616,-1.15677,-0.565979,1.758,-0.497435,-0.0404734,1.18679,-0.340762,-0.203703,-0.131866,-0.164506,0.220648,-0.203674,0.485032,0.181479,0.990954,0.37732,-0.0861696,-0.0992256,0.0443909,0.334888,-1.45379,1.39896,1.32388,0.367528,0.0998791,0.527465,0.26308,-0.0470014,0.582953,0.77553,-0.406043,0.84081,0.060711,-0.10249,0.2794,-0.546395,-1.09475,-0.575771,0.504617,-1.00009,-0.0665855,0.449128,0.769001,-0.0339454,0.449128,0.494825,0.367528,-0.885761,0.537257,0.801642,0.256552,-0.84342,0.501353,0.34468,1.27819,1.1411,-0.141658,-1.16329,0.00522277,-1.24816,0.34468,0.210855,-0.396251,0.0966151,-0.236314,-0.304858,0.106407,0.801642,0.573161,0.795114,-1.00988,0.285928,-0.701545,-0.114358,1.07582,-0.15145,-0.520283,-0.109018,-0.00783328,-0.716124,-0.0208893,-0.0306814,0.413224,-0.562715,-0.373403,0.315304,-1.15677,0.90609
-11.4893,0.903832,0.793939,3,11,0,14.4251,0.0595776,0.776754,0.666905,0.426053,-0.95439,-1.51692,-0.371153,2.27239,-0.740421,1.35785,-1.1511,1.23706,0.677983,-0.378055,-1.00961,-0.243462,-0.726617,0.567548,-1.07518,-0.48849,1.31299,-0.83015,-0.709361,0.277655,-1.06483,0.374286,0.432955,0.619314,0.615863,-0.702459,-0.23443,0.0395287,1.73747,0.800312,1.21636,0.191377,0.45021,0.960974,0.160317,-0.233109,1.41307,0.484721,-0.850857,0.346677,0.360482,-0.778383,0.350128,0.722848,-0.602377,-0.978547,0.236242,-0.250364,0.401895,1.51315,0.353579,-0.412566,1.55111,-0.164087,-0.533355,0.19828,0.398444,-0.83015,0.0843931,1.28193,0.640021,-0.315935,-0.264169,-0.219304,-0.709361,1.87897,0.439857,-0.61273,-0.906074,-0.26762,0.0291754,0.429504,1.32334,-0.419468,0.836832,0.57445,1.10937,-0.253815,-0.412566,0.653826,0.00156655,0.19828,-0.288326,0.871245,-0.0260423,-1.47551,1.51315,-0.95439,0.550292,1.53731,-0.271071,0.567548,-1.55833,0.160317,-0.0536511,0.149964,-0.384957,0.112002,1.13353,0.971327,-0.636888,0.16722,0.871245,-0.688655,-0.619632,0.00156655,-0.585121,-1.61355,0.298362,-0.450528,0.712494,-0.371153,-1.03722,0.108551,0.460564,0.163769,-0.381506,-0.719715,0.488172,-0.657595,-0.523001,1.2129,-0.595475,-1.51692,-0.764579,-1.00271,-0.419468,0.436406,0.412248,0.250046,-0.940585,1.48899,-0.685203,0.384639,-0.988901,-0.371153,0.0533331,0.743554,1.72022,0.0119199,0.00903884,0.0291754,-0.467784,-1.20632,-1.40648,0.636567,1.07831,-0.464333,0.764261,0.67736,-1.3064,0.464015,-0.191695,-1.26844,0.802223,0.174122,1.76508,-0.105418,-1.22703,-0.602377,1.85481,-0.529904,-0.0467489,1.25087,-0.364251,-0.219335,-0.14338,-0.177891,0.22934,-0.219304,0.508879,0.187926,1.0438,0.394993,-0.0950644,-0.108869,0.0429798,0.350128,-1.54108,1.47519,1.39581,0.384639,0.101649,0.553743,0.274204,-0.0536511,0.612412,0.816027,-0.433273,0.88505,0.0602353,-0.11232,0.291459,-0.58167,-1.16146,-0.61273,0.529586,-1.06137,-0.0743578,0.470917,0.809125,-0.0398467,0.470917,0.519232,0.384639,-0.940488,0.564097,0.843636,0.267302,-0.895721,0.526135,0.360482,1.3475,1.20255,-0.153733,-1.23393,0.00156655,-1.32366,0.360482,0.218986,-0.422919,0.0981975,-0.253815,-0.326288,0.108551,0.843636,0.602059,0.836734,-1.07173,0.298362,-0.745714,-0.124869,1.13353,-0.164087,-0.554061,-0.119222,-0.0122379,-0.761128,-0.0260423,-0.0363956,0.432955,-0.598926,-0.398762,0.329422,-1.22703,0.954072
-9.80703,0.957741,0.793939,2,3,0,12.2737,0.00463969,0.784931,0.628158,0.374973,-1.02,-1.58845,-0.430625,2.24075,-0.803781,1.31658,-1.21879,1.19452,0.629556,-0.4376,-1.0758,-0.30159,-0.789831,0.517958,-1.14206,-0.549198,1.27124,-0.894454,-0.772394,0.225013,-1.1316,0.322661,0.381948,0.570269,0.566782,-0.765419,-0.292463,-0.0156203,1.7002,0.753172,1.1736,0.137827,0.399385,0.915525,0.10644,-0.291128,1.37238,0.434259,-0.915379,0.294762,0.308711,-0.842143,0.298249,0.674892,-0.664284,-1.04441,0.183164,-0.308565,0.350561,1.47352,0.301737,-0.472475,1.51188,-0.221379,-0.594535,0.144802,0.347073,-0.894454,0.0297164,1.23986,0.591194,-0.374826,-0.322515,-0.277178,-0.772394,1.84318,0.388922,-0.674746,-0.971178,-0.326002,-0.0260826,0.37846,1.28171,-0.479449,0.790076,0.524932,1.06549,-0.312052,-0.472475,0.605144,-0.0539821,0.144802,-0.346927,0.824852,-0.0818816,-1.54661,1.47352,-1.02,0.50052,1.49793,-0.32949,0.517958,-1.6303,0.10644,-0.109781,0.0959777,-0.444575,0.0576159,1.0899,0.925988,-0.699158,0.113415,0.824852,-0.751469,-0.681721,-0.0539821,-0.646846,-1.6861,0.245938,-0.510836,0.66443,-0.430625,-1.1037,0.0541285,0.409847,0.109927,-0.441088,-0.782856,0.437747,-0.720083,-0.584072,1.17011,-0.657309,-1.58845,-0.828193,-1.06883,-0.479449,0.385435,0.361023,0.197113,-1.00605,1.4491,-0.747982,0.333123,-1.05488,-0.430625,-0.00167052,0.695817,1.68276,-0.0435198,-0.0464311,-0.0260826,-0.528274,-1.27459,-1.47686,0.587703,1.0341,-0.524786,0.716742,0.628926,-1.37572,0.413334,-0.249279,-1.33736,0.755103,0.12039,1.7281,-0.162093,-1.29551,-0.664284,1.81877,-0.591047,-0.102806,1.20847,-0.42365,-0.277209,-0.200454,-0.235329,0.176189,-0.277178,0.458671,0.13434,0.999224,0.343586,-0.15163,-0.16558,-0.0121328,0.298249,-1.61287,1.43515,1.35494,0.333123,0.0471536,0.504008,0.221525,-0.109781,0.563294,0.769053,-0.493399,0.838802,0.00530436,-0.169067,0.238963,-0.643359,-1.22925,-0.674746,0.479596,-1.12811,-0.130706,0.420309,0.762078,-0.0958313,0.420309,0.469133,0.333123,-1.00595,0.51447,0.796953,0.214551,-0.960716,0.476108,0.308711,1.30612,1.15965,-0.210917,-1.30248,-0.0539821,-1.39316,0.308711,0.165726,-0.482937,0.0436662,-0.312052,-0.385289,0.0541285,0.796953,0.552832,0.789978,-1.13857,0.245938,-0.809129,-0.181749,1.0899,-0.221379,-0.615459,-0.176042,-0.0679318,-0.824706,-0.0818816,-0.0923439,0.381948,-0.660796,-0.458525,0.277324,-1.29551,0.908551
-10.5024,0.79226,0.793939,2,3,0,12.1552,-0.0368742,0.7426,0.630232,0.313487,-1.00626,-1.54405,-0.448666,2.07865,-0.801697,1.20431,-1.19432,1.08884,0.55434,-0.455264,-1.05905,-0.326589,-0.7885,0.448761,-1.12174,-0.560844,1.16142,-0.887481,-0.772003,0.171614,-1.11184,0.263997,0.320086,0.498251,0.494952,-0.765404,-0.317954,-0.0560416,1.56724,0.67129,1.06904,0.0891303,0.336582,0.824888,0.0594361,-0.316691,1.2571,0.369576,-0.907277,0.237602,0.250799,-0.83799,0.240901,0.597232,-0.669723,-1.02935,0.132022,-0.333188,0.290391,1.35279,0.2442,-0.488258,1.38908,-0.250704,-0.603736,0.0957291,0.287092,-0.887481,-0.0131499,1.13173,0.518047,-0.395876,-0.346385,-0.303494,-0.772003,1.70252,0.326684,-0.679621,-0.960067,-0.349685,-0.0659397,0.316786,1.17132,-0.494857,0.706204,0.455359,0.966761,-0.336487,-0.488258,0.531245,-0.0923346,0.0957291,-0.369481,0.739105,-0.118729,-1.50446,1.35279,-1.00626,0.432264,1.37588,-0.352984,0.448761,-1.58365,0.0594361,-0.145124,0.049538,-0.461863,0.013245,0.989856,0.834786,-0.702716,0.0660348,0.739105,-0.752207,-0.68622,-0.0923346,-0.653226,-1.63644,0.191411,-0.524551,0.587334,-0.448666,-1.08544,0.00994566,0.346481,0.0627354,-0.458564,-0.781901,0.372875,-0.722513,-0.593838,1.06574,-0.663124,-1.54405,-0.824793,-1.05245,-0.494857,0.323385,0.300289,0.145219,-0.99306,1.32969,-0.748908,0.273895,-1.03925,-0.448666,-0.0428441,0.617028,1.55075,-0.0824365,-0.0851908,-0.0659397,-0.541048,-1.24711,-1.43847,0.514745,0.937066,-0.537748,0.636824,0.553744,-1.34279,0.34978,-0.277099,-1.3065,0.673117,0.0726335,1.59364,-0.194615,-1.26691,-0.669723,1.67942,-0.600436,-0.138526,1.10203,-0.442067,-0.303523,-0.230908,-0.263901,0.125423,-0.303494,0.392672,0.085831,0.904073,0.283793,-0.184717,-0.197914,-0.0527422,0.240901,-1.56715,1.31649,1.24061,0.273895,0.00334694,0.435563,0.168315,-0.145124,0.491652,0.686315,-0.508054,0.752302,-0.0362454,-0.201213,0.184812,-0.649927,-1.20422,-0.679621,0.412468,-1.10854,-0.164921,0.356379,0.679716,-0.131927,0.356379,0.40257,0.273895,-0.992968,0.445461,0.71271,0.161716,-0.950169,0.409168,0.250799,1.19442,1.05584,-0.240806,-1.27351,-0.0923346,-1.35929,0.250799,0.115525,-0.498156,4.75743e-05,-0.336487,-0.405774,0.00994566,0.71271,0.481754,0.706111,-1.11844,0.191411,-0.806757,-0.213211,0.989856,-0.250704,-0.623532,-0.207812,-0.105532,-0.821493,-0.118729,-0.128628,0.320086,-0.666423,-0.475061,0.221105,-1.26691,0.818289
-10.5024,0.645932,0.793939,2,3,0,14.3906,-0.0368742,0.7426,0.630232,0.313487,-1.00626,-1.54405,-0.448666,2.07865,-0.801697,1.20431,-1.19432,1.08884,0.55434,-0.455264,-1.05905,-0.326589,-0.7885,0.448761,-1.12174,-0.560844,1.16142,-0.887481,-0.772003,0.171614,-1.11184,0.263997,0.320086,0.498251,0.494952,-0.765404,-0.317954,-0.0560416,1.56724,0.67129,1.06904,0.0891303,0.336582,0.824888,0.0594361,-0.316691,1.2571,0.369576,-0.907277,0.237602,0.250799,-0.83799,0.240901,0.597232,-0.669723,-1.02935,0.132022,-0.333188,0.290391,1.35279,0.2442,-0.488258,1.38908,-0.250704,-0.603736,0.0957291,0.287092,-0.887481,-0.0131499,1.13173,0.518047,-0.395876,-0.346385,-0.303494,-0.772003,1.70252,0.326684,-0.679621,-0.960067,-0.349685,-0.0659397,0.316786,1.17132,-0.494857,0.706204,0.455359,0.966761,-0.336487,-0.488258,0.531245,-0.0923346,0.0957291,-0.369481,0.739105,-0.118729,-1.50446,1.35279,-1.00626,0.432264,1.37588,-0.352984,0.448761,-1.58365,0.0594361,-0.145124,0.049538,-0.461863,0.013245,0.989856,0.834786,-0.702716,0.0660348,0.739105,-0.752207,-0.68622,-0.0923346,-0.653226,-1.63644,0.191411,-0.524551,0.587334,-0.448666,-1.08544,0.00994566,0.346481,0.0627354,-0.458564,-0.781901,0.372875,-0.722513,-0.593838,1.06574,-0.663124,-1.54405,-0.824793,-1.05245,-0.494857,0.323385,0.300289,0.145219,-0.99306,1.32969,-0.748908,0.273895,-1.03925,-0.448666,-0.0428441,0.617028,1.55075,-0.0824365,-0.0851908,-0.0659397,-0.541048,-1.24711,-1.43847,0.514745,0.937066,-0.537748,0.636824,0.553744,-1.34279,0.34978,-0.277099,-1.3065,0.673117,0.0726335,1.59364,-0.194615,-1.26691,-0.669723,1.67942,-0.600436,-0.138526,1.10203,-0.442067,-0.303523,-0.230908,-0.263901,0.125423,-0.303494,0.392672,0.085831,0.904073,0.283793,-0.184717,-0.197914,-0.0527422,0.240901,-1.56715,1.31649,1.24061,0.273895,0.00334694,0.435563,0.168315,-0.145124,0.491652,0.686315,-0.508054,0.752302,-0.0362454,-0.201213,0.184812,-0.649927,-1.20422,-0.679621,0.412468,-1.10854,-0.164921,0.356379,0.679716,-0.131927,0.356379,0.40257,0.273895,-0.992968,0.445461,0.71271,0.161716,-0.950169,0.409168,0.250799,1.19442,1.05584,-0.240806,-1.27351,-0.0923346,-1.35929,0.250799,0.115525,-0.498156,4.75743e-05,-0.336487,-0.405774,0.00994566,0.71271,0.481754,0.706111,-1.11844,0.191411,-0.806757,-0.213211,0.989856,-0.250704,-0.623532,-0.207812,-0.105532,-0.821493,-0.118729,-0.128628,0.320086,-0.666423,-0.475061,0.221105,-1.26691,0.818289
-11.9499,0.759203,0.793939,2,3,0,13.1428,-0.00304228,0.85136,0.660902,0.398632,-1.1144,-1.73096,-0.475144,2.42231,-0.87988,1.41993,-1.33001,1.28754,0.674761,-0.482709,-1.17492,-0.335189,-0.86475,0.553718,-1.24679,-0.603752,1.37076,-0.978227,-0.845837,0.235981,-1.23544,0.341894,0.406197,0.610457,0.606674,-0.838272,-0.325289,-0.0250169,1.83601,0.808839,1.26484,0.141417,0.42511,0.984932,0.107373,-0.323841,1.48045,0.462936,-1.00092,0.311633,0.326763,-0.921489,0.315415,0.723934,-0.728577,-1.14088,0.19059,-0.342754,0.372154,1.59015,0.319198,-0.520535,1.63175,-0.248189,-0.652925,0.148982,0.368372,-0.978227,0.0241567,1.33671,0.633152,-0.414623,-0.357884,-0.30871,-0.845837,1.9911,0.413763,-0.739925,-1.06144,-0.361667,-0.0363646,0.402415,1.3821,-0.5281,0.848867,0.561283,1.14758,-0.346536,-0.520535,0.648283,-0.0666253,0.148982,-0.384362,0.886585,-0.0968859,-1.68557,1.59015,-1.1144,0.534805,1.61662,-0.365449,0.553718,-1.77635,0.107373,-0.127147,0.0960258,-0.490274,0.0544174,1.17406,0.99628,-0.766403,0.114939,0.886585,-0.823142,-0.74749,-0.0666253,-0.709664,-1.83687,0.258677,-0.562143,0.712587,-0.475144,-1.20518,0.0506348,0.436458,0.111156,-0.486492,-0.857185,0.466719,-0.789098,-0.641578,1.26106,-0.721012,-1.73096,-0.906358,-1.16736,-0.5281,0.40998,0.383502,0.205721,-1.09927,1.56367,-0.819359,0.353241,-1.15223,-0.475144,-0.00988653,0.74663,1.8171,-0.0552775,-0.0584353,-0.0363646,-0.581056,-1.39053,-1.60992,0.629366,1.11354,-0.577274,0.769325,0.674078,-1.50022,0.440241,-0.27845,-1.45862,0.810934,0.122504,1.86627,-0.183885,-1.41322,-0.728577,1.96462,-0.649143,-0.119581,1.30267,-0.467579,-0.308744,-0.225494,-0.26332,0.183025,-0.30871,0.489414,0.137634,1.07571,0.364589,-0.172538,-0.187668,-0.0212343,0.315415,-1.75744,1.54854,1.46154,0.353241,0.0430696,0.538588,0.232199,-0.127147,0.602892,0.826064,-0.543231,0.901716,-0.00232137,-0.19145,0.251112,-0.705882,-1.34136,-0.739925,0.51211,-1.23166,-0.149842,0.447806,0.818499,-0.112016,0.447806,0.500762,0.353241,-1.09916,0.549936,0.856325,0.224634,-1.0501,0.508327,0.326763,1.40858,1.24971,-0.236841,-1.42079,-0.0666253,-1.51914,0.326763,0.171677,-0.531883,0.039287,-0.346536,-0.425971,0.0506348,0.856325,0.591544,0.848759,-1.24301,0.258677,-0.885681,-0.205205,1.17406,-0.248189,-0.675621,-0.199016,-0.0817556,-0.902576,-0.0968859,-0.108234,0.406197,-0.724794,-0.505405,0.29272,-1.41322,0.977367
