# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = heights_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = heights_1.data.R
# init = 2 (Default)
# random
#   seed = 1475098500
# output
#   file = heights_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,mu
# Adaptation terminated
# Step size = 0.95849
# Diagonal elements of inverse mass matrix:
# 0.0013009, 0.00718155
-1300.03,0.667502,0.95849,2,3,0,1302.48,24.832,177.927
-1300.23,0.96235,0.95849,2,3,0,1300.45,25.357,177.816
-1300.81,0.844414,0.95849,2,3,0,1301.54,25.5217,177.969
-1299.87,1,0.95849,2,3,0,1300.84,24.5771,177.905
-1299.95,0.619254,0.95849,2,3,0,1303.51,24.5866,177.919
-1300.14,0.965082,0.95849,1,1,0,1300.15,24.6933,177.944
-1300.14,0.726131,0.95849,1,3,0,1302.32,24.6933,177.944
-1300.4,0.952052,0.95849,2,3,0,1300.8,24.0951,177.749
-1300.61,0.955337,0.95849,1,1,0,1300.73,23.8859,177.74
-1300.61,0.424773,0.95849,1,1,0,1302.56,23.8859,177.74
-1300.59,0.835833,0.95849,2,7,0,1302.24,25.6607,177.809
-1301.6,0.742675,0.95849,2,3,0,1303.36,22.9734,177.908
-1301.1,0.880209,0.95849,2,3,0,1303.61,24.7883,178.02
-1300.7,0.994248,0.95849,3,11,0,1301.35,24.2434,177.986
