# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = linear_regression_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = linear_regression_1.data.R
# init = 2 (Default)
# random
#   seed = 1475275251
# output
#   file = linear_regression_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,sigma,linpred.1,linpred.2,linpred.3,linpred.4,linpred.5,linpred.6,linpred.7,linpred.8,linpred.9,linpred.10,linpred.11,linpred.12,linpred.13,linpred.14,linpred.15,linpred.16,linpred.17,linpred.18,linpred.19,linpred.20,linpred.21,linpred.22,linpred.23,linpred.24,linpred.25,linpred.26,linpred.27,linpred.28,linpred.29,linpred.30,linpred.31,linpred.32,linpred.33,linpred.34,linpred.35,linpred.36,linpred.37,linpred.38,linpred.39,linpred.40,linpred.41,linpred.42,linpred.43,linpred.44,linpred.45,linpred.46,linpred.47,linpred.48,linpred.49,linpred.50,linpred.51,linpred.52,linpred.53,linpred.54,linpred.55,linpred.56,linpred.57,linpred.58,linpred.59,linpred.60,linpred.61,linpred.62,linpred.63,linpred.64,linpred.65,linpred.66,linpred.67,linpred.68,linpred.69,linpred.70,linpred.71,linpred.72,linpred.73,linpred.74,linpred.75,linpred.76,linpred.77,linpred.78,linpred.79,linpred.80,linpred.81,linpred.82,linpred.83,linpred.84,linpred.85,linpred.86,linpred.87,linpred.88,linpred.89,linpred.90,linpred.91,linpred.92,linpred.93,linpred.94,linpred.95,linpred.96,linpred.97,linpred.98,linpred.99,linpred.100,linpred.101,linpred.102,linpred.103,linpred.104,linpred.105,linpred.106,linpred.107,linpred.108,linpred.109,linpred.110,linpred.111,linpred.112,linpred.113,linpred.114,linpred.115,linpred.116,linpred.117,linpred.118,linpred.119,linpred.120,linpred.121,linpred.122,linpred.123,linpred.124,linpred.125,linpred.126,linpred.127,linpred.128,linpred.129,linpred.130,linpred.131,linpred.132,linpred.133,linpred.134,linpred.135,linpred.136,linpred.137,linpred.138,linpred.139,linpred.140,linpred.141,linpred.142,linpred.143,linpred.144,linpred.145,linpred.146,linpred.147,linpred.148,linpred.149,linpred.150,linpred.151,linpred.152,linpred.153,linpred.154,linpred.155,linpred.156,linpred.157,linpred.158,linpred.159,linpred.160,linpred.161,linpred.162,linpred.163,linpred.164,linpred.165,linpred.166,linpred.167,linpred.168,linpred.169,linpred.170,linpred.171,linpred.172,linpred.173,linpred.174,linpred.175,linpred.176,linpred.177,linpred.178,linpred.179,linpred.180,linpred.181,linpred.182,linpred.183,linpred.184,linpred.185,linpred.186,linpred.187,linpred.188,linpred.189,linpred.190,linpred.191,linpred.192,linpred.193,linpred.194,linpred.195,linpred.196,linpred.197,linpred.198,linpred.199,linpred.200,linpred.201,linpred.202,linpred.203,linpred.204,linpred.205,linpred.206,linpred.207,linpred.208,linpred.209,linpred.210,linpred.211,linpred.212,linpred.213,linpred.214,linpred.215,linpred.216,linpred.217,linpred.218,linpred.219,linpred.220,linpred.221,linpred.222,linpred.223,linpred.224,linpred.225,linpred.226,linpred.227,linpred.228,linpred.229,linpred.230,linpred.231,linpred.232,linpred.233,linpred.234,linpred.235,linpred.236,linpred.237,linpred.238,linpred.239,linpred.240,linpred.241,linpred.242,linpred.243,linpred.244,linpred.245,linpred.246,linpred.247
# Adaptation terminated
# Step size = 0.847164
# Diagonal elements of inverse mass matrix:
# 0.00153516, 0.00148477, 0.000803726
-13.0301,0.906125,0.847164,2,3,0,14.8909,0.0730365,0.722782,0.675311,0.414048,-0.870477,-1.39392,-0.327765,2.1321,-0.671376,1.2811,-1.05352,1.16871,0.648473,-0.334188,-0.921858,-0.208947,-0.658531,0.545711,-0.982873,-0.43695,1.23935,-0.75487,-0.642474,0.275961,-0.973239,0.365878,0.42047,0.593881,0.59067,-0.636051,-0.200542,0.0543806,1.63435,0.762302,1.14944,0.195678,0.436527,0.911801,0.166777,-0.199313,1.33248,0.46864,-0.774138,0.340187,0.353033,-0.7067,0.343399,0.69022,-0.542923,-0.892956,0.237425,-0.21537,0.391568,1.42561,0.34661,-0.366301,1.46094,-0.135087,-0.478697,0.202101,0.388357,-0.75487,0.0961277,1.21045,0.613149,-0.276384,-0.228215,-0.186468,-0.642474,1.76601,0.426893,-0.552557,-0.825519,-0.231426,0.0447467,0.417259,1.24899,-0.372724,0.796285,0.552134,1.04989,-0.218581,-0.366301,0.625994,0.0190562,0.202101,-0.250694,0.828307,-0.0066343,-1.35539,1.42561,-0.870477,0.529655,1.44809,-0.234637,0.545711,-1.43246,0.166777,-0.0323248,0.157143,-0.340611,0.121818,1.07237,0.921435,-0.575036,0.173199,0.828307,-0.623206,-0.55898,0.0190562,-0.526867,-1.48384,0.295229,-0.401626,0.680586,-0.327765,-0.947549,0.118607,0.446161,0.169988,-0.337399,-0.652108,0.471851,-0.594304,-0.469063,1.14623,-0.536501,-1.39392,-0.693855,-0.915435,-0.372724,0.423681,0.401202,0.250271,-0.857632,1.40313,-0.619995,0.375512,-0.90259,-0.327765,0.0672259,0.709488,1.61829,0.0286901,0.0260093,0.0447467,-0.417682,-1.1049,-1.29116,0.609935,1.02099,-0.414471,0.728756,0.647893,-1.19803,0.449372,-0.160777,-1.16271,0.76408,0.179622,1.66004,-0.0804945,-1.12417,-0.542923,1.74353,-0.475486,-0.0259022,1.18155,-0.321343,-0.186496,-0.115819,-0.147932,0.231003,-0.186468,0.491119,0.192467,0.988872,0.385146,-0.0708605,-0.0837058,0.0575919,0.343399,-1.4164,1.39029,1.31643,0.375512,0.112184,0.532866,0.27275,-0.0323248,0.587458,0.776926,-0.385569,0.841152,0.0736485,-0.0869171,0.288806,-0.523655,-1.06316,-0.552557,0.510387,-0.970028,-0.0515927,0.455795,0.770503,-0.0194795,0.455795,0.500753,0.375512,-0.857542,0.5425,0.802616,0.266327,-0.815885,0.507176,0.353033,1.27147,1.13659,-0.125453,-1.13059,0.0190562,-1.21409,0.353033,0.221369,-0.375935,0.108973,-0.218581,-0.286018,0.118607,0.802616,0.577824,0.796194,-0.979662,0.295229,-0.676301,-0.0985941,1.07237,-0.135087,-0.497965,-0.0933397,0.00621095,-0.690644,-0.0066343,-0.0162682,0.42047,-0.539712,-0.353456,0.324131,-1.12417,0.905378
-14.7715,0.909903,0.847164,3,11,0,15.9783,0.0261657,0.659338,0.67915,0.337244,-0.834528,-1.31203,-0.339455,1.90449,-0.652904,1.12819,-1.00151,1.02566,0.551092,-0.345314,-0.881399,-0.231066,-0.641186,0.45735,-0.937059,-0.439055,1.09011,-0.729069,-0.626539,0.211278,-0.92827,0.293302,0.343102,0.501292,0.498362,-0.62068,-0.223399,0.00914744,1.45043,0.654929,1.00808,0.138042,0.35775,0.791305,0.111678,-0.222278,1.17506,0.387044,-0.746646,0.269867,0.281584,-0.685128,0.272796,0.589175,-0.535727,-0.855034,0.176125,-0.236925,0.316738,1.26001,0.275726,-0.374608,1.29224,-0.163689,-0.477138,0.143901,0.313808,-0.729069,0.04723,1.06374,0.518868,-0.292584,-0.248642,-0.21056,-0.626539,1.57053,0.348961,-0.544515,-0.793516,-0.251572,0.000359152,0.340173,1.0989,-0.380467,0.685929,0.463209,0.917271,-0.239854,-0.374608,0.530586,-0.0230763,0.143901,-0.269148,0.71514,-0.0465117,-1.27687,1.26001,-0.834528,0.442703,1.28052,-0.254501,0.45735,-1.34718,0.111678,-0.0699472,0.102889,-0.351172,0.0706655,0.937777,0.800094,-0.565021,0.117536,0.71514,-0.608962,-0.550374,-0.0230763,-0.521079,-1.39405,0.228855,-0.406832,0.580386,-0.339455,-0.904835,0.067736,0.366538,0.114607,-0.348243,-0.635327,0.389973,-0.582597,-0.46835,1.00515,-0.529868,-1.31203,-0.67341,-0.875541,-0.380467,0.346032,0.325526,0.187843,-0.822811,1.23951,-0.606033,0.30209,-0.863823,-0.339455,0.0208652,0.606751,1.43578,-0.014288,-0.0167335,0.000359152,-0.421479,-1.04838,-1.21828,0.515936,0.890906,-0.418549,0.624328,0.550563,-1.13333,0.369467,-0.187124,-1.10111,0.656552,0.123395,1.47386,-0.113889,-1.06595,-0.535727,1.55003,-0.474209,-0.0640883,1.03738,-0.333596,-0.210586,-0.146112,-0.175407,0.170266,-0.21056,0.40755,0.135113,0.861612,0.310879,-0.1051,-0.116818,0.0120769,0.272796,-1.33253,1.22779,1.16041,0.30209,0.0618772,0.445633,0.208349,-0.0699472,0.495433,0.668269,-0.392185,0.726858,0.026724,-0.119747,0.222996,-0.51815,-1.01029,-0.544515,0.425127,-0.925341,-0.0875238,0.375326,0.66241,-0.0582295,0.375326,0.416338,0.30209,-0.822729,0.454421,0.691705,0.20249,-0.784728,0.422197,0.281584,1.1194,0.996365,-0.154901,-1.07181,-0.0230763,-1.14798,0.281584,0.161478,-0.383396,0.0589478,-0.239854,-0.301372,0.067736,0.691705,0.486645,0.685846,-0.934129,0.228855,-0.657396,-0.130399,0.937777,-0.163689,-0.494715,-0.125606,-0.034794,-0.67048,-0.0465117,-0.0553,0.343102,-0.532797,-0.36289,0.25522,-1.06595,0.785446
-10.6649,1,0.847164,2,3,0,14.6896,0.0314663,0.759112,0.661908,0.389618,-0.959471,-1.50923,-0.389481,2.19402,-0.750363,1.30025,-1.15172,1.18221,0.635826,-0.396227,-1.01343,-0.26469,-0.736872,0.527899,-1.07752,-0.504154,1.25641,-0.838053,-0.720008,0.244591,-1.0674,0.339027,0.396363,0.57849,0.575117,-0.713263,-0.255863,0.0118728,1.67125,0.755376,1.16197,0.160273,0.413227,0.91239,0.129918,-0.254572,1.35422,0.446954,-0.85829,0.312045,0.325536,-0.787462,0.315418,0.679672,-0.615454,-0.98308,0.204118,-0.271436,0.366009,1.45203,0.318791,-0.429954,1.48913,-0.187118,-0.547999,0.167018,0.362636,-0.838053,0.0557182,1.22605,0.598727,-0.335518,-0.284927,-0.241081,-0.720008,1.80953,0.403109,-0.625572,-0.912253,-0.2883,0.00175461,0.39299,1.26653,-0.436699,0.791067,0.534645,1.05742,-0.274809,-0.429954,0.612217,-0.0252272,0.167018,-0.308536,0.824699,-0.052209,-1.46875,1.45203,-0.959471,0.511036,1.47563,-0.291672,0.527899,-1.5497,0.129918,-0.0791907,0.1198,-0.402972,0.0827,1.08103,0.922508,-0.649181,0.136664,0.824699,-0.699772,-0.632317,-0.0252272,-0.59859,-1.60366,0.264827,-0.467054,0.669554,-0.389481,-1.04042,0.0793272,0.423345,0.133291,-0.399599,-0.730126,0.450327,-0.669417,-0.537881,1.1586,-0.608708,-1.50923,-0.773972,-1.00669,-0.436699,0.399736,0.376127,0.217609,-0.94598,1.42842,-0.696399,0.349145,-0.993199,-0.389481,0.0253637,0.699908,1.65439,-0.015109,-0.0179246,0.00175461,-0.483917,-1.20568,-1.4013,0.595351,1.02706,-0.480545,0.720145,0.635217,-1.30349,0.426718,-0.2141,-1.26639,0.757244,0.143409,1.69823,-0.129782,-1.22592,-0.615454,1.78592,-0.544626,-0.0724453,1.1957,-0.382736,-0.241111,-0.166882,-0.200609,0.197373,-0.241081,0.470563,0.1569,0.993335,0.359263,-0.119663,-0.133154,0.0152455,0.315418,-1.53283,1.41493,1.33735,0.349145,0.0725818,0.514408,0.241218,-0.0791907,0.571745,0.770735,-0.45019,0.83819,0.0321091,-0.136527,0.258082,-0.595217,-1.16183,-0.625572,0.490799,-1.06403,-0.0994271,0.433463,0.76399,-0.0656998,0.433463,0.480681,0.349145,-0.945886,0.524527,0.797717,0.234472,-0.902135,0.487427,0.325536,1.29013,1.14848,-0.177,-1.23266,-0.0252272,-1.32035,0.325536,0.187254,-0.440072,0.0692091,-0.274809,-0.345636,0.0793272,0.797717,0.561627,0.790972,-1.07414,0.264827,-0.755535,-0.148791,1.08103,-0.187118,-0.568236,-0.143272,-0.0387181,-0.770599,-0.052209,-0.0623271,0.396363,-0.612081,-0.416463,0.295181,-1.22592,0.905644
-14.2932,0.665084,0.847164,2,3,0,15.131,0.107412,0.78181,0.601508,0.476273,-0.913155,-1.47935,-0.326122,2.33463,-0.697793,1.41414,-1.11115,1.29256,0.729843,-0.333069,-0.968732,-0.1976,-0.683899,0.618689,-1.03473,-0.444223,1.36898,-0.788106,-0.666531,0.326909,-1.02431,0.424169,0.48322,0.670792,0.667319,-0.659584,-0.188509,0.087233,1.79623,0.852968,1.27172,0.24007,0.500588,1.01468,0.208808,-0.187179,1.46971,0.535323,-0.808948,0.396381,0.410275,-0.736003,0.399854,0.775,-0.558851,-0.93747,0.285226,-0.204547,0.451958,1.57045,0.403328,-0.367804,1.60866,-0.117707,-0.489379,0.247017,0.448484,-0.788106,0.132389,1.33772,0.691634,-0.270544,-0.218441,-0.173285,-0.666531,1.93864,0.490167,-0.569271,-0.864525,-0.221915,0.0768123,0.479746,1.3794,-0.374752,0.889726,0.625636,1.16404,-0.20802,-0.367804,0.705528,0.0490238,0.247017,-0.242756,0.924363,0.0212352,-1.43766,1.57045,-0.913155,0.601321,1.59476,-0.225388,0.618689,-1.52103,0.208808,-0.00655332,0.198387,-0.340016,0.160178,1.18835,1.0251,-0.593586,0.215755,0.924363,-0.64569,-0.576218,0.0490238,-0.541483,-1.57661,0.347751,-0.406014,0.764579,-0.326122,-0.99652,0.156704,0.511008,0.212281,-0.336542,-0.676952,0.538797,-0.614428,-0.478959,1.26825,-0.551904,-1.47935,-0.722108,-0.961785,-0.374752,0.486693,0.462378,0.299121,-0.89926,1.54613,-0.642216,0.43459,-0.94789,-0.326122,0.101127,0.795841,1.77886,0.0594445,0.0565447,0.0768123,-0.423381,-1.16673,-1.36819,0.688157,1.13278,-0.419908,0.816682,0.729216,-1.26746,0.514482,-0.145496,-1.22925,0.854892,0.222702,1.82402,-0.0586568,-1.18757,-0.558851,1.91433,-0.485906,0.000393818,1.30646,-0.319174,-0.173315,-0.0968661,-0.131602,0.278279,-0.173285,0.559638,0.236596,1.09804,0.445011,-0.0482361,-0.0621304,0.0907066,0.399854,-1.50366,1.53224,1.45235,0.43459,0.149757,0.604795,0.323436,-0.00655332,0.663845,0.868786,-0.388646,0.938257,0.108074,-0.065604,0.340803,-0.538009,-1.12157,-0.569271,0.58048,-1.02084,-0.0273947,0.521429,0.861839,0.00734095,0.521429,0.570059,0.43459,-0.899163,0.615215,0.896574,0.316489,-0.854104,0.577006,0.410275,1.40372,1.25783,-0.107287,-1.19451,0.0490238,-1.28483,0.410275,0.267859,-0.378225,0.146284,-0.20802,-0.280965,0.156704,0.896574,0.653425,0.889627,-1.03126,0.347751,-0.70312,-0.0782346,1.18835,-0.117707,-0.510221,-0.0725511,0.0351295,-0.718635,0.0212352,0.0108145,0.48322,-0.555377,-0.35391,0.379013,-1.18757,1.00773
-10.3084,0.953823,0.847164,2,7,0,14.6577,0.033061,0.799504,0.637114,0.41027,-1.0106,-1.58961,-0.410285,2.31069,-0.790369,1.36936,-1.21308,1.24503,0.669579,-0.417389,-1.06744,-0.278854,-0.77616,0.555909,-1.13493,-0.531059,1.32318,-0.882726,-0.758399,0.257526,-1.12427,0.356987,0.417374,0.609192,0.60564,-0.751295,-0.269557,0.0124249,1.7601,0.79549,1.22372,0.168721,0.435135,0.960858,0.136751,-0.268198,1.42619,0.470657,-0.904039,0.328569,0.342778,-0.829443,0.332122,0.715758,-0.648282,-1.03547,0.214899,-0.285959,0.385404,1.52921,0.335674,-0.452911,1.56828,-0.197154,-0.577238,0.175825,0.381852,-0.882726,0.0586033,1.29121,0.630505,-0.35345,-0.300167,-0.253989,-0.758399,1.90574,0.424478,-0.658938,-0.960874,-0.30372,0.00176838,0.413822,1.33384,-0.460016,0.83308,0.563014,1.1136,-0.289511,-0.452911,0.644714,-0.0266491,0.175825,-0.325033,0.868502,-0.0550666,-1.54698,1.52921,-1.0106,0.538148,1.55407,-0.307272,0.555909,-1.63224,0.136751,-0.0834841,0.126095,-0.424494,0.0870208,1.13847,0.971515,-0.683803,0.143856,0.868502,-0.737086,-0.666042,-0.0266491,-0.630521,-1.68907,0.278839,-0.491985,0.705101,-0.410285,-1.09586,0.0834686,0.445792,0.140304,-0.420942,-0.769056,0.474209,-0.705116,-0.566581,1.22017,-0.641177,-1.58961,-0.815234,-1.06034,-0.460016,0.420926,0.396061,0.229108,-0.996396,1.50434,-0.733534,0.367643,-1.04613,-0.410285,0.0266337,0.737071,1.74234,-0.0159925,-0.0189579,0.00176838,-0.509746,-1.26991,-1.47594,0.62695,1.08163,-0.506194,0.758384,0.668938,-1.37293,0.449344,-0.225571,-1.33385,0.797458,0.15096,1.78852,-0.136767,-1.29123,-0.648282,1.88087,-0.573686,-0.0763797,1.25924,-0.403181,-0.25402,-0.175841,-0.211363,0.207795,-0.253989,0.495522,0.165169,1.04611,0.3783,-0.12611,-0.140319,0.0159771,0.332122,-1.61448,1.49013,1.40843,0.367643,0.0763643,0.541701,0.253974,-0.0834841,0.602088,0.811667,-0.474224,0.88271,0.0337381,-0.143871,0.271734,-0.626968,-1.22374,-0.658938,0.516835,-1.12072,-0.104797,0.456448,0.804562,-0.0692753,0.456448,0.506179,0.367643,-0.996296,0.552357,0.840084,0.246869,-0.950217,0.513283,0.342778,1.3587,1.20951,-0.186497,-1.29833,-0.0266491,-1.39069,0.342778,0.197139,-0.463568,0.0728121,-0.289511,-0.364107,0.0834686,0.840084,0.591431,0.83298,-1.13138,0.278839,-0.795816,-0.156788,1.13847,-0.197154,-0.598551,-0.150976,-0.0408578,-0.811682,-0.0550666,-0.0657231,0.417374,-0.644729,-0.438703,0.310809,-1.29123,0.953754
-10.5237,0.921746,0.847164,2,3,0,11.5553,-0.0127413,0.730698,0.618913,0.332005,-0.966588,-1.49576,-0.417933,2.06887,-0.765306,1.20855,-1.15164,1.09493,0.568998,-0.424426,-1.01853,-0.297813,-0.75232,0.46511,-1.08022,-0.528313,1.16635,-0.849715,-0.736088,0.192406,-1.07048,0.283307,0.338498,0.513808,0.510561,-0.729595,-0.289316,-0.0316014,1.56567,0.684073,1.07545,0.111244,0.35473,0.835209,0.0820254,-0.288073,1.2605,0.387195,-0.869194,0.257335,0.270321,-0.801018,0.260582,0.611202,-0.635447,-0.989314,0.153448,-0.304306,0.309279,1.35465,0.263828,-0.456891,1.39036,-0.223144,-0.570517,0.117737,0.306033,-0.849715,0.0106028,1.13713,0.533286,-0.365989,-0.317292,-0.275088,-0.736088,1.69877,0.34499,-0.645186,-0.921137,-0.320538,-0.0413409,0.335251,1.17609,-0.463384,0.718428,0.471603,0.974808,-0.307552,-0.456891,0.546272,-0.0673127,0.117737,-0.340017,0.750801,-0.0932846,-1.45681,1.35465,-0.966588,0.448878,1.37737,-0.323785,0.46511,-1.53472,0.0820254,-0.119256,0.072286,-0.430919,0.0365747,0.997533,0.844949,-0.667912,0.0885184,0.750801,-0.716609,-0.651679,-0.0673127,-0.619215,-1.58667,0.211885,-0.492602,0.601463,-0.417933,-1.0445,0.0333282,0.364469,0.0852719,-0.427672,-0.745827,0.390441,-0.687391,-0.560778,1.0722,-0.628954,-1.49576,-0.788032,-1.01204,-0.463384,0.341744,0.319019,0.166434,-0.953602,1.33192,-0.713363,0.293047,-0.999053,-0.417933,-0.0186155,0.630681,1.54944,-0.0575733,-0.0602835,-0.0413409,-0.508834,-1.20358,-1.39188,0.530037,0.94559,-0.505588,0.65016,0.568411,-1.29773,0.367716,-0.249116,-1.26202,0.685871,0.0950114,1.59164,-0.167954,-1.22306,-0.635447,1.67605,-0.567271,-0.112763,1.10791,-0.41144,-0.275116,-0.203665,-0.23613,0.146955,-0.275088,0.40992,0.107997,0.913125,0.302786,-0.158214,-0.1712,-0.0283549,0.260582,-1.51849,1.31894,1.24427,0.293047,0.0268353,0.452124,0.189159,-0.119256,0.507315,0.698857,-0.476369,0.763787,-0.0121225,-0.174447,0.205392,-0.615968,-1.16138,-0.645186,0.429399,-1.06723,-0.138735,0.374209,0.692364,-0.106271,0.374209,0.41966,0.293047,-0.953511,0.461864,0.724829,0.182666,-0.911398,0.426153,0.270321,1.19882,1.06246,-0.213404,-1.22955,-0.0673127,-1.31396,0.270321,0.137216,-0.46663,0.0235888,-0.307552,-0.375728,0.0333282,0.724829,0.497575,0.718336,-1.07697,0.211885,-0.770285,-0.186251,0.997533,-0.223144,-0.589996,-0.18094,-0.0802986,-0.784785,-0.0932846,-0.103024,0.338498,-0.632201,-0.443905,0.241103,-1.22306,0.828716
