# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = binomial_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 4
# data
#   file = binomial_4.data.R
# init = 2 (Default)
# random
#   seed = 2734470370
# output
#   file = binomial_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,thetaprior
# Adaptation terminated
# Step size = 0.78581
# Diagonal elements of inverse mass matrix:
# 0.0393626, 3.5505
-85.1198,0.930623,0.78581,2,3,0,85.9751,0.654847,0.666458
-88.4109,0.490666,0.78581,2,3,0,89.9891,0.613989,0.0514035
-86.6779,1,0.78581,2,3,0,89.6625,0.774219,0.109477
-86.1281,0.922542,0.78581,4,23,0,89.0542,0.66135,0.0716901
-86.61,0.934398,0.78581,2,7,0,87.5697,0.750851,0.958599
-84.636,1,0.78581,2,3,0,86.4922,0.730924,0.233221
-84.9955,0.816151,0.78581,2,3,0,86.8828,0.73994,0.818485
-85.6227,0.937223,0.78581,2,3,0,86.3173,0.685672,0.929591
-85.0753,1,0.78581,1,1,0,85.6266,0.683211,0.864155
-84.1303,0.986632,0.78581,1,3,0,85.2699,0.708191,0.453245
-84.6744,0.93772,0.78581,2,3,0,84.7273,0.667433,0.410128
-88.0878,0.611616,0.78581,3,11,0,88.4539,0.785252,0.0469657
-84.8552,0.979615,0.78581,3,15,0,87.7683,0.659627,0.511349
-84.4195,0.992627,0.78581,2,7,0,84.9333,0.736646,0.438786
-84.1283,1,0.78581,2,7,0,84.372,0.703595,0.50794
-84.8274,0.677423,0.78581,2,3,0,85.8998,0.71688,0.851124
-85.1509,0.957254,0.78581,2,3,0,85.8669,0.661254,0.769613
-86.7657,0.831466,0.78581,2,3,0,87.3027,0.784052,0.193159
-89.3159,0.704045,0.78581,2,3,0,91.2142,0.766405,0.00480483
-84.2523,1,0.78581,2,5,0,88.4562,0.726906,0.548506
-84.2523,0.511317,0.78581,1,3,0,87.0591,0.726906,0.548506
-84.5393,0.887641,0.78581,2,7,0,85.3073,0.677868,0.327108
-85.1874,0.859768,0.78581,2,3,0,86.0038,0.761818,0.576525
-84.2591,1,0.78581,2,3,0,85.152,0.713331,0.326581
-87.2508,0.720673,0.78581,2,3,0,87.2816,0.789521,0.83705
-85.6614,0.953093,0.78581,2,3,0,88.2749,0.772092,0.409454
-85.7813,0.970607,0.78581,1,1,0,86.0122,0.772273,0.316748
-85.1516,0.979828,0.78581,2,3,0,86.4859,0.732532,0.874609
-84.1487,0.984373,0.78581,1,3,0,85.1309,0.713175,0.567403
-84.4444,0.961175,0.78581,2,3,0,84.514,0.737606,0.570831
-84.4575,0.981565,0.78581,3,15,0,84.6758,0.683029,0.677829
-84.148,1,0.78581,2,3,0,84.4403,0.700719,0.452956
-84.148,0.776972,0.78581,1,3,0,85.1669,0.700719,0.452956
-84.1991,0.982336,0.78581,3,11,0,84.2845,0.711777,0.367394
-84.4907,0.817173,0.78581,2,3,0,85.2133,0.713323,0.774851
-84.1761,0.999574,0.78581,1,3,0,84.424,0.713269,0.605392
-85.0666,0.764401,0.78581,2,3,0,86.4318,0.758355,0.403006
-89.2089,0.498248,0.78581,2,3,0,90.0273,0.790874,0.978433
-86.089,1,0.78581,2,3,0,89.8082,0.642165,0.842439
-84.4553,1,0.78581,2,3,0,86.1562,0.677901,0.396194
