# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = binomial_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = binomial_3.data.R
# init = 2 (Default)
# random
#   seed = 2734470362
# output
#   file = binomial_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,thetaprior
# Adaptation terminated
# Step size = 0.995963
# Diagonal elements of inverse mass matrix:
# 0.034644, 3.18439
-84.4083,0.993765,0.995963,2,3,0,86.3308,0.70522,0.748661
-84.3612,0.756426,0.995963,2,3,0,86.5264,0.717216,0.281765
-85.1505,0.778375,0.995963,2,3,0,85.8614,0.659785,0.245261
-84.8629,1,0.995963,1,1,0,85.2262,0.666746,0.285211
-85.2958,0.950864,0.995963,2,3,0,85.5934,0.749409,0.829694
-84.2147,1,0.995963,2,3,0,85.1484,0.703122,0.357093
-84.1425,0.974607,0.995963,2,3,0,84.3479,0.714072,0.453309
-85.171,0.850049,0.995963,2,3,0,85.4321,0.761281,0.584444
-86.6225,0.897041,0.995963,2,3,0,86.6773,0.781148,0.814534
-84.8728,1,0.995963,2,3,0,86.4015,0.659233,0.459761
-84.5906,1,0.995963,1,1,0,84.8679,0.669808,0.458332
-85.7306,0.673509,0.995963,2,3,0,86.791,0.688034,0.939418
-84.6766,0.993508,0.995963,2,3,0,85.906,0.666499,0.446707
-84.3228,0.895976,0.995963,2,3,0,85.1457,0.710492,0.287497
-84.4883,0.981771,0.995963,2,3,0,84.6462,0.678112,0.639421
-84.3125,0.97161,0.995963,2,3,0,84.8105,0.690843,0.349275
-85.1589,0.785452,0.995963,2,3,0,85.8413,0.702963,0.0991919
-85.1367,1,0.995963,1,1,0,85.4016,0.706316,0.100839
-85.529,0.842733,0.995963,2,3,0,87.0425,0.75344,0.850383
-84.1726,0.962055,0.995963,1,3,0,85.6511,0.695634,0.484275
-85.9215,0.53164,0.995963,2,3,0,86.5875,0.758487,0.116389
-85.9176,0.992023,0.995963,2,3,0,86.5336,0.654131,0.884129
-85.1325,0.870647,0.995963,1,3,0,87.731,0.729107,0.120345
-85.4841,0.910334,0.995963,2,3,0,86.6393,0.66223,0.144469
-84.4373,1,0.995963,2,3,0,85.4,0.737993,0.535426
-86.0085,0.553027,0.995963,2,3,0,86.4329,0.676097,0.944501
-86.2197,0.684377,0.995963,2,3,0,89.4896,0.745538,0.05302
-84.7766,1,0.995963,2,3,0,85.9717,0.722544,0.167496
-89.6841,0.335451,0.995963,3,7,0,91.6262,0.694029,0.00102401
-89.2123,0.7202,0.995963,2,3,0,90.5966,0.745694,0.00253545
-89.5106,1,0.995963,1,1,0,89.8741,0.741798,0.00170097
-84.2861,1,0.995963,2,3,0,88.3983,0.696021,0.333493
-84.464,0.952012,0.995963,2,3,0,84.6344,0.739188,0.538099
-84.4935,0.919532,0.995963,1,3,0,85.2061,0.680316,0.672112
-84.2054,1,0.995963,1,1,0,84.4062,0.69257,0.539385
-85.909,0.59692,0.995963,1,3,0,87.0158,0.777451,0.495109
-86.3197,0.929738,0.995963,2,3,0,86.9555,0.768617,0.120335
-85.5136,1,0.995963,1,1,0,86.3734,0.747869,0.12395
-85.2627,0.797731,0.995963,2,3,0,87.2067,0.65492,0.259652
-84.5045,1,0.995963,2,3,0,85.2013,0.719979,0.766727
-84.9259,0.904738,0.995963,1,1,0,85.0039,0.708919,0.871661
-84.5826,1,0.995963,1,1,0,84.9303,0.7027,0.801438
-84.6259,0.998432,0.995963,2,3,0,84.8759,0.71617,0.190758
-85.9817,0.843287,0.995963,2,3,0,86.4611,0.635512,0.736184
-84.125,0.974199,0.995963,2,3,0,86.1457,0.710814,0.514708
-84.125,0.328692,0.995963,2,3,0,89.2941,0.710814,0.514708
-84.2351,0.595573,0.995963,2,3,0,85.9235,0.705727,0.662594
-84.3213,0.888989,0.995963,2,3,0,84.7454,0.686771,0.614672
-84.2033,0.995198,0.995963,2,3,0,84.4147,0.699743,0.380055
-84.7765,0.896795,0.995963,2,3,0,85.1021,0.664166,0.610419
-86.9425,0.543027,0.995963,2,3,0,87.8302,0.705191,0.984844
-86.547,1,0.995963,2,3,0,86.7905,0.71063,0.0226739
-85.4512,0.954663,0.995963,2,3,0,87.0618,0.759898,0.77615
-85.6745,0.839083,0.995963,2,3,0,87.7773,0.655078,0.148851
-85.5426,1,0.995963,2,3,0,86.3362,0.64567,0.722637
-84.6972,1,0.995963,2,3,0,85.4787,0.681578,0.772167
-84.473,0.738814,0.995963,2,3,0,86.6806,0.739253,0.442395
-85.1146,0.721188,0.995963,2,3,0,85.5573,0.687536,0.879392
-85.1146,0.280843,0.995963,2,3,0,89.8019,0.687536,0.879392
-84.736,0.985692,0.995963,2,3,0,85.1719,0.703043,0.162865
-87.3358,0.557702,0.995963,2,3,0,87.8733,0.767233,0.0373489
-84.7456,0.934461,0.995963,2,3,0,86.951,0.664874,0.403415
-84.7387,0.838453,0.995963,2,3,0,86.2635,0.664914,0.58898
-85.7341,0.764659,0.995963,1,1,0,85.7719,0.636858,0.622686
-85.7709,0.950274,0.995963,2,3,0,86.4478,0.77406,0.602514
-84.1784,0.94009,0.995963,1,3,0,86.2551,0.695598,0.540138
-84.1784,0.269549,0.995963,1,3,0,89.7761,0.695598,0.540138
-84.4547,0.870916,0.995963,2,3,0,84.7325,0.721763,0.257002
-85.2438,0.874514,0.995963,1,3,0,85.3207,0.749111,0.179879
-84.9314,1,0.995963,2,3,0,85.4128,0.701182,0.870198
-87.6009,0.680946,0.995963,2,3,0,87.67,0.756714,0.0182956
-84.9576,0.662153,0.995963,2,3,0,89.2807,0.65754,0.400953
-84.1805,0.959853,0.995963,1,3,0,85.226,0.720033,0.550908
-84.253,0.96052,0.995963,2,3,0,84.408,0.721204,0.36745
-84.2205,0.855192,0.995963,2,3,0,85.1186,0.6957,0.390263
-84.4608,0.836724,0.995963,2,3,0,84.8328,0.730859,0.307255
-84.3927,0.913411,0.995963,2,3,0,85.1084,0.735604,0.452695
-84.2121,0.949357,0.995963,2,3,0,84.5481,0.69697,0.388929
-84.3233,0.94242,0.995963,2,3,0,84.4979,0.73193,0.461779
-84.1842,0.997652,0.995963,1,3,0,84.3013,0.719615,0.434203
-84.3894,0.931314,0.995963,1,3,0,84.6225,0.680497,0.578835
-84.24,1,0.995963,2,3,0,84.3614,0.690276,0.563671
-84.4928,0.773779,0.995963,2,3,0,85.2278,0.726823,0.264411
-86.0634,0.514331,0.995963,2,3,0,87.0822,0.737264,0.949235
-85.869,0.78316,0.995963,2,3,0,88.9123,0.683062,0.0563877
-85.4752,1,0.995963,2,3,0,86.0831,0.709116,0.069418
-84.346,0.978587,0.995963,2,3,0,85.5819,0.733209,0.459407
-84.3429,0.976098,0.995963,2,3,0,84.5017,0.719282,0.7023
-84.4231,0.953134,0.995963,2,3,0,84.8536,0.697045,0.25991
-84.2484,0.731959,0.995963,2,3,0,86.3631,0.719704,0.360605
-85.5042,0.710911,0.995963,1,3,0,86.1006,0.644546,0.319102
-86.4142,0.777374,0.995963,2,3,0,87.0672,0.750231,0.950167
-84.4278,0.924768,0.995963,2,3,0,86.3695,0.697893,0.744271
-84.6842,0.577541,0.995963,2,3,0,88.5448,0.730339,0.215132
-85.1326,0.916727,0.995963,2,3,0,85.753,0.753701,0.743304
-84.7026,0.987857,0.995963,2,3,0,85.6268,0.727196,0.197446
-85.7451,0.895101,0.995963,2,3,0,86.0624,0.770461,0.288492
-84.4964,1,0.995963,2,3,0,85.4434,0.681628,0.687431
-84.3262,1,0.995963,2,3,0,84.4835,0.716465,0.29665
-85.2954,0.763913,0.995963,1,3,0,85.8978,0.662225,0.817349
-85.3099,0.95207,0.995963,2,3,0,86.2666,0.669137,0.143464
-86.0802,0.962625,0.995963,2,3,0,86.6545,0.629086,0.6247
-84.2298,1,0.995963,2,3,0,86.0436,0.715074,0.352068
-84.2298,0.236405,0.995963,1,3,0,90.1992,0.715074,0.352068
-84.3697,0.973426,0.995963,1,3,0,84.4174,0.731041,0.372902
-85.2418,0.824276,0.995963,2,3,0,85.3418,0.724919,0.0997982
-84.6191,0.953477,0.995963,2,3,0,85.6328,0.668994,0.437162
-84.3402,1,0.995963,1,1,0,84.5707,0.683708,0.416159
-84.5211,0.74399,0.995963,2,3,0,85.727,0.731836,0.715398
-84.3185,0.987421,0.995963,2,3,0,84.6314,0.683278,0.506178
-84.4858,0.880324,0.995963,2,3,0,84.8047,0.718302,0.235319
-84.2125,0.998826,0.995963,2,3,0,84.4712,0.720433,0.597874
-84.2125,0.288135,0.995963,1,3,0,87.6126,0.720433,0.597874
-85.1184,0.847668,0.995963,2,3,0,85.4974,0.757084,0.320947
-85.8376,0.959652,0.995963,2,3,0,85.9845,0.775808,0.566355
-86.2388,0.922955,0.995963,2,3,0,86.9336,0.766954,0.120968
-85.8868,1,0.995963,2,3,0,86.5811,0.674245,0.934166
-84.7781,1,0.995963,1,3,0,85.7806,0.706216,0.846708
-86.9766,0.625269,0.995963,2,3,0,87.2089,0.748905,0.973371
-84.3073,1,0.995963,1,3,0,86.7665,0.729721,0.421469
-84.215,0.987281,0.995963,2,3,0,84.457,0.721382,0.590391
-84.215,0.645544,0.995963,1,3,0,86.2449,0.721382,0.590391
-84.3694,0.949937,0.995963,2,3,0,84.4924,0.697511,0.718396
-84.7519,0.877643,0.995963,2,3,0,85.1948,0.746629,0.659606
-84.467,1,0.995963,2,3,0,84.7307,0.735337,0.645493
-86.6701,0.527638,0.995963,1,3,0,88.3263,0.61615,0.549765
-86.8313,0.976118,0.995963,2,3,0,87.3415,0.788313,0.258059
-84.2167,0.953239,0.995963,2,3,0,87.1292,0.720232,0.395084
-84.1582,0.973812,0.995963,2,3,0,84.4337,0.698647,0.544233
-84.9262,0.783669,0.995963,1,3,0,85.2394,0.741001,0.205344
-86.2602,0.730956,0.995963,2,3,0,86.8881,0.733484,0.961736
-88.251,0.806112,0.995963,2,3,0,88.715,0.625235,0.0332036
-85.1975,1,0.995963,2,3,0,87.8881,0.649268,0.540688
-85.7426,0.777863,0.995963,2,3,0,86.4654,0.670204,0.0849429
-85.8823,0.934863,0.995963,2,3,0,86.6389,0.635505,0.311783
-84.6573,1,0.995963,2,3,0,85.5549,0.667238,0.448051
-84.6916,0.825041,0.995963,2,3,0,85.6937,0.694878,0.816911
-84.5707,1,0.995963,2,3,0,84.8644,0.674449,0.6472
-86.1657,0.7497,0.995963,2,3,0,86.347,0.636444,0.192236
-90.0855,0.726686,0.995963,2,3,0,90.967,0.811468,0.0482075
-90.0855,0.769808,0.995963,1,1,0,93.1197,0.811468,0.0482075
-88.5045,1,0.995963,1,1,0,90.3397,0.7992,0.0858689
-87.4122,1,0.995963,1,1,0,88.7905,0.79357,0.1897
-86.3445,1,0.995963,1,1,0,87.443,0.783567,0.360463
-86.3424,0.991993,0.995963,2,3,0,86.4813,0.622515,0.449319
-85.8355,1,0.995963,1,1,0,86.6303,0.639146,0.261334
-84.4593,0.987474,0.995963,2,3,0,85.6671,0.739211,0.512178
