# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = binomial_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 4
# data
#   file = binomial_4.data.R
# init = 2 (Default)
# random
#   seed = 1475330470
# output
#   file = binomial_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,thetaprior
# Adaptation terminated
# Step size = 0.74452
# Diagonal elements of inverse mass matrix:
# 0.13316, 3.13964
-29.3478,0.978806,0.74452,2,3,0,29.5299,0.553666,0.982814
-26.7664,0.994417,0.74452,3,7,0,29.8032,0.732941,0.800753
-25.8166,1,0.74452,2,3,0,26.6604,0.662396,0.564155
-26.3261,0.896408,0.74452,1,3,0,26.4636,0.672262,0.816045
-26.351,0.989503,0.74452,2,3,0,26.6257,0.686262,0.190601
-26.647,0.98038,0.74452,2,3,0,26.8813,0.666611,0.877242
-26.3703,0.943579,0.74452,1,3,0,28.8605,0.676781,0.176745
-27.2355,0.801803,0.74452,2,3,0,29.0152,0.526191,0.356051
-26.615,1,0.74452,2,3,0,27.1948,0.566744,0.308314
-25.8447,1,0.74452,2,3,0,26.4942,0.661086,0.605435
-25.9008,0.996212,0.74452,2,3,0,25.9063,0.654056,0.655164
-26.074,0.929452,0.74452,1,3,0,26.4996,0.623089,0.298934
-26.129,0.995108,0.74452,2,7,0,26.306,0.660537,0.234886
-26.4458,0.83479,0.74452,1,3,0,27.8954,0.627442,0.82982
-27.404,0.805977,0.74452,2,3,0,29.4758,0.538674,0.187793
-26.4875,0.986032,0.74452,3,7,0,27.6068,0.578599,0.292824
-26.3559,1,0.74452,3,11,0,26.6313,0.734056,0.574116
-27.9732,0.848606,0.74452,2,3,0,28.5855,0.490156,0.469839
-27.4052,1,0.74452,1,1,0,28.0062,0.514211,0.464387
-27.4977,0.983638,0.74452,1,1,0,27.7461,0.510348,0.445203
-27.3704,0.883013,0.74452,4,19,0,29.391,0.52599,0.721017
-28.1316,0.870549,0.74452,2,3,0,29.4615,0.80574,0.603926
-26.4934,1,0.74452,2,3,0,28.1774,0.573052,0.329614
-28.2157,0.784187,0.74452,6,83,0,29.2708,0.808644,0.425562
-26.7076,0.969765,0.74452,3,15,0,28.8154,0.604415,0.149171
-26.2261,1,0.74452,1,1,0,26.639,0.62484,0.232216
-26.0205,0.996856,0.74452,2,3,0,26.347,0.690696,0.67344
-26.0205,0.639079,0.74452,2,3,0,28.8253,0.690696,0.67344
-27.2578,0.895801,0.74452,2,3,0,27.4374,0.779024,0.525375
-26.7766,0.944719,0.74452,3,11,0,28.3242,0.547499,0.573621
-30.2689,0.531108,0.74452,2,3,0,31.3182,0.698514,0.996681
-26.5163,1,0.74452,2,7,0,30.9733,0.675107,0.146553
-26.5509,0.998844,0.74452,2,7,0,26.7368,0.677935,0.857858
-26.5308,0.999817,0.74452,2,7,0,26.6204,0.656281,0.139731
-26.9167,0.949273,0.74452,2,3,0,27.5431,0.561285,0.218431
-26.7813,0.998702,0.74452,2,7,0,26.9922,0.731172,0.811072
-27.4548,0.935727,0.74452,2,3,0,28.0953,0.695285,0.942794
-27.1974,0.950502,0.74452,2,5,0,28.4672,0.612776,0.0790786
-26.6283,0.991396,0.74452,2,3,0,27.6107,0.64025,0.128345
-26.3696,0.927272,0.74452,1,3,0,28.8889,0.665453,0.828804
-29.1375,0.702068,0.74452,1,3,0,30.5071,0.581826,0.985726
-28.4302,0.941868,0.74452,3,7,0,30.975,0.618537,0.0208475
