# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = binomial_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = binomial_3.data.R
# init = 2 (Default)
# random
#   seed = 1475330458
# output
#   file = binomial_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,thetaprior
# Adaptation terminated
# Step size = 0.74082
# Diagonal elements of inverse mass matrix:
# 0.112428, 2.67395
-26.1065,1,0.74082,2,3,0,28.3174,0.71624,0.480373
-26.0056,0.98144,0.74082,3,7,0,26.3786,0.620935,0.349143
-27.1201,0.648002,0.74082,2,3,0,30.1338,0.758529,0.772162
-26.3567,1,0.74082,2,3,0,27.3997,0.646727,0.175234
-26.2091,0.991609,0.74082,2,3,0,26.6468,0.686534,0.231743
-27.2734,0.811333,0.74082,2,3,0,28.4655,0.712208,0.0810619
-26.9791,1,0.74082,3,7,0,27.4724,0.671931,0.0853523
-27.56,0.990169,0.74082,2,3,0,27.5612,0.680027,0.0470053
-27.9335,0.912678,0.74082,2,3,0,29.7874,0.558407,0.0693072
-26.3406,1,0.74082,2,7,0,28.0655,0.703205,0.224959
-25.94,0.669606,0.74082,3,7,0,29.9247,0.617963,0.553285
-27.1885,0.646915,0.74082,1,3,0,30.2931,0.77508,0.594486
-26.5322,0.996559,0.74082,3,7,0,27.2036,0.744107,0.59622
-26.7686,0.958398,0.74082,3,7,0,27.3825,0.596243,0.151647
-26.3388,0.998256,0.74082,2,7,0,26.9474,0.725275,0.672398
-26.9632,0.798706,0.74082,3,7,0,28.8313,0.562448,0.200293
-26.7561,1,0.74082,1,1,0,27.0124,0.570183,0.229021
-26.9459,0.99433,0.74082,2,3,0,27.1228,0.585312,0.140723
-25.9478,0.99489,0.74082,2,3,0,27.1133,0.618619,0.423906
-26.482,0.952754,0.74082,2,3,0,26.5888,0.565369,0.539916
-28.2173,0.82921,0.74082,2,3,0,28.77,0.509633,0.142549
-30.3237,0.876795,0.74082,2,3,0,31.9063,0.417094,0.620491
-26.116,1,0.74082,2,3,0,29.9822,0.600403,0.611474
-26.0426,0.915626,0.74082,2,3,0,27.1486,0.606841,0.409775
-25.9817,0.997003,0.74082,3,7,0,26.1519,0.701158,0.566661
-26.6957,0.867958,0.74082,2,7,0,27.2179,0.68607,0.875254
-27.4219,0.957412,0.74082,2,3,0,27.8882,0.623703,0.942424
-26.9062,1,0.74082,2,3,0,27.4696,0.611027,0.88897
-26.2631,0.989393,0.74082,2,3,0,27.1299,0.602115,0.719182
-28.0011,0.890485,0.74082,3,7,0,28.1053,0.769266,0.103343
-27.8951,0.967512,0.74082,3,7,0,29.1506,0.770195,0.119666
-28.2157,1,0.74082,3,7,0,29.6974,0.765719,0.925642
-26.4714,0.958733,0.74082,2,3,0,29.3842,0.723722,0.25334
-27.8656,0.784661,0.74082,2,7,0,30.0233,0.626717,0.0355248
-25.9022,1,0.74082,2,3,0,27.7168,0.683271,0.608335
-26.2827,0.871559,0.74082,2,3,0,27.0305,0.689974,0.785505
-26.1477,0.956408,0.74082,4,19,0,27.4039,0.648606,0.769153
-26.0214,1,0.74082,1,1,0,26.138,0.647416,0.719414
-26.1178,0.99559,0.74082,2,3,0,26.2055,0.632659,0.257997
-26.735,0.94027,0.74082,3,7,0,27.1929,0.647903,0.888838
-26.1124,1,0.74082,2,3,0,26.8877,0.597497,0.570909
-26.8246,0.898867,0.74082,2,3,0,27.079,0.627993,0.108112
-26.9104,0.995799,0.74082,3,7,0,27.4284,0.705372,0.886714
-26.4381,0.989991,0.74082,3,7,0,27.6294,0.606178,0.793689
-27.6353,0.90911,0.74082,2,3,0,27.9018,0.675593,0.957264
-26.478,0.998775,0.74082,2,7,0,27.7431,0.695081,0.827048
-27.0404,0.961587,0.74082,2,3,0,27.4966,0.734515,0.145255
