# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = binomial_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = binomial_3.data.R
# init = 2 (Default)
# random
#   seed = 3342947435
# output
#   file = binomial_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,thetaprior
# Adaptation terminated
# Step size = 0.728836
# Diagonal elements of inverse mass matrix:
# 0.121487, 3.999
-27.4162,0.728116,0.728836,2,3,0,28.0336,0.613292,0.937844
-26.7157,1,0.728836,1,1,0,27.3781,0.637515,0.882893
-29.7372,0.873963,0.728836,3,7,0,29.8814,0.724298,0.992674
-25.881,1,0.728836,2,3,0,29.0109,0.688597,0.511294
-26.5844,0.808259,0.728836,1,3,0,27.7908,0.578269,0.252479
-28.0121,0.633209,0.728836,2,3,0,29.3907,0.654743,0.971865
-27.6934,0.969267,0.728836,2,3,0,29.3319,0.535903,0.860296
-27.1012,1,0.728836,3,11,0,27.7086,0.765962,0.302407
-26.2282,0.812404,0.728836,2,3,0,29.7136,0.630441,0.777356
-25.8008,1,0.728836,2,3,0,26.1879,0.663218,0.497065
-26.6223,0.864531,0.728836,2,3,0,27.1338,0.751173,0.495962
-26.3253,0.966486,0.728836,2,3,0,27.153,0.602699,0.747403
-25.9284,0.989539,0.728836,2,3,0,26.5139,0.66568,0.671314
-27.144,0.852704,0.728836,2,3,0,27.3503,0.698643,0.917911
-28.0335,0.929694,0.728836,1,1,0,28.0619,0.723962,0.95849
-26.4749,0.995598,0.728836,2,3,0,28.1172,0.6062,0.196362
-26.8923,0.979706,0.728836,2,3,0,26.9643,0.576118,0.172141
-26.1169,0.948652,0.728836,2,3,0,27.8186,0.712355,0.386602
-26.8827,0.7608,0.728836,2,3,0,27.6176,0.655743,0.0932635
-27.8913,0.782821,0.728836,2,3,0,30.3759,0.513038,0.805019
-26.3896,0.974281,0.728836,2,3,0,28.7706,0.733863,0.619529
-26.3203,0.992814,0.728836,2,3,0,26.6973,0.725664,0.343529
-25.9109,1,0.728836,2,3,0,26.405,0.64448,0.652452
-26.048,0.980186,0.728836,3,15,0,26.2718,0.710499,0.523761
-25.986,0.978645,0.728836,2,3,0,26.2162,0.674903,0.306157
-25.8479,0.944522,0.728836,2,3,0,26.4156,0.65755,0.609904
-27.1031,0.749712,0.728836,1,3,0,28.6084,0.772878,0.459739
-30.5361,0.392465,0.728836,3,7,0,32.6815,0.524646,0.991204
-28.0669,0.963663,0.728836,3,7,0,31.5215,0.775265,0.113523
-26.3993,0.999881,0.728836,2,3,0,28.3213,0.583823,0.693744
-26.04,0.93079,0.728836,2,3,0,27.3062,0.641631,0.277942
-26.361,0.942426,0.728836,1,1,0,26.3732,0.626399,0.191011
-27.103,0.943266,0.728836,2,7,0,27.6547,0.760048,0.755378
-27.078,0.944392,0.728836,2,3,0,28.3041,0.529913,0.473985
-27.3708,0.88335,0.728836,3,15,0,28.2969,0.767727,0.213347
-26.7341,0.964646,0.728836,2,3,0,28.1111,0.716562,0.159012
-27.1002,0.970581,0.728836,2,3,0,27.5151,0.642682,0.925052
-25.9531,0.961025,0.728836,1,3,0,27.8873,0.639509,0.3275
-27.3134,0.776714,0.728836,2,3,0,27.337,0.644542,0.940712
-27.9809,0.987037,0.728836,2,3,0,28.2136,0.689197,0.968295
-27.8997,0.961248,0.728836,3,7,0,29.155,0.623734,0.0348588
-26.5542,0.997862,0.728836,2,3,0,28.0481,0.683725,0.854414
-26.3006,0.982334,0.728836,2,3,0,27.0537,0.637683,0.80577
-27.0191,0.913165,0.728836,2,3,0,27.8329,0.53906,0.66562
-28.833,0.632098,0.728836,3,7,0,29.7926,0.621218,0.986393
-26.4342,0.975805,0.728836,2,3,0,30.1933,0.57621,0.657967
-26.2961,0.948511,0.728836,2,3,0,26.9134,0.60605,0.252873
-26.1722,0.970268,0.728836,3,15,0,26.9804,0.62521,0.749413
-25.9222,1,0.728836,2,3,0,26.1476,0.637569,0.353629
-27.0866,0.847547,0.728836,2,3,0,27.3028,0.694232,0.0845476
-26.417,1,0.728836,2,3,0,27.2296,0.720039,0.257147
-27.2022,0.966641,0.728836,2,3,0,27.2804,0.759404,0.20856
-26.5045,0.965905,0.728836,2,3,0,27.95,0.72318,0.761226
-25.9768,0.943352,0.728836,1,3,0,27.2469,0.661179,0.298319
-27.8207,0.754542,0.728836,2,3,0,29.1104,0.524225,0.157769
-26.1667,1,0.728836,2,3,0,27.7897,0.598745,0.643816
-26.6397,0.940497,0.728836,2,3,0,26.8809,0.593853,0.183548
-26.7061,0.961335,0.728836,2,3,0,27.9234,0.631018,0.878093
