# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = binomial_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = binomial_1.data.R
# init = 2 (Default)
# random
#   seed = 3340645501
# output
#   file = binomial_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,thetaprior
# Adaptation terminated
# Step size = 0.886155
# Diagonal elements of inverse mass matrix:
# 0.12874, 3.44803
-26.342,0.851904,0.886155,2,3,0,27.3173,0.600326,0.745646
-26.2344,1,0.886155,2,3,0,26.3653,0.714002,0.311465
-27.8043,0.773048,0.886155,2,3,0,28.1836,0.788799,0.744259
-26.9014,1,0.886155,1,1,0,27.7,0.75632,0.701966
-26.9014,0.50863,0.886155,2,3,0,28.869,0.75632,0.701966
-26.4874,1,0.886155,1,1,0,26.9127,0.730182,0.717381
-26.5306,0.995407,0.886155,1,1,0,26.6761,0.735753,0.698452
-26.2593,1,0.886155,1,1,0,26.5135,0.725004,0.611024
-25.8523,0.970099,0.886155,1,3,0,26.5419,0.641127,0.413202
-26.1174,0.942772,0.886155,2,3,0,26.1607,0.664954,0.240146
-26.4562,0.976149,0.886155,2,3,0,26.5395,0.630487,0.164983
-27.9428,0.691491,0.886155,2,3,0,29.1342,0.516129,0.832623
-29.9775,0.75651,0.886155,2,3,0,30.7703,0.836669,0.168854
-27.8655,1,0.886155,1,1,0,29.6528,0.792998,0.284521
-27.9879,0.974051,0.886155,2,3,0,28.1825,0.504568,0.778085
-27.3613,0.972579,0.886155,2,3,0,28.9303,0.778803,0.337288
-26.713,0.985374,0.886155,2,3,0,27.8025,0.708186,0.147144
-27.0138,0.969609,0.886155,2,3,0,27.755,0.605134,0.896378
-26.9201,1,0.886155,2,3,0,27.5382,0.695343,0.102625
-26.9162,1,0.886155,2,3,0,27.2655,0.623458,0.89988
-26.8769,0.997962,0.886155,2,7,0,27.2086,0.593628,0.862653
-26.8229,0.968512,0.886155,2,3,0,27.5198,0.715485,0.14075
-26.0772,0.960735,0.886155,2,3,0,27.423,0.601268,0.429689
-26.0715,0.980137,0.886155,2,3,0,26.2996,0.70835,0.393785
-26.7766,0.73728,0.886155,2,3,0,27.2889,0.648603,0.105889
-25.8257,0.979755,0.886155,1,3,0,26.5992,0.66259,0.420615
-26.075,0.82763,0.886155,2,3,0,27.0342,0.698885,0.673675
-25.8591,0.992763,0.886155,2,3,0,26.1089,0.672419,0.397786
-26.1339,0.909549,0.886155,1,3,0,26.2939,0.661008,0.766669
-26.4588,0.979028,0.886155,2,3,0,26.5003,0.603522,0.20678
-26.7932,0.956552,0.886155,2,3,0,26.893,0.734705,0.800961
-27.9297,0.811976,0.886155,1,1,0,27.9827,0.776231,0.862859
-28.7419,0.941775,0.886155,2,3,0,29.6376,0.507982,0.0817774
-29.3374,0.933405,0.886155,1,1,0,29.8016,0.502747,0.0491582
-27.7126,0.96352,0.886155,2,3,0,29.5123,0.73171,0.93492
-26.7401,1,0.886155,1,1,0,27.5891,0.707375,0.858832
-26.7731,0.755899,0.886155,2,3,0,29.6576,0.718199,0.155022
-27.2244,0.761582,0.886155,2,3,0,30.3221,0.565494,0.863295
-29.5496,0.600481,0.886155,2,3,0,30.4465,0.731343,0.00973672
-27.8838,1,0.886155,2,3,0,30.1827,0.598864,0.0429854
-27.2719,0.964597,0.886155,2,3,0,29.0377,0.624361,0.0673512
-27.2116,0.913881,0.886155,2,3,0,28.6597,0.532948,0.710403
-26.3894,1,0.886155,1,1,0,27.083,0.588188,0.713792
-26.3102,0.833765,0.886155,2,7,0,27.6242,0.732162,0.467386
-27.2849,0.66029,0.886155,2,7,0,27.8566,0.653621,0.939744
-27.3867,0.943356,0.886155,2,3,0,28.6203,0.714349,0.073383
-26.2348,0.962318,0.886155,2,3,0,27.8616,0.716703,0.328769
-27.8182,0.692512,0.886155,2,3,0,27.9435,0.575938,0.939785
-26.1601,1,0.886155,2,3,0,27.5252,0.659279,0.224565
-26.3279,0.954381,0.886155,2,3,0,26.6763,0.645525,0.817632
-27.243,0.715471,0.886155,2,3,0,28.4869,0.777647,0.577425
-29.4568,0.434096,0.886155,2,3,0,30.7467,0.519441,0.0294414
-27.9058,1,0.886155,2,3,0,29.9266,0.798749,0.620775
-26.0682,0.962748,0.886155,1,3,0,27.8642,0.704288,0.637726
-26.0157,0.9481,0.886155,2,3,0,26.4021,0.624354,0.6714
-25.9793,0.96277,0.886155,1,3,0,26.3706,0.699271,0.585996
-26.4951,0.624486,0.886155,2,3,0,29.4945,0.736943,0.333366
-27.2261,0.752304,0.886155,2,3,0,27.9232,0.596469,0.0891965
-26.0811,0.978688,0.886155,1,3,0,27.1559,0.666155,0.254059
-26.031,1,0.886155,2,3,0,26.1013,0.645109,0.721761
-25.8459,0.836805,0.886155,2,3,0,27.0235,0.664553,0.396466
-26.0199,0.966566,0.886155,2,3,0,26.1133,0.605656,0.487271
-26.3551,0.925318,0.886155,1,1,0,26.3599,0.574254,0.485665
-27.2336,0.754778,0.886155,2,3,0,28.2597,0.605452,0.919101
-28.1011,0.71908,0.886155,2,7,0,30.0808,0.773291,0.896851
-26.8378,1,0.886155,1,1,0,27.9293,0.728497,0.832351
-27.0026,0.997281,0.886155,2,7,0,27.0731,0.575559,0.151495
-27.2259,0.979662,0.886155,2,3,0,28.2918,0.578996,0.889258
-26.2869,1,0.886155,2,3,0,27.2451,0.658324,0.810839
-26.2991,0.999749,0.886155,2,3,0,26.3663,0.665917,0.187496
-25.974,0.957938,0.886155,2,3,0,26.556,0.625604,0.646722
-26.0656,0.976395,0.886155,2,3,0,26.1599,0.655447,0.258053
-25.9909,0.797097,0.886155,2,3,0,27.7296,0.641862,0.698328
-27.352,0.759345,0.886155,2,3,0,27.789,0.516497,0.48055
-26.7633,0.853016,0.886155,2,3,0,29.0826,0.594143,0.843453
-28.6491,0.725702,0.886155,2,3,0,29.37,0.773319,0.943262
-25.9996,1,0.886155,2,3,0,28.0352,0.610527,0.431354
-25.8041,1,0.886155,2,3,0,25.9711,0.66442,0.523403
-25.9834,0.947902,0.886155,2,3,0,26.0857,0.623588,0.645526
-26.1764,0.946624,0.886155,2,3,0,26.3821,0.695929,0.264438
-26.0604,0.986556,0.886155,2,3,0,26.5232,0.645595,0.734927
-28.3477,0.759612,0.886155,2,3,0,28.4237,0.806205,0.267515
-27.0626,1,0.886155,2,3,0,28.4638,0.532162,0.58714
-27.003,0.811533,0.886155,2,3,0,28.4515,0.651978,0.918128
-25.9041,0.970526,0.886155,2,3,0,27.0194,0.69219,0.527093
-26.3798,0.828268,0.886155,2,3,0,26.6947,0.627044,0.814399
-25.8913,0.992572,0.886155,2,3,0,26.3873,0.678573,0.616776
-26.1821,0.968707,0.886155,2,3,0,26.2401,0.720898,0.577142
-26.9159,0.675675,0.886155,2,3,0,27.6704,0.671011,0.0913223
-26.983,0.940912,0.886155,2,3,0,27.3898,0.589844,0.873054
-26.6484,0.996839,0.886155,2,3,0,27.5158,0.603673,0.161659
-25.996,0.97798,0.886155,2,3,0,26.7934,0.70074,0.406604
-26.9984,0.782133,0.886155,2,3,0,27.2637,0.662192,0.917839
-27.7215,0.942892,0.886155,1,1,0,27.7594,0.67097,0.96144
-27.0245,0.950968,0.886155,2,3,0,28.48,0.767301,0.3772
-27.0752,0.999223,0.886155,2,3,0,27.2953,0.771128,0.426729
-26.9657,1,0.886155,2,3,0,27.1142,0.535655,0.494773
-26.1064,1,0.886155,2,3,0,26.8584,0.60637,0.350991
-26.8318,0.751193,0.886155,1,3,0,27.7602,0.732898,0.182743
-27.4728,0.835202,0.886155,2,3,0,28.5984,0.752136,0.875802
-26.0289,0.979681,0.886155,1,3,0,27.3197,0.678489,0.709991
-26.0546,0.906958,0.886155,2,3,0,26.9246,0.681628,0.283538
-26.6631,0.881682,0.886155,2,3,0,26.7625,0.68461,0.871468
-26.576,0.957549,0.886155,2,3,0,27.3757,0.668233,0.133838
-26.0636,1,0.886155,1,1,0,26.4699,0.660083,0.258808
-26.1985,0.971934,0.886155,2,3,0,26.3695,0.668629,0.784236
-25.9942,1,0.886155,2,3,0,26.1996,0.687124,0.669165
-26.339,0.663768,0.886155,2,3,0,27.6372,0.61692,0.211834
-26.0982,1,0.886155,1,1,0,26.3186,0.621746,0.290583
-26.2453,0.987462,0.886155,2,3,0,26.3005,0.619805,0.23548
-26.1747,0.959418,0.886155,2,3,0,26.8668,0.679139,0.767584
-26.3639,0.95894,0.886155,1,1,0,26.44,0.666401,0.827273
-26.9541,0.942492,0.886155,2,3,0,27.3673,0.545086,0.308783
-27.165,0.892436,0.886155,2,3,0,28.0283,0.769356,0.689004
-27.165,0.802221,0.886155,1,1,0,28.1543,0.769356,0.689004
-27.1465,0.772536,0.886155,2,7,0,28.5304,0.526653,0.541155
-26.8589,0.920125,0.886155,2,3,0,28.0955,0.681913,0.101241
-29.9221,0.680807,0.886155,2,3,0,30.9033,0.482626,0.0452249
-27.4957,1,0.886155,2,3,0,29.6682,0.603579,0.0619655
-28.1498,0.927708,0.886155,2,3,0,28.6671,0.736902,0.955573
-28.1498,0.86222,0.886155,1,1,0,29.7687,0.736902,0.955573
-26.0868,0.828833,0.886155,2,3,0,28.6557,0.61589,0.683474
-26.7736,0.80374,0.886155,2,3,0,27.6415,0.742921,0.2457
-27.9992,0.651957,0.886155,2,3,0,30.0188,0.56478,0.0583462
-32.3271,0.672429,0.886155,2,7,0,32.7272,0.849805,0.972252
-31.4837,1,0.886155,1,1,0,32.8911,0.824084,0.982368
-27.3587,1,0.886155,2,3,0,31.5174,0.645138,0.0564131
-27.9334,0.816486,0.886155,2,3,0,29.1944,0.733031,0.947512
-27.5269,1,0.886155,2,3,0,28.4556,0.660084,0.0465714
-27.031,1,0.886155,1,1,0,27.5734,0.651139,0.0794699
-26.7457,1,0.886155,2,3,0,27.1857,0.683638,0.116168
-26.4289,1,0.886155,1,1,0,26.7747,0.669689,0.160394
-26.0346,0.838043,0.886155,2,3,0,28.2734,0.638381,0.284887
-26.8714,0.818691,0.886155,2,3,0,27.437,0.742915,0.213711
-27.3613,0.824087,0.886155,2,3,0,28.4455,0.649213,0.0558293
-26.8923,0.966304,0.886155,2,3,0,28.1098,0.736494,0.181178
-26.9062,1,0.886155,2,3,0,27.3544,0.689319,0.0999871
-27.0537,0.897105,0.886155,2,3,0,28.1208,0.77106,0.47857
-25.9535,0.976771,0.886155,1,3,0,27.0789,0.68969,0.372748
-26.4802,0.881744,0.886155,2,3,0,26.5788,0.663286,0.148907
-26.4452,0.942701,0.886155,2,7,0,27.5101,0.700314,0.810694
-28.8131,0.772769,0.886155,2,3,0,29.3309,0.815617,0.22766
-27.1208,1,0.886155,1,1,0,28.5758,0.76369,0.268742
-27.6656,0.755234,0.886155,2,3,0,28.9817,0.662865,0.0403435
-26.0753,0.978338,0.886155,2,3,0,27.868,0.604894,0.389964
-25.863,0.997298,0.886155,2,3,0,26.1392,0.640696,0.599148
-25.8211,0.951519,0.886155,2,3,0,26.0745,0.673235,0.525706
-25.8747,0.935147,0.886155,2,3,0,26.1175,0.636694,0.59796
-26.8572,0.700765,0.886155,1,3,0,27.4602,0.71434,0.13319
-25.8456,1,0.886155,2,3,0,26.756,0.634192,0.485946
-26.5035,0.880739,0.886155,2,3,0,26.5435,0.743038,0.418026
-26.1172,0.868493,0.886155,2,3,0,27.5482,0.608053,0.666441
-26.6492,0.872809,0.886155,1,1,0,26.6628,0.586046,0.797767
-26.4367,1,0.886155,2,3,0,26.9322,0.721447,0.255976
-27.1845,0.862388,0.886155,1,1,0,27.2347,0.758502,0.208214
-28.6566,0.45199,0.886155,2,7,0,33.2937,0.528076,0.943493
-26.0405,1,0.886155,1,3,0,29.7802,0.693218,0.32363
-25.9298,1,0.886155,2,3,0,26.0535,0.696396,0.517183
-26.0041,0.947946,0.886155,1,3,0,26.2531,0.640437,0.703137
-27.6526,0.604701,0.886155,1,3,0,27.8609,0.64465,0.958566
-26.9905,0.977048,0.886155,2,3,0,28.1145,0.59603,0.116927
-26.7895,0.848235,0.886155,2,3,0,29.2012,0.756454,0.624042
-26.335,0.874648,0.886155,1,3,0,28.1691,0.603492,0.753591
-26.335,0.927127,0.886155,1,1,0,26.669,0.603492,0.753591
-26.401,0.629334,0.886155,3,11,0,28.3881,0.713857,0.762171
-26.401,0.680803,0.886155,2,3,0,27.9159,0.713857,0.762171
-28.8584,0.733349,0.886155,2,3,0,28.8679,0.524108,0.0496545
-29.4085,1,0.886155,2,3,0,29.5959,0.776599,0.971988
-26.3775,0.986463,0.886155,2,3,0,29.2634,0.725253,0.304661
-26.7741,0.784531,0.886155,1,3,0,28.4308,0.5705,0.778054
-26.7795,1,0.886155,2,3,0,27.091,0.547714,0.583666
-26.6614,1,0.886155,2,3,0,26.9768,0.747277,0.337809
-26.5854,0.964701,0.886155,2,3,0,27.2379,0.567759,0.31712
-26.2582,0.974737,0.886155,2,3,0,27.0373,0.727068,0.574748
-26.2582,0.745509,0.886155,2,3,0,28.2074,0.727068,0.574748
-26.2441,0.962073,0.886155,2,3,0,26.6415,0.59639,0.681521
-26.1676,1,0.886155,2,3,0,26.4598,0.647444,0.774952
-25.8927,1,0.886155,1,1,0,26.0977,0.658775,0.649999
-25.8927,0.858179,0.886155,1,3,0,26.3303,0.658775,0.649999
-25.9007,0.839972,0.886155,2,3,0,26.7911,0.648895,0.349
-26.2818,0.900796,0.886155,1,1,0,26.2826,0.638196,0.198664
-27.2547,0.877196,0.886155,2,3,0,27.5313,0.561793,0.859388
-26.9723,0.815345,0.886155,2,3,0,29.4188,0.537367,0.597165
-25.9759,1,0.886155,2,3,0,27.0312,0.662553,0.29928
-26.3541,0.971029,0.886155,2,3,0,26.4329,0.584866,0.674277
-26.2897,0.825786,0.886155,2,3,0,27.321,0.718375,0.307181
-27.5689,0.758996,0.886155,2,3,0,28.022,0.766773,0.839645
-27.0926,1,0.886155,1,1,0,27.6427,0.760905,0.744589
-27.647,0.946985,0.886155,2,3,0,28.295,0.521875,0.210012
-26.4065,1,0.886155,2,3,0,27.9891,0.604986,0.781636
-26.3503,0.965398,0.886155,2,3,0,26.9082,0.693938,0.2022
-27.7477,0.756691,0.886155,2,3,0,28.5777,0.790944,0.687339
-28.4896,0.932733,0.886155,2,3,0,29.7057,0.523214,0.924863
-28.7896,0.978586,0.886155,1,1,0,29.2571,0.52412,0.946613
-29.5515,0.961498,0.886155,2,7,0,31.0286,0.781572,0.97227
-28.7647,0.962583,0.886155,2,3,0,30.5092,0.503672,0.0890091
-26.1141,1,0.886155,2,3,0,28.358,0.715044,0.42607
-26.9005,0.698192,0.886155,1,3,0,28.0335,0.59061,0.861408
-27.0557,0.969615,0.886155,2,3,0,28.0681,0.745217,0.82342
-28.0687,0.868751,0.886155,2,3,0,28.5068,0.608187,0.0326095
-28.5195,0.880449,0.886155,2,3,0,28.5598,0.713481,0.9778
-29.5721,0.975781,0.886155,2,3,0,29.6344,0.737194,0.989607
-29.2883,0.940307,0.886155,2,3,0,31.5597,0.491714,0.930964
-29.1587,1,0.886155,1,1,0,29.9703,0.491714,0.920514
-28.8833,1,0.886155,2,3,0,29.3073,0.789382,0.0708705
-28.4085,1,0.886155,2,7,0,31.2079,0.501999,0.140056
-26.7134,1,0.886155,2,7,0,28.1716,0.707683,0.853742
-27.6105,0.856002,0.886155,1,1,0,27.6813,0.74671,0.90532
-31.2996,0.644095,0.886155,2,3,0,33.6806,0.85625,0.12633
-29.7736,1,0.886155,2,3,0,31.5247,0.45284,0.861995
-29.1846,1,0.886155,2,3,0,30.8477,0.787208,0.0479739
-28.3172,1,0.886155,2,3,0,29.5484,0.722793,0.0304519
-27.4252,0.983281,0.886155,2,3,0,28.7677,0.555444,0.871094
-26.8698,1,0.886155,2,3,0,27.4503,0.570498,0.805093
-28.0504,0.818244,0.886155,2,3,0,28.9696,0.785718,0.16228
-27.7711,0.992415,0.886155,2,3,0,28.6213,0.529851,0.853809
-26.8516,1,0.886155,1,1,0,27.6578,0.569809,0.797798
-26.5181,1,0.886155,2,3,0,27.2654,0.631284,0.152209
-25.927,0.975769,0.886155,1,3,0,26.7268,0.695704,0.527939
-26.1036,0.587056,0.886155,2,3,0,29.3127,0.714435,0.433151
-26.0672,0.994645,0.886155,2,3,0,26.1917,0.607555,0.623921
-25.9402,1,0.886155,1,1,0,26.0635,0.628327,0.629923
-25.9847,0.98708,0.886155,1,1,0,26.0155,0.6264,0.657748
-26.7902,0.80322,0.886155,2,3,0,27.025,0.684036,0.889386
-28.8619,0.804601,0.886155,2,3,0,29.5299,0.548788,0.969317
-26.9944,0.981915,0.886155,2,7,0,28.8365,0.702309,0.100019
-27.0252,0.97432,0.886155,2,3,0,27.5379,0.556833,0.793427
-27.0252,0.568093,0.886155,1,1,0,29.1009,0.556833,0.793427
-26.7808,1,0.886155,2,3,0,27.0639,0.741015,0.232132
-26.7808,0.626928,0.886155,2,3,0,28.4085,0.741015,0.232132
-27.6774,0.874746,0.886155,2,3,0,28.5087,0.750473,0.905107
-30.4148,0.745134,0.886155,2,3,0,32.131,0.854363,0.392684
-26.5978,0.896668,0.886155,2,3,0,31.8723,0.690271,0.14386
-26.8713,0.943699,0.886155,2,3,0,27.76,0.594966,0.136067
-26.6602,0.863821,0.886155,1,3,0,28.7631,0.720757,0.814552
-26.9758,0.726309,0.886155,2,3,0,29.0683,0.563565,0.192742
-26.3952,0.91051,0.886155,2,3,0,27.9828,0.57678,0.632974
-27.1842,0.818488,0.886155,1,1,0,27.2175,0.54142,0.762995
-26.5176,0.961651,0.886155,2,3,0,28.0507,0.669459,0.856124
-26.0507,1,0.886155,2,3,0,26.4355,0.669132,0.268358
-26.6467,0.895185,0.886155,1,3,0,26.7025,0.635745,0.127795
-27.9202,0.845498,0.886155,2,3,0,28.8505,0.769755,0.11485
-25.7998,0.96686,0.886155,1,3,0,28.0481,0.659096,0.48172
-26.653,0.876002,0.886155,2,3,0,26.769,0.747571,0.652335
-26.8996,0.945634,0.886155,2,3,0,27.4646,0.547011,0.67868
-26.5304,0.985991,0.886155,2,3,0,27.3715,0.736104,0.695491
-26.6914,0.924344,0.886155,2,3,0,27.3386,0.697225,0.135683
-26.138,1,0.886155,1,1,0,26.5823,0.68269,0.250442
-26.6928,0.63321,0.886155,2,3,0,28.1788,0.65832,0.884431
-25.8727,0.991184,0.886155,2,3,0,26.6456,0.686838,0.519602
-25.8404,0.88763,0.886155,2,3,0,26.7566,0.673623,0.428087
-29.6244,0.410601,0.886155,1,3,0,31.1851,0.436133,0.60464
-29.1952,0.868205,0.886155,2,7,0,31.739,0.747483,0.981851
-26.4629,0.988414,0.886155,2,3,0,31.6624,0.572228,0.359724
-26.4629,0.770508,0.886155,2,3,0,27.534,0.572228,0.359724
-26.2814,1,0.886155,2,3,0,26.5071,0.589895,0.336969
-26.1842,0.998755,0.886155,2,7,0,26.3062,0.720925,0.579905
-26.1388,0.937332,0.886155,2,3,0,26.7109,0.609805,0.311856
-26.1964,0.993771,0.886155,2,3,0,26.286,0.618288,0.256817
-26.0842,0.808518,0.886155,2,3,0,27.9786,0.675369,0.739114
-26.0508,0.889006,0.886155,2,3,0,26.8689,0.6313,0.289965
-26.0508,0.741017,0.886155,2,3,0,27.6636,0.6313,0.289965
-26.0508,0.511551,0.886155,1,3,0,28.5709,0.6313,0.289965
-25.9554,1,0.886155,2,3,0,26.067,0.678553,0.668314
-25.9605,0.84037,0.886155,2,3,0,27.0087,0.660552,0.306859
-27.5926,0.720987,0.886155,2,3,0,28.0297,0.78883,0.379357
-26.0829,0.956298,0.886155,2,3,0,27.9798,0.701563,0.334574
-26.7433,0.836491,0.886155,2,3,0,26.9997,0.651278,0.109525
-27.0557,0.963916,0.886155,1,1,0,27.1794,0.668174,0.0777918
-26.5991,0.892678,0.886155,2,3,0,27.8277,0.566272,0.321442
-26.9232,0.919862,0.886155,1,1,0,27.0581,0.556153,0.242028
-26.6308,1,0.886155,2,3,0,27.0208,0.556629,0.422048
-26.2134,0.92571,0.886155,2,3,0,27.4099,0.604389,0.704704
-26.261,0.987262,0.886155,2,3,0,26.4746,0.659472,0.195743
-26.261,0.477844,0.886155,1,3,0,29.9114,0.659472,0.195743
-30.2996,0.412333,0.886155,3,7,0,30.5992,0.680949,0.0029126
-30.0599,0.987149,0.886155,2,3,0,30.6565,0.710517,0.0045357
-26.3264,0.939975,0.886155,5,31,0,29.62,0.619536,0.789349
-26.6547,0.941079,0.886155,1,1,0,26.7506,0.637686,0.874386
-29.6874,0.771312,0.886155,2,3,0,30.1929,0.773967,0.980355
-27.3686,0.990126,0.886155,2,3,0,30.1008,0.657517,0.0550263
-27.2432,0.870301,0.886155,2,3,0,28.7338,0.772039,0.303731
-26.5794,1,0.886155,2,3,0,27.1477,0.745153,0.372888
-27.0888,0.754241,0.886155,2,7,0,28.1987,0.69344,0.916129
-28.3405,0.948982,0.886155,2,3,0,28.5784,0.635571,0.97906
-28.089,1,0.886155,2,7,0,28.4026,0.696715,0.029771
-27.0999,1,0.886155,2,3,0,28.8503,0.590193,0.110428
-26.6707,0.958778,0.886155,2,3,0,27.914,0.578705,0.778948
-27.2814,0.919194,0.886155,2,3,0,27.7044,0.763221,0.209511
-27.6806,0.985128,0.886155,2,3,0,28.1038,0.543543,0.87944
-28.0057,0.992041,0.886155,2,3,0,28.1569,0.774056,0.117566
-28.0057,0.211082,0.886155,1,3,0,33.5395,0.774056,0.117566
-25.9632,0.895681,0.886155,1,3,0,28.7329,0.624202,0.368469
-26.029,0.916286,0.886155,2,3,0,26.5371,0.708698,0.50984
-26.2137,0.886,0.886155,1,3,0,26.924,0.599118,0.321167
-26.2137,0.512733,0.886155,1,3,0,28.8651,0.599118,0.321167
-25.9806,0.993512,0.886155,2,3,0,26.4447,0.673869,0.307522
-25.9091,0.982383,0.886155,2,3,0,26.1609,0.693354,0.513037
-25.9371,0.993734,0.886155,2,7,0,25.9682,0.620788,0.419752
-26.1672,0.905273,0.886155,1,3,0,26.4873,0.693067,0.260532
-26.6118,0.934795,0.886155,2,3,0,27.031,0.747187,0.623693
-27.0687,0.897296,0.886155,1,1,0,27.1541,0.759055,0.750463
-27.4375,0.973716,0.886155,2,3,0,27.647,0.758443,0.8495
-28.5173,0.840594,0.886155,1,1,0,28.6151,0.784927,0.908263
-28.5038,1,0.886155,2,3,0,29.6357,0.815893,0.411847
-30.8848,0.525142,0.886155,2,7,0,33.4496,0.754546,0.996226
-28.6236,0.882065,0.886155,2,3,0,33.1145,0.56274,0.96871
-27.3809,1,0.886155,1,1,0,28.5169,0.619024,0.938049
-27.2222,1,0.886155,2,3,0,27.7797,0.659992,0.0643612
