# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = binomial_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = binomial_2.data.R
# init = 2 (Default)
# random
#   seed = 3342947430
# output
#   file = binomial_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,thetaprior
# Adaptation terminated
# Step size = 0.733771
# Diagonal elements of inverse mass matrix:
# 0.121837, 3.61433
-27.1454,1,0.733771,3,7,0,28.145,0.623322,0.0777368
-27.3484,0.980049,0.733771,1,1,0,27.4745,0.610633,0.0682808
-27.1295,0.954157,0.733771,3,7,0,28.5699,0.702554,0.913767
-26.6582,1,0.733771,1,1,0,27.1365,0.708405,0.842291
-30.3156,0.828182,0.733771,3,7,0,30.3577,0.440696,0.883905
-31.2298,0.92587,0.733771,3,7,0,32.8527,0.413912,0.877679
-26.5545,0.965221,0.733771,2,3,0,32.1884,0.746731,0.55896
-27.13,0.939441,0.733771,2,3,0,27.5737,0.773701,0.556418
-26.8037,0.984576,0.733771,3,7,0,27.541,0.546276,0.416611
-25.9705,0.96806,0.733771,3,7,0,27.385,0.700066,0.438619
-26.5922,0.798637,0.733771,1,3,0,28.2078,0.578414,0.751163
-26.345,0.998287,0.733771,3,15,0,26.7033,0.713742,0.741917
-27.9561,0.901191,0.733771,2,3,0,28.2105,0.80081,0.399762
-27.6743,1,0.733771,3,7,0,28.0544,0.793209,0.456307
-27.1921,0.951256,0.733771,3,11,0,28.5807,0.776534,0.474896
-28.0294,0.9151,0.733771,1,1,0,28.0317,0.803817,0.44927
-28.3066,0.985488,0.733771,3,15,0,28.5955,0.808028,0.678313
-26.2307,0.982917,0.733771,2,3,0,28.5138,0.584912,0.459467
-26.5636,0.914172,0.733771,3,11,0,27.0075,0.725937,0.76937
-25.9547,0.907627,0.733771,1,3,0,27.7588,0.634685,0.337346
-26.2678,0.979882,0.733771,4,15,0,26.3684,0.72917,0.468801
-26.4538,0.969041,0.733771,1,1,0,26.4877,0.736881,0.363611
-26.262,0.992982,0.733771,2,7,0,26.7535,0.670377,0.801089
-27.7244,0.706377,0.733771,1,3,0,29.9568,0.795017,0.48877
-27.0843,0.938327,0.733771,2,7,0,28.7994,0.658957,0.925322
-27.0386,1,0.733771,2,3,0,27.2846,0.638007,0.91864
-26.0346,0.926184,0.733771,1,3,0,28.4008,0.68568,0.302708
-26.2741,0.976045,0.733771,2,3,0,26.3556,0.635597,0.796861
-28.4389,0.614076,0.733771,3,7,0,30.1655,0.686418,0.0195171
-28.3764,0.958006,0.733771,3,7,0,30.0274,0.668977,0.980437
-27.1895,0.980998,0.733771,3,7,0,28.4884,0.674192,0.0682958
-28.4368,0.885652,0.733771,2,3,0,29.2622,0.777827,0.919164
-25.9533,1,0.733771,2,3,0,28.0781,0.699714,0.487253
-26.1274,0.943552,0.733771,2,7,0,26.327,0.682914,0.745117
-26.9443,0.93014,0.733771,2,3,0,27.2885,0.552109,0.258339
-26.4404,1,0.733771,1,1,0,26.8698,0.574363,0.355205
-25.9103,0.897784,0.733771,1,3,0,27.6928,0.693483,0.483773
-25.9216,0.989709,0.733771,2,3,0,26.0286,0.665504,0.66704
-25.8954,0.996732,0.733771,2,7,0,26.0125,0.623502,0.503219
-25.9507,0.952681,0.733771,1,3,0,26.2453,0.66747,0.316539
-26.2862,0.976667,0.733771,2,3,0,26.3335,0.694295,0.221417
-27.3046,0.94124,0.733771,3,15,0,27.6063,0.538179,0.78285
-27.1863,0.993249,0.733771,2,7,0,27.7114,0.524349,0.493554
-25.8764,0.998678,0.733771,3,13,0,27.0749,0.641632,0.616781
-27.1816,0.880507,0.733771,2,3,0,27.2959,0.526195,0.589739
-26.31,0.991559,0.733771,2,3,0,27.5846,0.7211,0.313653
-26.6921,0.949665,0.733771,2,3,0,27.0357,0.596037,0.832946
-26.3314,1,0.733771,1,1,0,26.6673,0.616352,0.784812
-26.1596,1,0.733771,1,1,0,26.3297,0.620471,0.733793
-28.2892,0.798453,0.733771,2,3,0,28.6499,0.765525,0.931662
-28.6446,1,0.733771,3,7,0,30.2954,0.678664,0.0152997
-27.75,0.934965,0.733771,3,7,0,30.5296,0.640686,0.962176
-27.915,0.991541,0.733771,2,7,0,28.2986,0.594004,0.95629
-29.1908,0.846115,0.733771,3,7,0,31.6791,0.573127,0.015102
