# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = linear_regression_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = linear_regression_2.data.R
# init = 2 (Default)
# random
#   seed = 1273914636
# output
#   file = linear_regression_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,sigma,linpred.1,linpred.2,linpred.3,linpred.4,linpred.5,linpred.6,linpred.7,linpred.8,linpred.9,linpred.10,linpred.11,linpred.12,linpred.13,linpred.14,linpred.15,linpred.16,linpred.17,linpred.18,linpred.19,linpred.20,linpred.21,linpred.22,linpred.23,linpred.24,linpred.25,linpred.26,linpred.27,linpred.28,linpred.29,linpred.30,linpred.31,linpred.32,linpred.33,linpred.34,linpred.35,linpred.36,linpred.37,linpred.38,linpred.39,linpred.40,linpred.41,linpred.42,linpred.43,linpred.44,linpred.45,linpred.46,linpred.47,linpred.48,linpred.49,linpred.50,linpred.51,linpred.52,linpred.53,linpred.54,linpred.55,linpred.56,linpred.57,linpred.58,linpred.59,linpred.60,linpred.61,linpred.62,linpred.63,linpred.64,linpred.65,linpred.66,linpred.67,linpred.68,linpred.69,linpred.70,linpred.71,linpred.72,linpred.73,linpred.74,linpred.75,linpred.76,linpred.77,linpred.78,linpred.79,linpred.80,linpred.81,linpred.82,linpred.83,linpred.84,linpred.85,linpred.86,linpred.87,linpred.88,linpred.89,linpred.90,linpred.91,linpred.92,linpred.93,linpred.94,linpred.95,linpred.96,linpred.97,linpred.98,linpred.99,linpred.100,linpred.101,linpred.102,linpred.103,linpred.104,linpred.105,linpred.106,linpred.107,linpred.108,linpred.109,linpred.110,linpred.111,linpred.112,linpred.113,linpred.114,linpred.115,linpred.116,linpred.117,linpred.118,linpred.119,linpred.120,linpred.121,linpred.122,linpred.123,linpred.124,linpred.125,linpred.126,linpred.127,linpred.128,linpred.129,linpred.130,linpred.131,linpred.132,linpred.133,linpred.134,linpred.135,linpred.136,linpred.137,linpred.138,linpred.139,linpred.140,linpred.141,linpred.142,linpred.143,linpred.144,linpred.145,linpred.146,linpred.147,linpred.148,linpred.149,linpred.150,linpred.151,linpred.152,linpred.153,linpred.154,linpred.155,linpred.156,linpred.157,linpred.158,linpred.159,linpred.160,linpred.161,linpred.162,linpred.163,linpred.164,linpred.165,linpred.166,linpred.167,linpred.168,linpred.169,linpred.170,linpred.171,linpred.172,linpred.173,linpred.174,linpred.175,linpred.176,linpred.177,linpred.178,linpred.179,linpred.180,linpred.181,linpred.182,linpred.183,linpred.184,linpred.185,linpred.186,linpred.187,linpred.188,linpred.189,linpred.190,linpred.191,linpred.192,linpred.193,linpred.194,linpred.195,linpred.196,linpred.197,linpred.198,linpred.199,linpred.200,linpred.201,linpred.202,linpred.203,linpred.204,linpred.205,linpred.206,linpred.207,linpred.208,linpred.209,linpred.210,linpred.211,linpred.212,linpred.213,linpred.214,linpred.215,linpred.216,linpred.217,linpred.218,linpred.219,linpred.220,linpred.221,linpred.222,linpred.223,linpred.224,linpred.225,linpred.226,linpred.227,linpred.228,linpred.229,linpred.230,linpred.231,linpred.232,linpred.233,linpred.234,linpred.235,linpred.236,linpred.237,linpred.238,linpred.239,linpred.240,linpred.241,linpred.242,linpred.243,linpred.244,linpred.245,linpred.246,linpred.247
# Adaptation terminated
# Step size = 0.741139
# Diagonal elements of inverse mass matrix:
# 0.00173823, 0.00164721, 0.000955167
-8.7869,0.975386,0.741139,4,23,0,9.82278,-0.0162686,0.730198,0.663801,0.305678,-0.975033,-1.49692,0.894805,-0.433932,2.01863,-0.776523,1.17016,-1.15753,0.539408,-0.440336,-1.02626,0.291492,0.388924,-0.315467,-0.763715,0.436951,-0.270642,-1.08709,-1.0903,-0.542793,-0.859769,-0.747707,0.168002,-1.07749,0.257652,0.312082,0.484978,0.481776,1.29183,-0.677267,-0.437134,-0.307087,-0.0529209,1.52235,-0.100948,0.652899,1.03889,0.328091,0.283266,-0.305861,-0.975033,1.22139,-0.894988,0.360108,-0.878979,0.232037,0.244844,-0.811742,0.235239,0.581031,-0.648451,0.629068,-0.642048,-0.997445,0.12958,0.283266,0.388924,-0.261036,1.31424,0.693093,-0.472354,-1.40087,-0.241826,-0.584416,0.0943609,-0.453143,-0.0112978,-0.32187,1.09972,0.949235,0.798752,-0.305861,0.504188,1.23099,0.901209,0.577829,-0.293054,0.449758,-0.747707,1.65363,0.318485,-0.658057,-0.337879,-0.0625262,0.30888,-1.36885,-0.478757,0.68678,0.443355,0.93963,1.15735,-0.325072,-0.472354,0.516996,-0.0881404,-0.35709,0.718707,-0.113755,-1.4585,1.31424,0.853182,0.571426,0.161598,1.88415,0.436951,-1.53534,0.0591413,0.049536,-0.690075,-0.446739,0.0143165,0.811559,-0.680469,0.0655449,-0.533187,0.718707,-0.728496,-0.66446,-0.632443,-1.58657,0.187212,-0.507573,-0.433932,1.07077,-1.05188,0.0111147,0.337696,0.0623431,0.372916,-0.337879,0.36331,-0.69968,-0.574811,0.574628,1.03568,0.0543194,-0.642048,-1.01986,0.292871,0.142388,-0.446739,-0.949419,-0.725294,0.267257,-1.00705,-0.0401138,0.600242,1.14775,-0.811742,1.50634,-0.0785351,-0.0561226,-0.523582,-0.116956,-1.03587,0.910814,-0.52038,0.619452,-0.129764,-0.142571,0.340898,-0.26744,-0.61003,-1.03587,0.654672,0.462565,1.54797,-0.187396,0.773138,0.629058,-1.22797,-0.648451,1.63121,0.79555,-0.581214,-0.132965,-0.0048942,-0.427529,-0.363493,-0.293082,-0.254633,0.123177,0.30888,0.382521,0.878796,0.276862,-0.190597,0.914016,-0.0497191,0.235239,1.27902,0.267257,0.0463342,0.1648,-0.139369,1.23419,-0.568407,0.641865,0.133377,0.667479,-0.853365,-0.0337102,0.180809,-0.629241,-1.16714,-0.658057,-0.866172,0.401732,-1.07429,-0.126562,0.347301,0.177607,1.27582,0.267257,-0.962136,0.158396,-0.920603,-0.798935,0.244844,1.16055,1.02608,-1.31762,0.244844,-0.481959,-0.392309,0.68669,-0.142571,-1.08389,-0.252264,0.187212,-0.781433,0.962043,-0.603627,-0.200203,0.853182,-0.75411,-0.261036,-0.100948,-0.795733,-0.12336,0.312082,-0.64525,-0.459547,-0.485161,0.216028,-1.22797
-7.7186,0.969003,0.741139,3,15,0,9.63947,0.00681308,0.765417,0.596615,0.344288,-0.998195,-1.54526,0.96183,-0.430996,2.13986,-0.79011,1.25046,-1.1895,0.589291,-0.437708,-1.05189,0.329418,0.43155,-0.306816,-0.776685,0.481893,-0.259829,-1.11566,-1.11902,-0.545107,-0.877371,-0.759904,0.199971,-1.10559,0.293945,0.351001,0.532236,0.52888,1.378,-0.686067,-0.434352,-0.298032,-0.0316071,1.61965,-0.0819502,0.708256,1.11286,0.367782,0.320795,-0.296747,-0.998195,1.30416,-0.91429,0.401344,-0.897509,0.267095,0.28052,-0.827028,0.270452,0.632922,-0.655862,0.683276,-0.649149,-1.02169,0.159697,0.320795,0.43155,-0.249761,1.40149,0.750389,-0.47127,-1.44457,-0.229623,-0.588737,0.122778,-0.451133,0.0120236,-0.313528,1.17663,1.01889,0.861144,-0.296747,0.552373,1.31423,0.968543,0.629566,-0.283323,0.495317,-0.759904,1.75725,0.357713,-0.66593,-0.33031,-0.0416757,0.347644,-1.41101,-0.477983,0.743772,0.488605,1.00882,1.23704,-0.316885,-0.47127,0.565798,-0.0685253,-0.350447,0.777239,-0.095375,-1.50498,1.40149,0.9182,0.622853,0.193259,1.9989,0.481893,-1.58553,0.0858602,0.0757916,-0.699492,-0.444421,0.0388733,0.874569,-0.689424,0.0925726,-0.535038,0.777239,-0.739767,-0.672643,-0.639081,-1.63923,0.220108,-0.508188,-0.430996,1.14629,-1.07874,0.0355171,0.37785,0.0892164,0.414768,-0.33031,0.4047,-0.709561,-0.578669,0.62621,1.1095,0.0808057,-0.649149,-1.04518,0.330863,0.173122,-0.444421,-0.971345,-0.736411,0.304014,-1.03176,-0.0181822,0.653059,1.22697,-0.827028,1.60287,-0.0584567,-0.0349633,-0.52497,-0.0987312,-1.06196,0.978611,-0.521613,0.673196,-0.112156,-0.125581,0.381206,-0.256473,-0.615587,-1.06196,0.710115,0.508742,1.6465,-0.172568,0.834294,0.683265,-1.26334,-0.655862,1.73376,0.857788,-0.585381,-0.115512,0.018736,-0.424283,-0.357159,-0.283352,-0.243048,0.152984,0.347644,0.424837,0.945049,0.314082,-0.175924,0.981968,-0.0282509,0.270452,1.36458,0.304014,0.0724354,0.196615,-0.122225,1.31759,-0.571956,0.69669,0.163676,0.72354,-0.870659,-0.0114698,0.213396,-0.635724,-1.19957,-0.66593,-0.884084,0.444974,-1.10224,-0.1088,0.387919,0.21004,1.36122,0.304014,-0.984676,0.189903,-0.941139,-0.813603,0.28052,1.2404,1.09943,-1.35731,0.28052,-0.481339,-0.387365,0.743677,-0.125581,-1.11231,-0.240565,0.220108,-0.795257,1.03231,-0.608875,-0.185993,0.9182,-0.766616,-0.249761,-0.0819502,-0.810247,-0.105444,0.351001,-0.652505,-0.457845,-0.484695,0.250314,-1.26334
-8.18112,0.970711,0.741139,2,3,0,8.5011,0.0275395,0.786887,0.590505,0.374481,-1.00566,-1.56806,1.00934,-0.42255,2.22042,-0.791737,1.30607,-1.20233,0.626356,-0.42945,-1.06086,0.359193,0.46419,-0.294887,-0.777935,0.515945,-0.246582,-1.12642,-1.12987,-0.539861,-0.881446,-0.760684,0.226116,-1.11607,0.322725,0.381381,0.5677,0.56425,1.43719,-0.684776,-0.426,-0.285857,-0.0119583,1.68561,-0.0637135,0.748657,1.16461,0.398633,0.350328,-0.284536,-1.00566,1.36128,-0.9194,0.433136,-0.902148,0.295123,0.308924,-0.829691,0.298573,0.67121,-0.653723,0.722977,-0.646822,-1.02981,0.184711,0.350328,0.46419,-0.236231,1.46134,0.791973,-0.463954,-1.46455,-0.215529,-0.584716,0.146758,-0.443252,0.0328962,-0.301787,1.23017,1.068,0.905834,-0.284536,0.588402,1.37163,1.01625,0.66776,-0.270734,0.529746,-0.760684,1.82708,0.388282,-0.664074,-0.319039,-0.0223094,0.377931,-1.43005,-0.470855,0.78517,0.522846,1.05765,1.29227,-0.305238,-0.463954,0.602204,-0.0499121,-0.339741,0.819575,-0.0775149,-1.52666,1.46134,0.96449,0.660859,0.219215,2.0755,0.515945,-1.60947,0.108804,0.0984528,-0.698577,-0.436351,0.060499,0.919635,-0.688226,0.115705,-0.52951,0.819575,-0.739982,-0.670975,-0.636471,-1.66467,0.246818,-0.501908,-0.42255,1.19898,-1.08847,0.0570486,0.408984,0.112254,0.446938,-0.319039,0.436587,-0.708928,-0.574365,0.66431,1.16116,0.103608,-0.646822,-1.05396,0.360679,0.198513,-0.436351,-0.978056,-0.736531,0.333076,-1.04016,0.00184307,0.691913,1.28192,-0.829691,1.66836,-0.0395611,-0.0154087,-0.519159,-0.0809653,-1.07121,1.0266,-0.515709,0.712615,-0.0947667,-0.108568,0.412434,-0.243132,-0.612319,-1.07121,0.750568,0.543548,1.71322,-0.156873,0.878231,0.722966,-1.27824,-0.653723,1.80292,0.902384,-0.581266,-0.098217,0.0397969,-0.415649,-0.346642,-0.270765,-0.22933,0.177811,0.377931,0.457289,0.992093,0.343427,-0.160323,1.03005,-0.00850798,0.298573,1.42339,0.333076,0.0950024,0.222665,-0.105118,1.37508,-0.567464,0.736767,0.188803,0.76437,-0.874545,0.00874376,0.239917,-0.633021,-1.21268,-0.664074,-0.888347,0.477991,-1.11262,-0.0913163,0.419335,0.236467,1.41994,0.333076,-0.99176,0.215765,-0.947002,-0.815889,0.308924,1.29572,1.15081,-1.37485,0.308924,-0.474305,-0.377695,0.785072,-0.108568,-1.12297,-0.226777,0.246818,-0.797028,1.0818,-0.605418,-0.170674,0.96449,-0.767584,-0.236231,-0.0637135,-0.812439,-0.087866,0.381381,-0.650273,-0.450152,-0.477755,0.277871,-1.27824
-11.8682,0.381847,0.741139,3,7,0,16.356,-0.066975,0.783333,0.708257,0.278399,-1.09551,-1.65537,0.910395,-0.515031,2.116,-0.882551,1.20578,-1.29129,0.529137,-0.521901,-1.15046,0.263181,0.367703,-0.387945,-0.868812,0.419224,-0.339858,-1.21572,-1.21916,-0.631813,-0.971855,-0.851638,0.130704,-1.20542,0.226878,0.285269,0.470746,0.467311,1.33631,-0.776073,-0.518466,-0.378955,-0.106294,1.58361,-0.157816,0.650886,1.06496,0.302442,0.254356,-0.377641,-1.09551,1.26074,-1.00964,0.33679,-0.992463,0.199399,0.213139,-0.920333,0.202834,0.573789,-0.74516,0.625321,-0.738291,-1.11955,0.0894871,0.254356,0.367703,-0.329554,1.36035,0.694005,-0.556248,-1.55233,-0.308945,-0.676465,0.0517047,-0.53564,-0.0616425,-0.394814,1.13022,0.968786,0.807352,-0.377641,0.491354,1.27105,0.917265,0.570354,-0.363902,0.432963,-0.851638,1.72443,0.292138,-0.755465,-0.411988,-0.116599,0.281834,-1.51798,-0.563118,0.687233,0.426094,0.958482,1.19205,-0.398249,-0.556248,0.505093,-0.144077,-0.432597,0.721483,-0.171555,-1.61416,1.36035,0.865743,0.563484,0.123835,1.97174,0.419224,-1.69659,0.0139223,0.00361801,-0.789812,-0.52877,-0.0341644,0.821092,-0.779508,0.0207918,-0.621509,0.721483,-0.831029,-0.762334,-0.727986,-1.75155,0.151313,-0.594031,-0.515031,1.09917,-1.17794,-0.0375991,0.312747,0.0173571,0.350529,-0.411988,0.340225,-0.800116,-0.666161,0.566919,1.06152,0.00874946,-0.738291,-1.14359,0.26466,0.103226,-0.52877,-1.06803,-0.827595,0.237182,-1.12985,-0.0925553,0.594397,1.18174,-0.920333,1.56643,-0.133772,-0.109729,-0.611204,-0.17499,-1.16077,0.927569,-0.60777,0.615006,-0.188729,-0.202468,0.316181,-0.336423,-0.703943,-1.16077,0.652788,0.446702,1.61109,-0.250554,0.779874,0.62531,-1.36685,-0.74516,1.70039,0.803918,-0.67303,-0.192163,-0.054773,-0.508162,-0.439466,-0.363932,-0.322684,0.0826175,0.281834,0.360833,0.893222,0.247486,-0.253989,0.931004,-0.10286,0.202834,1.32257,0.237182,0.000183243,0.127269,-0.199033,1.27448,-0.659291,0.639049,0.0935599,0.666527,-0.964985,-0.0856858,0.144443,-0.724552,-1.30159,-0.755465,-0.978724,0.381442,-1.20198,-0.185294,0.323051,0.141009,1.31913,0.237182,-1.08167,0.1204,-1.03712,-0.906594,0.213139,1.19548,1.05122,-1.46303,0.213139,-0.566553,-0.470379,0.687136,-0.202468,-1.21229,-0.320143,0.151313,-0.887818,0.982525,-0.697074,-0.264293,0.865743,-0.858507,-0.329554,-0.157816,-0.903159,-0.181859,0.285269,-0.741725,-0.542509,-0.569987,0.182226,-1.36685
-9.76382,0.950515,0.741139,3,7,0,12.9749,-0.0703801,0.744803,0.664045,0.258006,-1.04832,-1.58065,0.858916,-0.496398,2.00522,-0.84584,1.13978,-1.23447,0.496411,-0.502929,-1.10057,0.243536,0.342917,-0.375562,-0.832777,0.391905,-0.329841,-1.16262,-1.16589,-0.607436,-0.930751,-0.816448,0.117576,-1.15283,0.209019,0.264538,0.440892,0.437626,1.26388,-0.7446,-0.499664,-0.367015,-0.107765,1.49902,-0.156753,0.612171,1.00588,0.280867,0.235145,-0.365765,-1.04832,1.19203,-0.966675,0.313525,-0.950346,0.182892,0.195956,-0.881764,0.186158,0.538866,-0.715208,0.587864,-0.708676,-1.07118,0.0783861,0.235145,0.342917,-0.320044,1.28674,0.65317,-0.535588,-1.48267,-0.300449,-0.649891,0.0424621,-0.515993,-0.0653098,-0.382094,1.06793,0.914435,0.760942,-0.365765,0.460487,1.20183,0.865448,0.535601,-0.352702,0.404968,-0.816448,1.63292,0.271069,-0.725005,-0.398423,-0.117563,0.261272,-1.45002,-0.542119,0.646731,0.398436,0.904638,1.12671,-0.38536,-0.535588,0.47355,-0.143689,-0.418018,0.679297,-0.169816,-1.54146,1.28674,0.816461,0.529069,0.111044,1.86805,0.391905,-1.61984,0.00653814,-0.00325931,-0.757663,-0.509461,-0.0391833,0.774005,-0.747866,0.0130698,-0.597638,0.679297,-0.796853,-0.731537,-0.698878,-1.67209,0.137171,-0.571512,-0.496398,1.03841,-1.1267,-0.0424491,0.290664,0.00980396,0.326588,-0.398423,0.316791,-0.767461,-0.640094,0.532335,1.00261,0.00161974,-0.708676,-1.09404,0.244943,0.0914494,-0.509461,-1.02219,-0.793587,0.218816,-1.08098,-0.0947022,0.558461,1.11692,-0.881764,1.48269,-0.133892,-0.111031,-0.587841,-0.173082,-1.11037,0.875246,-0.584575,0.578056,-0.186145,-0.199208,0.29393,-0.326575,-0.676018,-1.11037,0.61398,0.418031,1.52514,-0.24493,0.734815,0.587854,-1.30632,-0.715208,1.61005,0.757676,-0.646625,-0.189411,-0.0587782,-0.489866,-0.42455,-0.352731,-0.313512,0.0718545,0.261272,0.336386,0.842587,0.228614,-0.248196,0.878511,-0.1045,0.186158,1.25081,0.218816,-0.00652513,0.11431,-0.195943,1.20509,-0.633562,0.600917,0.0822586,0.627043,-0.92422,-0.0881706,0.130639,-0.695613,-1.24427,-0.725005,-0.937283,0.355981,-1.14956,-0.182879,0.300462,0.127373,1.24755,0.218816,-1.03517,0.107778,-0.992802,-0.868701,0.195956,1.12998,0.992815,-1.39776,0.195956,-0.545385,-0.453942,0.646638,-0.199208,-1.15936,-0.311096,0.137171,-0.850849,0.927499,-0.669486,-0.257993,0.816461,-0.822979,-0.320044,-0.156753,-0.865435,-0.179613,0.264538,-0.711942,-0.522524,-0.548651,0.166563,-1.30632
-8.97936,1,0.741139,2,3,0,9.82991,-0.062219,0.743781,0.647951,0.265717,-1.03882,-1.57042,0.865803,-0.487652,2.01053,-0.836615,1.14628,-1.22471,0.503794,-0.494175,-1.091,0.251267,0.350511,-0.366983,-0.82357,0.399431,-0.321324,-1.15296,-1.15623,-0.598538,-0.92141,-0.807263,0.125479,-1.14318,0.216797,0.272239,0.448351,0.44509,1.27021,-0.735514,-0.490913,-0.358447,-0.0995531,1.50502,-0.148473,0.619396,1.01256,0.288546,0.242887,-0.357199,-1.03882,1.19846,-0.957285,0.321159,-0.940978,0.190706,0.203751,-0.87249,0.193967,0.546192,-0.706162,0.595122,-0.699639,-1.06165,0.0863431,0.242887,0.350511,-0.31154,1.29304,0.660338,-0.526788,-1.47258,-0.291972,-0.640935,0.0504684,-0.50722,-0.0571557,-0.373505,1.07453,0.921245,0.767962,-0.357199,0.467919,1.20824,0.872325,0.54293,-0.344153,0.412477,-0.807263,1.63874,0.278762,-0.715946,-0.389812,-0.109337,0.268978,-1.43996,-0.533311,0.653908,0.405954,0.911461,1.13323,-0.376767,-0.526788,0.480965,-0.135428,-0.40938,0.686429,-0.161518,-1.53128,1.29304,0.823405,0.536408,0.118956,1.87356,0.399431,-1.60955,0.0145937,0.00480968,-0.748559,-0.500698,-0.031065,0.781008,-0.738775,0.0211164,-0.588754,0.686429,-0.787695,-0.722468,-0.689855,-1.66173,0.145047,-0.562663,-0.487652,1.04505,-1.11709,-0.0343264,0.29833,0.017855,0.334205,-0.389812,0.324421,-0.758343,-0.631151,0.539669,1.0093,0.00968204,-0.699639,-1.08448,0.252671,0.0993884,-0.500698,-1.01273,-0.784434,0.226581,-1.07143,-0.0865077,0.56576,1.12345,-0.87249,1.48872,-0.125644,-0.102814,-0.57897,-0.16478,-1.10078,0.882109,-0.575708,0.585328,-0.177825,-0.190871,0.301591,-0.318063,-0.667026,-1.10078,0.621202,0.425522,1.53112,-0.236529,0.741872,0.595112,-1.29646,-0.706162,1.61591,0.764701,-0.637674,-0.181087,-0.050633,-0.481129,-0.415903,-0.344182,-0.305017,0.0798204,0.268978,0.343989,0.849496,0.236365,-0.239791,0.885371,-0.0962918,0.193967,1.25716,0.226581,0.00154834,0.122218,-0.187609,1.2115,-0.624628,0.608157,0.0902103,0.634248,-0.914887,-0.0799851,0.138524,-0.686594,-1.2345,-0.715946,-0.927933,0.363557,-1.13992,-0.174564,0.308114,0.135263,1.2539,0.226581,-1.02568,0.115695,-0.983375,-0.859445,0.203751,1.13649,0.999517,-1.38778,0.203751,-0.536572,-0.445255,0.653816,-0.190871,-1.1497,-0.302604,0.145047,-0.841617,0.934291,-0.660503,-0.249575,0.823405,-0.813786,-0.31154,-0.148473,-0.856183,-0.171303,0.272239,-0.7029,-0.513743,-0.539834,0.174399,-1.29646
