# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = heights_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = heights_1.data.R
# init = 2 (Default)
# random
#   seed = 1273738711
# output
#   file = heights_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,mu
# Adaptation terminated
# Step size = 0.817789
# Diagonal elements of inverse mass matrix:
# 0.00155371, 0.00751887
-1300.21,0.900791,0.817789,2,3,0,1300.64,24.7012,177.764
-1300.94,0.921969,0.817789,2,3,0,1301.29,25.4982,177.983
-1299.77,1,0.817789,2,3,0,1300.78,24.6548,177.842
-1299.95,0.9073,0.817789,2,3,0,1300.55,24.0249,177.878
-1300.13,0.983518,0.817789,2,3,0,1300.32,23.8114,177.815
-1299.84,1,0.817789,2,3,0,1300.16,24.6526,177.817
-1299.96,0.986683,0.817789,2,7,0,1300.01,24.5903,177.921
-1299.96,0.995683,0.817789,2,3,0,1300.12,25.1095,177.886
-1300.15,0.804892,0.817789,2,3,0,1301.98,25.3398,177.896
-1300.3,0.993036,0.817789,2,3,0,1300.33,25.4106,177.917
-1300.69,0.978194,0.817789,2,3,0,1300.86,25.234,177.979
-1299.95,0.937555,0.817789,2,3,0,1301.62,24.2003,177.902
-1304.62,0.663956,0.817789,2,3,0,1304.98,22.3587,177.648
-1301.82,1,0.817789,1,1,0,1304.13,23.2216,177.703
-1300.54,0.970332,0.817789,2,3,0,1302.66,25.5016,177.79
-1300.01,0.94486,0.817789,2,3,0,1301.39,24.4764,177.927
-1299.89,0.994158,0.817789,2,3,0,1300.12,24.7093,177.907
-1301.85,0.812984,0.817789,2,3,0,1301.95,26.2152,177.758
-1301.46,1,0.817789,2,3,0,1302.14,23.5945,177.996
-1300.91,1,0.817789,1,1,0,1301.46,23.7205,177.968
-1300.42,0.766342,0.817789,2,7,0,1303.22,25.6632,177.86
-1300.09,1,0.817789,2,3,0,1300.5,23.8958,177.889
-1300.09,0.899564,0.817789,1,3,0,1301.08,25.2361,177.902
-1301.39,0.828053,0.817789,2,3,0,1301.8,25.7619,177.739
-1300.61,0.994318,0.817789,2,3,0,1301.71,23.9653,177.963
-1300.96,0.977399,0.817789,2,3,0,1301.35,24.6593,177.703
-1299.96,0.998613,0.817789,2,3,0,1301.15,24.026,177.82
-1300.87,0.802723,0.817789,2,3,0,1301.74,25.983,177.895
-1300.82,0.987164,0.817789,2,7,0,1301.8,25.5967,177.77
-1300.55,1,0.817789,1,1,0,1300.86,25.5476,177.796
-1301.02,0.860543,0.817789,2,7,0,1302.85,24.9352,178.013
-1301.83,0.924026,0.817789,2,3,0,1302.72,23.5839,177.673
-1300.36,0.844368,0.817789,2,3,0,1303.42,24.783,177.752
-1300.46,0.995711,0.817789,2,3,0,1300.56,24.1258,177.96
-1299.94,0.995356,0.817789,3,11,0,1300.51,24.9136,177.908
-1300.42,0.930711,0.817789,2,3,0,1300.59,23.6644,177.907
-1300.54,0.989696,0.817789,4,27,0,1300.83,25.7627,177.871
-1300.69,0.964766,0.817789,2,3,0,1301.15,23.3469,177.814
-1300.81,0.925947,0.817789,2,7,0,1301.86,24.4001,177.711
-1300.72,0.99212,0.817789,3,11,0,1301.36,25.895,177.882
-1300.84,0.771094,0.817789,2,7,0,1303.27,23.9696,177.982
-1300.35,1,0.817789,3,15,0,1301.1,24.0687,177.755
-1300.09,0.677415,0.817789,3,11,0,1303.52,24.1315,177.92
-1301.11,0.69724,0.817789,2,7,0,1303,26.1614,177.864
-1301.39,0.983605,0.817789,2,3,0,1301.55,26.3071,177.845
-1300.42,1,0.817789,2,3,0,1301.24,25.6351,177.841
-1301.17,0.766524,0.817789,2,3,0,1303.38,23.9488,177.695
-1302.09,0.792072,0.817789,1,1,0,1302.23,23.9227,177.645
-1302,0.989277,0.817789,4,23,0,1302.68,22.8942,177.739
-1300.49,0.981438,0.817789,3,15,0,1302.28,25.6219,177.916
-1300.21,0.997028,0.817789,2,7,0,1300.75,24.2331,177.942
-1300.32,0.981429,0.817789,1,1,0,1300.37,24.172,177.95
-1300.68,0.94178,0.817789,2,3,0,1300.92,25.4609,177.769
-1302.44,0.792402,0.817789,3,7,0,1302.83,23.7017,178.057
-1302.08,0.977881,0.817789,2,7,0,1303.64,23.0064,177.964
-1301.77,1,0.817789,1,1,0,1302.35,23.0785,177.952
-1301.78,0.994367,0.817789,2,7,0,1302.26,26.5144,177.84
-1302.09,0.959469,0.817789,2,7,0,1302.46,22.8933,177.943
-1301.3,0.822491,0.817789,2,3,0,1304.7,22.9929,177.843
-1302.62,0.74236,0.817789,1,1,0,1302.75,22.5139,177.881
-1301.12,1,0.817789,2,3,0,1302.82,23.2027,177.772
-1302.43,0.916469,0.817789,2,3,0,1302.6,26.2642,178.024
-1300.71,0.973304,0.817789,2,3,0,1303.05,25.8869,177.86
-1300.52,0.99103,0.817789,3,11,0,1301.09,23.4316,177.842
-1300.92,0.879021,0.817789,2,3,0,1302.06,23.7366,177.97
-1300.28,1,0.817789,2,3,0,1300.84,23.896,177.922
-1299.76,0.988335,0.817789,1,3,0,1300.34,24.4448,177.861
-1299.84,0.988918,0.817789,2,3,0,1299.85,24.1759,177.863
-1300.78,0.753666,0.817789,2,3,0,1302,25.9223,177.847
-1300.63,0.962056,0.817789,3,15,0,1301.75,23.3828,177.868
-1300.31,0.767475,0.817789,1,3,0,1303,25.5422,177.885
-1300.83,0.917563,0.817789,1,1,0,1300.83,25.9698,177.886
