# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = heights_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = heights_3.data.R
# init = 2 (Default)
# random
#   seed = 1273738716
# output
#   file = heights_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,mu
# Adaptation terminated
# Step size = 0.758078
# Diagonal elements of inverse mass matrix:
# 0.00137706, 0.00693967
-1300,0.985736,0.758078,2,3,0,1301.09,25.1536,177.891
-1300.23,0.970928,0.758078,2,3,0,1300.48,23.6837,177.867
-1300.91,0.920085,0.758078,2,3,0,1301.42,25.6695,177.77
-1300.57,0.996875,0.758078,3,7,0,1301.1,25.7535,177.84
-1299.88,0.917467,0.758078,1,3,0,1301.6,24.5336,177.907
-1300.61,0.822761,0.758078,1,3,0,1301.77,25.7871,177.841
-1300.64,0.995468,0.758078,1,1,0,1300.75,25.8065,177.839
-1302.05,0.8951,0.758078,2,3,0,1302.26,26.2625,177.749
-1300.27,1,0.758078,2,3,0,1302.2,23.7115,177.89
-1300.9,0.910137,0.758078,3,7,0,1302.11,24.5306,177.705
-1300.92,0.982755,0.758078,3,15,0,1302.02,25.8203,177.947
-1301.15,0.890379,0.758078,3,7,0,1303.29,23.4642,177.729
-1300.44,0.985785,0.758078,3,7,0,1301.83,25.1302,177.763
-1299.8,0.954147,0.758078,2,3,0,1300.96,24.8038,177.876
-1302.12,0.811378,0.758078,2,5,0,1302.21,23.8126,177.647
-1300.43,1,0.758078,3,7,0,1302.28,23.6607,177.908
-1300.35,0.817358,0.758078,1,3,0,1302.89,25.4324,177.923
-1300.8,0.951343,0.758078,2,3,0,1301.14,25.9183,177.902
-1300.53,1,0.758078,3,7,0,1301.11,24.4475,177.731
-1299.96,1,0.758078,3,7,0,1300.52,25.1528,177.864
-1299.93,0.905098,0.758078,3,7,0,1301.2,24.0268,177.829
-1301.69,0.864554,0.758078,2,3,0,1301.82,23.5105,177.685
-1302.38,0.952454,0.758078,3,7,0,1303.29,26.7288,177.946
-1303.37,0.951806,0.758078,3,7,0,1304.42,22.3201,177.902
-1303.12,1,0.758078,3,7,0,1303.31,27.071,177.812
-1302.58,0.980865,0.758078,2,7,0,1304.01,26.8919,177.922
-1301.78,1,0.758078,1,1,0,1302.59,26.5401,177.891
-1301.48,1,0.758078,2,3,0,1301.89,26.3836,177.872
-1300.94,0.971133,0.758078,3,7,0,1302.39,23.2395,177.888
-1300.28,1,0.758078,2,3,0,1300.87,23.6206,177.855
-1301.01,0.953379,0.758078,2,3,0,1301.37,24.6212,177.699
-1300.64,0.959594,0.758078,3,7,0,1302.57,23.5152,177.777
-1299.79,1,0.758078,2,3,0,1300.57,24.3954,177.876
-1304.61,0.615547,0.758078,2,3,0,1304.96,25.2458,178.164
-1302.81,0.985077,0.758078,3,7,0,1306.33,22.8557,177.99
-1302.64,1,0.758078,1,1,0,1303.17,22.9657,177.996
-1301.6,1,0.758078,2,3,0,1302.99,25.2434,177.687
-1301.6,0.772747,0.758078,1,1,0,1302.69,25.2434,177.687
-1300.95,1,0.758078,2,3,0,1301.67,23.6081,177.959
-1300.58,0.779319,0.758078,1,3,0,1304.81,24.626,177.729
-1301.24,0.9332,0.758078,2,3,0,1301.74,23.6244,177.984
-1301.17,0.999989,0.758078,3,7,0,1301.36,25.55,177.735
-1300.41,0.992699,0.758078,3,7,0,1301.43,25.6384,177.847
-1299.96,0.997776,0.758078,2,7,0,1300.48,24.9534,177.909
-1300.6,0.943625,0.758078,2,3,0,1300.71,24.0694,177.969
-1300.97,0.966393,0.758078,2,7,0,1301.91,25.143,178.004
-1302.33,0.883669,0.758078,2,3,0,1303.39,25.0785,177.643
-1299.9,1,0.758078,2,3,0,1301.99,24.118,177.879
-1300.08,0.960239,0.758078,3,11,0,1300.61,24.9006,177.789
-1299.79,0.910983,0.758078,2,3,0,1301.01,24.3626,177.834
-1300.78,0.913035,0.758078,2,3,0,1300.8,23.2766,177.858
-1300.68,1,0.758078,3,7,0,1300.94,25.8421,177.843
-1299.97,0.867799,0.758078,1,3,0,1302.35,24.3197,177.915
-1300.02,0.919847,0.758078,1,3,0,1301.07,24.2705,177.787
-1300.03,0.878516,0.758078,2,3,0,1301.43,23.9609,177.811
-1300.67,0.93375,0.758078,2,3,0,1300.89,23.3465,177.861
-1299.95,1,0.758078,2,3,0,1300.8,24.5032,177.918
-1300,0.926632,0.758078,2,3,0,1300.81,23.9356,177.871
-1300.31,0.979386,0.758078,2,7,0,1300.48,23.9196,177.77
-1299.85,0.998305,0.758078,3,7,0,1300.45,24.4453,177.897
-1299.81,1,0.758078,1,1,0,1299.84,24.4707,177.889
-1301.06,0.900994,0.758078,2,5,0,1301.1,25.7459,177.972
-1300.68,0.985459,0.758078,3,7,0,1302,23.5676,177.763
-1299.97,1,0.758078,2,3,0,1300.82,25.0168,177.819
-1300.43,0.943084,0.758078,3,7,0,1300.92,23.5537,177.807
-1299.89,0.871219,0.758078,1,3,0,1302.23,24.9842,177.886
-1300.89,0.895804,0.758078,2,3,0,1301.27,23.2138,177.821
-1302,0.84812,0.758078,3,7,0,1303.16,22.8315,177.917
-1300.77,1,0.758078,3,7,0,1302.51,25.865,177.913
-1301.18,0.965286,0.758078,2,7,0,1301.85,24.4309,178.022
-1302.83,0.886737,0.758078,3,7,0,1303.47,23.0934,178.024
-1302.83,0.899709,0.758078,2,3,0,1305.07,25.4577,177.638
-1300.15,0.944351,0.758078,2,3,0,1304.33,23.9087,177.793
-1302.97,0.788802,0.758078,2,3,0,1303.2,26.8575,177.984
-1306.02,0.821569,0.758078,2,3,0,1306.95,28.2465,177.902
-1300.07,0.985855,0.758078,3,7,0,1305.41,25.2666,177.84
-1300.89,0.931799,0.758078,3,7,0,1301.06,23.7984,177.973
-1299.86,0.891485,0.758078,2,3,0,1302.3,24.4614,177.9
-1299.76,1,0.758078,2,3,0,1299.85,24.545,177.867
-1299.88,0.98821,0.758078,2,3,0,1299.88,24.2552,177.891
-1299.81,0.965124,0.758078,1,3,0,1300.24,24.7508,177.833
-1299.84,0.998402,0.758078,2,3,0,1299.87,24.9254,177.846
-1300.42,0.837312,0.758078,1,3,0,1301.7,23.5692,177.884
-1300.86,0.932754,0.758078,1,1,0,1300.88,23.2821,177.886
-1302.64,0.840249,0.758078,2,3,0,1303.85,26.5094,178.011
-1303.06,0.985456,0.758078,2,3,0,1303.23,26.6944,178.017
-1301.21,0.883166,0.758078,2,3,0,1305.86,25.4868,177.727
-1300.19,0.959473,0.758078,2,3,0,1301.7,24.7203,177.766
-1300,1,0.758078,3,7,0,1300.16,24.6512,177.789
-1300.29,0.979554,0.758078,3,7,0,1300.39,24.0694,177.94
-1300.11,0.997461,0.758078,2,7,0,1300.53,25.3549,177.864
-1300.43,0.976935,0.758078,3,7,0,1300.65,25.6156,177.901
-1300.96,0.978265,0.758078,2,3,0,1300.99,25.9119,177.936
-1300.44,0.999501,0.758078,3,7,0,1301.73,23.504,177.828
-1299.79,0.965778,0.758078,2,3,0,1300.94,24.526,177.829
-1301.04,0.763591,0.758078,2,3,0,1302.5,26.1138,177.857
-1300.31,1,0.758078,2,3,0,1301.05,23.7681,177.908
-1300.09,0.992309,0.758078,2,3,0,1300.69,25.2236,177.903
-1300.43,0.981275,0.758078,2,3,0,1300.47,25.3795,177.941
-1302.14,0.745939,0.758078,2,3,0,1303.75,24.4332,178.072
-1302.6,0.969919,0.758078,1,1,0,1302.69,24.5161,178.093
-1299.98,0.986651,0.758078,2,7,0,1302.32,24.893,177.917
-1300.52,0.956554,0.758078,2,3,0,1300.65,25.744,177.874
-1301.25,0.934143,0.758078,2,7,0,1302.11,23.999,177.688
-1300.99,1,0.758078,2,7,0,1301.73,23.4065,177.75
-1300.77,0.619132,0.758078,2,7,0,1306.81,23.2815,177.856
-1302.8,0.851749,0.758078,2,3,0,1303,26.983,177.83
-1301.37,1,0.758078,2,3,0,1302.87,26.1491,177.797
-1300.22,0.950579,0.758078,2,3,0,1302.21,25.3305,177.915
-1303.16,0.837222,0.758078,2,3,0,1303.68,23.7389,177.603
-1300.85,1,0.758078,2,3,0,1303.17,23.4868,177.755
-1301.24,0.913447,0.758078,2,3,0,1302.17,23.4785,177.719
-1299.94,0.994459,0.758078,2,3,0,1301.48,24.5668,177.917
-1301.91,0.901205,0.758078,3,7,0,1301.95,26.0188,178.013
-1301.91,0.965368,0.758078,3,7,0,1304.21,24.1569,178.054
-1302.84,0.974162,0.758078,2,3,0,1302.86,24.0871,178.093
-1302.41,1,0.758078,2,3,0,1303.01,24.4969,178.084
-1299.88,0.988833,0.758078,3,15,0,1302.43,24.7662,177.904
-1299.78,0.923149,0.758078,3,7,0,1301.09,24.6241,177.881
-1299.86,0.967799,0.758078,1,3,0,1300.21,24.3347,177.812
-1299.9,0.994445,0.758078,1,1,0,1299.91,24.3501,177.804
-1300.03,0.982374,0.758078,2,7,0,1300.22,25.2143,177.888
-1300.44,0.959308,0.758078,2,3,0,1300.61,25.6726,177.856
-1299.8,0.927511,0.758078,1,3,0,1301.5,24.3262,177.835
-1299.76,0.986682,0.758078,3,7,0,1300,24.6756,177.866
-1301.18,0.764521,0.758078,1,3,0,1302.97,23.508,177.721
-1300.2,0.993975,0.758078,2,3,0,1301.49,25.3746,177.903
-1300.05,0.966569,0.758078,2,3,0,1300.79,24.5917,177.934
-1300.52,0.961783,0.758078,3,7,0,1300.69,24.1658,177.968
-1301.11,0.967592,0.758078,3,7,0,1301.66,24.8764,177.699
-1300.16,0.969783,0.758078,2,3,0,1301.96,23.843,177.801
-1300.53,0.978495,0.758078,2,3,0,1300.58,23.8333,177.751
-1301.25,0.934324,0.758078,3,7,0,1301.71,25.5421,178.004
-1300.19,1,0.758078,3,7,0,1301.29,24.6222,177.95
-1300.19,0.791357,0.758078,2,3,0,1302.66,24.6222,177.95
-1300.92,0.932112,0.758078,2,3,0,1301.41,23.5529,177.739
-1300.23,0.889856,0.758078,3,7,0,1302.34,25.4849,177.865
-1301.73,0.889268,0.758078,2,3,0,1302.32,23.7321,177.671
-1300.6,0.961097,0.758078,2,3,0,1302.5,23.3941,177.822
-1302.22,0.873847,0.758078,2,5,0,1302.26,26.7485,177.904
-1300.42,1,0.758078,2,3,0,1302.78,24.4685,177.74
-1300.44,0.950773,0.758078,3,7,0,1301.2,25.3643,177.785
-1299.81,1,0.758078,2,3,0,1300.4,24.2477,177.843
-1300.06,0.977731,0.758078,2,3,0,1300.1,23.8756,177.82
-1301.21,0.860114,0.758078,2,3,0,1301.72,26.207,177.849
-1302.44,0.941726,0.758078,2,7,0,1302.71,22.8324,177.959
-1300.96,1,0.758078,3,7,0,1302.33,25.8216,177.786
-1301.52,0.925317,0.758078,1,1,0,1301.57,26.1409,177.778
-1300.27,1,0.758078,2,3,0,1301.68,25.5156,177.877
-1299.82,1,0.758078,2,3,0,1300.26,24.8422,177.841
-1300.25,0.866887,0.758078,1,3,0,1301.1,24.5112,177.955
-1300.12,0.86522,0.758078,3,7,0,1302.2,25.0059,177.791
-1300.17,0.992977,0.758078,1,1,0,1300.22,25.102,177.793
-1300.84,0.961486,0.758078,3,7,0,1301.19,23.2319,177.847
-1300.24,0.997746,0.758078,3,7,0,1301.02,25.4857,177.855
-1301.31,0.895264,0.758078,2,3,0,1301.67,24.9334,178.031
-1300.37,0.938403,0.758078,2,7,0,1302.63,23.5412,177.847
-1300.56,0.819506,0.758078,2,3,0,1303.22,24.5186,177.73
-1299.86,0.919938,0.758078,2,3,0,1301.6,24.1636,177.872
-1300.45,0.940148,0.758078,2,3,0,1300.56,24.0293,177.954
-1301.19,0.949449,0.758078,2,3,0,1301.45,23.3253,177.941
-1301.32,0.965607,0.758078,3,11,0,1302.3,25.7837,177.747
-1300.35,0.962725,0.758078,2,3,0,1301.82,25.317,177.791
-1299.88,1,0.758078,3,7,0,1300.37,24.9958,177.877
-1301.5,0.68435,0.758078,1,3,0,1303.51,23.6372,178.002
-1301.88,0.915465,0.758078,3,7,0,1303.18,22.8941,177.921
