# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = binomial_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = binomial_2.data.R
# init = 2 (Default)
# random
#   seed = 3673745129
# output
#   file = binomial_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,thetaprior
# Adaptation terminated
# Step size = 0.776191
# Diagonal elements of inverse mass matrix:
# 0.120261, 3.71385
-26.0574,0.895352,0.776191,1,3,0,28.3545,0.703691,0.367222
-26.6278,0.859679,0.776191,2,3,0,26.9554,0.726656,0.786388
-27.001,0.671043,0.776191,1,3,0,30.2112,0.585445,0.131567
-26.3783,0.983355,0.776191,3,11,0,27.4634,0.732528,0.627335
-25.8847,0.98994,0.776191,2,3,0,26.4749,0.672839,0.627468
-26.5085,0.870321,0.776191,1,3,0,27.2074,0.570857,0.660857
-26.8683,0.961808,0.776191,2,3,0,27.1596,0.757888,0.336636
-27.4258,0.878603,0.776191,3,11,0,27.9587,0.730605,0.0874488
-28.1779,0.919217,0.776191,1,1,0,28.2686,0.75752,0.0639011
-27.9142,1,0.776191,3,11,0,28.3262,0.54656,0.912708
-27.186,1,0.776191,2,3,0,27.8973,0.559359,0.840231
-26.3416,0.983951,0.776191,2,3,0,27.6897,0.6424,0.819156
-26.1233,1,0.776191,1,1,0,26.3375,0.653517,0.762806
-26.8677,0.822036,0.776191,2,3,0,27.9486,0.547875,0.332311
-26.6368,0.976906,0.776191,2,3,0,27.5184,0.621192,0.140412
-26.8398,0.78916,0.776191,1,3,0,29.5283,0.732819,0.819387
-26.56,1,0.776191,2,3,0,27.2469,0.73833,0.307254
-27.3398,0.636512,0.776191,2,3,0,29.8079,0.670063,0.0575039
-26.0698,1,0.776191,2,7,0,27.0981,0.648344,0.740772
-26.3957,0.866738,0.776191,2,3,0,27.3392,0.715944,0.247642
-26.7782,0.853143,0.776191,2,3,0,27.6192,0.630937,0.887769
-26.2538,0.978039,0.776191,2,3,0,27.2115,0.602636,0.717009
-27.1531,0.77966,0.776191,2,3,0,27.9239,0.562864,0.156004
-25.9646,0.990218,0.776191,2,3,0,27.2662,0.623984,0.368243
-25.8466,0.992339,0.776191,1,3,0,26.0744,0.665297,0.396726
-26.835,0.827314,0.776191,2,3,0,27.5616,0.759331,0.609825
-27.0642,0.882544,0.776191,2,7,0,27.8204,0.739106,0.153815
-28.0458,0.965625,0.776191,2,3,0,28.3776,0.542556,0.91848
-30.7188,0.929144,0.776191,2,3,0,31.5851,0.702459,0.997821
-30.6278,0.975461,0.776191,3,7,0,32.4012,0.529899,0.00721654
-26.2069,0.962377,0.776191,2,3,0,31.945,0.643835,0.215232
-26.5966,0.961789,0.776191,2,3,0,26.7868,0.724636,0.784897
-27.217,0.85493,0.776191,3,11,0,28.3124,0.596431,0.0901327
-25.8609,0.979164,0.776191,2,3,0,27.1872,0.637485,0.416825
-25.8774,0.91906,0.776191,2,3,0,26.3503,0.686424,0.545565
-28.8519,0.731799,0.776191,2,3,0,28.8661,0.824918,0.481893
-28.3521,1,0.776191,2,3,0,29.0199,0.810178,0.344631
-30.1013,0.539873,0.776191,3,7,0,32.0003,0.556616,0.992353
-28.8171,0.972008,0.776191,2,7,0,31.1677,0.743238,0.975245
-26.5353,0.998444,0.776191,3,15,0,28.523,0.723093,0.771915
-26.448,0.963402,0.776191,2,3,0,27.1787,0.736794,0.632598
-26.1719,0.921739,0.776191,3,7,0,27.622,0.718362,0.603011
-26.3821,0.931894,0.776191,2,7,0,26.6864,0.655889,0.167569
-25.8702,0.991505,0.776191,2,3,0,26.4704,0.672528,0.385848
-26.1923,0.922475,0.776191,2,3,0,26.6474,0.718156,0.626398
-26.6752,0.79853,0.776191,1,3,0,27.9255,0.611678,0.855328
-26.1578,0.979843,0.776191,2,3,0,27.2068,0.706054,0.311547
-26.609,0.817796,0.776191,2,7,0,27.4781,0.68496,0.862729
-27.5159,0.895352,0.776191,2,3,0,28.1662,0.549498,0.129762
-27.0913,1,0.776191,1,1,0,27.5839,0.57266,0.142458
-25.988,0.8609,0.776191,4,15,0,29.1046,0.637154,0.311113
-26.5002,0.954818,0.776191,2,3,0,26.6992,0.573773,0.319481
-26.5002,0.280772,0.776191,1,3,0,30.8808,0.573773,0.319481
-28.2262,0.841564,0.776191,2,3,0,28.5415,0.482225,0.609907
-26.9477,0.965549,0.776191,2,3,0,28.8625,0.739402,0.178973
-27.9263,0.962556,0.776191,2,3,0,28.4809,0.732316,0.947697
-25.9106,0.87189,0.776191,1,3,0,28.8507,0.629941,0.608117
-26.3609,0.898946,0.776191,2,3,0,26.4347,0.665254,0.173026
-26.3693,0.993383,0.776191,2,3,0,26.5508,0.690023,0.808941
-26.8271,0.934525,0.776191,1,1,0,26.8489,0.692345,0.88841
-26.8461,0.996875,0.776191,1,1,0,27.0262,0.69681,0.887078
-27.561,0.94736,0.776191,2,3,0,27.8429,0.555987,0.109097
-27.2602,0.950362,0.776191,2,3,0,28.5073,0.770773,0.720051
-27.2597,0.908879,0.776191,2,3,0,28.3262,0.639382,0.063714
-27.9736,0.990412,0.776191,3,11,0,28.2406,0.601372,0.0382109
-27.3682,1,0.776191,2,3,0,28.0937,0.645852,0.0557613
-27.0482,1,0.776191,2,3,0,27.4066,0.643295,0.920812
-27.5375,0.96641,0.776191,2,7,0,28.3218,0.528372,0.203871
-26.6385,0.910401,0.776191,2,7,0,29.5028,0.689751,0.136543
-26.513,0.954724,0.776191,2,3,0,27.7996,0.712515,0.800251
-26.6781,0.876488,0.776191,2,3,0,28.3263,0.564221,0.706022
-26.3464,0.998062,0.776191,2,7,0,26.7283,0.722673,0.303962
-28.2274,0.80539,0.776191,2,3,0,28.9658,0.808959,0.574508
-27.3609,0.742513,0.776191,2,3,0,30.6688,0.702021,0.933296
-26.4606,0.980408,0.776191,2,7,0,27.8839,0.740367,0.584211
-26.4204,0.835521,0.776191,2,7,0,27.5158,0.576425,0.64975
-25.8611,1,0.776191,2,3,0,26.4508,0.677856,0.583745
-25.8204,0.988999,0.776191,2,3,0,25.9731,0.666045,0.436201
-25.9943,0.965172,0.776191,1,3,0,26.0017,0.676879,0.305027
-30.8306,0.640243,0.776191,2,3,0,31.0924,0.404049,0.379315
-33.2101,0.666771,0.776191,1,1,0,33.5172,0.355813,0.255578
-30.3049,1,0.776191,1,1,0,33.0597,0.431913,0.168485
-28.076,1,0.776191,2,3,0,30.1581,0.48656,0.558472
-27.874,0.838244,0.776191,2,7,0,29.7769,0.698766,0.96223
-26.4854,0.974,0.776191,2,3,0,28.5613,0.688688,0.163243
-26.0775,1,0.776191,2,3,0,26.516,0.698737,0.675899
-26.2812,0.983095,0.776191,2,7,0,26.367,0.593931,0.311037
-27.8832,0.509722,0.776191,3,7,0,29.8495,0.741636,0.063882
-27.4885,0.976514,0.776191,2,7,0,28.6076,0.666664,0.951193
-26.4765,0.998607,0.776191,2,7,0,27.5995,0.717426,0.225552
-26.3027,0.970789,0.776191,4,15,0,27.2646,0.613185,0.768984
-27.9696,0.764782,0.776191,2,3,0,28.1693,0.607841,0.0362419
-26.8253,0.978379,0.776191,2,3,0,28.3234,0.739125,0.790972
-26.4341,0.796286,0.776191,3,11,0,28.3756,0.597754,0.769906
-26.0395,0.910518,0.776191,1,3,0,27.5972,0.70046,0.36044
-26.6223,0.945709,0.776191,2,3,0,26.7455,0.739296,0.716586
-27.0321,0.962158,0.776191,2,3,0,27.5356,0.764448,0.322297
-26.7331,0.913375,0.776191,2,7,0,27.9553,0.629394,0.119166
-26.8987,0.922603,0.776191,2,3,0,28.0865,0.539295,0.495336
-27.6105,0.962809,0.776191,3,15,0,27.6312,0.511639,0.311246
-28.4616,0.731793,0.776191,2,3,0,30.086,0.568379,0.965955
-27.8038,1,0.776191,1,1,0,28.4949,0.59467,0.951217
-25.9939,0.996407,0.776191,2,3,0,27.6327,0.609077,0.52303
-26.5922,0.799937,0.776191,4,15,0,28.135,0.730239,0.759374
-29.3064,0.537494,0.776191,2,7,0,30.9972,0.698273,0.991279
-26.439,1,0.776191,2,3,0,29.1079,0.685224,0.169175
-26.7245,0.964762,0.776191,2,3,0,27.3806,0.695335,0.87151
-26.8906,0.996837,0.776191,2,3,0,27.4601,0.754908,0.289173
-29.0941,0.86439,0.776191,2,3,0,29.3558,0.823212,0.239107
-26.7534,1,0.776191,2,3,0,29.1962,0.752756,0.654842
-27.3375,0.826346,0.776191,2,3,0,28.047,0.705707,0.0707238
-27.522,0.995005,0.776191,2,7,0,28.1774,0.635634,0.0488551
-25.9477,1,0.776191,1,3,0,28.4705,0.65205,0.684575
-26.028,0.982064,0.776191,2,3,0,26.2461,0.607865,0.581222
-26.6921,0.693327,0.776191,2,3,0,27.6752,0.701693,0.141098
-27.3274,0.960551,0.776191,3,7,0,27.3906,0.745505,0.127667
-26.8458,1,0.776191,1,1,0,27.3458,0.724184,0.154809
-26.2513,1,0.776191,1,1,0,26.7512,0.7025,0.254119
-26.0016,0.998381,0.776191,3,15,0,26.2897,0.70564,0.513132
-29.7173,0.468987,0.776191,2,3,0,31.285,0.812549,0.932301
-26.2646,1,0.776191,2,3,0,29.6551,0.593012,0.673403
-29.0822,0.755482,0.776191,3,7,0,29.624,0.455144,0.670331
-26.0015,1,0.776191,2,3,0,28.8084,0.697886,0.622926
-26.7068,0.87343,0.776191,2,3,0,27.0433,0.674211,0.883259
-27.3506,0.959569,0.776191,2,3,0,27.6834,0.593897,0.0799673
