# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = heights_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = heights_1.data.R
# init = 2 (Default)
# random
#   seed = 591787621
# output
#   file = heights_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,mu
# Adaptation terminated
# Step size = 0.78727
# Diagonal elements of inverse mass matrix:
# 0.0013303, 5.54568e-05
-891.101,0.979429,0.78727,3,11,0,891.871,7.973,154.275
-890.613,0.914177,0.78727,2,3,0,892.136,7.87945,154.558
-892.148,0.822928,0.78727,3,15,0,893.213,7.2529,154.764
-891.875,1,0.78727,1,1,0,892.248,7.28639,154.698
-891.989,0.950033,0.78727,3,7,0,892.901,8.2728,154.534
-891.119,0.999455,0.78727,2,3,0,892.363,7.67161,155.05
-892.039,0.898368,0.78727,2,3,0,892.87,7.30898,154.921
-893.257,0.756558,0.78727,2,3,0,895.456,7.60166,155.536
-891.515,1,0.78727,2,3,0,893.685,8.17627,154.552
-893.571,0.844724,0.78727,2,3,0,894.171,7.07459,154.504
-892.899,1,0.78727,1,1,0,893.733,7.16406,154.382
-890.586,0.857255,0.78727,2,3,0,895.074,7.78452,154.768
-890.546,0.999994,0.78727,2,7,0,890.612,7.82569,154.56
-891.202,0.855063,0.78727,1,3,0,892.163,7.42854,154.442
-891.577,0.979695,0.78727,2,3,0,891.83,7.34194,154.731
-891.479,0.996918,0.78727,4,31,0,891.785,7.35081,154.614
-892.148,0.823355,0.78727,3,15,0,893.58,8.19864,154.154
-892.51,0.943514,0.78727,2,3,0,893.676,8.34269,154.848
-891.345,1,0.78727,2,3,0,892.958,7.83283,154.079
-891.301,0.97262,0.78727,2,3,0,891.872,7.47874,154.949
-890.974,1,0.78727,2,3,0,891.262,7.54422,154.881
-891.212,0.961659,0.78727,1,1,0,891.252,7.47153,154.891
