# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = linear_regression_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = linear_regression_3.data.R
# init = 2 (Default)
# random
#   seed = 591695263
# output
#   file = linear_regression_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,sigma,linpred.1,linpred.2,linpred.3,linpred.4,linpred.5,linpred.6,linpred.7,linpred.8,linpred.9,linpred.10,linpred.11,linpred.12,linpred.13,linpred.14,linpred.15,linpred.16,linpred.17,linpred.18,linpred.19,linpred.20,linpred.21,linpred.22,linpred.23,linpred.24,linpred.25,linpred.26,linpred.27,linpred.28,linpred.29,linpred.30,linpred.31,linpred.32,linpred.33,linpred.34,linpred.35,linpred.36,linpred.37,linpred.38,linpred.39,linpred.40,linpred.41,linpred.42,linpred.43,linpred.44,linpred.45,linpred.46,linpred.47,linpred.48,linpred.49,linpred.50,linpred.51,linpred.52,linpred.53,linpred.54,linpred.55,linpred.56,linpred.57,linpred.58,linpred.59,linpred.60,linpred.61,linpred.62,linpred.63,linpred.64,linpred.65,linpred.66,linpred.67,linpred.68,linpred.69,linpred.70,linpred.71,linpred.72,linpred.73,linpred.74,linpred.75,linpred.76,linpred.77,linpred.78,linpred.79,linpred.80,linpred.81,linpred.82,linpred.83,linpred.84,linpred.85,linpred.86,linpred.87,linpred.88,linpred.89,linpred.90,linpred.91,linpred.92,linpred.93,linpred.94,linpred.95,linpred.96,linpred.97,linpred.98,linpred.99,linpred.100,linpred.101,linpred.102,linpred.103,linpred.104,linpred.105,linpred.106,linpred.107,linpred.108,linpred.109,linpred.110,linpred.111,linpred.112,linpred.113,linpred.114,linpred.115,linpred.116,linpred.117,linpred.118,linpred.119,linpred.120,linpred.121,linpred.122,linpred.123,linpred.124,linpred.125,linpred.126,linpred.127,linpred.128,linpred.129,linpred.130,linpred.131,linpred.132,linpred.133,linpred.134,linpred.135,linpred.136,linpred.137,linpred.138,linpred.139,linpred.140,linpred.141,linpred.142,linpred.143,linpred.144,linpred.145,linpred.146,linpred.147,linpred.148,linpred.149,linpred.150,linpred.151,linpred.152,linpred.153,linpred.154,linpred.155,linpred.156,linpred.157,linpred.158,linpred.159,linpred.160,linpred.161,linpred.162,linpred.163,linpred.164,linpred.165,linpred.166,linpred.167,linpred.168,linpred.169,linpred.170,linpred.171,linpred.172,linpred.173,linpred.174,linpred.175,linpred.176,linpred.177,linpred.178,linpred.179,linpred.180,linpred.181,linpred.182,linpred.183,linpred.184,linpred.185,linpred.186,linpred.187,linpred.188,linpred.189,linpred.190,linpred.191,linpred.192,linpred.193,linpred.194,linpred.195,linpred.196,linpred.197,linpred.198,linpred.199,linpred.200,linpred.201,linpred.202,linpred.203,linpred.204,linpred.205,linpred.206,linpred.207,linpred.208,linpred.209,linpred.210,linpred.211,linpred.212,linpred.213,linpred.214,linpred.215,linpred.216,linpred.217,linpred.218,linpred.219,linpred.220,linpred.221,linpred.222,linpred.223,linpred.224,linpred.225,linpred.226,linpred.227,linpred.228,linpred.229,linpred.230,linpred.231,linpred.232,linpred.233,linpred.234,linpred.235,linpred.236,linpred.237,linpred.238,linpred.239,linpred.240,linpred.241,linpred.242,linpred.243,linpred.244,linpred.245,linpred.246,linpred.247
# Adaptation terminated
# Step size = 0.919203
# Diagonal elements of inverse mass matrix:
# 0.00167426, 0.00179146, 0.000992295
-24.6097,0.73591,0.919203,2,7,0,25.3286,0.0989162,0.814271,0.68129,0.474158,-1.51694,1.12489,2.36623,-0.721209,1.42904,1.30526,0.732328,-0.349867,0.458488,-1.26938,0.566109,-0.211941,-0.162428,-1.06426,-0.763648,-1.06779,1.38306,-0.81316,-0.68938,-0.646941,-1.05365,0.481231,0.672206,0.66867,1.56343,-0.611575,-0.682307,1.81806,0.336231,0.0250109,0.23367,0.498914,1.02233,0.20184,-0.940478,1.48562,-0.852063,0.53428,-0.83438,0.392816,0.406962,-0.760112,0.396353,-0.579746,0.831365,-0.572673,-0.965234,0.279645,-0.219014,0.449401,0.566109,1.58818,0.399889,-0.385233,-1.41084,1.62709,-0.130599,-0.509014,0.240743,-0.364014,0.445865,0.124035,-0.219014,1.35123,1.01879,0.693426,-0.286209,1.49623,0.774768,-0.187184,0.633304,-0.68938,0.721719,1.96306,0.488304,-0.890965,-0.236697,1.39367,-0.392307,0.895112,1.1744,1.25574,1.41489,-0.22255,-0.385233,0.707572,0.0391572,0.240743,-0.257916,0.0108645,-1.4745,1.58818,1.07891,-0.940478,0.601475,1.61294,-0.240233,0.315011,2.2177,0.619158,-1.08901,0.20184,-0.0174282,0.19123,-0.615112,-0.452429,0.930377,-0.66816,-0.597429,0.0391572,-0.562063,-1.61597,0.343304,-0.424136,0.767694,-0.342794,0.120499,-1.02536,0.148791,-0.353404,-0.69999,-0.636331,-0.498404,0.196514,-0.572673,-0.102306,-0.98999,0.484767,0.460011,0.293792,-0.356941,-0.926331,-0.912185,0.431718,-0.975844,-0.342794,0.092206,0.799524,-0.760112,1.80038,0.049767,0.0468146,0.0674499,0.0745231,0.00732791,-1.19865,-1.40377,0.689886,1.14257,-0.866209,-0.438282,0.820743,-0.00681844,0.73169,-1.30121,-0.0209648,-0.158892,-0.537307,-1.00767,0.215987,0.64745,1.84635,-0.070477,0.831353,-1.21987,-0.579746,1.9383,1.01526,-0.505477,-0.010355,-0.264989,-0.187216,-0.109379,-0.39938,0.477694,0.230133,1.10721,-0.0740136,1.14611,0.0815963,0.396353,-1.5417,0.431718,0.141718,0.605011,-0.0174282,0.845499,0.283839,0.665133,0.0108645,0.873792,-0.406453,-0.806087,0.0992792,-0.0775502,0.336231,-0.558526,-1.15267,-0.590355,0.580255,-1.05011,0.520133,0.520133,1.54574,0.569645,0.52367,0.431718,-1.05719,-0.926232,0.615621,0.902085,0.311474,-0.745965,1.41843,1.26989,0.555499,-0.119989,-1.22694,0.739402,0.0391572,-1.31889,0.406962,0.261962,0.421109,-0.395843,0.788914,0.138182,-0.22255,-0.296819,0.654524,0.343304,-0.0904099,1.19916,-0.130599,-0.0846234,-0.696453,-0.151819,-1.01475,0.000254739,0.481231,-0.576209,-0.371087,-0.39938,-1.21987,1.25221,1.06123
-24.2346,1,0.919203,1,1,0,25.0813,0.0955843,0.80691,0.683506,0.467433,-1.50567,1.11228,2.3424,-0.717127,1.41368,1.29102,0.72327,-0.349142,0.451906,-1.26034,0.558553,-0.212462,-0.163398,-1.05707,-0.759182,-1.06058,1.36812,-0.808247,-0.685586,-0.64353,-1.04656,0.474443,0.663692,0.660187,1.54686,-0.608484,-0.678576,1.79919,0.330753,0.0223471,0.229119,0.491966,1.01065,0.197578,-0.934413,1.46975,-0.846798,0.527012,-0.829275,0.386827,0.400846,-0.755678,0.390332,-0.576942,0.821411,-0.569933,-0.958946,0.27468,-0.219471,0.442901,0.558553,1.57139,0.393836,-0.384188,-1.40053,1.60994,-0.131856,-0.50685,0.236129,-0.363161,0.439397,0.120476,-0.219471,1.33658,1.00714,0.68472,-0.286059,1.48027,0.765326,-0.18793,0.625141,-0.685586,0.712757,1.94288,0.481452,-0.885349,-0.236995,1.37863,-0.391198,0.884582,1.16135,1.24195,1.39966,-0.222976,-0.384188,0.698738,0.0363656,0.236129,-0.258022,0.00832862,-1.46361,1.57139,1.06672,-0.934413,0.5936,1.59592,-0.240499,0.309726,2.19521,0.611123,-1.08161,0.197578,-0.0197083,0.187064,-0.611989,-0.450776,0.919529,-0.664558,-0.594465,0.0363656,-0.559419,-1.6038,0.337763,-0.422739,0.758317,-0.342133,0.116972,-1.01852,0.145009,-0.352647,-0.696099,-0.633016,-0.496336,0.1923,-0.569933,-0.103819,-0.983478,0.477947,0.453415,0.288698,-0.356152,-0.920395,-0.906376,0.425378,-0.96946,-0.342133,0.0889348,0.789858,-0.755678,1.78166,0.0468794,0.0439537,0.0644025,0.0714117,0.004824,-1.19025,-1.39352,0.681212,1.12981,-0.860816,-0.436758,0.810886,-0.00919447,0.722638,-1.29188,-0.0232129,-0.159893,-0.534887,-1.001,0.211596,0.63916,1.82722,-0.0722776,0.8214,-1.21128,-0.576942,1.91834,1.00364,-0.503345,-0.0126991,-0.265032,-0.187961,-0.110828,-0.398207,0.470938,0.225615,1.09476,-0.0757822,1.13331,0.078421,0.390332,-1.5302,0.425378,0.137999,0.597104,-0.0197083,0.835418,0.278835,0.656683,0.00832862,0.863455,-0.405216,-0.801238,0.095944,-0.0792868,0.330753,-0.555915,-1.14469,-0.587456,0.572572,-1.04306,0.512993,0.512993,1.52933,0.562058,0.516498,0.425378,-1.05007,-0.920297,0.607618,0.891492,0.306221,-0.741659,1.40317,1.25597,0.54804,-0.121342,-1.21829,0.73028,0.0363656,-1.30941,0.400846,0.257156,0.414864,-0.394702,0.779344,0.134495,-0.222976,-0.296573,0.646169,0.337763,-0.0920303,1.18588,-0.131856,-0.086296,-0.692595,-0.152884,-1.00801,-0.00218523,0.474443,-0.573438,-0.37017,-0.398207,-1.21128,1.23845,1.0492
-23.3065,0.683397,0.919203,2,3,0,28.099,0.0230113,0.707656,0.724922,0.349121,-1.38128,0.91465,1.99346,-0.689732,1.17897,1.0714,0.573488,-0.367011,0.335503,-1.16613,0.429032,-0.247144,-0.204114,-0.987864,-0.726614,-0.990937,1.13902,-0.769643,-0.66207,-0.625188,-0.978643,0.355268,0.521238,0.518165,1.29577,-0.594452,-0.655923,1.51706,0.229253,-0.0412173,0.140121,0.370635,0.825518,0.112459,-0.88029,1.22815,-0.803452,0.401371,-0.788085,0.27843,0.290724,-0.723541,0.281503,-0.566791,0.659557,-0.560644,-0.901805,0.180077,-0.253291,0.327606,0.429032,1.31728,0.284577,-0.397747,-1.28907,1.35109,-0.176453,-0.50532,0.146268,-0.379305,0.324533,0.0448415,-0.253291,1.11136,0.822444,0.53968,-0.311688,1.23737,0.610371,-0.225629,0.48743,-0.66207,0.564268,1.64308,0.361415,-0.837261,-0.268658,1.14824,-0.403894,0.714958,0.957679,1.02837,1.16668,-0.256364,-0.397747,0.551974,-0.0289232,0.146268,-0.2871,-0.0535114,-1.34439,1.31728,0.874694,-0.88029,0.459768,1.3388,-0.271732,0.210812,1.86437,0.475135,-1.00938,0.112459,-0.0780996,0.103239,-0.597526,-0.456144,0.745606,-0.643629,-0.582158,-0.0289232,-0.551423,-1.46733,0.2354,-0.431555,0.604224,-0.360864,0.041768,-0.954055,0.0663562,-0.370085,-0.671291,-0.615967,-0.496099,0.10783,-0.560644,-0.151864,-0.92332,0.358341,0.336827,0.192371,-0.373158,-0.867996,-0.855702,0.312238,-0.911026,-0.360864,0.0171797,0.631885,-0.723541,1.50169,-0.0197026,-0.0222684,-0.00433496,0.0018121,-0.0565849,-1.10466,-1.28292,0.536603,0.930018,-0.815746,-0.443849,0.650327,-0.068879,0.572933,-1.19379,-0.0811732,-0.201041,-0.529908,-0.938687,0.124753,0.499724,1.54165,-0.124203,0.659547,-1.1231,-0.566791,1.62156,0.819371,-0.502247,-0.0719526,-0.293247,-0.225656,-0.158011,-0.410041,0.352194,0.137047,0.899282,-0.127276,0.933091,0.00795915,0.281503,-1.40279,0.312238,0.0602091,0.462841,-0.0780996,0.671841,0.183721,0.515091,-0.0535114,0.696429,-0.416188,-0.763496,0.0233268,-0.13035,0.229253,-0.548349,-1.0647,-0.576011,0.441327,-0.97557,0.389077,0.389077,1.2804,0.432106,0.39215,0.312238,-0.981717,-0.86791,0.472062,0.721018,0.207738,-0.711246,1.16975,1.04066,0.419812,-0.167232,-1.12925,0.579635,-0.0289232,-1.20916,0.290724,0.164709,0.303018,-0.406967,0.622665,0.0571356,-0.256364,-0.320908,0.505871,0.2354,-0.141526,0.979194,-0.176453,-0.136497,-0.668217,-0.194894,-0.944835,-0.062732,0.355268,-0.563717,-0.385452,-0.410041,-1.1231,1.0253,0.859326
-22.6667,0.998264,0.919203,2,3,0,24.719,0.0425829,0.695405,0.630491,0.363047,-1.33739,0.918785,1.97892,-0.657821,1.17853,1.07282,0.58353,-0.340688,0.349665,-1.12597,0.441575,-0.222895,-0.180611,-0.950792,-0.694065,-0.953812,1.13927,-0.736349,-0.630638,-0.594394,-0.941731,0.369087,0.532185,0.529164,1.2933,-0.564191,-0.624598,1.51077,0.245254,-0.0205338,0.157665,0.384189,0.831196,0.130482,-0.845081,1.22686,-0.769573,0.414392,-0.754471,0.293579,0.305661,-0.691045,0.2966,-0.537008,0.668109,-0.530968,-0.866223,0.196929,-0.228936,0.341905,0.441575,1.31445,0.29962,-0.370891,-1.24678,1.34767,-0.153428,-0.476602,0.163706,-0.352769,0.338884,0.0640352,-0.228936,1.11209,0.828176,0.550307,-0.286322,1.23592,0.619774,-0.201753,0.498961,-0.630638,0.574469,1.6346,0.375128,-0.802796,-0.244037,1.14833,-0.376931,0.72255,0.96107,1.03054,1.16645,-0.231956,-0.370891,0.562388,-0.00845248,0.163706,-0.262159,-0.032615,-1.30115,1.31445,0.879521,-0.845081,0.471778,1.33559,-0.247058,0.227132,1.85206,0.48688,-0.971934,0.130482,-0.0567776,0.121421,-0.567211,-0.428277,0.752668,-0.612516,-0.55211,-0.00845248,-0.521907,-1.42196,0.251295,-0.404114,0.613733,-0.334647,0.0610149,-0.917568,0.0851774,-0.343708,-0.639699,-0.585333,-0.467541,0.125934,-0.530968,-0.129265,-0.887365,0.372108,0.350965,0.20901,-0.346728,-0.833,-0.820918,0.326803,-0.875284,-0.334647,0.0368523,0.640916,-0.691045,1.49567,0.00060848,-0.00191292,0.0157101,0.0217507,-0.0356353,-1.06556,-1.24074,0.547283,0.933887,-0.781654,-0.416196,0.659038,-0.0477166,0.582985,-1.15315,-0.0597979,-0.17759,-0.500764,-0.902467,0.142563,0.511042,1.53493,-0.102082,0.668099,-1.08369,-0.537008,1.61346,0.825156,-0.473582,-0.0507369,-0.2682,-0.20178,-0.135306,-0.382972,0.366067,0.154645,0.903684,-0.105103,0.936907,0.0277913,0.2966,-1.35853,0.326803,0.0791368,0.474799,-0.0567776,0.68018,0.200511,0.526144,-0.032615,0.704343,-0.389013,-0.730309,0.0428929,-0.108123,0.245254,-0.518886,-1.0263,-0.546069,0.453656,-0.938711,0.402311,0.402311,1.2782,0.444595,0.405331,0.326803,-0.944751,-0.832915,0.483859,0.728505,0.224112,-0.678963,1.16947,1.04262,0.432514,-0.144367,-1.08973,0.589571,-0.00845248,-1.16825,0.305661,0.181828,0.317742,-0.379952,0.631855,0.0761165,-0.231956,-0.295383,0.517083,0.251295,-0.119105,0.982212,-0.153428,-0.114164,-0.636679,-0.17155,-0.908507,-0.041676,0.369087,-0.533988,-0.358809,-0.382972,-1.08369,1.02752,0.86442
-23.7099,0.483489,0.919203,2,3,0,29.005,0.0222171,0.844823,0.639956,0.411537,-1.65427,1.08669,2.3746,-0.828679,1.40224,1.27382,0.679395,-0.443405,0.39528,-1.39742,0.506939,-0.300303,-0.248933,-1.1846,-0.872711,-1.18827,1.35454,-0.924081,-0.795656,-0.751624,-1.17359,0.418876,0.617017,0.613348,1.54168,-0.714932,-0.788317,1.80586,0.268436,-0.0544611,0.162026,0.437222,0.980276,0.129003,-1.05617,1.46095,-0.964443,0.473915,-0.946096,0.327144,0.341821,-0.869041,0.330813,-0.681908,0.782147,-0.67457,-1.08186,0.209727,-0.307641,0.385853,0.506939,1.56736,0.334483,-0.480098,-1.54419,1.60772,-0.215909,-0.608522,0.169365,-0.458082,0.382183,0.0482787,-0.307641,1.32152,0.976607,0.639033,-0.377358,1.47196,0.723426,-0.274618,0.576655,-0.795656,0.668387,1.9563,0.426215,-1.0048,-0.325988,1.36555,-0.487436,0.848286,1.13806,1.22245,1.38757,-0.311311,-0.480098,0.65371,-0.039784,0.169365,-0.348004,-0.0691382,-1.61024,1.56736,1.03898,-1.05617,0.543632,1.59305,-0.329657,0.24642,2.22049,0.561978,-1.21028,0.129003,-0.0984925,0.117995,-0.718601,-0.549814,0.884875,-0.77364,-0.700254,-0.039784,-0.663562,-1.75701,0.275774,-0.52046,0.716088,-0.436066,0.0446094,-1.14424,0.0739637,-0.447074,-0.806664,-0.740617,-0.597515,0.123477,-0.67457,-0.186555,-1.10754,0.422545,0.39686,0.224404,-0.450743,-1.0415,-1.02682,0.367506,-1.09287,-0.436066,0.0152552,0.749111,-0.869041,1.78752,-0.0287762,-0.0318393,-0.0104298,-0.0030912,-0.0728075,-1.32403,-1.53685,0.63536,1.10503,-0.97912,-0.535137,0.771127,-0.0874846,0.678732,-1.43044,-0.102162,-0.245264,-0.637877,-1.12589,0.14368,0.591332,1.83522,-0.153532,0.782135,-1.34605,-0.681908,1.93062,0.972937,-0.604853,-0.0911539,-0.355342,-0.27465,-0.193894,-0.494775,0.415207,0.158357,1.06834,-0.157201,1.1087,0.00424736,0.330813,-1.67995,0.367506,0.0666251,0.547301,-0.0984925,0.796812,0.214078,0.609679,-0.0691382,0.826166,-0.502113,-0.916742,0.0225938,-0.16087,0.268436,-0.659892,-1.27633,-0.692916,0.521616,-1.16992,0.459238,0.459238,1.52333,0.510608,0.462907,0.367506,-1.17726,-1.04139,0.558309,0.85552,0.242751,-0.854364,1.39124,1.23713,0.495931,-0.204902,-1.35339,0.686734,-0.039784,-1.44879,0.341821,0.191381,0.356498,-0.491106,0.738103,0.0629559,-0.311311,-0.388366,0.598671,0.275774,-0.174213,1.16374,-0.215909,-0.168209,-0.802994,-0.237925,-1.13323,-0.0801461,0.418876,-0.678239,-0.465421,-0.494775,-1.34605,1.21878,1.02064
-21.8091,0.917506,0.919203,2,3,0,24.8122,0.0279288,0.778974,0.697068,0.386904,-1.51788,1.00943,2.19696,-0.756646,1.30039,1.18198,0.633884,-0.401401,0.371914,-1.28105,0.47487,-0.269453,-0.222087,-1.08482,-0.797245,-1.08821,1.25641,-0.844611,-0.726196,-0.685597,-1.07467,0.393671,0.576368,0.572985,1.42896,-0.651764,-0.71943,1.67255,0.254956,-0.0427729,0.156841,0.410587,0.911313,0.126391,-0.966409,1.35452,-0.881827,0.44442,-0.864911,0.309089,0.322622,-0.793862,0.312472,-0.621314,0.728627,-0.614548,-0.990092,0.200824,-0.276219,0.363221,0.47487,1.45264,0.315855,-0.435234,-1.41639,1.48985,-0.191637,-0.553649,0.163607,-0.414934,0.359838,0.0519591,-0.276219,1.22596,0.90793,0.596668,-0.340502,1.36467,0.674483,-0.24577,0.539152,-0.726196,0.623734,1.81127,0.400437,-0.919043,-0.293136,1.26656,-0.442,0.789611,1.05679,1.13461,1.28686,-0.279603,-0.435234,0.610201,-0.0292397,0.163607,-0.313436,-0.056306,-1.47729,1.45264,0.965446,-0.966409,0.508702,1.47632,-0.296519,0.234656,2.05486,0.525619,-1.10851,0.126391,-0.0833723,0.116241,-0.655147,-0.499516,0.823348,-0.705897,-0.638231,-0.0292397,-0.604398,-1.61262,0.261723,-0.47245,0.667717,-0.394634,0.0485758,-1.04761,0.0756421,-0.404784,-0.736346,-0.675447,-0.543499,0.121296,-0.614548,-0.164571,-1.01378,0.397054,0.373371,0.214357,-0.408168,-0.952876,-0.939343,0.346305,-1.00024,-0.394634,0.0215095,0.698166,-0.793862,1.65564,-0.0190899,-0.0219143,-0.00217347,0.0045931,-0.0596893,-1.21339,-1.40962,0.593281,1.02634,-0.89536,-0.485983,0.718466,-0.0732224,0.633273,-1.3115,-0.0867556,-0.218704,-0.580715,-1.03069,0.139924,0.552685,1.69962,-0.134122,0.728616,-1.23369,-0.621314,1.78758,0.904547,-0.550265,-0.0766057,-0.320202,-0.2458,-0.171338,-0.448767,0.390287,0.153458,0.992512,-0.137505,1.02973,0.0113597,0.312472,-1.54157,0.346305,0.0688755,0.512086,-0.0833723,0.742149,0.204835,0.569602,-0.056306,0.769215,-0.455534,-0.837845,0.0282761,-0.140888,0.254956,-0.601015,-1.16941,-0.631464,0.488403,-1.07129,0.430887,0.430887,1.41204,0.478253,0.43427,0.346305,-1.07806,-0.952781,0.522236,0.796282,0.231273,-0.780329,1.29024,1.14814,0.46472,-0.181488,-1.24046,0.64065,-0.0292397,-1.32842,0.322622,0.183907,0.336155,-0.445384,0.688016,0.0654922,-0.279603,-0.350652,0.559452,0.261723,-0.15319,1.08048,-0.191637,-0.147655,-0.732963,-0.211937,-1.03746,-0.0664559,0.393671,-0.617931,-0.421701,-0.448767,-1.23369,1.13123,0.948529
