# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = heights_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = heights_2.data.R
# init = 2 (Default)
# random
#   seed = 591787621
# output
#   file = heights_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,mu
# Adaptation terminated
# Step size = 0.76115
# Diagonal elements of inverse mass matrix:
# 0.00125151, 6.48608e-05
-891.499,0.905085,0.76115,2,3,0,891.792,8.17105,154.683
-891.392,0.973214,0.76115,2,3,0,892.104,8.03423,155.001
-891.937,0.968548,0.76115,2,3,0,892.029,7.99971,155.231
-892.657,0.894792,0.76115,2,3,0,893.384,7.77214,153.747
-893.273,0.966507,0.76115,2,3,0,893.384,7.56436,155.522
-892.138,0.980311,0.76115,2,3,0,894.901,8.19668,155.061
-892.757,0.906346,0.76115,2,3,0,893.868,7.45838,153.861
-893.606,0.836384,0.76115,1,1,0,893.87,7.39362,153.754
-894.452,0.939914,0.76115,3,7,0,894.894,7.32047,153.681
-891.067,1,0.76115,2,3,0,894.474,7.44833,154.512
-892.519,0.794915,0.76115,2,3,0,893.306,8.2807,155.05
-891.469,1,0.76115,3,7,0,892.502,8.05465,155.007
-890.929,1,0.76115,3,7,0,891.452,7.49292,154.726
-890.799,0.979709,0.76115,2,3,0,891.226,7.61367,154.862
-890.998,0.988812,0.76115,2,3,0,891.213,7.46831,154.706
-891.611,0.954835,0.76115,2,7,0,891.879,8.19713,154.669
-892.899,0.879,0.76115,3,15,0,894.005,7.15405,154.764
-891.256,0.903523,0.76115,2,3,0,894.249,7.53229,154.21
-890.885,0.828906,0.76115,1,3,0,893.195,7.8236,154.954
-891.352,0.9533,0.76115,3,7,0,891.626,7.96167,154.148
-890.779,0.99673,0.76115,2,3,0,891.479,7.95132,154.496
-891.171,0.895023,0.76115,2,3,0,891.979,7.53517,154.969
-891.31,0.979894,0.76115,1,1,0,891.402,7.48694,154.965
-890.527,1,0.76115,2,3,0,891.289,7.72563,154.7
-890.527,0.779592,0.76115,1,3,0,892.324,7.72563,154.7
-891.936,0.810633,0.76115,3,7,0,893.24,7.27292,154.569
-892.053,0.998578,0.76115,3,7,0,892.141,8.28598,154.551
-892.284,0.982737,0.76115,2,7,0,892.834,8.22525,154.148
-891.785,1,0.76115,1,1,0,892.304,8.11852,154.166
-891.149,1,0.76115,2,3,0,892.071,7.87347,154.166
-890.971,0.994749,0.76115,2,3,0,891.489,8.02949,154.529
-891.398,0.932208,0.76115,3,11,0,892.263,8.07516,154.277
-890.806,0.995195,0.76115,2,3,0,891.692,7.51903,154.61
-891.206,0.792401,0.76115,2,3,0,893.095,7.93794,154.188
-890.983,0.993053,0.76115,2,3,0,891.522,8.03441,154.535
-890.552,0.929737,0.76115,1,3,0,892.002,7.65766,154.663
-891.791,0.829728,0.76115,2,3,0,891.963,7.90819,155.242
-892.163,0.918027,0.76115,3,7,0,893.819,7.53811,153.932
-894.673,0.752349,0.76115,2,7,0,895.387,7.79275,155.804
-891.365,1,0.76115,2,3,0,894.384,7.54598,154.155
-891.093,1,0.76115,1,1,0,891.374,7.53074,154.285
-890.505,1,0.76115,2,3,0,891.004,7.73416,154.646
-890.789,0.940854,0.76115,1,3,0,891.142,7.96723,154.658
-891.57,0.862868,0.76115,2,7,0,892.443,7.75907,155.211
-890.869,0.957943,0.76115,2,3,0,892.06,7.74752,154.961
-893.708,0.768379,0.76115,2,3,0,894.012,8.51728,154.315
-891.833,0.988843,0.76115,2,5,0,893.524,7.30654,154.787
-891.598,0.948706,0.76115,2,3,0,892.7,7.65785,154.013
-891.084,1,0.76115,2,3,0,891.745,7.8633,155.026
-892.56,0.886806,0.76115,2,3,0,892.949,7.28702,154.14
-892.338,1,0.76115,3,7,0,892.514,8.23713,155.066
-892.517,0.977743,0.76115,1,1,0,892.692,8.25688,155.099
-892.336,0.920581,0.76115,3,7,0,894.647,7.2287,154.429
-891.971,1,0.76115,2,3,0,892.415,7.29269,154.383
-891.595,0.993103,0.76115,3,15,0,892.322,8.18325,154.755
-891.442,0.94167,0.76115,2,5,0,892.551,7.39975,154.355
-890.734,1,0.76115,2,3,0,891.698,7.88455,154.401
-890.734,0.73087,0.76115,2,3,0,893.429,7.88455,154.401
-891.101,0.984946,0.76115,3,7,0,891.107,7.47304,154.824
-890.7,0.981994,0.76115,2,7,0,891.333,7.71773,154.864
-890.935,0.90653,0.76115,1,3,0,891.756,7.55877,154.333
-891.454,0.883845,0.76115,2,3,0,892.145,7.81052,154.04
-891.83,0.865855,0.76115,2,3,0,893.208,7.69255,153.941
-890.501,0.964458,0.76115,1,3,0,892.152,7.73006,154.589
-892.109,0.704752,0.76115,1,3,0,894.01,8.26116,154.333
-891.12,0.925818,0.76115,3,11,0,893.545,8.06258,154.459
-892.13,0.923246,0.76115,2,3,0,892.424,8.29896,154.682
-890.525,0.997602,0.76115,2,7,0,891.991,7.73055,154.516
-890.52,0.991347,0.76115,1,3,0,890.603,7.77213,154.678
-891.527,0.678007,0.76115,2,3,0,893.616,7.90851,154.051
