# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = binomial_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = binomial_1.data.R
# init = 2 (Default)
# random
#   seed = 1273966474
# output
#   file = binomial_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,thetaprior
# Adaptation terminated
# Step size = 0.862465
# Diagonal elements of inverse mass matrix:
# 0.0960517, 3.11719
-26.2712,0.999643,0.862465,3,15,0,26.8965,0.601794,0.72161
-26.522,0.983389,0.862465,2,3,0,26.5654,0.595616,0.790438
-26.7979,0.949198,0.862465,2,3,0,27.5437,0.757441,0.612312
-26.9081,0.985267,0.862465,1,1,0,27.0141,0.762258,0.620355
-26.2448,1,0.862465,2,3,0,26.9047,0.720064,0.651762
-25.8767,0.998511,0.862465,2,3,0,26.4081,0.643349,0.378629
-26.6539,0.818553,0.862465,1,3,0,27.0691,0.710069,0.161661
-25.9042,0.980147,0.862465,1,3,0,26.8138,0.64898,0.346332
-25.9518,0.965996,0.862465,1,3,0,26.2002,0.670848,0.680194
-25.8241,0.992781,0.862465,2,7,0,25.9966,0.640565,0.513884
-26.436,0.912715,0.862465,2,3,0,26.5292,0.720365,0.251288
-26.3009,0.863811,0.862465,1,3,0,27.8953,0.636292,0.804615
-26.2333,0.925183,0.862465,1,3,0,27.2001,0.647984,0.205314
-25.8126,0.999176,0.862465,1,3,0,26.1605,0.654824,0.442056
-25.8094,0.920153,0.862465,2,3,0,26.2113,0.656678,0.552175
-25.8375,0.876993,0.862465,2,3,0,26.4129,0.652982,0.404548
-25.8375,0.854803,0.862465,1,3,0,26.4254,0.652982,0.404548
-25.8961,0.990021,0.862465,3,7,0,25.9345,0.664561,0.649729
-25.9829,0.953195,0.862465,2,3,0,26.3225,0.619657,0.374521
-26.273,0.951326,0.862465,2,7,0,26.3926,0.649248,0.805775
-26.6273,0.878511,0.862465,2,3,0,27.7377,0.746303,0.650071
-26.1649,0.987517,0.862465,2,3,0,26.7911,0.632683,0.240421
-26.0183,0.893091,0.862465,3,15,0,27.4211,0.701168,0.384915
-26.4523,0.828682,0.862465,2,3,0,27.4487,0.567719,0.450237
-26.3464,0.949546,0.862465,2,3,0,26.9882,0.626402,0.805299
-26.7634,0.830855,0.862465,2,3,0,28.6013,0.578921,0.194262
-27.5444,0.950272,0.862465,2,3,0,28.1287,0.553088,0.882779
-27.3391,1,0.862465,2,3,0,28.2314,0.707444,0.0717967
-26.2025,1,0.862465,2,7,0,27.2022,0.62838,0.76593
-25.9959,1,0.862465,2,3,0,26.26,0.697095,0.377038
-25.8382,0.904078,0.862465,2,3,0,26.6368,0.66437,0.594373
-26.6909,0.850397,0.862465,1,3,0,27.2831,0.749868,0.649132
-27.1239,0.863566,0.862465,2,7,0,27.8254,0.740621,0.147373
-31.2606,0.605181,0.862465,3,7,0,32.4671,0.513184,0.00541337
