# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = binomial_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = binomial_2.data.R
# init = 2 (Default)
# random
#   seed = 591610933
# output
#   file = binomial_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,thetaprior
# Adaptation terminated
# Step size = 0.728802
# Diagonal elements of inverse mass matrix:
# 0.0344915, 3.70476
-98.3725,0.995953,0.728802,1,1,0,98.4988,0.586266,0.714401
-99.0748,0.887342,0.728802,2,3,0,99.8186,0.603058,0.923697
-100.066,0.918359,0.728802,1,1,0,100.071,0.589042,0.963757
-97.7051,0.97833,0.728802,2,3,0,100.564,0.625574,0.665054
-97.7051,0.611884,0.728802,2,3,0,101.317,0.625574,0.665054
-97.9796,0.954455,0.728802,2,3,0,98.1952,0.650506,0.740974
-98.5475,0.918539,0.728802,2,3,0,98.9524,0.639454,0.889926
-98.683,0.995825,0.728802,2,3,0,98.9302,0.619088,0.904414
-99.1567,0.968291,0.728802,2,3,0,99.4406,0.617878,0.0576236
-99.8425,0.979578,0.728802,2,3,0,99.947,0.597279,0.0377702
-100.822,0.901173,0.728802,1,1,0,100.891,0.575704,0.0246638
-98.1045,1,0.728802,2,3,0,100.696,0.669299,0.578127
-97.8609,0.951513,0.728802,3,11,0,98.7767,0.640965,0.268737
-97.6746,0.970996,0.728802,1,3,0,98.2247,0.622417,0.632573
-97.6746,0.67304,0.728802,1,3,0,99.7953,0.622417,0.632573
-97.6576,0.997329,0.728802,2,3,0,97.7237,0.644847,0.461885
-102.367,0.505071,0.728802,3,7,0,103.127,0.578711,0.00468838
-101.401,1,0.728802,2,3,0,102.53,0.612933,0.00605802
-98.1563,0.976345,0.728802,3,7,0,101.664,0.61135,0.80465
-97.9032,0.95762,0.728802,2,3,0,98.8832,0.612645,0.275406
-97.8795,1,0.728802,1,1,0,97.952,0.613506,0.282086
-97.861,0.999205,0.728802,2,3,0,97.9934,0.649338,0.692599
-97.861,0.35898,0.728802,1,3,0,101.915,0.649338,0.692599
-97.6248,1,0.728802,2,3,0,97.8183,0.632375,0.400903
-98.0033,0.927206,0.728802,2,3,0,98.131,0.608217,0.256053
-98.0033,0.502482,0.728802,1,3,0,101.652,0.608217,0.256053
-98.4771,0.969273,0.728802,2,3,0,98.7227,0.586334,0.757985
-98.5647,0.883008,0.728802,3,15,0,99.8263,0.679652,0.702726
-98.6981,0.721991,0.728802,2,3,0,101.208,0.636347,0.091329
-99.9068,0.943583,0.728802,2,3,0,100.295,0.617366,0.0264496
-103.579,0.725478,0.728802,2,3,0,104.795,0.512832,0.0380912
-101.27,1,0.728802,1,1,0,103.376,0.551539,0.0416158
-98.5775,0.947964,0.728802,2,3,0,101.835,0.573654,0.415596
-98.7043,0.92472,0.728802,2,3,0,99.4688,0.66908,0.84188
-99.2055,0.955202,0.728802,2,3,0,99.9715,0.630781,0.947922
-97.59,0.985071,0.728802,2,5,0,99.855,0.630158,0.458859
-97.8441,0.96892,0.728802,2,3,0,97.8676,0.602329,0.424215
-97.9429,0.980419,0.728802,2,3,0,98.1828,0.661039,0.386453
-97.8347,1,0.728802,2,7,0,97.9348,0.604883,0.615886
-97.7393,0.998892,0.728802,2,7,0,97.9072,0.6466,0.36984
-97.9729,0.978545,0.728802,2,3,0,98.0757,0.664903,0.49615
-97.7297,1,0.728802,2,3,0,97.9631,0.650424,0.562067
-97.6212,0.966723,0.728802,2,3,0,98.0087,0.628273,0.404836
-97.7577,0.987681,0.728802,2,7,0,97.7617,0.647653,0.636183
-97.6801,0.956644,0.728802,1,3,0,98.2074,0.612458,0.492052
-100.269,0.749871,0.728802,4,19,0,100.617,0.540977,0.240786
-102.179,0.736395,0.728802,1,1,0,102.351,0.522424,0.0864755
-101.194,0.999106,0.728802,4,19,0,102.559,0.708058,0.94446
-100.798,0.933615,0.728802,2,3,0,103.363,0.559738,0.04673
-99.3376,0.960313,0.728802,3,7,0,102.262,0.588742,0.079216
-98.8333,0.962846,0.728802,2,3,0,100.256,0.592085,0.127803
-98.0163,1,0.728802,2,3,0,98.8036,0.618094,0.216439
-98.9671,0.649946,0.728802,2,3,0,102.793,0.563126,0.588276
-98.2505,1,0.728802,2,3,0,99.1161,0.675244,0.465662
-97.86,0.992841,0.728802,2,3,0,98.4467,0.642489,0.726013
-98.4354,0.85664,0.728802,2,3,0,99.4995,0.67337,0.267062
-97.7045,1,0.728802,2,7,0,98.3349,0.621855,0.65423
-98.4521,0.827202,0.728802,2,7,0,99.6274,0.680877,0.420166
-97.7337,0.869137,0.728802,1,3,0,100.039,0.60839,0.533858
-97.7918,0.991157,0.728802,1,1,0,97.8052,0.60411,0.493686
-98.4692,0.914827,0.728802,2,3,0,98.7313,0.580762,0.315918
-97.864,0.989267,0.728802,2,3,0,98.7385,0.627195,0.25362
-98.7372,0.921321,0.728802,2,3,0,98.847,0.606052,0.105374
-99.0301,0.964183,0.728802,2,3,0,99.8167,0.617561,0.933843
-98.4737,0.967674,0.728802,2,7,0,99.4519,0.666567,0.195895
-99.2838,0.940355,0.728802,2,7,0,99.7787,0.65969,0.935425
-98.6552,0.96478,0.728802,2,3,0,100.21,0.650087,0.109015
-98.3658,0.972114,0.728802,2,7,0,100.219,0.596408,0.203254
-99.2306,0.934235,0.728802,3,11,0,99.506,0.643111,0.946355
-97.8144,1,0.728802,2,3,0,99.1238,0.657,0.492293
-100.484,0.581954,0.728802,2,3,0,100.7,0.650925,0.016035
-99.7555,0.905497,0.728802,3,15,0,102.065,0.71012,0.544919
-99.5593,0.718727,0.728802,2,7,0,102.532,0.659707,0.951802
-99.3303,0.877546,0.728802,4,31,0,100.682,0.684333,0.868251
-98.5174,1,0.728802,3,15,0,99.4529,0.622495,0.887259
-98.628,0.973291,0.728802,2,3,0,99.3776,0.661553,0.859493
-97.7728,1,0.728802,3,11,0,98.4553,0.606002,0.550254
-98.2131,0.799563,0.728802,1,3,0,99.7153,0.671838,0.374029
-100.853,0.741105,0.728802,2,3,0,101.331,0.547328,0.0804228
-98.1874,1,0.728802,2,3,0,100.696,0.626723,0.835974
-99.6949,0.890999,0.728802,2,7,0,99.8962,0.691332,0.118623
-99.3394,1,0.728802,1,1,0,99.8625,0.692487,0.194471
-99.5089,0.977829,0.728802,4,31,0,100.165,0.57034,0.877704
-98.5402,0.89596,0.728802,4,23,0,100.354,0.681908,0.637286
-97.9814,0.788755,0.728802,2,3,0,101.188,0.663768,0.408723
-98.2526,0.97371,0.728802,3,11,0,98.4624,0.674532,0.416828
-99.322,0.817913,0.728802,2,3,0,99.9768,0.678894,0.106997
-97.8586,1,0.728802,2,3,0,99.3764,0.659203,0.4667
-97.8165,0.863455,0.728802,2,3,0,99.2821,0.655871,0.572993
-97.608,0.999034,0.728802,2,3,0,97.8267,0.63709,0.548839
-97.608,0.803558,0.728802,1,3,0,98.6149,0.63709,0.548839
-100.477,0.519736,0.728802,1,3,0,102.62,0.547337,0.877232
-97.7218,1,0.728802,2,3,0,100.205,0.636199,0.672684
-98.2168,0.928944,0.728802,2,3,0,98.5848,0.672857,0.599841
-97.8447,0.901375,0.728802,1,3,0,99.2398,0.624087,0.264799
-98.9625,0.883473,0.728802,2,3,0,99.2569,0.693378,0.387297
-98.1276,1,0.728802,2,3,0,99.0159,0.590953,0.634968
-98.4542,0.978024,0.728802,3,15,0,98.5867,0.577224,0.425659
-97.6614,1,0.728802,2,3,0,98.3976,0.621911,0.6178
-97.9863,0.955808,0.728802,2,3,0,98.1254,0.659688,0.670022
-98.5659,0.867176,0.728802,2,3,0,99.0568,0.596336,0.157627
-98.208,0.993694,0.728802,3,11,0,99.13,0.667632,0.697869
-97.7368,0.958804,0.728802,2,3,0,98.6086,0.640022,0.330013
-98.0796,0.959882,0.728802,2,3,0,98.2677,0.595452,0.673414
-97.993,1,0.728802,2,3,0,98.3719,0.620438,0.781291
-98.0488,0.990978,0.728802,1,1,0,98.1165,0.617183,0.790993
-97.7714,0.940969,0.728802,2,7,0,98.6968,0.631829,0.293319
-97.8118,0.991915,0.728802,1,1,0,97.8436,0.630839,0.274008
-97.8924,0.995302,0.728802,2,3,0,97.9604,0.619716,0.254644
-98.1652,0.951391,0.728802,2,3,0,98.5385,0.645531,0.184708
-97.7039,1,0.728802,2,3,0,98.1449,0.629763,0.331383
-98.979,0.665679,0.728802,2,3,0,100.534,0.666451,0.106009
-98.2135,0.994173,0.728802,2,7,0,99.1114,0.636193,0.839628
-97.5976,0.949433,0.728802,2,3,0,98.8285,0.623541,0.514838
-99.717,0.579575,0.728802,1,3,0,101.56,0.696447,0.150672
-99.48,1,0.728802,1,1,0,99.9268,0.696804,0.20824
-98.9075,0.99052,0.728802,2,3,0,100.507,0.567484,0.31931
-97.7327,1,0.728802,2,3,0,98.9438,0.634917,0.317847
-98.0497,0.924244,0.728802,2,3,0,98.4905,0.667486,0.562379
-98.0513,0.979958,0.728802,2,3,0,98.4295,0.591888,0.572463
-100.624,0.606614,0.728802,2,3,0,101.096,0.579499,0.0267377
-99.1535,0.980896,0.728802,3,7,0,102.325,0.676218,0.882252
-98.774,1,0.728802,2,3,0,99.2051,0.66584,0.867883
-98.2146,0.990263,0.728802,2,3,0,99.1533,0.672597,0.394122
-98.2881,0.931262,0.728802,3,11,0,98.9342,0.586826,0.32327
-98.7993,0.967794,0.728802,2,3,0,98.9456,0.589413,0.143482
-98.1119,0.98459,0.728802,2,3,0,99.1475,0.589644,0.583662
-98.4692,0.909504,0.728802,3,11,0,99.0627,0.667491,0.20303
-98.6441,0.995739,0.728802,3,7,0,98.6559,0.67189,0.187569
-97.7562,0.934161,0.728802,1,3,0,99.5785,0.631324,0.699061
-98.6284,0.916143,0.728802,2,7,0,98.6409,0.662706,0.144562
-99.2327,0.983878,0.728802,2,3,0,99.5588,0.642018,0.0530389
-99.8606,0.734788,0.728802,5,39,0,102.748,0.600636,0.965304
-99.3265,0.971103,0.728802,3,7,0,100.584,0.646421,0.949918
-99.2611,0.998744,0.728802,4,19,0,99.6618,0.653418,0.941014
-98.3948,1,0.728802,2,3,0,99.3411,0.661981,0.810092
-97.9867,1,0.728802,2,3,0,98.4053,0.663299,0.609852
-98.1816,0.826495,0.728802,1,3,0,100.11,0.588271,0.624552
-97.7447,0.994367,0.728802,3,15,0,98.3086,0.646852,0.36742
-97.7099,0.865326,0.728802,4,31,0,99.4416,0.610911,0.555705
-97.7142,0.952656,0.728802,2,3,0,98.2035,0.647552,0.592345
-97.7142,0.931961,0.728802,1,3,0,98.1487,0.647552,0.592345
-97.7318,0.993221,0.728802,2,7,0,97.8153,0.634496,0.317687
-97.793,0.992836,0.728802,2,7,0,97.9573,0.653909,0.414916
-97.8292,0.991132,0.728802,2,7,0,97.9817,0.62669,0.731928
-97.8383,0.999379,0.728802,2,3,0,97.8909,0.628929,0.737069
-99.1767,0.792354,0.728802,2,3,0,100.201,0.689853,0.791297
-97.726,1,0.728802,2,3,0,99.1787,0.638176,0.669779
-97.934,0.985986,0.728802,2,3,0,97.9455,0.634962,0.769582
-98.405,0.818864,0.728802,3,11,0,100.195,0.68003,0.457336
-98.5326,0.982331,0.728802,1,1,0,98.6181,0.683883,0.488867
-98.1755,1,0.728802,2,3,0,98.4932,0.672831,0.506058
-99.2685,0.86954,0.728802,2,3,0,99.8132,0.696049,0.730676
-98.4763,1,0.728802,2,3,0,99.2821,0.671513,0.767666
-98.1338,0.714974,0.728802,3,15,0,102.704,0.588968,0.408988
-97.6296,0.971963,0.728802,2,3,0,98.4693,0.627732,0.604499
-97.833,0.980608,0.728802,2,7,0,97.8344,0.646425,0.304647
-97.9841,0.970892,0.728802,1,1,0,98.0041,0.647047,0.241788
-97.9841,0.578576,0.728802,1,3,0,102.299,0.647047,0.241788
-99.5762,0.860248,0.728802,2,3,0,99.8645,0.686036,0.106711
-103.81,0.820387,0.728802,2,3,0,105.071,0.606098,0.000590529
-97.93,1,0.728802,2,3,0,102.688,0.660033,0.620612
-97.6457,0.990243,0.728802,2,3,0,98.1317,0.628167,0.378061
-99.2716,0.831042,0.728802,2,3,0,99.4024,0.556739,0.369541
-100.275,0.953518,0.728802,3,11,0,100.405,0.535122,0.523284
-100.717,0.931015,0.728802,5,63,0,102.181,0.709223,0.899812
-100.029,1,0.728802,1,1,0,100.828,0.704438,0.833988
-98.4219,0.986003,0.728802,4,23,0,100.613,0.674211,0.283898
-98.5715,0.96841,0.728802,3,11,0,99.2306,0.683177,0.625297
-98.8807,0.622043,0.728802,2,3,0,102.738,0.667846,0.123391
-98.935,0.995375,0.728802,2,3,0,99.1958,0.678219,0.164807
-99.5396,0.927781,0.728802,2,3,0,100.556,0.704235,0.662666
-99.103,0.928104,0.728802,5,43,0,100.804,0.676696,0.872973
-97.9988,0.988012,0.728802,2,3,0,99.2913,0.665981,0.51534
-97.7854,0.872622,0.728802,2,3,0,99.4304,0.65527,0.491723
-98.3325,0.788746,0.728802,1,3,0,99.8001,0.590061,0.738893
-98.556,0.863649,0.728802,2,3,0,100.253,0.656813,0.862386
-98.5183,1,0.728802,2,7,0,98.5808,0.602124,0.146312
-98.9941,0.945859,0.728802,1,1,0,99.0314,0.597132,0.0939697
-98.4533,0.908097,0.728802,3,7,0,102.477,0.639361,0.122612
-98.1349,0.886775,0.728802,3,11,0,100.183,0.633762,0.824681
