# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = binomial_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = binomial_3.data.R
# init = 2 (Default)
# random
#   seed = 2967927822
# output
#   file = binomial_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,thetaprior
# Adaptation terminated
# Step size = 0.834032
# Diagonal elements of inverse mass matrix:
# 0.0286135, 3.4071
-103.262,1,0.834032,2,3,0,104.822,0.483469,0.372915
-103.299,0.767033,0.834032,3,7,0,106.055,0.485038,0.302959
-103.492,0.982797,0.834032,2,3,0,103.846,0.491785,0.159326
-104.248,0.902305,0.834032,4,19,0,105.524,0.497252,0.0548988
-103.221,1,0.834032,1,1,0,104.186,0.521622,0.0828661
-102.047,0.995048,0.834032,2,3,0,103.641,0.526021,0.651699
-102.932,0.886246,0.834032,2,3,0,103.356,0.492498,0.353781
-102.351,1,0.834032,1,1,0,102.848,0.510498,0.371121
-102.421,0.997801,0.834032,2,7,0,102.455,0.600132,0.650568
-103.627,0.911021,0.834032,3,7,0,103.641,0.6318,0.65713
-102.984,1,0.834032,2,3,0,103.711,0.492885,0.309893
-103.561,0.968035,0.834032,2,3,0,103.682,0.477509,0.340521
-104.833,0.708049,0.834032,3,15,0,106.848,0.608709,0.972829
-103.582,1,0.834032,2,3,0,104.752,0.583645,0.948134
-104.47,1,0.834032,2,3,0,104.699,0.536335,0.017752
-104.383,1,0.834032,2,3,0,104.717,0.539034,0.0188849
-103.106,0.981013,0.834032,2,3,0,105.065,0.500353,0.821087
-102.235,1,0.834032,2,3,0,103.35,0.525396,0.255137
-102.187,1,0.834032,2,7,0,102.228,0.581282,0.743316
-101.777,1,0.834032,2,3,0,102.308,0.549248,0.621387
-102.289,0.91209,0.834032,1,3,0,102.411,0.519099,0.716859
-101.995,0.903189,0.834032,2,3,0,103.445,0.585806,0.509484
-102.688,0.782691,0.834032,2,3,0,103.385,0.556865,0.10485
-103.111,0.958907,0.834032,2,3,0,103.403,0.520277,0.90362
-102.403,1,0.834032,1,1,0,103.014,0.529898,0.816981
-101.829,0.993494,0.834032,2,3,0,102.463,0.574168,0.550037
-102.553,0.897925,0.834032,2,3,0,102.665,0.518128,0.198566
-103.698,0.885131,0.834032,2,3,0,103.975,0.582163,0.955288
-102.861,1,0.834032,1,1,0,103.658,0.56547,0.910379
-101.883,0.935717,0.834032,2,3,0,104.003,0.536783,0.6392
-101.991,0.980464,0.834032,2,3,0,102.183,0.524473,0.44172
-101.847,0.99589,0.834032,2,3,0,102.103,0.550877,0.677623
-103.383,0.625658,0.834032,3,7,0,104.877,0.565498,0.948982
-103.146,1,0.834032,2,3,0,103.41,0.556878,0.0634179
-102.782,0.979496,0.834032,2,3,0,103.487,0.564157,0.903022
-102.036,0.970254,0.834032,2,3,0,103.074,0.587505,0.546483
-102.09,0.896719,0.834032,1,3,0,102.814,0.542149,0.766991
-101.837,1,0.834032,2,3,0,102.038,0.562386,0.337025
-103.306,0.733206,0.834032,1,3,0,103.573,0.601098,0.107988
-102.028,1,0.834032,2,3,0,103.091,0.55175,0.760805
-101.761,0.981587,0.834032,2,3,0,102.13,0.567343,0.457478
-101.735,0.988269,0.834032,1,3,0,101.871,0.546292,0.460561
-101.848,0.981336,0.834032,2,3,0,101.892,0.539615,0.63296
-102.211,0.96022,0.834032,2,3,0,102.332,0.518856,0.328815
-102.957,0.94686,0.834032,3,11,0,103,0.495182,0.282469
-102.493,1,0.834032,2,3,0,103.204,0.599699,0.70255
-102.2,0.995621,0.834032,2,3,0,102.628,0.529563,0.243269
-101.716,0.987855,0.834032,2,3,0,102.304,0.559767,0.482236
-102.323,0.830332,0.834032,2,3,0,102.475,0.549916,0.162323
-102.015,1,0.834032,2,3,0,102.353,0.535959,0.714272
-101.77,0.971691,0.834032,1,3,0,102.272,0.569357,0.502238
-101.717,0.992384,0.834032,2,7,0,101.84,0.550771,0.46461
-101.731,0.995838,0.834032,2,3,0,101.748,0.56287,0.467763
-103.319,0.517316,0.834032,2,3,0,104.603,0.554554,0.0526407
-103.005,0.919178,0.834032,5,35,0,105.357,0.620109,0.513621
-101.93,0.996566,0.834032,2,7,0,102.903,0.528534,0.569915
-101.79,0.99955,0.834032,2,7,0,101.933,0.567669,0.40921
-101.889,0.9459,0.834032,1,3,0,102.234,0.534424,0.620354
-102.726,0.777674,0.834032,2,3,0,103.12,0.518818,0.156431
-101.955,0.992311,0.834032,2,3,0,103.134,0.56881,0.292116
-101.879,0.959979,0.834032,2,3,0,102.391,0.553101,0.697925
-101.905,0.999465,0.834032,2,3,0,101.956,0.538802,0.330419
-106.076,0.591314,0.834032,2,3,0,106.534,0.462378,0.0401486
-104.441,0.929918,0.834032,2,7,0,107.221,0.647644,0.62565
-103.517,1,0.834032,1,1,0,104.415,0.631533,0.459521
-102.765,1,0.834032,2,3,0,103.444,0.613331,0.569139
-102.367,0.954338,0.834032,2,3,0,103.452,0.594278,0.290834
-102.993,0.894231,0.834032,2,3,0,103.332,0.575659,0.0860417
-102.029,0.990677,0.834032,2,3,0,103.236,0.559563,0.240147
-102.103,0.941473,0.834032,1,3,0,102.799,0.528093,0.70621
-102.861,0.708202,0.834032,2,3,0,103.742,0.578495,0.104123
-102.568,0.811495,0.834032,2,7,0,104.962,0.50058,0.515564
-103.821,0.859304,0.834032,2,7,0,104.255,0.636839,0.605529
-103.455,0.772561,0.834032,2,3,0,105.696,0.499114,0.123042
-104.825,0.852525,0.834032,4,19,0,106.764,0.615924,0.0356319
-104.191,0.942347,0.834032,2,7,0,106.066,0.642075,0.322689
-106.455,0.550445,0.834032,2,7,0,109.27,0.641617,0.977341
-102.712,0.988859,0.834032,2,3,0,106.57,0.576139,0.881034
-102.75,0.937436,0.834032,2,3,0,103.939,0.571407,0.107084
-101.938,0.988957,0.834032,1,3,0,102.702,0.549767,0.276468
-102.003,0.994994,0.834032,2,3,0,102.049,0.551324,0.248429
-101.819,1,0.834032,1,1,0,101.963,0.553046,0.338229
-101.903,0.955736,0.834032,2,3,0,102.18,0.563207,0.299673
-102.036,0.980836,0.834032,2,3,0,102.199,0.531037,0.693874
-103.594,0.627137,0.834032,4,23,0,104.903,0.571404,0.957009
-101.812,1,0.834032,1,3,0,104.321,0.556631,0.343325
-103.232,0.805287,0.834032,2,3,0,103.453,0.551137,0.0579777
-103.971,0.963184,0.834032,1,1,0,103.993,0.549339,0.0269525
-102.512,0.947335,0.834032,2,3,0,104.293,0.605312,0.407621
-101.776,1,0.834032,2,3,0,102.412,0.551267,0.625223
-103.825,0.42023,0.834032,1,3,0,105.433,0.586201,0.042149
-101.851,1,0.834032,2,3,0,103.643,0.565532,0.339191
-102.068,0.968126,0.834032,3,11,0,102.234,0.589285,0.534309
-102.575,0.934401,0.834032,2,3,0,102.849,0.501209,0.417691
-102.69,0.981543,0.834032,2,3,0,102.976,0.510954,0.207223
-103.372,0.92196,0.834032,2,3,0,103.976,0.628454,0.540984
-102.607,0.935651,0.834032,2,3,0,104.317,0.603339,0.29202
-101.993,0.996006,0.834032,3,11,0,102.687,0.579996,0.348336
-101.84,0.893088,0.834032,2,3,0,103.09,0.568545,0.635607
-103.125,0.769628,0.834032,2,3,0,103.177,0.538287,0.0705832
-102.907,1,0.834032,2,3,0,103.321,0.552959,0.91788
